domain,condition,dataset,episode,seed,source,radius_mm,status,grip_frame,apex_frame,near_target_frame,terminal_frame,grip_to_apex_s,apex_to_near_s,near_to_terminal_s,lift_height_m,terminal_x_m,terminal_y_m,terminal_z_m,near_frame_solver_phase,apex_frame_solver_phase
real,upright,insert_jc_fix_3,0,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_000.npz,20.0,ok,195,270,356,505,2.5,2.8666666666666667,4.966666666666667,0.07496247624933422,0.519968425826775,0.11910582108800609,0.14048993710737698,,
real,upright,insert_jc_fix_3,1,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_001.npz,20.0,ok,184,261,350,453,2.566666666666667,2.966666666666667,3.433333333333333,0.06418623984406571,0.5187463112148465,0.11479212477733529,0.13976015806268074,,
real,upright,insert_jc_fix_3,2,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_002.npz,20.0,ok,192,310,444,512,3.933333333333333,4.466666666666667,2.2666666666666666,0.0921314708042621,0.5136907659087702,0.11316259912528641,0.1383373966912011,,
real,upright,insert_jc_fix_3,3,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_003.npz,20.0,ok,219,295,406,522,2.533333333333333,3.7,3.8666666666666667,0.07538137506541406,0.5145492765683286,0.11095987523321273,0.13773207697786247,,
real,upright,insert_jc_fix_3,4,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_004.npz,20.0,ok,209,289,335,434,2.6666666666666665,1.5333333333333334,3.3,0.08410580598796966,0.5166415043138483,0.10967487950958946,0.1390915105919873,,
real,upright,insert_jc_fix_3,5,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_005.npz,20.0,ok,200,295,386,490,3.1666666666666665,3.033333333333333,3.466666666666667,0.07154230637460046,0.5168289225198266,0.11485768044817876,0.14249969565971735,,
real,upright,insert_jc_fix_3,6,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_006.npz,20.0,ok,176,256,314,432,2.6666666666666665,1.9333333333333333,3.933333333333333,0.09060710667412519,0.5137858072650605,0.11632609011828375,0.13819842717065153,,
real,upright,insert_jc_fix_3,7,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_007.npz,20.0,ok,154,270,403,483,3.8666666666666667,4.433333333333334,2.6666666666666665,0.08913966245272956,0.5138923852406053,0.1227234012366309,0.13825521460870596,,
real,upright,insert_jc_fix_3,8,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_008.npz,20.0,ok,235,345,471,536,3.6666666666666665,4.2,2.1666666666666665,0.08282084850794152,0.5138193669146306,0.12092221797335358,0.14005601876534665,,
real,upright,insert_jc_fix_3,9,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_009.npz,20.0,ok,256,337,397,483,2.7,2.0,2.8666666666666667,0.0741924159134372,0.5229784603388704,0.1167203719223799,0.1399761545233336,,
real,upright,insert_jc_fix_3,10,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_010.npz,20.0,ok,170,277,360,491,3.566666666666667,2.7666666666666666,4.366666666666666,0.07067608854528284,0.5262849589124714,0.11457059582594266,0.14058064553605473,,
real,upright,insert_jc_fix_3,11,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_011.npz,20.0,ok,138,215,383,438,2.566666666666667,5.6,1.8333333333333333,0.07730120234885954,0.5136768779792873,0.11879734630407258,0.1397513055811257,,
real,upright,insert_jc_fix_3,12,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_012.npz,20.0,ok,222,311,380,510,2.966666666666667,2.3,4.333333333333333,0.07478722376348548,0.5201140346740936,0.1157298763902015,0.13978241224470392,,
real,upright,insert_jc_fix_3,13,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_013.npz,20.0,ok,157,221,274,357,2.1333333333333333,1.7666666666666666,2.7666666666666666,0.06673290523075645,0.5220831996887874,0.12015357104190037,0.14146063623507035,,
real,upright,insert_jc_fix_3,14,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_014.npz,20.0,ok,212,293,425,529,2.7,4.4,3.466666666666667,0.09467147582182059,0.5241115429644969,0.1152323091996775,0.1411917884728734,,
real,upright,insert_jc_fix_3,15,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_015.npz,20.0,ok,167,221,325,457,1.8,3.466666666666667,4.4,0.10038121989840623,0.5148951635370113,0.11389303849536532,0.14474232275909804,,
real,upright,insert_jc_fix_3,16,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_016.npz,20.0,ok,180,265,326,374,2.8333333333333335,2.033333333333333,1.6,0.07332356463284645,0.5198046946857416,0.10150533451618284,0.13745907519314624,,
real,upright,insert_jc_fix_3,17,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_017.npz,20.0,ok,145,204,292,431,1.9666666666666666,2.933333333333333,4.633333333333334,0.08423892098245167,0.5164961358636538,0.1107023246150251,0.14008700284435469,,
real,upright,insert_jc_fix_3,18,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_018.npz,20.0,ok,224,298,357,490,2.466666666666667,1.9666666666666666,4.433333333333334,0.06876647681736922,0.5229175415168039,0.11741228010045618,0.142304188426586,,
real,upright,insert_jc_fix_3,19,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_019.npz,20.0,ok,248,364,426,493,3.8666666666666667,2.066666666666667,2.2333333333333334,0.08343853216320499,0.5195006861297,0.11114788586283546,0.13932780138100498,,
real,upright,insert_jc_fix_3,20,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_020.npz,20.0,ok,185,254,300,478,2.3,1.5333333333333334,5.933333333333334,0.06542515427377382,0.5205281940679592,0.11253515103032398,0.14515027474535006,,
real,upright,insert_jc_fix_3,21,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_021.npz,20.0,ok,202,275,461,516,2.433333333333333,6.2,1.8333333333333333,0.10603504563557978,0.5114297548065785,0.11050291119266516,0.13840002570376717,,
real,upright,insert_jc_fix_3,22,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_022.npz,20.0,ok,158,224,376,441,2.2,5.066666666666666,2.1666666666666665,0.06766030500375705,0.5148793752045603,0.11736411023684144,0.14050772540244508,,
real,upright,insert_jc_fix_3,23,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_023.npz,20.0,ok,156,223,360,474,2.2333333333333334,4.566666666666666,3.8,0.07266567019825731,0.5143527005157086,0.11293055479539313,0.13900811177704114,,
real,upright,insert_jc_fix_3,24,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_024.npz,20.0,ok,133,192,350,417,1.9666666666666666,5.266666666666667,2.2333333333333334,0.07804644532262583,0.5151602471589509,0.10967601951147986,0.14234085035008898,,
real,upright,insert_jc_fix_3,25,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_025.npz,20.0,ok,132,198,289,449,2.2,3.033333333333333,5.333333333333333,0.09702286874548408,0.5133097229270621,0.11140566958121419,0.1380740755474492,,
real,upright,insert_jc_fix_3,26,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_026.npz,20.0,ok,143,208,260,430,2.1666666666666665,1.7333333333333334,5.666666666666667,0.10663950581757767,0.5105068552561789,0.10685764412126171,0.14070073230685146,,
real,upright,insert_jc_fix_3,27,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_027.npz,20.0,ok,198,268,403,498,2.3333333333333335,4.5,3.1666666666666665,0.09217388640557125,0.512354458133383,0.10987242557504628,0.14027501702379058,,
real,upright,insert_jc_fix_3,28,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_028.npz,20.0,ok,185,253,319,461,2.2666666666666666,2.2,4.733333333333333,0.08714532958725632,0.5197199744399155,0.10964430074516004,0.14163102537050273,,
real,upright,insert_jc_fix_3,29,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_029.npz,20.0,ok,176,247,303,462,2.3666666666666667,1.8666666666666667,5.3,0.08252494940968022,0.5145538062010898,0.10809043231113453,0.14485038879744924,,
real,upright,insert_jc_fix_3,30,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_030.npz,20.0,ok,189,243,361,474,1.8,3.933333333333333,3.7666666666666666,0.11966434349542845,0.5163546337162379,0.11475658103104883,0.14312329005302088,,
real,upright,insert_jc_fix_3,31,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_031.npz,20.0,ok,141,186,280,428,1.5,3.1333333333333333,4.933333333333334,0.08540926369120458,0.5123375430878767,0.11368860746737294,0.1444680227171929,,
real,upright,insert_jc_fix_3,32,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_032.npz,20.0,ok,173,253,333,463,2.6666666666666665,2.6666666666666665,4.333333333333333,0.1358235007730514,0.5102896386372813,0.10628267716369437,0.1400647288298545,,
real,upright,insert_jc_fix_3,33,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_033.npz,20.0,ok,135,195,323,421,2.0,4.266666666666667,3.2666666666666666,0.06414370878867082,0.5123638050409931,0.10988602787655585,0.13822934737786002,,
real,upright,insert_jc_fix_3,34,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_034.npz,20.0,ok,140,213,319,448,2.433333333333333,3.533333333333333,4.3,0.07483793055145857,0.5161731498970539,0.1137504020166784,0.14119050361911387,,
real,upright,insert_jc_fix_3,35,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_035.npz,20.0,ok,254,359,451,626,3.5,3.066666666666667,5.833333333333333,0.08343669286031624,0.5140034531713463,0.10978096991653881,0.13935205766071462,,
real,upright,insert_jc_fix_3,36,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_036.npz,20.0,ok,136,223,330,415,2.9,3.566666666666667,2.8333333333333335,0.10961263592085649,0.5132766243769391,0.11206729623092135,0.13880500112338504,,
real,upright,insert_jc_fix_3,37,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_037.npz,20.0,ok,160,253,361,478,3.1,3.6,3.9,0.10679929919879153,0.5109660835610421,0.11394265931953103,0.1395405480052637,,
real,upright,insert_jc_fix_3,38,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_038.npz,20.0,ok,151,238,354,445,2.9,3.8666666666666667,3.033333333333333,0.08169964260018991,0.5223162838154075,0.11604125671814405,0.1416954260813064,,
real,upright,insert_jc_fix_3,39,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_039.npz,20.0,ok,216,316,442,536,3.3333333333333335,4.2,3.1333333333333333,0.10943200759906155,0.5163947689922351,0.11154136687329759,0.1413357158999879,,
real,upright,insert_jc_fix_3,40,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_040.npz,20.0,ok,156,214,288,438,1.9333333333333333,2.466666666666667,5.0,0.09363903668025142,0.5168922911957101,0.10887762388952835,0.14980885898008675,,
real,upright,insert_jc_fix_3,41,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_041.npz,20.0,ok,167,239,329,452,2.4,3.0,4.1,0.10112413723296595,0.518523253455923,0.11023708144017028,0.14551682117584092,,
real,upright,insert_jc_fix_3,42,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_042.npz,20.0,ok,142,240,302,426,3.2666666666666666,2.066666666666667,4.133333333333334,0.09284230181210151,0.5168856868430741,0.11147211045359415,0.13846471600674068,,
real,upright,insert_jc_fix_3,43,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_043.npz,20.0,ok,199,273,380,515,2.466666666666667,3.566666666666667,4.5,0.10638287617755532,0.51341217650835,0.10619533867728578,0.14196913831253574,,
real,upright,insert_jc_fix_3,44,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_044.npz,20.0,ok,179,241,368,468,2.066666666666667,4.233333333333333,3.3333333333333335,0.06640591823646835,0.5178945440966525,0.11565495206009906,0.14395110233949324,,
real,upright,insert_jc_fix_3,45,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_045.npz,20.0,ok,247,342,431,572,3.1666666666666665,2.966666666666667,4.7,0.08253733681905492,0.5226600235858718,0.11953772759882073,0.14739011981011807,,
real,upright,insert_jc_fix_3,46,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_046.npz,20.0,ok,202,280,435,523,2.6,5.166666666666667,2.933333333333333,0.09543683583288418,0.5223867905173704,0.11727960388981044,0.14467663372456976,,
real,upright,insert_jc_fix_3,47,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_047.npz,20.0,ok,231,318,483,792,2.9,5.5,10.3,0.0903538138850227,0.5153373716385385,0.11502666891374025,0.14710976996494726,,
real,upright,insert_jc_fix_3,48,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_048.npz,20.0,ok,203,300,428,630,3.2333333333333334,4.266666666666667,6.733333333333333,0.08080147466686358,0.5205578903678365,0.11643287033814809,0.14530439422034033,,
real,upright,insert_jc_fix_3,49,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_jc_fix_3_049.npz,20.0,ok,166,249,455,595,2.7666666666666666,6.866666666666666,4.666666666666667,0.11406401602241642,0.513116875860932,0.11447585440720841,0.14661294143279113,,
real,tilted,insert_10degree,0,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_000.npz,20.0,ok,352,449,857,1031,3.2333333333333334,13.6,5.8,0.10612684632930108,0.515949710819029,0.10100636402677615,0.14295645956289568,,
real,tilted,insert_10degree,1,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_001.npz,20.0,ok,335,391,749,986,1.8666666666666667,11.933333333333334,7.9,0.06322075887569881,0.5164699181997436,0.09839258702337345,0.14348817707129777,,
real,tilted,insert_10degree,2,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_002.npz,20.0,ok,300,412,676,803,3.7333333333333334,8.8,4.233333333333333,0.07264725565009073,0.5171600554266237,0.10518914510282588,0.14352895190379733,,
real,tilted,insert_10degree,3,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_003.npz,20.0,ok,339,451,707,881,3.7333333333333334,8.533333333333333,5.8,0.10900264088846348,0.5186482833411841,0.10043570338565734,0.1438368130801037,,
real,tilted,insert_10degree,4,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_004.npz,20.0,ok,310,432,719,855,4.066666666666666,9.566666666666666,4.533333333333333,0.11971449932796233,0.5164923688453655,0.10169935975178115,0.13654656969678122,,
real,tilted,insert_10degree,5,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_005.npz,20.0,ok,338,439,659,825,3.3666666666666667,7.333333333333333,5.533333333333333,0.08401273548031421,0.5204732353140211,0.09611558856944749,0.13992669381898448,,
real,tilted,insert_10degree,6,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_006.npz,20.0,ok,304,403,604,789,3.3,6.7,6.166666666666667,0.05710906699054494,0.5227264134354436,0.09438351734840303,0.1507987044739938,,
real,tilted,insert_10degree,7,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_007.npz,20.0,ok,247,327,762,913,2.6666666666666665,14.5,5.033333333333333,0.050745055138712775,0.5226247395253395,0.09473918229450741,0.14892343348987144,,
real,tilted,insert_10degree,8,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_008.npz,20.0,ok,323,435,758,855,3.7333333333333334,10.766666666666667,3.2333333333333334,0.07321339753567524,0.5158423467713424,0.09358390372093546,0.14226896456334986,,
real,tilted,insert_10degree,9,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_009.npz,20.0,ok,302,418,662,776,3.8666666666666667,8.133333333333333,3.8,0.060525689778988645,0.5224944322793167,0.09837257309467759,0.14477925403475264,,
real,tilted,insert_10degree,10,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_010.npz,20.0,ok,231,547,797,894,10.533333333333333,8.333333333333334,3.2333333333333334,0.06083094354537108,0.517356495839738,0.10018850361007144,0.14267624238155865,,
real,tilted,insert_10degree,11,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_011.npz,20.0,ok,361,546,761,930,6.166666666666667,7.166666666666667,5.633333333333334,0.07394456724285045,0.5185396339984985,0.10328847825298758,0.1430503461739684,,
real,tilted,insert_10degree,12,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_012.npz,20.0,ok,409,514,739,990,3.5,7.5,8.366666666666667,0.0727178351725653,0.5205710156566405,0.10112555937391872,0.14491899306320857,,
real,tilted,insert_10degree,13,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_013.npz,20.0,ok,274,366,638,743,3.066666666666667,9.066666666666666,3.5,0.08216816461161569,0.5190464768028591,0.09632796979075492,0.14788136460305246,,
real,tilted,insert_10degree,14,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_014.npz,20.0,ok,290,383,664,739,3.1,9.366666666666667,2.5,0.09085696520433856,0.5213662418144407,0.10346775349173522,0.14469047163703405,,
real,tilted,insert_10degree,15,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_015.npz,20.0,ok,340,445,689,791,3.5,8.133333333333333,3.4,0.08302305486813319,0.5202338708372651,0.10229651157763281,0.149986743103657,,
real,tilted,insert_10degree,16,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_016.npz,20.0,ok,370,514,697,836,4.8,6.1,4.633333333333334,0.05013169791649294,0.5220724550644226,0.10156634377369762,0.14577212643923343,,
real,tilted,insert_10degree,17,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_017.npz,20.0,ok,250,381,591,727,4.366666666666666,7.0,4.533333333333333,0.062355527099782065,0.521924477876892,0.10200912187159464,0.14527698574225129,,
real,tilted,insert_10degree,18,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_018.npz,20.0,ok,332,473,658,751,4.7,6.166666666666667,3.1,0.08225474628040705,0.5193271556620966,0.09976527594832008,0.1435690107266976,,
real,tilted,insert_10degree,19,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_019.npz,20.0,ok,271,375,673,860,3.466666666666667,9.933333333333334,6.233333333333333,0.08333736664219532,0.5227261872136092,0.10012170116850085,0.14269803348437196,,
real,tilted,insert_10degree,20,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_020.npz,20.0,ok,317,403,538,804,2.8666666666666667,4.5,8.866666666666667,0.06307680767211013,0.5197209224414714,0.10331492007307645,0.14199441732859241,,
real,tilted,insert_10degree,21,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_021.npz,20.0,ok,363,538,702,825,5.833333333333333,5.466666666666667,4.1,0.05816167766133479,0.5241703529394456,0.10057575519638712,0.14573876266139002,,
real,tilted,insert_10degree,22,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_022.npz,20.0,ok,297,454,681,828,5.233333333333333,7.566666666666666,4.9,0.0702220921620802,0.5259958018141989,0.10723238292286258,0.1458565769623353,,
real,tilted,insert_10degree,23,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_023.npz,20.0,ok,354,513,693,808,5.3,6.0,3.8333333333333335,0.05486142723618809,0.5243498566531859,0.10435238796953028,0.14408011805067927,,
real,tilted,insert_10degree,24,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_024.npz,20.0,ok,268,405,621,739,4.566666666666666,7.2,3.933333333333333,0.09321888213222948,0.5244628272031348,0.10479879992569076,0.14547850571070342,,
real,tilted,insert_10degree,25,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_025.npz,20.0,ok,285,378,520,659,3.1,4.733333333333333,4.633333333333334,0.08398464569472308,0.5243193732173383,0.09701557849097339,0.14403077913243795,,
real,tilted,insert_10degree,26,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_026.npz,20.0,ok,296,451,573,699,5.166666666666667,4.066666666666666,4.2,0.07508470458533756,0.5295070975596826,0.10345397442941338,0.1563488726282762,,
real,tilted,insert_10degree,27,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_027.npz,20.0,ok,264,375,564,653,3.7,6.3,2.966666666666667,0.06519787716343434,0.5229643831667227,0.09958575762750417,0.14553337782865952,,
real,tilted,insert_10degree,28,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_028.npz,20.0,ok,250,433,562,743,6.1,4.3,6.033333333333333,0.05679579825726774,0.5213283340613544,0.09631327987407033,0.1434786550056973,,
real,tilted,insert_10degree,29,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_029.npz,20.0,ok,294,398,648,845,3.466666666666667,8.333333333333334,6.566666666666666,0.13559983578696255,0.5183694610109943,0.09774645752932892,0.13994530006803865,,
real,tilted,insert_10degree,30,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_030.npz,20.0,ok,231,316,739,845,2.8333333333333335,14.1,3.533333333333333,0.09394780283147783,0.520545591817776,0.0947505866765086,0.13963532905962284,,
real,tilted,insert_10degree,31,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_031.npz,20.0,ok,261,482,753,856,7.366666666666666,9.033333333333333,3.433333333333333,0.06045168138663609,0.5236595466564717,0.09808806462855275,0.14872221133433597,,
real,tilted,insert_10degree,32,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_032.npz,20.0,ok,304,418,594,752,3.8,5.866666666666666,5.266666666666667,0.10824142212337018,0.5228382554041663,0.09289227920600475,0.1436521629524378,,
real,tilted,insert_10degree,33,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_033.npz,20.0,ok,231,322,485,598,3.033333333333333,5.433333333333334,3.7666666666666666,0.07874765169549056,0.5212089401077601,0.10122141435335749,0.15008984062665556,,
real,tilted,insert_10degree,34,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_034.npz,20.0,ok,277,525,680,813,8.266666666666667,5.166666666666667,4.433333333333334,0.06872200404983508,0.5228800519709946,0.1087989317546429,0.15229956367776967,,
real,tilted,insert_10degree,35,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_035.npz,20.0,ok,225,318,536,697,3.1,7.266666666666667,5.366666666666666,0.09210728417916708,0.5243195467332407,0.10439106177051792,0.14627377431722216,,
real,tilted,insert_10degree,36,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_036.npz,20.0,ok,275,405,586,720,4.333333333333333,6.033333333333333,4.466666666666667,0.08604851548645084,0.521416699307847,0.11034794540601968,0.1461489953208243,,
real,tilted,insert_10degree,37,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_037.npz,20.0,ok,282,365,641,736,2.7666666666666666,9.2,3.1666666666666665,0.07867122382442121,0.521734197277647,0.09719721646235016,0.14482091061771993,,
real,tilted,insert_10degree,38,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_038.npz,20.0,ok,351,436,667,1010,2.8333333333333335,7.7,11.433333333333334,0.12797979429098927,0.5178564343268748,0.1024106876308333,0.14409312236135907,,
real,tilted,insert_10degree,39,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_039.npz,20.0,ok,253,360,488,699,3.566666666666667,4.266666666666667,7.033333333333333,0.08125229227986111,0.5174170473287194,0.10413365380707057,0.14434757704057827,,
real,tilted,insert_10degree,40,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_040.npz,20.0,ok,397,507,863,1058,3.6666666666666665,11.866666666666667,6.5,0.08925161750245708,0.5218389936606158,0.1111168167659862,0.15246310511479447,,
real,tilted,insert_10degree,41,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_041.npz,20.0,ok,298,391,613,768,3.1,7.4,5.166666666666667,0.10847262336706706,0.534914753932553,0.11347787899510588,0.1519037690465992,,
real,tilted,insert_10degree,42,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_042.npz,20.0,ok,263,393,552,738,4.333333333333333,5.3,6.2,0.06193975250658762,0.5164203181489698,0.09912245753977154,0.14272223034834963,,
real,tilted,insert_10degree,43,-1,/home/rocos/sia/maniskill_spectrum/real_relation_consistency/fk_results/trajectories/insert_10degree_043.npz,20.0,ok,315,439,544,844,4.133333333333334,3.5,10.0,0.07419373119141517,0.5178023024178644,0.10185553686528238,0.14350296017510247,,
