domain,condition,seed,progress,response_deg,ci_low,ci_high,n_upright,n_tilt,radius_mm
sim,pitch_minus,-1,2.38,9.920934504770841,,,3,3,20.0
sim,pitch_minus,-1,2.4,9.916927453033887,,,3,3,20.0
sim,pitch_minus,-1,2.42,9.923362837644422,,,3,3,20.0
sim,pitch_minus,-1,2.44,9.921195156765135,,,3,3,20.0
sim,pitch_minus,-1,2.46,9.92010747128261,,,3,3,20.0
sim,pitch_minus,-1,2.48,9.923923926987204,,,3,3,20.0
sim,pitch_minus,-1,2.5,9.925007291200341,,,3,3,20.0
sim,pitch_minus,-1,2.52,9.922599211631454,,,3,3,20.0
sim,pitch_minus,-1,2.54,9.920526241383765,,,3,3,20.0
sim,pitch_minus,-1,2.56,9.921131382777746,,,3,3,20.0
sim,pitch_minus,-1,2.58,9.925695679442311,,,3,3,20.0
sim,pitch_minus,-1,2.6,9.927532860500364,,,3,3,20.0
sim,pitch_minus,-1,2.62,9.926901168154068,,,3,3,20.0
sim,pitch_minus,-1,2.64,9.927451385312233,,,3,3,20.0
sim,pitch_minus,-1,2.66,9.92098954482766,,,3,3,20.0
sim,pitch_minus,-1,2.68,9.924670455899168,,,3,3,20.0
sim,pitch_minus,-1,2.7,9.930612370909373,,,3,3,20.0
sim,pitch_minus,-1,2.72,9.926800690745996,,,3,3,20.0
sim,pitch_minus,-1,2.74,9.935440373984552,,,3,3,20.0
sim,pitch_minus,-1,2.7600000000000002,9.943563167070058,,,3,3,20.0
sim,pitch_minus,-1,2.7800000000000002,9.942735868425926,,,3,3,20.0
sim,pitch_minus,-1,2.8000000000000003,9.935228673217646,,,3,3,20.0
sim,pitch_minus,-1,2.82,9.93254642235419,,,3,3,20.0
sim,pitch_minus,-1,2.84,9.930870639397762,,,3,3,20.0
sim,pitch_minus,-1,2.86,9.930316912876895,,,3,3,20.0
sim,pitch_minus,-1,2.88,9.930028705500112,,,3,3,20.0
sim,pitch_minus,-1,2.9,9.926276377995476,,,3,3,20.0
sim,pitch_minus,-1,2.92,9.927492846203206,,,3,3,20.0
sim,pitch_minus,-1,2.94,9.929138656695235,,,3,3,20.0
sim,pitch_minus,-1,2.96,9.9237096767992,,,3,3,20.0
sim,pitch_minus,-1,2.98,9.91370942017938,,,3,3,20.0
sim,pitch_minus,-1,3.0,9.899344890960032,,,3,3,20.0
sim,pitch_plus,20260910,0.0,0.035772527280862075,,,1,1,20.0
sim,pitch_plus,20260910,0.02,0.026208506662309845,,,1,1,20.0
sim,pitch_plus,20260910,0.04,0.02529509437153092,,,1,1,20.0
sim,pitch_plus,20260910,0.06,0.02764909153153313,,,1,1,20.0
sim,pitch_plus,20260910,0.08,0.04182541908579514,,,1,1,20.0
sim,pitch_plus,20260910,0.1,0.04976728927019829,,,1,1,20.0
sim,pitch_plus,20260910,0.12,0.05302079324801897,,,1,1,20.0
sim,pitch_plus,20260910,0.14,0.052409736800791556,,,1,1,20.0
sim,pitch_plus,20260910,0.16,0.05520219007550293,,,1,1,20.0
sim,pitch_plus,20260910,0.18,0.05682057666711243,,,1,1,20.0
sim,pitch_plus,20260910,0.2,0.05610044853962031,,,1,1,20.0
sim,pitch_plus,20260910,0.22,0.05571615789476447,,,1,1,20.0
sim,pitch_plus,20260910,0.24,0.05580847692736721,,,1,1,20.0
sim,pitch_plus,20260910,0.26,0.056286058082958786,,,1,1,20.0
sim,pitch_plus,20260910,0.28,0.05695076454640473,,,1,1,20.0
sim,pitch_plus,20260910,0.3,0.05760026408414098,,,1,1,20.0
sim,pitch_plus,20260910,0.32,0.058248083565827,,,1,1,20.0
sim,pitch_plus,20260910,0.34,0.05891469334033558,,,1,1,20.0
sim,pitch_plus,20260910,0.36,0.05952541904553316,,,1,1,20.0
sim,pitch_plus,20260910,0.38,0.06021412020511321,,,1,1,20.0
sim,pitch_plus,20260910,0.4,0.06102832850297506,,,1,1,20.0
sim,pitch_plus,20260910,0.42,0.061919603932164016,,,1,1,20.0
sim,pitch_plus,20260910,0.44,0.06299144780546853,,,1,1,20.0
sim,pitch_plus,20260910,0.46,0.06425486480152266,,,1,1,20.0
sim,pitch_plus,20260910,0.48,0.06575094800936782,,,1,1,20.0
sim,pitch_plus,20260910,0.5,0.06744111845120034,,,1,1,20.0
sim,pitch_plus,20260910,0.52,0.06937309238075628,,,1,1,20.0
sim,pitch_plus,20260910,0.54,0.071635520023406,,,1,1,20.0
sim,pitch_plus,20260910,0.56,0.07419402521756671,,,1,1,20.0
sim,pitch_plus,20260910,0.58,0.0771858962144848,,,1,1,20.0
sim,pitch_plus,20260910,0.6,0.08071339178824069,,,1,1,20.0
sim,pitch_plus,20260910,0.62,0.08351344103061158,,,1,1,20.0
sim,pitch_plus,20260910,0.64,0.0864666707856425,,,1,1,20.0
sim,pitch_plus,20260910,0.66,0.08960785447741296,,,1,1,20.0
sim,pitch_plus,20260910,0.68,0.09299704544468962,,,1,1,20.0
sim,pitch_plus,20260910,0.7000000000000001,0.09663205646156697,,,1,1,20.0
sim,pitch_plus,20260910,0.72,0.10040803214860289,,,1,1,20.0
sim,pitch_plus,20260910,0.74,0.10423054555413669,,,1,1,20.0
sim,pitch_plus,20260910,0.76,0.10796621559188853,,,1,1,20.0
sim,pitch_plus,20260910,0.78,0.1115850051992639,,,1,1,20.0
sim,pitch_plus,20260910,0.8,0.11504495131674337,,,1,1,20.0
sim,pitch_plus,20260910,0.8200000000000001,0.1180184565938537,,,1,1,20.0
sim,pitch_plus,20260910,0.84,0.12064345089553669,,,1,1,20.0
sim,pitch_plus,20260910,0.86,0.12289399780668081,,,1,1,20.0
sim,pitch_plus,20260910,0.88,0.12449384790539046,,,1,1,20.0
sim,pitch_plus,20260910,0.9,0.12546557605108177,,,1,1,20.0
sim,pitch_plus,20260910,0.92,0.12590668620335532,,,1,1,20.0
sim,pitch_plus,20260910,0.9400000000000001,0.1256506167731359,,,1,1,20.0
sim,pitch_plus,20260910,0.96,0.12452578515655893,,,1,1,20.0
sim,pitch_plus,20260910,0.98,0.1224736195047053,,,1,1,20.0
sim,pitch_plus,20260910,1.0,0.11940636663246124,,,1,1,20.0
sim,pitch_plus,20260910,1.02,0.1155478781200325,,,1,1,20.0
sim,pitch_plus,20260910,1.04,0.09732028831206421,,,1,1,20.0
sim,pitch_plus,20260910,1.06,0.4907547721021391,,,1,1,20.0
sim,pitch_plus,20260910,1.08,1.1135121432685102,,,1,1,20.0
sim,pitch_plus,20260910,1.1,1.9042358216323376,,,1,1,20.0
sim,pitch_plus,20260910,1.12,2.8196939041008804,,,1,1,20.0
sim,pitch_plus,20260910,1.1400000000000001,3.8262605349396073,,,1,1,20.0
sim,pitch_plus,20260910,1.16,4.890554260513738,,,1,1,20.0
sim,pitch_plus,20260910,1.18,5.929180890671504,,,1,1,20.0
sim,pitch_plus,20260910,1.2,6.872210978386706,,,1,1,20.0
sim,pitch_plus,20260910,1.22,7.672817429641861,,,1,1,20.0
sim,pitch_plus,20260910,1.24,8.331840679519827,,,1,1,20.0
sim,pitch_plus,20260910,1.26,8.854758343159926,,,1,1,20.0
sim,pitch_plus,20260910,1.28,9.250858908061511,,,1,1,20.0
sim,pitch_plus,20260910,1.3,9.521679565002737,,,1,1,20.0
sim,pitch_plus,20260910,1.32,9.664771058051215,,,1,1,20.0
sim,pitch_plus,20260910,1.34,9.694380756845721,,,1,1,20.0
sim,pitch_plus,20260910,1.36,9.62297973048301,,,1,1,20.0
sim,pitch_plus,20260910,1.3800000000000001,9.578304770125797,,,1,1,20.0
sim,pitch_plus,20260910,1.4000000000000001,9.59021685511775,,,1,1,20.0
sim,pitch_plus,20260910,1.42,9.353324953083838,,,1,1,20.0
sim,pitch_plus,20260910,1.44,8.735068992782942,,,1,1,20.0
sim,pitch_plus,20260910,1.46,8.514632311267462,,,1,1,20.0
sim,pitch_plus,20260910,1.48,8.477357535226696,,,1,1,20.0
sim,pitch_plus,20260910,1.5,8.452414498006389,,,1,1,20.0
sim,pitch_plus,20260910,1.52,8.47102402769711,,,1,1,20.0
sim,pitch_plus,20260910,1.54,8.484652315154108,,,1,1,20.0
sim,pitch_plus,20260910,1.56,8.460947739876579,,,1,1,20.0
sim,pitch_plus,20260910,1.58,8.4648055347988,,,1,1,20.0
sim,pitch_plus,20260910,1.6,8.476310198458707,,,1,1,20.0
sim,pitch_plus,20260910,1.62,8.468505355447007,,,1,1,20.0
sim,pitch_plus,20260910,1.6400000000000001,8.471525918378592,,,1,1,20.0
sim,pitch_plus,20260910,1.6600000000000001,8.467303083903156,,,1,1,20.0
sim,pitch_plus,20260910,1.68,8.470890725046175,,,1,1,20.0
sim,pitch_plus,20260910,1.7,8.474464748868295,,,1,1,20.0
sim,pitch_plus,20260910,1.72,8.46250717415146,,,1,1,20.0
sim,pitch_plus,20260910,1.74,8.472604602609618,,,1,1,20.0
sim,pitch_plus,20260910,1.76,8.478355367306579,,,1,1,20.0
sim,pitch_plus,20260910,1.78,8.464215375947964,,,1,1,20.0
sim,pitch_plus,20260910,1.8,8.46670716136298,,,1,1,20.0
sim,pitch_plus,20260910,1.82,8.473716713615541,,,1,1,20.0
sim,pitch_plus,20260910,1.84,8.46664133100774,,,1,1,20.0
sim,pitch_plus,20260910,1.86,8.46738495240924,,,1,1,20.0
sim,pitch_plus,20260910,1.8800000000000001,8.39206171411407,,,1,1,20.0
sim,pitch_plus,20260910,1.9000000000000001,8.248643767142074,,,1,1,20.0
sim,pitch_plus,20260910,1.92,8.231482938507368,,,1,1,20.0
sim,pitch_plus,20260910,1.94,8.401748058893856,,,1,1,20.0
sim,pitch_plus,20260910,1.96,8.540550696137952,,,1,1,20.0
sim,pitch_plus,20260910,1.98,8.553955976759525,,,1,1,20.0
sim,pitch_plus,20260910,2.0,8.55083464679535,,,1,1,20.0
sim,pitch_plus,20260910,2.02,8.549663708122896,,,1,1,20.0
sim,pitch_plus,20260910,2.04,8.550275558531752,,,1,1,20.0
sim,pitch_plus,20260910,2.06,8.549763061558277,,,1,1,20.0
sim,pitch_plus,20260910,2.08,8.554262547154831,,,1,1,20.0
sim,pitch_plus,20260910,2.1,8.551040751875982,,,1,1,20.0
sim,pitch_plus,20260910,2.12,8.54149455418635,,,1,1,20.0
sim,pitch_plus,20260910,2.14,8.546265794926677,,,1,1,20.0
sim,pitch_plus,20260910,2.16,8.547458276251062,,,1,1,20.0
sim,pitch_plus,20260910,2.18,8.548369294126378,,,1,1,20.0
sim,pitch_plus,20260910,2.2,8.55958477341239,,,1,1,20.0
sim,pitch_plus,20260910,2.22,8.542569799521752,,,1,1,20.0
sim,pitch_plus,20260910,2.24,8.532112734787857,,,1,1,20.0
sim,pitch_plus,20260910,2.2600000000000002,8.544186148739383,,,1,1,20.0
sim,pitch_plus,20260910,2.2800000000000002,8.542088794497934,,,1,1,20.0
sim,pitch_plus,20260910,2.3000000000000003,8.546908794777766,,,1,1,20.0
sim,pitch_plus,20260910,2.32,8.559919265170073,,,1,1,20.0
sim,pitch_plus,20260910,2.34,8.534099116043885,,,1,1,20.0
sim,pitch_plus,20260910,2.36,8.525398716711168,,,1,1,20.0
sim,pitch_plus,20260910,2.38,8.543442047739905,,,1,1,20.0
sim,pitch_plus,20260910,2.4,8.53685206539196,,,1,1,20.0
sim,pitch_plus,20260910,2.42,8.550125961369364,,,1,1,20.0
sim,pitch_plus,20260910,2.44,8.560377268699098,,,1,1,20.0
sim,pitch_plus,20260910,2.46,8.526105459672346,,,1,1,20.0
sim,pitch_plus,20260910,2.48,8.521086223847938,,,1,1,20.0
sim,pitch_plus,20260910,2.5,8.542829600356898,,,1,1,20.0
sim,pitch_plus,20260910,2.52,8.536511110469311,,,1,1,20.0
sim,pitch_plus,20260910,2.54,8.5534759243712,,,1,1,20.0
sim,pitch_plus,20260910,2.56,8.556335297613026,,,1,1,20.0
sim,pitch_plus,20260910,2.58,8.518341442828339,,,1,1,20.0
sim,pitch_plus,20260910,2.6,8.516652321571152,,,1,1,20.0
sim,pitch_plus,20260910,2.62,8.536075924729962,,,1,1,20.0
sim,pitch_plus,20260910,2.64,8.537461003949774,,,1,1,20.0
sim,pitch_plus,20260910,2.66,8.55291050752496,,,1,1,20.0
sim,pitch_plus,20260910,2.68,8.51984735012507,,,1,1,20.0
sim,pitch_plus,20260910,2.7,8.410093332586268,,,1,1,20.0
sim,pitch_plus,20260910,2.72,8.318752469418648,,,1,1,20.0
sim,pitch_plus,20260910,2.74,8.267880779827337,,,1,1,20.0
sim,pitch_plus,20260910,2.7600000000000002,8.305197042401781,,,1,1,20.0
sim,pitch_plus,20260910,2.7800000000000002,8.420270705258403,,,1,1,20.0
sim,pitch_plus,20260910,2.8000000000000003,8.506935221009506,,,1,1,20.0
sim,pitch_plus,20260910,2.82,8.542255294496801,,,1,1,20.0
sim,pitch_plus,20260910,2.84,8.556877544284562,,,1,1,20.0
sim,pitch_plus,20260910,2.86,8.562369649328945,,,1,1,20.0
sim,pitch_plus,20260910,2.88,8.564300307820732,,,1,1,20.0
sim,pitch_plus,20260910,2.9,8.56784154699658,,,1,1,20.0
sim,pitch_plus,20260910,2.92,8.565691594095789,,,1,1,20.0
sim,pitch_plus,20260910,2.94,8.563451715174093,,,1,1,20.0
sim,pitch_plus,20260910,2.96,8.56442855876167,,,1,1,20.0
sim,pitch_plus,20260910,2.98,8.565642939742,,,1,1,20.0
sim,pitch_plus,20260910,3.0,8.566328435534503,,,1,1,20.0
sim,pitch_plus,20270910,0.0,0.03174378854340239,,,1,1,20.0
sim,pitch_plus,20270910,0.02,0.038592201223819976,,,1,1,20.0
sim,pitch_plus,20270910,0.04,0.04374946779632142,,,1,1,20.0
sim,pitch_plus,20270910,0.06,0.04600507680304258,,,1,1,20.0
sim,pitch_plus,20270910,0.08,0.05068680591606585,,,1,1,20.0
sim,pitch_plus,20270910,0.1,0.051539378088751406,,,1,1,20.0
sim,pitch_plus,20270910,0.12,0.051027576783479044,,,1,1,20.0
sim,pitch_plus,20270910,0.14,0.05110439632877413,,,1,1,20.0
sim,pitch_plus,20270910,0.16,0.05454751412643306,,,1,1,20.0
sim,pitch_plus,20270910,0.18,0.05632577438792121,,,1,1,20.0
sim,pitch_plus,20270910,0.2,0.05504723356683117,,,1,1,20.0
sim,pitch_plus,20270910,0.22,0.053763834288820006,,,1,1,20.0
sim,pitch_plus,20270910,0.24,0.05281719229233415,,,1,1,20.0
sim,pitch_plus,20270910,0.26,0.05216569881522804,,,1,1,20.0
sim,pitch_plus,20270910,0.28,0.051808813850098376,,,1,1,20.0
sim,pitch_plus,20270910,0.3,0.051619482641435885,,,1,1,20.0
sim,pitch_plus,20270910,0.32,0.051504599461077875,,,1,1,20.0
sim,pitch_plus,20270910,0.34,0.05140900189508544,,,1,1,20.0
sim,pitch_plus,20270910,0.36,0.05135879737808429,,,1,1,20.0
sim,pitch_plus,20270910,0.38,0.051333098028692195,,,1,1,20.0
sim,pitch_plus,20270910,0.4,0.05133002956740003,,,1,1,20.0
sim,pitch_plus,20270910,0.42,0.051320007652692304,,,1,1,20.0
sim,pitch_plus,20270910,0.44,0.05127836872697888,,,1,1,20.0
sim,pitch_plus,20270910,0.46,0.05123002713567155,,,1,1,20.0
sim,pitch_plus,20270910,0.48,0.051283687659527746,,,1,1,20.0
sim,pitch_plus,20270910,0.5,0.051272487384479565,,,1,1,20.0
sim,pitch_plus,20270910,0.52,0.051252943154006886,,,1,1,20.0
sim,pitch_plus,20270910,0.54,0.05127737861112641,,,1,1,20.0
sim,pitch_plus,20270910,0.56,0.051306885650214136,,,1,1,20.0
sim,pitch_plus,20270910,0.58,0.051558771766193445,,,1,1,20.0
sim,pitch_plus,20270910,0.6,0.05211374102850912,,,1,1,20.0
sim,pitch_plus,20270910,0.62,0.052136294051929766,,,1,1,20.0
sim,pitch_plus,20270910,0.64,0.05200648897991459,,,1,1,20.0
sim,pitch_plus,20270910,0.66,0.05176067102047183,,,1,1,20.0
sim,pitch_plus,20270910,0.68,0.05151036742791032,,,1,1,20.0
sim,pitch_plus,20270910,0.7000000000000001,0.05115705258699259,,,1,1,20.0
sim,pitch_plus,20270910,0.72,0.0507986706800426,,,1,1,20.0
sim,pitch_plus,20270910,0.74,0.05053125126901502,,,1,1,20.0
sim,pitch_plus,20270910,0.76,0.050312022188056915,,,1,1,20.0
sim,pitch_plus,20270910,0.78,0.05010895639802135,,,1,1,20.0
sim,pitch_plus,20270910,0.8,0.04991640375858169,,,1,1,20.0
sim,pitch_plus,20270910,0.8200000000000001,0.04978662595208775,,,1,1,20.0
sim,pitch_plus,20270910,0.84,0.04973326214917248,,,1,1,20.0
sim,pitch_plus,20270910,0.86,0.049745581963436376,,,1,1,20.0
sim,pitch_plus,20270910,0.88,0.04980739687459688,,,1,1,20.0
sim,pitch_plus,20270910,0.9,0.04997534573120057,,,1,1,20.0
sim,pitch_plus,20270910,0.92,0.050206974801824455,,,1,1,20.0
sim,pitch_plus,20270910,0.9400000000000001,0.050492217971179865,,,1,1,20.0
sim,pitch_plus,20270910,0.96,0.05085284741338878,,,1,1,20.0
sim,pitch_plus,20270910,0.98,0.05015884367191912,,,1,1,20.0
sim,pitch_plus,20270910,1.0,0.048099894070874755,,,1,1,20.0
sim,pitch_plus,20270910,1.02,0.05115592303199169,,,1,1,20.0
sim,pitch_plus,20270910,1.04,0.19226460760324582,,,1,1,20.0
sim,pitch_plus,20270910,1.06,0.6546052233102969,,,1,1,20.0
sim,pitch_plus,20270910,1.08,1.3562516943011407,,,1,1,20.0
sim,pitch_plus,20270910,1.1,2.2426306654047012,,,1,1,20.0
sim,pitch_plus,20270910,1.12,3.2659925926598485,,,1,1,20.0
sim,pitch_plus,20270910,1.1400000000000001,4.385471634973697,,,1,1,20.0
sim,pitch_plus,20270910,1.16,5.560802584048393,,,1,1,20.0
sim,pitch_plus,20270910,1.18,6.674555402992126,,,1,1,20.0
sim,pitch_plus,20270910,1.2,7.675326633844354,,,1,1,20.0
sim,pitch_plus,20270910,1.22,8.52129615597987,,,1,1,20.0
sim,pitch_plus,20270910,1.24,9.203668252486935,,,1,1,20.0
sim,pitch_plus,20270910,1.26,9.732357402183071,,,1,1,20.0
sim,pitch_plus,20270910,1.28,10.118684029196396,,,1,1,20.0
sim,pitch_plus,20270910,1.3,10.359954042534609,,,1,1,20.0
sim,pitch_plus,20270910,1.32,10.459217903429574,,,1,1,20.0
sim,pitch_plus,20270910,1.34,10.433525821513113,,,1,1,20.0
sim,pitch_plus,20270910,1.36,10.337968173978009,,,1,1,20.0
sim,pitch_plus,20270910,1.3800000000000001,10.315817944776079,,,1,1,20.0
sim,pitch_plus,20270910,1.4000000000000001,10.364689652591407,,,1,1,20.0
sim,pitch_plus,20270910,1.42,10.351901623624222,,,1,1,20.0
sim,pitch_plus,20270910,1.44,10.208538690522621,,,1,1,20.0
sim,pitch_plus,20270910,1.46,10.125257830575002,,,1,1,20.0
sim,pitch_plus,20270910,1.48,10.120413332084562,,,1,1,20.0
sim,pitch_plus,20270910,1.5,10.083598901532337,,,1,1,20.0
sim,pitch_plus,20270910,1.52,10.10950766240125,,,1,1,20.0
sim,pitch_plus,20270910,1.54,10.119985553015036,,,1,1,20.0
sim,pitch_plus,20270910,1.56,10.093595540536437,,,1,1,20.0
sim,pitch_plus,20270910,1.58,10.130095675397962,,,1,1,20.0
sim,pitch_plus,20270910,1.6,10.104159280893166,,,1,1,20.0
sim,pitch_plus,20270910,1.62,10.1012309812368,,,1,1,20.0
sim,pitch_plus,20270910,1.6400000000000001,10.128536126902294,,,1,1,20.0
sim,pitch_plus,20270910,1.6600000000000001,10.094800893171481,,,1,1,20.0
sim,pitch_plus,20270910,1.68,10.122957914805403,,,1,1,20.0
sim,pitch_plus,20270910,1.7,10.121995880600345,,,1,1,20.0
sim,pitch_plus,20270910,1.72,10.092955973545338,,,1,1,20.0
sim,pitch_plus,20270910,1.74,10.138680506534108,,,1,1,20.0
sim,pitch_plus,20270910,1.76,10.114379712897899,,,1,1,20.0
sim,pitch_plus,20270910,1.78,10.102190958195655,,,1,1,20.0
sim,pitch_plus,20270910,1.8,10.131713509797011,,,1,1,20.0
sim,pitch_plus,20270910,1.82,10.109807663407517,,,1,1,20.0
sim,pitch_plus,20270910,1.84,10.128293952995524,,,1,1,20.0
sim,pitch_plus,20270910,1.86,10.12070022344493,,,1,1,20.0
sim,pitch_plus,20270910,1.8800000000000001,10.022249680942025,,,1,1,20.0
sim,pitch_plus,20270910,1.9000000000000001,10.003267092469716,,,1,1,20.0
sim,pitch_plus,20270910,1.92,10.107186046404518,,,1,1,20.0
sim,pitch_plus,20270910,1.94,10.11038022168921,,,1,1,20.0
sim,pitch_plus,20270910,1.96,10.141774106544268,,,1,1,20.0
sim,pitch_plus,20270910,1.98,10.13080137299234,,,1,1,20.0
sim,pitch_plus,20270910,2.0,10.139205036786901,,,1,1,20.0
sim,pitch_plus,20270910,2.02,10.154745968536545,,,1,1,20.0
sim,pitch_plus,20270910,2.04,10.136549649971622,,,1,1,20.0
sim,pitch_plus,20270910,2.06,10.135283974275351,,,1,1,20.0
sim,pitch_plus,20270910,2.08,10.131439763147043,,,1,1,20.0
sim,pitch_plus,20270910,2.1,10.111347088187113,,,1,1,20.0
sim,pitch_plus,20270910,2.12,10.131765824055389,,,1,1,20.0
sim,pitch_plus,20270910,2.14,10.161196235789982,,,1,1,20.0
sim,pitch_plus,20270910,2.16,10.15386124895054,,,1,1,20.0
sim,pitch_plus,20270910,2.18,10.143772923724063,,,1,1,20.0
sim,pitch_plus,20270910,2.2,10.134802285154834,,,1,1,20.0
sim,pitch_plus,20270910,2.22,10.12378299526259,,,1,1,20.0
sim,pitch_plus,20270910,2.24,10.130589261958361,,,1,1,20.0
sim,pitch_plus,20270910,2.2600000000000002,10.159479509978684,,,1,1,20.0
sim,pitch_plus,20270910,2.2800000000000002,10.168570297442384,,,1,1,20.0
sim,pitch_plus,20270910,2.3000000000000003,10.159187657221795,,,1,1,20.0
sim,pitch_plus,20270910,2.32,10.142869649437381,,,1,1,20.0
sim,pitch_plus,20270910,2.34,10.128875203599776,,,1,1,20.0
sim,pitch_plus,20270910,2.36,10.13669202097567,,,1,1,20.0
sim,pitch_plus,20270910,2.38,10.155117889782654,,,1,1,20.0
sim,pitch_plus,20270910,2.4,10.171939854932534,,,1,1,20.0
sim,pitch_plus,20270910,2.42,10.176788210405377,,,1,1,20.0
sim,pitch_plus,20270910,2.44,10.158083695598346,,,1,1,20.0
sim,pitch_plus,20270910,2.46,10.133827377603478,,,1,1,20.0
sim,pitch_plus,20270910,2.48,10.145176117472264,,,1,1,20.0
sim,pitch_plus,20270910,2.5,10.157349407048983,,,1,1,20.0
sim,pitch_plus,20270910,2.52,10.166090655975195,,,1,1,20.0
sim,pitch_plus,20270910,2.54,10.182865508449312,,,1,1,20.0
sim,pitch_plus,20270910,2.56,10.175992492985673,,,1,1,20.0
sim,pitch_plus,20270910,2.58,10.143438583364501,,,1,1,20.0
sim,pitch_plus,20270910,2.6,10.146247752133362,,,1,1,20.0
sim,pitch_plus,20270910,2.62,10.168487258512052,,,1,1,20.0
sim,pitch_plus,20270910,2.64,10.167238442914844,,,1,1,20.0
sim,pitch_plus,20270910,2.66,10.181737987102403,,,1,1,20.0
sim,pitch_plus,20270910,2.68,10.163839358694048,,,1,1,20.0
sim,pitch_plus,20270910,2.7,10.045260731077587,,,1,1,20.0
sim,pitch_plus,20270910,2.72,9.947975001703522,,,1,1,20.0
sim,pitch_plus,20270910,2.74,9.892748676275358,,,1,1,20.0
sim,pitch_plus,20270910,2.7600000000000002,9.863292615478759,,,1,1,20.0
sim,pitch_plus,20270910,2.7800000000000002,9.867339461525786,,,1,1,20.0
sim,pitch_plus,20270910,2.8000000000000003,9.870859228702475,,,1,1,20.0
sim,pitch_plus,20270910,2.82,9.873253972915997,,,1,1,20.0
sim,pitch_plus,20270910,2.84,9.874595178913472,,,1,1,20.0
sim,pitch_plus,20270910,2.86,9.875241576673329,,,1,1,20.0
sim,pitch_plus,20270910,2.88,9.875702363488138,,,1,1,20.0
sim,pitch_plus,20270910,2.9,9.878874214486851,,,1,1,20.0
sim,pitch_plus,20270910,2.92,9.878659765054424,,,1,1,20.0
sim,pitch_plus,20270910,2.94,9.877160430614916,,,1,1,20.0
sim,pitch_plus,20270910,2.96,9.886455155609996,,,1,1,20.0
sim,pitch_plus,20270910,2.98,9.910236340272847,,,1,1,20.0
sim,pitch_plus,20270910,3.0,9.950676379988039,,,1,1,20.0
sim,pitch_plus,20280910,0.0,0.04718286194503941,,,1,1,20.0
sim,pitch_plus,20280910,0.02,0.05096575879092453,,,1,1,20.0
sim,pitch_plus,20280910,0.04,0.052184248345529025,,,1,1,20.0
sim,pitch_plus,20280910,0.06,0.051069656177358674,,,1,1,20.0
sim,pitch_plus,20280910,0.08,0.04995142654349539,,,1,1,20.0
sim,pitch_plus,20280910,0.1,0.05035136773477183,,,1,1,20.0
sim,pitch_plus,20280910,0.12,0.05112766055629515,,,1,1,20.0
sim,pitch_plus,20280910,0.14,0.05141265244619784,,,1,1,20.0
sim,pitch_plus,20280910,0.16,0.051995130787495215,,,1,1,20.0
sim,pitch_plus,20280910,0.18,0.052202399518331846,,,1,1,20.0
sim,pitch_plus,20280910,0.2,0.05184388285245647,,,1,1,20.0
sim,pitch_plus,20280910,0.22,0.05099920241813969,,,1,1,20.0
sim,pitch_plus,20280910,0.24,0.05034148936571265,,,1,1,20.0
sim,pitch_plus,20280910,0.26,0.04985837047705964,,,1,1,20.0
sim,pitch_plus,20280910,0.28,0.049683804485615254,,,1,1,20.0
sim,pitch_plus,20280910,0.3,0.049781378674389885,,,1,1,20.0
sim,pitch_plus,20280910,0.32,0.05010809431274511,,,1,1,20.0
sim,pitch_plus,20280910,0.34,0.05073818134323779,,,1,1,20.0
sim,pitch_plus,20280910,0.36,0.0516763161594805,,,1,1,20.0
sim,pitch_plus,20280910,0.38,0.05284350097783083,,,1,1,20.0
sim,pitch_plus,20280910,0.4,0.054248089666619925,,,1,1,20.0
sim,pitch_plus,20280910,0.42,0.05603493268312419,,,1,1,20.0
sim,pitch_plus,20280910,0.44,0.05807740155228477,,,1,1,20.0
sim,pitch_plus,20280910,0.46,0.0603758261128331,,,1,1,20.0
sim,pitch_plus,20280910,0.48,0.06305273885249461,,,1,1,20.0
sim,pitch_plus,20280910,0.5,0.06600021367017112,,,1,1,20.0
sim,pitch_plus,20280910,0.52,0.06916385959592931,,,1,1,20.0
sim,pitch_plus,20280910,0.54,0.07259563921720555,,,1,1,20.0
sim,pitch_plus,20280910,0.56,0.07624458206597585,,,1,1,20.0
sim,pitch_plus,20280910,0.58,0.08024672634173044,,,1,1,20.0
sim,pitch_plus,20280910,0.6,0.08467664070338808,,,1,1,20.0
sim,pitch_plus,20280910,0.62,0.08938141217281509,,,1,1,20.0
sim,pitch_plus,20280910,0.64,0.09406120804034918,,,1,1,20.0
sim,pitch_plus,20280910,0.66,0.09870442090613113,,,1,1,20.0
sim,pitch_plus,20280910,0.68,0.10317255442665836,,,1,1,20.0
sim,pitch_plus,20280910,0.7000000000000001,0.10750042099831035,,,1,1,20.0
sim,pitch_plus,20280910,0.72,0.1117066914743993,,,1,1,20.0
sim,pitch_plus,20280910,0.74,0.11574742083609076,,,1,1,20.0
sim,pitch_plus,20280910,0.76,0.11954910051717672,,,1,1,20.0
sim,pitch_plus,20280910,0.78,0.123164364746087,,,1,1,20.0
sim,pitch_plus,20280910,0.8,0.12658281960243575,,,1,1,20.0
sim,pitch_plus,20280910,0.8200000000000001,0.12951914011980367,,,1,1,20.0
sim,pitch_plus,20280910,0.84,0.13217005960886724,,,1,1,20.0
sim,pitch_plus,20280910,0.86,0.13450842790693315,,,1,1,20.0
sim,pitch_plus,20280910,0.88,0.13625555862298688,,,1,1,20.0
