task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,alpha_pre,alpha_post,e_alpha,delta_others_max,m4_correct,switch_detected,switch_status,switch_location,alpha_pre_du,alpha_pre_dv,alpha_pre_dw,alpha_pre_roll,alpha_pre_pitch,alpha_pre_yaw,delta_du,delta_dv,delta_dw,delta_roll,delta_pitch,delta_yaw
circular_honest,20260818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.00280617299995356,0.40927822100752903,0.5968560422984961,0.2767057243340924,-0.18757782129096712,False,False,right_censored,,0.40927822100752886,0.40927822100752886,0.40927822100752886,0.40927822100752886,0.40927822100752886,0.40927822100752886,-0.18757782129096712,-0.18757782129096712,-0.18757782129096712,-0.18757782129096712,-0.18757782129096712,-0.18757782129096712
circular_honest,20260818,10,qualified,15,1,Full operator (SE(3)),True,,0.0003186810004081053,-0.004844860854351359,0.0009713132973449605,0.056168692169710044,-0.14922675091180648,False,False,left_censored,,0.8345926140789303,0.7922869793781807,0.878112857044799,0.8079004382821489,0.8299683387623064,-0.004844860854351357,-0.1499925037901917,-0.2621825783789028,-0.14922675091180648,-0.19033725786800082,-0.1710585228148057,-0.005816174151696317
circular_honest,20260818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.0067284849997122365,-0.0006338171299464421,0.0003882382414976608,0.11337153116524248,-0.17085300261465353,False,False,left_censored,,0.6360550415100499,0.31372047226697186,0.7369676109377553,0.803548173925392,0.8316202974505902,-0.0006338171299464417,-0.2030312661419602,-0.3770713967135747,-0.22202631279040297,-0.19177252406306,-0.17085300261465353,-0.0010220553714441027
circular_honest,20260818,10,qualified,15,1,Pdiag finite (SE(3)),True,,14.337393420999888,0.12728928017751256,0.10393912224120035,0.07142127325842403,-0.16179241364663777,False,False,left_censored,,0.7476505911792912,0.765565700398013,0.793993052234493,0.8140832046814697,0.7605640685749409,0.12728928017751256,-0.16179241364663777,-0.3141770043891723,-0.17187248757990936,-0.1743393744290378,-0.18013488715978154,0.023350157936312177
circular_honest,20260818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.0030760570002712484,0.464195634747024,0.6146367624884805,0.24981137656288743,-0.15044112774145663,False,False,right_censored,,0.464195634747024,0.464195634747024,0.464195634747024,0.464195634747024,0.464195634747024,0.464195634747024,-0.15044112774145663,-0.15044112774145663,-0.15044112774145663,-0.15044112774145663,-0.15044112774145663,-0.15044112774145663
circular_honest,20260818,9,qualified,15,0,Full operator (SE(3)),True,,0.0003223119997528556,-0.003535948342797161,3.3088553976271044e-05,0.054170916035539717,-0.132740755222712,False,False,left_censored,,0.8030996025558172,0.8993362570734977,0.8054685888409985,0.8114638347688706,0.8182214571151412,-0.0035359483427971606,-0.21245756069961175,-0.13275911633159798,-0.132740755222712,-0.18259625577492977,-0.18156976071574638,-0.0035690368967734314
circular_honest,20260818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.0070125629999893135,0.0024962249557124697,-0.00018676319113475817,0.10891640333134563,-0.16574852753774716,False,False,left_censored,,0.9620313513003037,0.3041827730722891,0.7996559038447277,0.7987278372941321,0.8189293685416931,0.0024962249557124684,-0.16574852753774716,-0.28833538820337495,-0.19087359332715625,-0.19483053366454195,-0.18050785731560437,0.0026829881468472265
circular_honest,20260818,9,qualified,15,0,Pdiag finite (SE(3)),True,,17.416511808999985,0.11122900860268825,0.08730460329999962,0.06374578590868649,-0.12295308823750761,False,False,left_censored,,0.727449622454246,0.8106642796132287,0.8704211700193312,0.7865218689793384,0.8768719108853709,0.11122900860268825,-0.19683472932924062,-0.16396607112598405,-0.12295308823750761,-0.1664407673300643,-0.2039319544867746,0.023924405302688634
circular_honest,20260818,11,qualified,15,2,Frame-weighted (SE(3)),True,,0.009211559000050329,0.4011225938814436,0.5749091857112747,0.2794183151072417,-0.1737865918298312,False,False,right_censored,,0.4011225938814436,0.4011225938814436,0.4011225938814436,0.4011225938814436,0.4011225938814436,0.4011225938814436,-0.1737865918298312,-0.1737865918298312,-0.1737865918298312,-0.1737865918298312,-0.1737865918298312,-0.1737865918298312
circular_honest,20260818,11,qualified,15,2,Full operator (SE(3)),True,,0.0009247399998457695,-0.002553934846171325,-0.0004894210716366804,0.054848344756599055,-0.022221324905684847,False,False,left_censored,,0.8530877480657101,0.7789000415963712,1.0136583414901665,0.8093227225242303,0.8220602423891391,-0.0025539348461713247,-0.12177497351010103,-0.25417832527082984,-0.022221324905684847,-0.18601108365081065,-0.1691800240223844,-0.0020645137745346443
circular_honest,20260818,11,qualified,15,2,Pdiag pointwise (SE(3)),True,,0.019109222999759368,0.0008931719875093291,-0.001171036739145189,0.18879466515171428,-0.05613593620722779,False,False,left_censored,,-0.024409069813431508,0.5305844724765063,1.0244783666221726,0.8037487797071258,0.8233418315225793,0.0008931719875093288,-0.3317356041387568,-0.2843465134117523,-0.05613593620722779,-0.18895886003432516,-0.17309340731046607,0.0020642087266545175
circular_honest,20260818,11,qualified,15,2,Pdiag finite (SE(3)),True,,15.044387684999947,0.12227996029029803,0.0900387864083417,0.05746922524379403,-0.0721423606661118,False,False,left_censored,,0.8160761774322718,0.7424490015915234,0.9160635178625983,0.8123515570613984,0.8370482736928447,0.12227996029029801,-0.14527808190821245,-0.2316322183134344,-0.0721423606661118,-0.15199248571666069,-0.17678287815985627,0.03224117388195631
keyed,20280818,15,qualified,30,0,Frame-weighted (SE(3)),True,,0.007860616000016307,0.5914012360472537,0.667205644528108,0.22310765267147806,-0.07580440848085435,False,False,right_censored,,0.5914012360472538,0.5914012360472538,0.5914012360472538,0.5914012360472538,0.5914012360472538,0.5914012360472538,-0.07580440848085435,-0.07580440848085435,-0.07580440848085435,-0.07580440848085435,-0.07580440848085435,-0.07580440848085435
keyed,20280818,15,qualified,30,0,Full operator (SE(3)),True,,0.0007613610000589688,0.36973217079714354,0.21116112939349546,0.1761136232483291,0.03231563189542874,False,True,detected,0.6031691457988012,0.8692820845424033,1.04032585312839,0.5894868255902,0.8283168753443335,0.8184378739742348,0.36973217079714343,-0.14272059848783913,0.03231563189542874,-0.36830202638368803,-0.17070690196654492,-0.18010722783246247,0.15857104140364806
keyed,20280818,15,qualified,30,0,Pdiag pointwise (SE(3)),True,,0.0192022710002675,0.49449304282813855,0.21027300862148757,0.19123187768788755,-0.11602416260879561,False,True,detected,0.6026387275558369,0.5330621223928965,0.4957426474643673,0.6913277580979323,0.8353356817846866,0.8094408057459905,0.4944930428281385,-0.21943396654527358,-0.11602416260879561,-0.3501364956281475,-0.16423517932847953,-0.18888029181779786,0.284220034206651
keyed,20280818,15,qualified,30,0,Pdiag finite (SE(3)),True,,59.35959458799971,0.7599347864020203,0.277836115844345,0.08547020649597623,-0.07550036433260088,False,True,detected,0.6088468677289082,0.8654856681715273,0.9271092398550507,0.7790643499642126,0.8255699390837485,0.8307582052047253,0.7599347864020203,-0.13652167568729845,-0.07550036433260088,-0.223186588261996,-0.17733400353488027,-0.14924993289068156,0.4820986705576753
keyed,20280818,11,qualified,15,2,Frame-weighted (SE(3)),True,,0.007577126999876782,0.5513385960570873,0.6216613625476414,0.23240944587467646,-0.07032276649055402,False,False,right_censored,,0.5513385960570875,0.5513385960570875,0.5513385960570875,0.5513385960570875,0.5513385960570875,0.5513385960570875,-0.07032276649055402,-0.07032276649055402,-0.07032276649055402,-0.07032276649055402,-0.07032276649055402,-0.07032276649055402
keyed,20280818,11,qualified,15,2,Full operator (SE(3)),True,,0.0007036130000415142,0.8210791377926863,0.20764936950147408,0.08691454708183985,-0.09029108709652767,True,True,detected,0.6030806899235533,0.8333203706985602,0.7251673713018153,0.991950167895782,0.8079248025636369,0.8218570892199862,0.8210791377926864,-0.1648430832572103,-0.2775459735849456,-0.09029108709652767,-0.19229004559992713,-0.1769715462075968,0.6134297682912123
keyed,20280818,11,qualified,15,2,Pdiag pointwise (SE(3)),True,,0.019364139000117575,0.8249921732963155,0.20540195135871867,0.2383344710308114,-0.1433955167257126,True,True,detected,0.6021695802563778,-0.0912462803919552,0.4757682417013167,0.9506819887052416,0.7952750718685023,0.8209272903435579,0.8249921732963156,-0.40568653906002955,-0.310000901720183,-0.1433955167257126,-0.2040338096283577,-0.17776389868805675,0.6195902219375972
keyed,20280818,11,qualified,15,2,Pdiag finite (SE(3)),True,,82.77060966699992,0.8010145075420618,0.2784504975896149,0.10032727510512246,-0.14672620645218282,True,True,detected,0.608535735009531,0.7804776614876289,0.6708277879526995,0.8525513222395326,0.7979723477705164,0.8289885409863963,0.8010145075420617,-0.19941810016109374,-0.2820571068326925,-0.14672620645218282,-0.1643016345199858,-0.18559546766952562,0.5225640099524469
keyed,20280818,13,random,30,1,Frame-weighted (SE(3)),True,,0.003787062000355945,0.4871523996195605,0.5602768346408122,0.29313967556259185,-0.07312443502125165,False,True,detected,0.6896693675124796,0.4871523996195606,0.4871523996195606,0.4871523996195606,0.4871523996195606,0.4871523996195606,0.4871523996195606,-0.07312443502125165,-0.07312443502125165,-0.07312443502125165,-0.07312443502125165,-0.07312443502125165,-0.07312443502125165
keyed,20280818,13,random,30,1,Full operator (SE(3)),True,,0.0004974440003024938,0.48415843019463284,0.21214309644654006,0.12709064151935565,-0.03202436907041628,False,True,detected,0.6050111843682134,0.8871611176774548,0.9700001383937535,0.743814911800716,0.8415583233391155,0.8200305244625764,0.4841584301946327,-0.121832929372232,-0.03202436907041628,-0.25562152351810596,-0.15690895102304026,-0.17705950964465833,0.27201533374809267
keyed,20280818,13,random,30,1,Pdiag pointwise (SE(3)),True,,0.007864787000016804,0.5351263118719685,0.21207604693260532,0.2881574286227793,-0.13073894036251807,False,True,detected,0.6046605942536035,0.3022243483729609,0.1869664918535108,0.6359387277215116,0.8404526652916193,0.8200157438269478,0.5351263118719684,-0.30569086718165667,-0.13073894036251807,-0.3722251196339583,-0.15848927504766108,-0.1772360433951079,0.32305026493936306
keyed,20280818,13,random,30,1,Pdiag finite (SE(3)),True,,73.56399500599991,0.757833598793047,0.2824269526733031,0.08827510568904202,-0.010441293828601372,False,True,detected,0.6114311501514355,0.8340699947458801,0.9661980417921733,0.7806457027380727,0.8212854212020183,0.8243466256235799,0.7578335987930468,-0.18572868036749335,-0.010441293828601372,-0.22207149511463453,-0.15642320025700296,-0.1819256762291266,0.47540664611974376
circular_honest,20260818,8,random,15,2,Frame-weighted (SE(3)),True,,0.0029072460001771105,0.6613313208337965,0.7774474498934671,0.18468135987016965,-0.11611612905967061,False,False,right_censored,,0.6613313208337962,0.6613313208337962,0.6613313208337962,0.6613313208337962,0.6613313208337962,0.6613313208337962,-0.11611612905967061,-0.11611612905967061,-0.11611612905967061,-0.11611612905967061,-0.11611612905967061,-0.11611612905967061
circular_honest,20260818,8,random,15,2,Full operator (SE(3)),True,,0.00030325399984576507,-0.003829788368040161,-0.00032958301080672817,0.05171311284876687,-0.15301101778564496,False,False,left_censored,,0.852019227250024,0.8447240744618796,0.8834953167515475,0.8106898421610677,0.8264001985549291,-0.0038297883680401606,-0.15301101778564496,-0.16047778533445078,-0.18383581201753174,-0.18328202219826428,-0.17300594087052124,-0.0035002053572334322
circular_honest,20260818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.006774855999992724,0.008796509729825722,-0.00012048351699232295,0.09877153038240839,-0.031758657735046825,False,False,left_censored,,1.3838909796208125,0.6498801800452049,0.8646466007290762,0.8033749448455104,0.8293460553879851,0.008796509729825723,-0.031758657735046825,-0.21584880697680742,-0.14972387107695917,-0.19170802499323547,-0.17019502767135308,0.008916993246818047
circular_honest,20260818,8,random,15,2,Pdiag finite (SE(3)),True,,33.26621389999991,0.1215155840749641,0.07843529019915504,0.06488884797177713,-0.1080610902563851,False,False,left_censored,,0.9829073903132428,0.8507528382557084,0.8879449635861199,0.8375218688752267,0.8155566104762723,0.12151558407496417,-0.2614532181704641,-0.16425965483033544,-0.1080610902563851,-0.13667895514841855,-0.1606833963092026,0.0430802938758091
circular_honest,20260818,1,random,8,1,Frame-weighted (SE(3)),True,,0.007753467999918939,0.6426001883838031,0.7839447350076812,0.19044897900736105,-0.1413445466238783,False,False,right_censored,,0.642600188383803,0.642600188383803,0.642600188383803,0.642600188383803,0.642600188383803,0.642600188383803,-0.1413445466238783,-0.1413445466238783,-0.1413445466238783,-0.1413445466238783,-0.1413445466238783,-0.1413445466238783
circular_honest,20260818,1,random,8,1,Full operator (SE(3)),True,,0.0007498500003748632,0.022812453105381655,0.0014708717711242672,0.07025853773418173,-0.15856663871924837,False,False,left_censored,,0.8019868376776457,0.7694787499997949,0.6919738269955331,0.7840249839917351,0.8423978405602994,0.02281245310538166,-0.17974630735848574,-0.24444775596041313,-0.1877064316637186,-0.21225312785142691,-0.15856663871924837,0.021341581334257394
circular_honest,20260818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.019992986000033852,0.03637296153219529,0.00046295681989184305,0.0867472848703324,-0.11107427781174972,False,False,left_censored,,0.6008070196035418,1.0019853668242975,0.6064668909103786,0.8030939617559067,0.8411892173194307,0.03637296153219529,-0.27233771493551184,-0.11107427781174972,-0.16770914020704686,-0.1928438787536617,-0.15476442320329153,0.03591000471230345
circular_honest,20260818,1,random,8,1,Pdiag finite (SE(3)),True,,62.201008856000044,0.19209127845111854,0.1789241659024865,0.07867726122779704,-0.03458529176223146,False,False,left_censored,,0.5678490583552157,0.8597836081597268,0.9209048112141316,0.82201116323907,0.7735428049805441,0.19209127845111854,-0.26473040872139675,-0.14395790889696114,-0.03458529176223146,-0.13531261282747742,-0.16011654858933877,0.013167112548631982
circular_honest,20270818,1,random,8,1,Frame-weighted (SE(3)),True,,0.0030935310001041216,0.6291608761726383,0.790977176228992,0.19711617275068347,-0.1618163000563534,False,False,right_censored,,0.6291608761726384,0.6291608761726384,0.6291608761726384,0.6291608761726384,0.6291608761726384,0.6291608761726384,-0.1618163000563534,-0.1618163000563534,-0.1618163000563534,-0.1618163000563534,-0.1618163000563534,-0.1618163000563534
circular_honest,20270818,1,random,8,1,Full operator (SE(3)),True,,0.0003799619998972048,0.01462170957305899,0.00042909653077866707,0.08879422841440364,-0.15430065155638906,False,False,left_censored,,0.8074236994861537,0.6055593995991478,0.8222087713013891,0.7869368071049121,0.8008427826247602,0.014621709573058996,-0.15430065155638906,-0.36072561596214126,-0.1708987792696569,-0.2133137971336716,-0.17228515169782077,0.01419261304228033
circular_honest,20270818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.006808034000187035,0.008002650121667015,-0.0006876806830717054,0.08014893103149459,-0.17542380738448593,False,False,left_censored,,0.6718406630357566,0.9193903760330886,0.6003809483995697,0.8016301952556801,0.81533541280182,0.008002650121667015,-0.20465393321159775,-0.19027793748315758,-0.21845944340004808,-0.19802183700937592,-0.17542380738448593,0.008690330804738721
circular_honest,20270818,1,random,8,1,Pdiag finite (SE(3)),True,,19.305010662000313,0.17355906977285301,0.179794420634018,0.07683262184440938,-0.09099101760487904,False,False,left_censored,,0.6203629815018669,0.7869719837273945,0.9087188726817562,0.8232780276800411,0.7760413101658675,0.17355906977285301,-0.21825685211909795,-0.21083550788316252,-0.09099101760487904,-0.15742927479293378,-0.13989978897629507,-0.006235350861164973
circular_honest,20260818,13,random,30,1,Frame-weighted (SE(3)),True,,0.0031287360002352216,0.2952134700830213,0.49815198504932917,0.35643009576196855,-0.20293851496630783,False,False,left_censored,,0.29521347008302123,0.29521347008302123,0.29521347008302123,0.29521347008302123,0.29521347008302123,0.29521347008302123,-0.20293851496630783,-0.20293851496630783,-0.20293851496630783,-0.20293851496630783,-0.20293851496630783,-0.20293851496630783
circular_honest,20260818,13,random,30,1,Full operator (SE(3)),True,,0.00033946500025194837,4.776554540130866e-05,-0.0001000745983236404,0.06286951909509723,-0.17612952664380732,False,False,left_censored,,0.8169854118088788,0.8114105115433681,0.786857994469965,0.7955916784376861,0.8241757092620621,4.7765545401308684e-05,-0.17612952664380732,-0.2308869359550869,-0.20324165858863008,-0.20406343903397195,-0.17668051513803884,0.0001478401437249491
circular_honest,20260818,13,random,30,1,Pdiag pointwise (SE(3)),True,,0.007032570999854215,9.882524876438897e-05,-0.0003053918227104157,0.23301914424293177,-0.17902915275561926,False,False,left_censored,,0.3017466374640066,-0.04909426238086305,0.7406090073088041,0.7973461932961601,0.8235589503124322,9.882524876438885e-05,-0.2940347482691938,-0.40918047525764156,-0.25381717185392283,-0.20000723796262987,-0.17902915275561926,0.00040421707147480455
circular_honest,20260818,13,random,30,1,Pdiag finite (SE(3)),True,,34.556344528999944,0.11075813622453574,0.08304326324402474,0.06896176879553509,-0.1686841874872722,False,False,left_censored,,0.8361069779289909,0.7825183235253879,0.7759271106769837,0.8064738307479021,0.8166802757961559,0.11075813622453573,-0.17823098461836318,-0.22785838918038026,-0.21258642516610549,-0.1686841874872722,-0.20082088877394966,0.027714872980510993
circular_honest,20270818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.0028873599999315047,0.564338669677589,0.6873673851442412,0.21491000459986878,-0.12302871546665228,False,False,right_censored,,0.5643386696775889,0.5643386696775889,0.5643386696775889,0.5643386696775889,0.5643386696775889,0.5643386696775889,-0.12302871546665228,-0.12302871546665228,-0.12302871546665228,-0.12302871546665228,-0.12302871546665228,-0.12302871546665228
circular_honest,20270818,4,qualified,8,1,Full operator (SE(3)),True,,0.0003062299997509399,0.0015367926713088773,0.002551550189426232,0.06350600705991824,-0.13256459466382087,False,False,left_censored,,0.8044777381671055,0.8880697575803097,0.7933070410997312,0.7754690844476309,0.8268855063960807,0.001536792671308876,-0.19953426508215122,-0.13256459466382087,-0.1725129805296992,-0.21026996688953492,-0.1806465493726661,-0.0010147575181173561
circular_honest,20270818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.00692605399990498,-0.0028677055083279972,0.001328615417566534,0.1771148936745315,-0.045547422340713295,False,False,left_censored,,0.20268214093927855,1.3586321080864545,0.6163881596450195,0.7970832062726636,0.8258596879670412,-0.0028677055083279977,-0.2876106940656077,-0.045547422340713295,-0.2801715687126376,-0.18382426286128395,-0.1750023797154212,-0.004196320925894532
circular_honest,20270818,4,qualified,8,1,Pdiag finite (SE(3)),True,,12.569232125000326,0.12089494341037019,0.11365679567279338,0.07560040591652863,-0.155172307704189,False,False,left_censored,,0.6509175719456644,0.7792442333146455,0.8027913775876252,0.8407540365326445,0.8100308739741731,0.12089494341037016,-0.1992005274540638,-0.17222487935403974,-0.155172307704189,-0.18331775337410194,-0.2146940725933537,0.007238147737576833
circular_honest,20260818,14,random,30,2,Frame-weighted (SE(3)),True,,0.007679248999920674,0.4138780124197655,0.5936462669786513,0.2766577443076931,-0.17976825455888568,False,False,right_censored,,0.41387801241976563,0.41387801241976563,0.41387801241976563,0.41387801241976563,0.41387801241976563,0.41387801241976563,-0.17976825455888568,-0.17976825455888568,-0.17976825455888568,-0.17976825455888568,-0.17976825455888568,-0.17976825455888568
circular_honest,20260818,14,random,30,2,Full operator (SE(3)),True,,0.0007203520003713493,-0.006352872067622662,0.0007502366561912995,0.061302606793519024,-0.16872141825734188,False,False,left_censored,,0.8207960399107347,0.7380157100188424,0.8078545175018971,0.8036694708439136,0.8260696960108939,-0.006352872067622664,-0.1749343001637701,-0.2539325742620986,-0.20343264690378826,-0.19437586103521887,-0.16872141825734188,-0.007103108723813963
circular_honest,20260818,14,random,30,2,Pdiag pointwise (SE(3)),True,,0.01878365800030224,-0.0007221693202203784,0.0006051323403621526,0.15432528384776603,-0.1732600153048105,False,False,left_censored,,0.647640882453311,0.10078581967672694,0.7547040617370131,0.7998245585776443,0.8246801426761036,-0.0007221693202203784,-0.20991874530323318,-0.4115834294757421,-0.252384176302308,-0.1984523644812819,-0.1732600153048105,-0.0013273016605825309
circular_honest,20260818,14,random,30,2,Pdiag finite (SE(3)),True,,38.79678822699998,0.1218413715919209,0.09536191864368485,0.06978840751698798,-0.1768252448706843,False,False,left_censored,,0.7540926218704473,0.7819529565304564,0.8227619416466091,0.8059094204624784,0.8256230055421113,0.12184137159192086,-0.1768252448706843,-0.2613370417811627,-0.19312291308102292,-0.17763439850717844,-0.1815134042878498,0.02647945294823599
circular_honest,20270818,0,random,8,0,Frame-weighted (SE(3)),True,,0.0030066510003052827,0.23924546195246993,0.4506090892342554,0.39778587335504495,-0.21136362728178545,False,False,left_censored,,0.23924546195246996,0.23924546195246996,0.23924546195246996,0.23924546195246996,0.23924546195246996,0.23924546195246996,-0.21136362728178545,-0.21136362728178545,-0.21136362728178545,-0.21136362728178545,-0.21136362728178545,-0.21136362728178545
circular_honest,20270818,0,random,8,0,Full operator (SE(3)),True,,0.00032637399999657646,-0.00011325083705033859,-0.0021584068009810535,0.07780588868305176,-0.04962751466400839,False,False,left_censored,,0.8173464036751342,0.8544830743033122,1.279332956727137,0.8375377091905609,0.8231958657799102,-0.00011325083705033878,-0.1652920952694219,-0.10196481843777305,-0.04962751466400839,-0.16425424741060612,-0.1647033848079844,0.0020451559639307142
circular_honest,20270818,0,random,8,0,Pdiag pointwise (SE(3)),True,,0.006991872000071453,-0.0021673906687870123,-0.0013075274157274073,0.25532978217525715,-0.09362242080167416,False,False,left_censored,,0.12745822262351444,-0.024177880194052356,0.831915264452829,0.7902718466701589,0.8301220395661892,-0.002167390668787012,-0.2929507548348599,-0.4412806850856514,-0.09362242080167416,-0.204953794056412,-0.16435193736096632,-0.0008598632530596045
circular_honest,20270818,0,random,8,0,Pdiag finite (SE(3)),True,,28.39416980399983,0.14692672948802163,0.10706004119727164,0.08353087081625207,-0.11211206285240016,False,False,left_censored,,0.8751500775341897,0.5590594809210733,0.8459919682250984,0.642556689990755,0.8172675779199251,0.14692672948802163,-0.12699535341154233,-0.3004047329400211,-0.11998556388658077,-0.11211206285240016,-0.17769189540049046,0.03986668829075002
circular_honest,20260818,12,random,30,0,Frame-weighted (SE(3)),True,,0.00309102300025188,0.5198711242981388,0.6626490448799077,0.22575963069623195,-0.14277792058176886,False,False,right_censored,,0.5198711242981388,0.5198711242981388,0.5198711242981388,0.5198711242981388,0.5198711242981388,0.5198711242981388,-0.14277792058176886,-0.14277792058176886,-0.14277792058176886,-0.14277792058176886,-0.14277792058176886,-0.14277792058176886
circular_honest,20260818,12,random,30,0,Full operator (SE(3)),True,,0.0003365259999554837,0.00041768368581257044,0.00045965561687918315,0.05925695883480143,-0.1374209538920671,False,False,left_censored,,0.7985335127272201,0.8119152454565338,0.7972506931444262,0.7978994995389592,0.8267584438325354,0.0004176836858125705,-0.20205986956805455,-0.24637093142987998,-0.1374209538920671,-0.2011394602310893,-0.172512309054489,-4.19719310666125e-05
circular_honest,20260818,12,random,30,0,Pdiag pointwise (SE(3)),True,,0.006876876000205812,-2.432208505934796e-05,0.00020551851007607723,0.08843353465178944,-0.16288656202941765,False,False,left_censored,,0.893251538418799,0.40171507752984,0.7858450045519819,0.7990260808565769,0.8257836383936394,-2.4322085059347944e-05,-0.17643389373384932,-0.3251635700220145,-0.16288656202941765,-0.19892623100324003,-0.1737794202296662,-0.0002298405951354252
circular_honest,20260818,12,random,30,0,Pdiag finite (SE(3)),True,,48.835182756999984,0.13839580314851233,0.11596243507887363,0.06258835726484718,-0.11082458361848124,False,False,left_censored,,0.7880609055015568,0.8031367131352156,0.8664583910055553,0.8054627395668027,0.833046966383496,0.13839580314851235,-0.18893152811987113,-0.21795649748366963,-0.11082458361848124,-0.1629816303743109,-0.18752121885492146,0.022433368069638665
circular_honest,20270818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.0074498310000308265,0.5625017353604,0.7013583875421553,0.21382078042546865,-0.13885665218175525,False,False,right_censored,,0.5625017353603999,0.5625017353603999,0.5625017353603999,0.5625017353603999,0.5625017353603999,0.5625017353603999,-0.13885665218175525,-0.13885665218175525,-0.13885665218175525,-0.13885665218175525,-0.13885665218175525,-0.13885665218175525
circular_honest,20270818,3,qualified,8,0,Full operator (SE(3)),True,,0.000676186999953643,-0.004363907657278073,-0.006647093745153471,0.0957050489930639,0.15507349416049943,False,False,left_censored,,0.7317759236651424,1.1003802044098223,0.5300817192365428,0.8237067511174999,0.8246534443885118,-0.004363907657278074,-0.3283877053742863,0.15507349416049943,-0.4512754891490257,-0.16585331735966946,-0.191509449699808,0.0022831860878753966
circular_honest,20270818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.01934289600012562,0.001993404085159185,0.0009527984444435661,0.24009719842328509,-0.02323294871453796,False,False,left_censored,,-0.14887027300553624,1.2265488067704247,0.7396353935898524,0.8299376160048542,0.8301520283784659,0.001993404085159185,-0.3449538558111883,-0.02323294871453796,-0.3197998459696191,-0.1610874034828247,-0.17215729184530393,0.001040605640715619
circular_honest,20270818,3,qualified,8,0,Pdiag finite (SE(3)),True,,27.78591935500026,0.13792871872667162,0.0969095790206992,0.06892910698411497,-0.07371728354823359,False,False,left_censored,,0.9514869486724088,0.8606319833358892,0.7618761200237836,0.8045381519035161,0.8543735265694222,0.1379287187266716,-0.18097637782849285,-0.07371728354823359,-0.24766183558112886,-0.1729359469440015,-0.20576393985243657,0.0410191397059724
keyed,20260818,12,random,30,0,Frame-weighted (SE(3)),True,,0.007212694999907399,0.758132593167648,0.7230088299970819,0.16905046996005643,0.03512376317056576,False,False,right_censored,,0.7581325931676478,0.7581325931676478,0.7581325931676478,0.7581325931676478,0.7581325931676478,0.7581325931676478,0.03512376317056576,0.03512376317056576,0.03512376317056576,0.03512376317056576,0.03512376317056576,0.03512376317056576
keyed,20260818,12,random,30,0,Full operator (SE(3)),True,,0.0007247070002449618,0.8190662470273855,0.20743240015592196,0.09593827142036329,-0.06760086551343114,True,True,detected,0.602519816785889,0.734298282493716,0.828752718486712,0.8913990175012977,0.8143512399048085,0.7870699028645415,0.8190662470273857,-0.2628347840326192,-0.16652275928018723,-0.06760086551343114,-0.18617329445564068,-0.21248450819436693,0.6116338468714638
keyed,20260818,12,random,30,0,Pdiag pointwise (SE(3)),True,,0.01650227400023141,0.8185358041538038,0.20761426922260473,0.12598220747302813,-0.18074399991971524,True,True,detected,0.6026072516131004,0.8295553692582041,0.48659622730290886,0.7460453404100451,0.8135272395797276,0.7873990075737037,0.8185358041538037,-0.24140740560196483,-0.18074399991971524,-0.22961057440687527,-0.18707526018267495,-0.2114663816006448,0.6109215349311989
keyed,20260818,12,random,30,0,Pdiag finite (SE(3)),True,,268.33923612100034,0.7531058441430196,0.3015281092867992,0.10007613835700618,-0.08445723876041722,False,True,detected,0.610270550021183,0.7396236054658908,0.8891712517975988,0.871975363100038,0.824556849276311,0.7948139402173281,0.7531058441430196,-0.24350407860194112,-0.08445723876041722,-0.1289763547284628,-0.15027748104698457,-0.21643901660130316,0.4515777348562205
circular_honest,20260818,15,qualified,30,0,Frame-weighted (SE(3)),True,,0.0032423170000583923,0.41279029422152425,0.6059312641864281,0.2770496717527553,-0.19314096996490387,False,False,right_censored,,0.4127902942215242,0.4127902942215242,0.4127902942215242,0.4127902942215242,0.4127902942215242,0.4127902942215242,-0.19314096996490387,-0.19314096996490387,-0.19314096996490387,-0.19314096996490387,-0.19314096996490387,-0.19314096996490387
circular_honest,20260818,15,qualified,30,0,Full operator (SE(3)),True,,0.00035594199971455964,-0.0030145648660870805,0.00015946901483615886,0.06316042758023306,-0.15104297951809031,False,False,left_censored,,0.8226577566210034,0.7319062672207761,0.8131541419572835,0.7971943175101915,0.8235003148004516,-0.0030145648660870805,-0.16967685844119118,-0.2881096712167637,-0.15104297951809031,-0.19932979921124006,-0.17549177093566304,-0.0031740338809232395
