phase,phase_code,phase_progress,global_bin,alpha_x,alpha_y,alpha_yaw,alpha_x_ci_low,alpha_x_ci_high,alpha_y_ci_low,alpha_y_ci_high,alpha_yaw_ci_low,alpha_yaw_ci_high,off_diagonal_fro
Circular insert,6,0.08333333333333333,77,1.00150858256105,1.0001916386921847,-0.0002491448731790809,0.99974203214691,1.0038479719743754,0.9959861474492467,1.0034553385095535,-0.0005823351289790628,0.00025534826088183336,0.01728270858216575
Circular insert,6,0.125,78,1.0016258841380288,1.0001220489283364,-0.0002397113821923317,0.9997975091990896,1.00403381557042,0.9958891836622142,1.003402268094654,-0.0005675841381320593,0.000249340505125136,0.014339987989760248
Circular insert,6,0.16666666666666666,79,1.0017431857150085,1.0000524591644884,-0.0002302778912055825,0.9998278607950285,1.0042123314202562,0.9957294656384896,1.0033149152524143,-0.0005434431842429509,0.00026616612608590276,0.011717774134322963
Circular insert,6,0.20833333333333334,80,1.0017879758500756,0.9999893120732619,-0.00022151183905442726,0.9998018396485219,1.004216388136875,0.9955718224254022,1.0032829036856818,-0.00055114230995689,0.0002984952466832138,0.009675466848767177
Circular insert,6,0.25,81,1.0015427202174974,0.9999519356725262,-0.0002154155422456486,0.9996062459916893,1.003782334142738,0.9954925435270068,1.003366029162634,-0.0005763284283044312,0.0003056005591930254,0.008624184738894383
Circular insert,6,0.2916666666666667,82,1.001679389057913,1.0000220245776716,-0.00023609089492741993,0.9996744205765737,1.0039863865483825,0.9955023495470415,1.0035246574800933,-0.0005815666150815941,0.0002844136978085133,0.009395193271613563
Circular insert,6,0.3333333333333333,83,1.0018160578983286,1.0000921134828185,-0.0002567662476091921,0.99974185209442,1.0041407302964103,0.9954711028652935,1.0036817030298928,-0.000605611579337778,0.000271110176367989,0.01112389558409126
Circular insert,6,0.375,84,1.001952726738744,1.0001622023879646,-0.0002774416002909591,0.9998369487219962,1.0043307852068448,0.9954748862626958,1.0038277029406475,-0.0006362027684964724,0.00026156185098722096,0.01344584513799551
Circular insert,6,0.4166666666666667,85,1.0020110048852344,1.0002297208238586,-0.0002972622253367956,0.9998687271075611,1.0043833482374713,0.9954744326351871,1.0039357911078801,-0.0007023507957161941,0.00025623907910756177,0.016093248198164017
Circular insert,6,0.4583333333333333,86,1.001951696990838,1.0002933835558758,-0.0003158007589287356,0.9997504962442728,1.0042679182067236,0.9954572001766803,1.0040805976356595,-0.0007543837824077685,0.00023782279701584094,0.018938998252110404
Circular insert,6,0.5,87,1.0018923890964413,1.0003570462878932,-0.0003343392925206721,0.9997420014758691,1.0041670046846016,0.995484816944173,1.0042442866202743,-0.000801834908734446,0.0002214003210936201,0.02192591039831115
Circular insert,6,0.5416666666666666,88,1.0019609468858781,1.0003049021673174,-0.00032452307115038784,0.9998542299536349,1.004245909157196,0.9953200599166533,1.004327212582869,-0.0007813628071260301,0.00025269119713933197,0.018760902848344464
Circular insert,6,0.5833333333333334,89,1.0020295046753152,1.0002527580467429,-0.0003147068497801036,0.9999325642991597,1.0042593790326464,0.9951261358856558,1.0043363623055872,-0.000746914410784788,0.00027610771736482086,0.01566395122793625
Circular insert,6,0.625,90,1.0020840357565248,1.000183581903866,-0.0003019815085392487,1.0000092409508337,1.0042604783115985,0.9950315531742289,1.0042867720204982,-0.0006704932104270334,0.00028642494886216074,0.012712042384567433
Circular insert,6,0.6666666666666666,91,1.0021292156989168,1.0001030510794557,-0.00028731675405135014,1.0000717952094125,1.004289686536919,0.9949507490056284,1.004241414654476,-0.0006550734750178224,0.0002954939937988483,0.0099870096554304
Circular insert,6,0.7083333333333334,92,1.0021743956413085,1.0000225202550461,-0.0002726519995634455,1.000064298635809,1.004254432490362,0.9948857961720635,1.0042089360587585,-0.0006523508881640011,0.0003099047462414555,0.007691325525305636
Circular insert,6,0.75,93,1.002219575583701,0.9999419894306356,-0.0002579872450755444,1.0000762896180657,1.0042875201922326,0.9947221940627867,1.004178809203962,-0.0006507741591591725,0.00031920407360258,0.006312242154948135
Circular insert,6,0.7916666666666666,94,1.0021893588595103,1.00001861072966,-0.00027407873125538836,0.9998511169046125,1.0042306199530642,0.9947330164556734,1.0043701175654545,-0.000646024894944178,0.0003103821177796023,0.007732693505724347
Circular insert,6,0.8333333333333334,95,1.0022130356432843,1.0000291299886521,-0.0002824380700307428,1.0001820124451917,1.004089681306857,0.9947015023242481,1.0044716548731183,-0.0006331574880518193,0.00029735709522208086,0.010144579539641678
Circular insert,6,0.875,96,1.0022501858040507,1.0000231237376354,-0.0002888643719549744,1.0006373323627331,1.0040981360333718,0.9948805065780877,1.0045366551687793,-0.0006454016758935205,0.0002971869393742336,0.013090048726946019
Circular insert,6,0.9166666666666666,97,1.0022873359648152,1.0000171174866193,-0.0002952906738792043,1.0008954576980353,1.0040726237822395,0.9949988783801155,1.0046604375111752,-0.0006837951481564146,0.00029627189072576194,0.01629617955665774
Circular insert,6,0.9583333333333334,98,1.002324486125581,1.0000111112356032,-0.00030171697580343507,1.0009913506484789,1.0044034904887884,0.9949676135611336,1.0047815610679403,-0.0007729745165927719,0.0002872940736836171,0.01963570145024476
Circular insert,6,1.0,99,1.0023616362863466,1.000005104984586,-0.0003081432777276658,1.0008754958089163,1.0048906200514303,0.9949314505621168,1.0048567816677172,-0.0008259984243562217,0.00026816528825801403,0.023050711172863253
