seed,condition_id,generator,method,segment,position_rmse_mm,orientation_rmse_deg,axis_rmse_deg
20260818,15,mixed,Frame scalar affine,Insert,14.185357567191742,9.872238728894411,4.024199543126366
20260818,19,mixed,Frame scalar affine,Insert,24.44977243746278,8.69457239297867,7.251246679636596
20260818,23,mixed,Frame scalar affine,Insert,2.9377391809811364,2.603973027979063,1.0926620412941699
20260818,27,mixed,Frame scalar affine,Insert,23.336699120768124,13.215710133998892,7.482691466366755
20260818,31,mixed,Frame scalar affine,Insert,7.776182729287947,6.029668014046045,3.694261924578097
20260818,35,mixed,Frame scalar affine,Insert,6.568127419187001,4.41848662386881,2.5870873520411086
20260818,39,mixed,Frame scalar affine,Insert,19.284470910196767,15.35695450334779,6.669698500236275
20260818,43,mixed,Frame scalar affine,Insert,12.889095874588515,13.067997681452223,3.1479474791743214
20260818,47,mixed,Frame scalar affine,Insert,6.028381999952621,2.933039822092981,1.0336004445323923
20260818,51,mixed,Frame scalar affine,Insert,3.9083101697980536,2.7197637640428254,0.7675865403910983
20260818,55,mixed,Frame scalar affine,Insert,16.454061974893722,4.65592610580848,4.649664190857422
20260818,59,mixed,Frame scalar affine,Insert,15.751198896192976,7.993589820107322,5.922807999920939
20260818,63,mixed,Frame scalar affine,Insert,7.379881932994531,8.354425340418048,2.4833806513822547
20260818,67,mixed,Frame scalar affine,Insert,30.576401104744807,12.33315450081949,8.532174210292666
20260818,71,mixed,Frame scalar affine,Insert,18.593287374215013,6.359237379977036,4.88138770922507
20270818,1,du,Frozen diagonal,All assembly,1.547147058672321,0.36023779139431605,0.28306962958092413
20270818,2,du,Frozen diagonal,All assembly,2.015154179551262,0.33614410919463267,0.2790566088291403
20270818,3,dv,Frozen diagonal,All assembly,1.807980693746357,0.4760701786822104,0.4668722012157555
20270818,4,dv,Frozen diagonal,All assembly,5.963688394664716,0.4778593035780962,0.42089441070385786
20270818,5,dw,Frozen diagonal,All assembly,4.082352312628996,0.525485520332275,0.4776952447209312
20270818,6,dw,Frozen diagonal,All assembly,5.966462627493729,0.4908367185978282,0.37247750679073155
20270818,7,roll,Frozen diagonal,All assembly,4.979921286859122,1.0757206821362442,1.0662851260503092
20270818,8,roll,Frozen diagonal,All assembly,1.7559989577443391,1.2133466369975316,1.1061135211203403
20270818,9,pitch,Frozen diagonal,All assembly,5.863172731097496,0.7038658430354239,0.6781656112733565
20270818,10,pitch,Frozen diagonal,All assembly,3.570311132775837,0.8061453489589485,0.7790619092600881
20270818,11,yaw,Frozen diagonal,All assembly,2.2355778983774153,3.430025174586974,0.30501688495560453
20270818,12,yaw,Frozen diagonal,All assembly,1.9910021756909062,1.6475076298932103,0.36592524714110725
20270818,13,yaw,Frozen diagonal,All assembly,2.0299877245499625,1.9714877725158253,0.4526723567657329
20270818,14,yaw,Frozen diagonal,All assembly,1.4260535796902567,3.644121268512669,0.3425800209257404
20270818,15,mixed,Frozen diagonal,All assembly,6.036938431395186,2.7258152671121523,1.5275969503809792
20270818,19,mixed,Frozen diagonal,All assembly,6.519941095339653,1.6530780330086488,1.1101945181971775
20270818,23,mixed,Frozen diagonal,All assembly,4.514299699899219,0.9649163626882172,0.7311072833214227
20270818,27,mixed,Frozen diagonal,All assembly,4.448506246878612,3.365193972554565,1.9969925269252011
20270818,31,mixed,Frozen diagonal,All assembly,2.366453553057791,1.1402101833283227,0.5997475108004988
20270818,35,mixed,Frozen diagonal,All assembly,4.006443805011059,0.8816351538014674,0.5343460316567595
20270818,39,mixed,Frozen diagonal,All assembly,4.902872543568504,5.3951677456375595,3.1990321885932973
20270818,43,mixed,Frozen diagonal,All assembly,2.3651959881165476,2.7687571710906047,0.8851924634119904
20270818,47,mixed,Frozen diagonal,All assembly,1.5680206637303926,0.881756012534439,0.4032833727073973
20270818,51,mixed,Frozen diagonal,All assembly,2.416807970884761,0.621756172855386,0.3088744132185543
20270818,55,mixed,Frozen diagonal,All assembly,2.438854119610409,1.0898214090948042,0.90764256014396
20270818,59,mixed,Frozen diagonal,All assembly,3.0569043404398,1.7590713172598302,1.5519921238532501
20270818,63,mixed,Frozen diagonal,All assembly,4.052653376911366,1.810249672010087,1.0638698767808572
20270818,67,mixed,Frozen diagonal,All assembly,6.339265294379571,2.943191707195177,2.5299843180357606
20270818,71,mixed,Frozen diagonal,All assembly,5.834761374105307,1.6644055212154463,0.9099004024466927
20270818,1,du,Frozen diagonal,Align,2.8088945233895433,0.49851920189267096,0.3178493750491528
20270818,2,du,Frozen diagonal,Align,3.601391738855166,0.475292054348491,0.29941112720803736
20270818,3,dv,Frozen diagonal,Align,3.219814608406858,0.8117882926605946,0.7931101656699322
20270818,4,dv,Frozen diagonal,Align,11.83663941797691,0.8097355861566595,0.6758819407050863
20270818,5,dw,Frozen diagonal,Align,8.021638177625782,0.8865148189922007,0.7787385147367873
20270818,6,dw,Frozen diagonal,Align,11.74770222103044,0.8843171901994623,0.6171343477344495
20270818,7,roll,Frozen diagonal,Align,9.737914883585377,1.9222956635588344,1.9107526260964638
20270818,8,roll,Frozen diagonal,Align,3.1165944418167078,2.2383380845158984,2.010779922027444
20270818,9,pitch,Frozen diagonal,Align,11.591592845148632,1.2621854190252768,1.2056270162719094
20270818,10,pitch,Frozen diagonal,Align,6.915305705030527,1.4947421488494494,1.4453215184292019
20270818,11,yaw,Frozen diagonal,Align,4.256378332698717,4.0782576961110175,0.36082632273054177
20270818,12,yaw,Frozen diagonal,Align,3.7380825396450788,1.8491388653822332,0.5330104277936848
20270818,13,yaw,Frozen diagonal,Align,3.625238683025837,2.5860042363625393,0.734240696964382
20270818,14,yaw,Frozen diagonal,Align,2.5326039931875797,4.607102077709876,0.4190663200558599
20270818,15,mixed,Frozen diagonal,Align,11.045760822900359,3.149081766357412,1.4781530480439131
20270818,19,mixed,Frozen diagonal,Align,12.649189945832378,1.7346084841046578,1.4102516114290973
20270818,23,mixed,Frozen diagonal,Align,8.707277802341684,1.6563376127054759,1.3245089028667276
20270818,27,mixed,Frozen diagonal,Align,6.492478022017583,3.607510647851855,1.485663296879141
20270818,31,mixed,Frozen diagonal,Align,4.381471964756086,1.3623666000624197,1.0935158668426994
20270818,35,mixed,Frozen diagonal,Align,7.773447646297589,1.4430726125641717,0.9955772175075596
20270818,39,mixed,Frozen diagonal,Align,6.633024571018001,5.132157861269703,2.1754462553950353
20270818,43,mixed,Frozen diagonal,Align,2.424771429753078,3.490377857229891,1.0715085244507303
20270818,47,mixed,Frozen diagonal,Align,2.4336609988418294,1.4690674129929824,0.716335831295429
20270818,51,mixed,Frozen diagonal,Align,4.521351114625633,0.797822043365226,0.4310601901948113
20270818,55,mixed,Frozen diagonal,Align,4.6982132195479025,1.942596737577422,1.7841067405824484
20270818,59,mixed,Frozen diagonal,Align,5.2874208302784655,2.4149366572276554,2.0384773018566045
20270818,63,mixed,Frozen diagonal,Align,7.532728584783709,2.519321721108894,1.6256897865678703
20270818,67,mixed,Frozen diagonal,Align,9.570567491824168,3.8462095777569276,2.9762521670401063
20270818,71,mixed,Frozen diagonal,Align,11.275699334684669,2.126969317619912,1.1520981654752391
20270818,1,du,Frozen diagonal,Insert,0.8256370044776308,0.260266101178044,0.21257502832659436
20270818,2,du,Frozen diagonal,Insert,0.95635387779444,0.2232665918488082,0.21940046846357955
20270818,3,dv,Frozen diagonal,Insert,0.8332123512020079,0.22476572681577553,0.22141764613361234
20270818,4,dv,Frozen diagonal,Insert,0.789065087592603,0.22473048391131775,0.22255520203305554
20270818,5,dw,Frozen diagonal,Insert,0.47837039512828766,0.3082320002514258,0.3063151512841246
20270818,6,dw,Frozen diagonal,Insert,1.3975461650721448,0.21897344698490595,0.21377183242805162
20270818,7,roll,Frozen diagonal,Insert,1.2087098529930667,0.5651704921517443,0.5561956590972386
20270818,8,roll,Frozen diagonal,Insert,0.8047856948120288,0.5056468524222504,0.4988292791900203
20270818,9,pitch,Frozen diagonal,Insert,1.0787109927059075,0.41064558829728154,0.4102044596744994
20270818,10,pitch,Frozen diagonal,Insert,0.7522318032483084,0.260885558494649,0.2526533902466541
20270818,11,yaw,Frozen diagonal,Insert,0.6621015588776996,2.6578163861892286,0.20029228945136707
20270818,12,yaw,Frozen diagonal,Insert,0.6903496510071253,1.2955456104152698,0.23797942988720777
20270818,13,yaw,Frozen diagonal,Insert,0.5814557597190118,1.4057326532104761,0.3114121999206323
20270818,14,yaw,Frozen diagonal,Insert,0.5827156406531604,2.727374611334172,0.31493485153483863
20270818,15,mixed,Frozen diagonal,Insert,2.5254925561378556,2.3099623559291476,1.5620303829641369
20270818,19,mixed,Frozen diagonal,Insert,1.6464586590231776,1.5270017045865152,1.0057939456065066
20270818,23,mixed,Frozen diagonal,Insert,0.70477147070003,0.3357942850412767,0.19856801895110124
20270818,27,mixed,Frozen diagonal,Insert,3.18442545823663,3.095839238585686,2.1936522983286335
20270818,31,mixed,Frozen diagonal,Insert,1.180136475261906,0.9028051227601805,0.2351752415831761
20270818,35,mixed,Frozen diagonal,Insert,1.229137845589259,0.48581830505314677,0.26680517598660763
20270818,39,mixed,Frozen diagonal,Insert,3.8855838284018303,5.288381556533278,3.547519078073732
20270818,43,mixed,Frozen diagonal,Insert,2.1094028608508713,2.1150535872972953,0.7994607580894008
20270818,47,mixed,Frozen diagonal,Insert,0.9395758843578664,0.48818615395074616,0.1388648628565073
20270818,51,mixed,Frozen diagonal,Insert,0.9049706710852652,0.45035243616579346,0.17651264207728726
20270818,55,mixed,Frozen diagonal,Insert,0.5349901287995982,0.6071377714298053,0.2152308308877103
20270818,59,mixed,Frozen diagonal,Insert,1.4358168673167495,1.4086179283580444,1.3519389080934552
20270818,63,mixed,Frozen diagonal,Insert,1.6088425797368087,1.3362342061987071,0.8684811051751538
20270818,67,mixed,Frozen diagonal,Insert,4.317697300458314,2.4732148620258143,2.382807534829685
20270818,71,mixed,Frozen diagonal,Insert,1.7043201343716863,1.3624391549075294,0.8063804130965975
20270818,1,du,No adaptation,All assembly,13.908836032090058,0.36023779139431605,0.28306962958092413
20270818,2,du,No adaptation,All assembly,14.49093943369538,0.33614410919463267,0.2790566088291403
20270818,3,dv,No adaptation,All assembly,14.13406332271758,0.4760701786822104,0.4668722012157555
20270818,4,dv,No adaptation,All assembly,16.18265450448543,0.4778593035780962,0.42089441070385786
20270818,5,dw,No adaptation,All assembly,15.554313248970477,0.525485520332275,0.4776952447209312
20270818,6,dw,No adaptation,All assembly,14.628290429061817,0.4908367185978282,0.37247750679073155
20270818,7,roll,No adaptation,All assembly,24.821028393757565,14.336766366289343,14.336056187109987
20270818,8,roll,No adaptation,All assembly,23.911404609267354,14.133350125438792,14.124629017327253
20270818,9,pitch,No adaptation,All assembly,24.103390652502313,13.721253958355,13.72048605776487
20270818,10,pitch,No adaptation,All assembly,24.56980549593589,14.416211412065469,14.414933818155022
20270818,11,yaw,No adaptation,All assembly,2.2696291298821154,0.39708785137712016,0.3056932858453462
20270818,12,yaw,No adaptation,All assembly,1.9822326951509681,0.42528277394843644,0.36692932288065344
20270818,13,yaw,No adaptation,All assembly,2.040669852963753,0.5551086975422664,0.45197616200058144
20270818,14,yaw,No adaptation,All assembly,1.3314574055349462,0.39453817876195707,0.34039014419428115
20270818,15,mixed,No adaptation,All assembly,23.701013679248693,12.101630572835369,12.097417212253278
20270818,19,mixed,No adaptation,All assembly,27.86887376233171,13.960491205915524,13.951451368191252
20270818,23,mixed,No adaptation,All assembly,11.902476365087605,1.2513433987299192,1.215520187422795
20270818,27,mixed,No adaptation,All assembly,25.33224699522016,14.061500815488065,14.05474950803853
20270818,31,mixed,No adaptation,All assembly,13.389086724342278,6.02823153962441,6.017671011748443
20270818,35,mixed,No adaptation,All assembly,12.177600178105777,6.535537136718359,6.5225819298999435
20270818,39,mixed,No adaptation,All assembly,26.974798245859912,17.49068799170591,17.421497702467754
