sample_index,source_progress,phase,phase_index,phase_progress,generator,mean,sd,seed_20260818,seed_20270818,seed_20280818
92,0.9270833333333333,Insert,3,0.7083333333333334,roll,0.9839474119621725,0.007437406230665255,0.9925314620749282,0.9798802739579179,0.9794304998536714
93,0.9375,Insert,3,0.75,roll,0.985136840211632,0.0074139907467412345,0.9936919721838005,0.9811323062691768,0.9805862421819183
94,0.9479166666666666,Insert,3,0.7916666666666666,roll,0.9852773952176036,0.007398644607281985,0.99381621288701,0.981245445076862,0.980770527688939
95,0.9583333333333333,Insert,3,0.8333333333333334,roll,0.9843935038072793,0.007402270174917471,0.9929398895521864,0.9802346427628928,0.9800059791067586
96,0.96875,Insert,3,0.875,roll,0.9830513237859737,0.007424853216239587,0.9916246929236451,0.9787265406000847,0.9788027378341914
97,0.9791666666666666,Insert,3,0.9166666666666666,roll,0.9823106418818708,0.00744798679123699,0.990910038441966,0.9779094973396573,0.9781123898639891
98,0.9895833333333333,Insert,3,0.9583333333333334,roll,0.9835552673096716,0.007441134131823619,0.9921470057193242,0.9793430670528659,0.9791757291568242
99,1.0,Insert,3,1.0,roll,0.9882243763248546,0.007402414026357193,0.9967357805411454,0.9846489183771332,0.9832884300562854
0,0.0,Align,0,0.0,pitch,0.0025279505704342547,0.0005346517461021548,0.00208895249473677,0.0023715333852219107,0.003123365831344083
1,0.010416666666666666,Align,0,0.041666666666666664,pitch,0.0071761737876450465,0.0007073557524479065,0.006625241596654981,0.0069294258932668575,0.0079738538730133
2,0.020833333333333332,Align,0,0.08333333333333333,pitch,0.018038454664099757,0.0006258492280128078,0.017717484037612936,0.017638207733840332,0.018759672220846
3,0.03125,Align,0,0.125,pitch,0.039662496057251286,0.000622861111449997,0.04010358520217208,0.038949979698169435,0.03993392327141235
4,0.041666666666666664,Align,0,0.16666666666666666,pitch,0.07621602593094622,0.0014621194173717509,0.07778068547029139,0.07488444796136068,0.07598294436118658
5,0.05208333333333333,Align,0,0.20833333333333334,pitch,0.12923973378625264,0.0025396240553985363,0.1319351815036529,0.1268917042018715,0.12889231565323353
6,0.0625,Align,0,0.25,pitch,0.19697002821824763,0.0037902713634330796,0.20089413406638712,0.19332952303751136,0.19668642755084445
7,0.07291666666666666,Align,0,0.2916666666666667,pitch,0.27612648089871844,0.00548295263132806,0.28205528184741563,0.2712386046536795,0.27508555619506025
8,0.08333333333333333,Align,0,0.3333333333333333,pitch,0.36423832285895386,0.008087119460584163,0.37347844287364973,0.3584492300226093,0.3607872956806026
9,0.09375,Align,0,0.375,pitch,0.46016767484333626,0.01163639474891062,0.4735937188896414,0.45391474922582076,0.4529945564145466
10,0.10416666666666666,Align,0,0.4166666666666667,pitch,0.5625710414690653,0.014901685530742064,0.5796039896885924,0.5561686245653188,0.551940510153285
11,0.11458333333333333,Align,0,0.4583333333333333,pitch,0.6678313190873334,0.016216332674734994,0.6862782440425538,0.6613922174322514,0.6558234957871951
12,0.125,Align,0,0.5,pitch,0.7694163738117524,0.01497245945591071,0.7865339670096362,0.7629588969154535,0.7587562575101678
13,0.13541666666666666,Align,0,0.5416666666666666,pitch,0.8596598527591038,0.012169435569100266,0.873690781338433,0.8533114300512048,0.8519773468876736
14,0.14583333333333331,Align,0,0.5833333333333334,pitch,0.9327975625898827,0.009440629157747018,0.9436851019471985,0.9268830552440687,0.9278245305783812
15,0.15625,Align,0,0.625,pitch,0.9867610756423021,0.00774285229807994,0.9956747934469619,0.9817033940672559,0.9829050394126884
16,0.16666666666666666,Align,0,0.6666666666666666,pitch,1.022658930850486,0.007315061963963947,1.0310925872329377,1.0188485649006562,1.018035640417864
17,0.17708333333333331,Align,0,0.7083333333333334,pitch,1.0431122663772943,0.00825750480333667,1.0522611923173475,1.0408635831011963,1.0362120237133385
18,0.1875,Align,0,0.75,pitch,1.0509511739654014,0.010268818572177046,1.0614384555942016,1.050499331132653,1.0409157351693497
19,0.19791666666666666,Align,0,0.7916666666666666,pitch,1.048782082420276,0.012527732994249708,1.0605213527647637,1.050232709730313,1.0355921847657514
20,0.20833333333333331,Align,0,0.8333333333333334,pitch,1.0391758662301072,0.013997226021334817,1.0512867762770495,1.0423895389794353,1.0238512834338362
21,0.21875,Align,0,0.875,pitch,1.025008099668978,0.013722201156052627,1.0359258950753858,1.0294940555174883,1.0096043484140602
22,0.22916666666666666,Align,0,0.9166666666666666,pitch,1.0095301500207017,0.011275326686285546,1.0174972315405082,1.0144644117325416,0.9966288067890551
23,0.23958333333333331,Align,0,0.9583333333333334,pitch,0.9959627114045086,0.0071757596757546106,0.9998202432547187,1.0003846236276526,0.9876832673311546
24,0.25,Align,0,1.0,pitch,0.9867481653031112,0.003035193064434191,0.9865728676878098,0.9898672081791637,0.9838044200423601
25,0.25,Enter,1,0.0,pitch,0.9867481653031112,0.003035193064434191,0.9865728676878098,0.9898672081791637,0.9838044200423601
26,0.2604166666666667,Enter,1,0.041666666666666664,pitch,0.9828875960958005,0.0025018471355972758,0.9799988160775511,0.9843532368583005,0.9843107353515497
27,0.2708333333333333,Enter,1,0.08333333333333333,pitch,0.9837826886854032,0.003695794811202449,0.9800847983296517,0.983786883345149,0.987476384381409
28,0.28125,Enter,1,0.125,pitch,0.9876850523930994,0.0033942722274421773,0.9847822039381384,0.9868558654986145,0.9914170877425456
29,0.2916666666666667,Enter,1,0.16666666666666666,pitch,0.9924898611140138,0.0019677333064064824,0.9910931482618514,0.9916361642962936,0.9947402707838965
30,0.3020833333333333,Enter,1,0.20833333333333334,pitch,0.9964703799958482,0.00027365295200283533,0.9963302384242517,0.9962951831868184,0.9967857183764744
31,0.3125,Enter,1,0.25,pitch,0.9986819703006052,0.0010461860598773344,0.9989457321174703,0.9995710338323137,0.9975291449520318
32,0.32291666666666663,Enter,1,0.2916666666666667,pitch,0.9990023287286703,0.0018236724549021612,0.9987541998713678,1.0009373612065702,0.997315425108073
33,0.3333333333333333,Enter,1,0.3333333333333333,pitch,0.9979229714250737,0.0022465981955981313,0.9966755691084103,1.000516493399559,0.9965768517672519
34,0.34375,Enter,1,0.375,pitch,0.9962238663216656,0.002393198019647364,0.9941736506283398,0.9988536107219987,0.9956443376146584
35,0.35416666666666663,Enter,1,0.4166666666666667,pitch,0.9946405340148744,0.002042352297937006,0.9925704490082514,0.9966539751884143,0.9946971778479574
36,0.3645833333333333,Enter,1,0.4583333333333333,pitch,0.9936284463931383,0.0010502080747790711,0.9924930141958042,0.9945649880525708,0.9938273369310399
37,0.375,Enter,1,0.5,pitch,0.9933035251367595,0.000354804272468144,0.9937102347769917,0.9930574324742989,0.9931429081589878
38,0.38541666666666663,Enter,1,0.5416666666666666,pitch,0.9935526885198321,0.0016285704077375744,0.9954178226723555,0.9924122813180486,0.9928279615690925
39,0.3958333333333333,Enter,1,0.5833333333333334,pitch,0.9942145442174496,0.0022154168537879193,0.9967648483960423,0.9927660909927367,0.9931126932635694
40,0.40625,Enter,1,0.625,pitch,0.9952071913035515,0.001821057089529305,0.9973099340561797,0.9941456410015932,0.9941659988528818
41,0.41666666666666663,Enter,1,0.6666666666666666,pitch,0.996537896199117,0.0006146759019012792,0.9971919278803828,0.9964496446445565,0.9959721160724118
42,0.4270833333333333,Enter,1,0.7083333333333334,pitch,0.9982111198080528,0.0012112026142282097,0.9969727036544628,0.9993931385507104,0.998267517218985
43,0.4375,Enter,1,0.75,pitch,1.0001065868300214,0.002641007065038681,0.9972594194205787,1.0024762924214676,1.0005840486480178
44,0.44791666666666663,Enter,1,0.7916666666666666,pitch,1.0019136380097053,0.0033872009461257363,0.9983145075261332,1.005039033207067,1.0023873732959159
45,0.4583333333333333,Enter,1,0.8333333333333334,pitch,1.003180706086263,0.0032714996839540516,0.9998739002371854,1.0064157178402824,1.0032525001813215
46,0.46875,Enter,1,0.875,pitch,1.0034759092255647,0.0024682761205932734,1.0012762937749264,1.0061453206937043,1.0030061132080634
47,0.47916666666666663,Enter,1,0.9166666666666666,pitch,1.002587796272816,0.0013614126252448817,1.0018187955957223,1.0041596983147254,1.0017848949080004
48,0.4895833333333333,Enter,1,0.9583333333333334,pitch,1.0006658353584237,0.0005992927551686035,1.0011346395418153,1.0008722493107,0.9999906172227554
49,0.5,Enter,1,1.0,pitch,0.9982221065034472,0.001148278250702497,0.9994025115846245,0.9971089069989242,0.9981549009267932
50,0.5,Unlock label,2,0.0,pitch,0.9982221065034472,0.001148278250702497,0.9994025115846245,0.9971089069989242,0.9981549009267932
51,0.5104166666666666,Unlock label,2,0.041666666666666664,pitch,0.9959719680276745,0.0018434617151787296,0.9972922439350845,0.9938657993891069,0.9967578607588321
52,0.5208333333333334,Unlock label,2,0.08333333333333333,pitch,0.9945628072345484,0.0022667114145991357,0.995664548158223,0.9919558225152101,0.9960680510302125
53,0.53125,Unlock label,2,0.125,pitch,0.9943058213754906,0.00230916220263107,0.9951567090135153,0.9916919482684607,0.9960688068444956
54,0.5416666666666666,Unlock label,2,0.16666666666666666,pitch,0.99504594009277,0.0019945947977395035,0.995866098994187,0.9927720170489751,0.996499704235148
55,0.5520833333333334,Unlock label,2,0.20833333333333334,pitch,0.9962444301782037,0.001576240176535841,0.9973108372433097,0.9944338797574701,0.9969885735338314
56,0.5625,Unlock label,2,0.25,pitch,0.9972330471719754,0.0014439240864513455,0.9986877448494191,0.9958001433971471,0.9972112532693599
57,0.5729166666666666,Unlock label,2,0.2916666666666667,pitch,0.9975093511519054,0.0015768594953932858,0.9992748181081771,0.9962408318679827,0.9970124034795564
58,0.5833333333333334,Unlock label,2,0.3333333333333333,pitch,0.9969373004551124,0.001639773919858002,0.9987666753922767,0.9955996484339932,0.9964455775390675
59,0.59375,Unlock label,2,0.375,pitch,0.995777523210306,0.0015934132864166219,0.9973959422369535,0.9942103520937542,0.9957262753002103
60,0.6041666666666666,Unlock label,2,0.4166666666666667,pitch,0.9945464982906196,0.0016237036912050739,0.9958025115016444,0.9927129889737326,0.9951239943964815
61,0.6145833333333334,Unlock label,2,0.4583333333333333,pitch,0.993768337133999,0.0017495589737616364,0.9947146405927249,0.9917494367427662,0.9948409340665059
62,0.625,Unlock label,2,0.5,pitch,0.9937303687288321,0.0017912022508888908,0.994590695335546,0.9916713149746086,0.9949290958763419
63,0.6354166666666666,Unlock label,2,0.5416666666666666,pitch,0.9943601364433657,0.0017003283583673944,0.9954029176612869,0.9923980612662461,0.9952794304025641
64,0.6458333333333333,Unlock label,2,0.5833333333333334,pitch,0.9952828672681493,0.0016301492233956414,0.9966759826428649,0.9934900392422866,0.9956825799192964
65,0.65625,Unlock label,2,0.625,pitch,0.9960204276237264,0.0016828645171590164,0.997747465756002,0.9943855218514792,0.995928295263698
66,0.6666666666666666,Unlock label,2,0.6666666666666666,pitch,0.99622205754984,0.0017367695455892855,0.9980985089192207,0.9946709973456843,0.9958966663846147
67,0.6770833333333333,Unlock label,2,0.7083333333333334,pitch,0.9958159372912615,0.0016759248261801795,0.997588129521301,0.9942566212657759,0.9956030610867077
68,0.6875,Unlock label,2,0.75,pitch,0.9950224243653993,0.0015585151304115304,0.9964950329894472,0.9933902755958904,0.9951819645108606
69,0.6979166666666666,Unlock label,2,0.7916666666666666,pitch,0.9942345791914011,0.001510600831798373,0.99536391721794,0.9925186666811295,0.994821153675134
70,0.7083333333333333,Unlock label,2,0.8333333333333334,pitch,0.9938259548667587,0.0015242311027478777,0.9947341526924935,0.9920662285236563,0.9946774833841262
71,0.71875,Unlock label,2,0.875,pitch,0.9939773127606596,0.0015068552307261375,0.9948820328421983,0.9922378148613404,0.99481209057844
72,0.7291666666666666,Unlock label,2,0.9166666666666666,pitch,0.9946057503780108,0.0014671531384203309,0.9957048736166317,0.992939728096017,0.9951726494213836
73,0.7395833333333333,Unlock label,2,0.9583333333333334,pitch,0.9954260743424203,0.0014846796744933638,0.9967998247827614,0.9938510093724774,0.9956273888720221
74,0.75,Unlock label,2,1.0,pitch,0.9961036472289434,0.001544024829124095,0.9976824769678225,0.9945969561472433,0.996031508571764
75,0.75,Insert,3,0.0,pitch,0.9961036472289434,0.001544024829124095,0.9976824769678225,0.9945969561472433,0.996031508571764
76,0.7604166666666666,Insert,3,0.041666666666666664,pitch,0.9964156125179175,0.0015500250927114431,0.9980229870852371,0.9949301349158417,0.9962937155526739
77,0.7708333333333334,Insert,3,0.08333333333333333,pitch,0.9963442828318055,0.001477690961214859,0.997785995310248,0.9948330662798259,0.9964137869053427
78,0.78125,Insert,3,0.125,pitch,0.9960674519433247,0.0014041615228691086,0.9972210523056954,0.9945039531074024,0.9964773504168764
79,0.7916666666666666,Insert,3,0.16666666666666666,pitch,0.9958588119719135,0.0014009632169748462,0.9967208810022377,0.9942423131276662,0.9966132417858367
80,0.8020833333333334,Insert,3,0.20833333333333334,pitch,0.995949670496715,0.001442167183439929,0.9966206555951271,0.9942942611193442,0.9969340947756739
81,0.8125,Insert,3,0.25,pitch,0.9964189673519263,0.0014769625514616724,0.9970367458919749,0.9947334224840809,0.9974867336797227
82,0.8229166666666666,Insert,3,0.2916666666666667,pitch,0.9971631844014827,0.0015117492659210982,0.9978226115457547,0.9954337377390537,0.9982332039196395
83,0.8333333333333334,Insert,3,0.3333333333333333,pitch,0.9979556822149492,0.001584366611067689,0.9986568019153562,0.9961417218957893,0.9990685228337023
84,0.84375,Insert,3,0.375,pitch,0.9985598304346005,0.001723986337885822,0.9992092957988002,0.9966054428967887,0.9998647526082126
85,0.8541666666666666,Insert,3,0.4166666666666667,pitch,0.9988382369176324,0.00195451288118272,0.9992995342552125,0.996694338610801,1.0005208378868837
86,0.8645833333333334,Insert,3,0.4583333333333333,pitch,0.9988093785598166,0.0022754174112107673,0.9989745343369095,0.9964558829994442,1.0009977183430958
87,0.875,Insert,3,0.5,pitch,0.9986315793609375,0.0026222888762379645,0.9984792379164454,0.9960887821540825,1.0013267180122842
88,0.8854166666666666,Insert,3,0.5416666666666666,pitch,0.9985264863962163,0.0028903026682767794,0.9981388933927496,0.9958495376528965,1.001591028143003
89,0.8958333333333333,Insert,3,0.5833333333333334,pitch,0.9986785417268161,0.0030044953094515627,0.9982089801596736,0.9959364741743928,1.0018901708463819
90,0.90625,Insert,3,0.625,pitch,0.9991554794307973,0.00296923856815482,0.998760707053143,0.9964033751971957,1.0023023560420532
91,0.9166666666666666,Insert,3,0.6666666666666666,pitch,0.9998833340080008,0.0028664978366822703,0.9996520194605951,0.9971395018110422,1.0028584807523648
92,0.9270833333333333,Insert,3,0.7083333333333334,pitch,1.0006828608401743,0.002808282850811359,1.0005923490265254,0.9979209280681147,1.0035353054258824
93,0.9375,Insert,3,0.75,pitch,1.0013473525596546,0.0028807787568811715,1.0012675910174536,0.9985072828418774,1.0042671838196329
94,0.9479166666666666,Insert,3,0.7916666666666666,pitch,1.0017287748481236,0.0031204926295284883,1.0014729584325548,0.9987440647493876,1.0049693013624283
95,0.9583333333333333,Insert,3,0.8333333333333334,pitch,1.0018030287904967,0.003501177128104864,1.0012095653533706,0.9986365117244702,1.0055630092936492
96,0.96875,Insert,3,0.875,pitch,1.0016983716610908,0.0039017254671465055,1.000722280541492,0.9983773627167306,1.00599547172505
97,0.9791666666666666,Insert,3,0.9166666666666666,pitch,1.0016842923256868,0.004097174624197286,1.0004763311113203,0.998326901682961,1.006249644182779
98,0.9895833333333333,Insert,3,0.9583333333333334,pitch,1.0021272520607056,0.0038040665789736356,1.0010827905069424,0.9989545203771153,1.0063444452980592
99,1.0,Insert,3,1.0,pitch,1.00342513977305,0.0027925932511295676,1.0031907393533446,1.000757134532907,1.0063275454328984
0,0.0,Align,0,0.0,yaw,0.00023694411717270882,0.0003821143551642644,8.52103728209938e-06,0.000678078511706933,2.4232802529094067e-05
1,0.010416666666666666,Align,0,0.041666666666666664,yaw,0.0001186225349455925,8.533686957831651e-05,6.734220353721248e-05,0.0002171333189908645,7.13920823087005e-05
2,0.020833333333333332,Align,0,0.08333333333333333,yaw,0.00019673197811242613,0.00010805730499372224,0.0003161526734148899,0.00010571022179576708,0.00016833303912662135
3,0.03125,Align,0,0.125,yaw,0.00045730164862553215,0.00044908075572586663,0.0009536833705957608,7.919768309080555e-05,0.0003390238921900301
4,0.041666666666666664,Align,0,0.16666666666666666,yaw,0.0009213728362156335,0.0010118841806018805,0.0020480576306514536,8.999009605906417e-05,0.0006260707819363828
5,0.05208333333333333,Align,0,0.20833333333333334,yaw,0.0015969387854341164,0.0017282042943666677,0.0035099325022081374,0.00014847509609736703,0.0011324087579968449
6,0.0625,Align,0,0.25,yaw,0.0025995138923291827,0.002549449656807439,0.005358711834217852,0.0003312003492619615,0.002108629493507735
7,0.07291666666666666,Align,0,0.2916666666666667,yaw,0.004341779435629364,0.003536356454268791,0.007973715760472708,0.0009094586288688694,0.004142163917546515
8,0.08333333333333333,Align,0,0.3333333333333333,yaw,0.00784851239380599,0.00477828259913259,0.012244900324270145,0.0027631373689891267,0.0085374994881587
9,0.09375,Align,0,0.375,yaw,0.015326217471254733,0.00612392469257318,0.019775901371108094,0.008341891459599633,0.01786085958305647
10,0.10416666666666666,Align,0,0.4166666666666667,yaw,0.030598360155355924,0.006964935180514558,0.03303835014938027,0.022741712486208102,0.03601501783047938
11,0.11458333333333333,Align,0,0.4583333333333333,yaw,0.05773960269334546,0.007502891119438246,0.054830560541424815,0.052126841373016035,0.06626140616559553
12,0.125,Align,0,0.5,yaw,0.09669953723607054,0.010325052392116936,0.08624572145674483,0.09696207118344209,0.10689081906802464
13,0.13541666666666666,Align,0,0.5416666666666666,yaw,0.14021482042458625,0.014018923026518556,0.12407786817553025,0.14717456668696688,0.1493920264112616
14,0.14583333333333331,Align,0,0.5833333333333334,yaw,0.17792969484234275,0.014813394707349528,0.16109661655481455,0.18897725456378986,0.18371521340842378
15,0.15625,Align,0,0.625,yaw,0.20353696104883331,0.012488456809099527,0.19031542686026715,0.21513318988182992,0.2051622664044028
16,0.16666666666666666,Align,0,0.6666666666666666,yaw,0.21699351023507066,0.008976407745724897,0.20889769707654746,0.2266467047636014,0.21543612886506316
17,0.17708333333333331,Align,0,0.7083333333333334,yaw,0.2218101407998754,0.005644340480586011,0.21812676118600596,0.22830834383302137,0.2189953173805989
18,0.1875,Align,0,0.75,yaw,0.22165043899972545,0.002680930454991968,0.22086169754471394,0.22463726094034267,0.2194523585141197
19,0.19791666666666666,Align,0,0.7916666666666666,yaw,0.21862166348606302,0.0006425941584859218,0.21935552928637012,0.21834964103251545,0.2181598201393035
20,0.20833333333333331,Align,0,0.8333333333333334,yaw,0.21330524312494384,0.0023317470996461736,0.21462599269164712,0.21061293330984338,0.21467680337334108
21,0.21875,Align,0,0.875,yaw,0.20569657235740946,0.0033182611236070576,0.20702968266721186,0.2019190736863277,0.20814096071868882
22,0.22916666666666666,Align,0,0.9166666666666666,yaw,0.1961805118170262,0.0030107515586807574,0.19716166347673902,0.1928015746847042,0.19857829728963539
23,0.23958333333333331,Align,0,0.9583333333333334,yaw,0.18591434954061456,0.0016803938443312994,0.18631128739533567,0.1840710238636604,0.18736073736284756
24,0.25,Align,0,1.0,yaw,0.17648130714212482,0.00024342243365261265,0.17620029343413057,0.17661652692274935,0.17662710106949459
25,0.25,Enter,1,0.0,yaw,0.17648130714212482,0.00024342243365261265,0.17620029343413057,0.17661652692274935,0.17662710106949459
26,0.2604166666666667,Enter,1,0.041666666666666664,yaw,0.16919788865297844,0.0015959968457180916,0.16830975646733853,0.17104039024562132,0.1682435192459755
27,0.2708333333333333,Enter,1,0.08333333333333333,yaw,0.16457819364318027,0.0024372253387538803,0.16330431330704262,0.16738837770431894,0.16304188991817928
28,0.28125,Enter,1,0.125,yaw,0.16218043655483505,0.002531260336774916,0.16082285404408142,0.1651008803674566,0.1606175752529672
29,0.2916666666666667,Enter,1,0.16666666666666666,yaw,0.16081048890712732,0.002068679011992646,0.15964245877694724,0.16319900170452473,0.15959000623990993
30,0.3020833333333333,Enter,1,0.20833333333333334,yaw,0.15900934125724533,0.0014265042585830778,0.15816440798582856,0.16065634054866176,0.1582072752372457
31,0.3125,Enter,1,0.25,yaw,0.15569348211370468,0.000978490740471417,0.15511159574379937,0.15682317455712325,0.15514567604019142
32,0.32291666666666663,Enter,1,0.2916666666666667,yaw,0.15065062276992527,0.000901607810958808,0.1501260836900682,0.15169169954534853,0.15013408507435905
33,0.3333333333333333,Enter,1,0.3333333333333333,yaw,0.14457012696188246,0.0011045198385577597,0.14388008972920663,0.14584404306282697,0.14398624809361377
34,0.34375,Enter,1,0.375,yaw,0.1385891205823668,0.0013439396662465251,0.13762035867888228,0.14012340586655017,0.13802359720166796
35,0.35416666666666663,Enter,1,0.4166666666666667,yaw,0.13368318405355592,0.0014105773933158273,0.13248634284965752,0.13523837366212163,0.1333248356488886
36,0.3645833333333333,Enter,1,0.4583333333333333,yaw,0.13025641011403635,0.0012418811283478575,0.12901869960793083,0.13150242026362868,0.13024811047054952
37,0.375,Enter,1,0.5,yaw,0.12805650196865845,0.0009187235382153933,0.1270233097145919,0.12878151657921386,0.12836467961216957
38,0.38541666666666663,Enter,1,0.5416666666666666,yaw,0.12636286844194178,0.0005434148310071982,0.12573904878357398,0.12661615699568748,0.12673339954656385
39,0.3958333333333333,Enter,1,0.5833333333333334,yaw,0.12434715560598703,0.00012442855336039987,0.12420681831574885,0.12444399911976216,0.12439064938245006
40,0.40625,Enter,1,0.625,yaw,0.12146302004636333,0.0005347944159993509,0.12170673564789188,0.12183254508673494,0.12084977940446318
41,0.41666666666666663,Enter,1,0.6666666666666666,yaw,0.11767174924450013,0.0011958584655006065,0.11806114251806507,0.11862437868533739,0.11632972653009795
42,0.4270833333333333,Enter,1,0.7083333333333334,yaw,0.11337870353662832,0.0016976951983552805,0.11363258400900031,0.11493516091117775,0.11156836568970692
43,0.4375,Enter,1,0.75,yaw,0.10914913338934035,0.0018287496404567622,0.10904280140990377,0.11102872906018041,0.10737586969793687
44,0.44791666666666663,Enter,1,0.7916666666666666,yaw,0.10540687575977581,0.001548321876884867,0.10482441949629194,0.10716195469002371,0.10423425309301175
45,0.4583333333333333,Enter,1,0.8333333333333334,yaw,0.10227964078445834,0.0011454198079317887,0.10121336291668581,0.10349047815269896,0.10213508128399024
46,0.46875,Enter,1,0.875,yaw,0.09962898876205584,0.00131524051477355,0.09815008760071937,0.10006928030817885,0.1006675983772693
47,0.47916666666666663,Enter,1,0.9166666666666666,yaw,0.0972114692955481,0.0019397580865739177,0.09543367255309641,0.09692043525713129,0.09928030007641656
48,0.4895833333333333,Enter,1,0.9583333333333334,yaw,0.09487428013554254,0.0024305935946723873,0.09291871554963538,0.0941086145270027,0.09759551032998952
49,0.5,Enter,1,1.0,yaw,0.09267672243656798,0.002607915074890628,0.09064261142892584,0.09177075549010834,0.09561680039066975
50,0.5,Unlock label,2,0.0,yaw,0.09267672243656798,0.002607915074890628,0.09064261142892584,0.09177075549010834,0.09561680039066975
51,0.5104166666666666,Unlock label,2,0.041666666666666664,yaw,0.09086860437734147,0.0025386436625270316,0.08881726572971305,0.09008079115096444,0.09370775625134693
52,0.5208333333333334,Unlock label,2,0.08333333333333333,yaw,0.08974649300801711,0.002384632941599355,0.08770264723150455,0.08917044997125038,0.09236638182129639
53,0.53125,Unlock label,2,0.125,yaw,0.08947892936736986,0.0022813229175702343,0.08744358681543447,0.08904833624191011,0.09194486504476501
54,0.5416666666666666,Unlock label,2,0.16666666666666666,yaw,0.08999038049684764,0.002283471334656397,0.0879548283329246,0.08955673077045427,0.09245958238716405
55,0.5520833333333334,Unlock label,2,0.20833333333333334,yaw,0.09095167595332436,0.002376032989632866,0.08890608043005052,0.09039106379198011,0.09355788363794244
56,0.5625,Unlock label,2,0.25,yaw,0.09188747765254107,0.002488940268619925,0.08982391006570428,0.09118689593265827,0.09465162695926065
57,0.5729166666666666,Unlock label,2,0.2916666666666667,yaw,0.09237078232205083,0.0025271456217433974,0.09028332672144257,0.0916486217255094,0.0951803985192005
58,0.5833333333333334,Unlock label,2,0.3333333333333333,yaw,0.09221667546974958,0.0024412272550270787,0.09010103864540227,0.09166122046080506,0.09488776730304138
59,0.59375,Unlock label,2,0.375,yaw,0.09156067619413986,0.0022745118071510156,0.08941480320678956,0.09132219139681445,0.09394503397881558
60,0.6041666666666666,Unlock label,2,0.4166666666666667,yaw,0.09076916488723723,0.0021239092462220894,0.08859506664382344,0.09087337978732962,0.09283904823055858
61,0.6145833333333334,Unlock label,2,0.4583333333333333,yaw,0.09024138890112099,0.0020494813066027073,0.08804654460506235,0.09057241199307181,0.09210521010522885
62,0.625,Unlock label,2,0.5,yaw,0.09021942359940686,0.002050493372731109,0.08801541848364426,0.0905722304826587,0.09207062183191758
63,0.6354166666666666,Unlock label,2,0.5416666666666666,yaw,0.09069146487873354,0.0021223221972844694,0.08848915119585316,0.0908617015620857,0.09272354187826182
64,0.6458333333333333,Unlock label,2,0.5833333333333334,yaw,0.09141417809865526,0.002264071880593249,0.08921724810268396,0.09128539193037778,0.09373989426290404
65,0.65625,Unlock label,2,0.625,yaw,0.09203727133699287,0.0024299408729023743,0.08983769342045637,0.0916284167364258,0.09464570385409643
66,0.6666666666666666,Unlock label,2,0.6666666666666666,yaw,0.09227800171469906,0.0025426531578254313,0.0900564321518063,0.09172639166069839,0.09505118133159247
67,0.6770833333333333,Unlock label,2,0.7083333333333334,yaw,0.09206067475768916,0.0025639823531494964,0.08979282039012254,0.09154638079948522,0.09484282308345973
68,0.6875,Unlock label,2,0.75,yaw,0.09154321877747718,0.002524132085775848,0.08921001500736568,0.0911970870733652,0.09422255425170065
69,0.6979166666666666,Unlock label,2,0.7916666666666666,yaw,0.09101927011794748,0.0024829968613117055,0.0886163629364656,0.09086617536286577,0.09357527205451108
70,0.7083333333333333,Unlock label,2,0.8333333333333334,yaw,0.09076056580216647,0.002476922695079484,0.08830262076980197,0.09072303695601003,0.09325603968068744
71,0.71875,Unlock label,2,0.875,yaw,0.09088715166928091,0.002507202886578058,0.0884047618353699,0.0908382412227731,0.09341845194969972
72,0.7291666666666666,Unlock label,2,0.9166666666666666,yaw,0.09132090903493954,0.002557354880413267,0.0888505356210498,0.09115502280255053,0.09395716868121827
73,0.7395833333333333,Unlock label,2,0.9583333333333334,yaw,0.09183325753624218,0.0026005414956977247,0.08940285212616994,0.09152115436887932,0.0945757661136773
74,0.75,Unlock label,2,1.0,yaw,0.09216218527478863,0.002606543798848378,0.08977746774370629,0.09176428862121425,0.09494479945944534
75,0.75,Insert,3,0.0,yaw,0.09216218527478863,0.002606543798848378,0.08977746774370629,0.09176428862121425,0.09494479945944534
76,0.7604166666666666,Insert,3,0.041666666666666664,yaw,0.09214416199615809,0.002566552084592411,0.08978225018740814,0.09177488596346965,0.09487534983759645
77,0.7708333333333334,Insert,3,0.08333333333333333,yaw,0.09179328344190295,0.002511858137762632,0.08940866936129802,0.09155568032097854,0.09441550064343229
78,0.78125,Insert,3,0.125,yaw,0.09128529178645108,0.002494954494167126,0.08882711142857501,0.09121330167421604,0.09381546225656216
79,0.7916666666666666,Insert,3,0.16666666666666666,yaw,0.09086033107743734,0.0025473172394014764,0.08829361592054923,0.090899580503146,0.09338779680861675
80,0.8020833333333334,Insert,3,0.20833333333333334,yaw,0.09070228456475161,0.002661230876066791,0.08802444112977832,0.0907358267669022,0.09334658579757434
81,0.8125,Insert,3,0.25,yaw,0.09085457926316308,0.0028030253783581055,0.0881014437866814,0.0907573305074593,0.0937049634953485
82,0.8229166666666666,Insert,3,0.2916666666666667,yaw,0.09120484714549276,0.002924589469512889,0.08844421337288638,0.09090070582651315,0.09426962223707873
83,0.8333333333333334,Insert,3,0.3333333333333333,yaw,0.09153968178031108,0.0029709445830058668,0.0888527207427165,0.0910360856894009,0.09473023890881582
