seed,subset_id,protocol,sample_size,repeat,rank,augmented_intercept_rank,condition_number,optimization_success,optimization_nfev,lambda_min_post,lambda_max_post,lambda_ratio_post,log_det_post,trace_inv_post,ridge_post,lambda_min_design,lambda_max_design,lambda_ratio_design,log_det_design,trace_inv_design,ridge_design,fit_seconds,task_error_mean_mm_equiv,generator_rmse,switch_absolute_error
20280818,64,random,10,4,3,4,2.28137197075098,True,5,6.831615886030303e-14,0.0006597675390681,1.0354580183922951e-10,-655.6307359737528,891340994.5937582,1e-08,4.4961917022320623e-13,0.0060818348625773,7.392821087428648e-11,-697.0113967388518,990399628.7561984,1e-08,0.5661249021068215,3.2693128013535264,0.4729435278674258,0.0065092213281937
20280818,65,random,10,5,3,4,2.682391869810021,True,5,8.566306170959599e-14,0.0009494330673902,9.022548787463158e-11,-666.1849186569862,937501478.4227031,1e-08,4.28112213719388e-13,0.0095693736645551,4.4737746557552616e-11,-715.1620978709943,1051755881.8968863,1e-08,0.898580911103636,3.2689640106640017,0.4299607372501784,0.0045450593396579
20280818,66,random,10,6,3,4,1.597451274665975,True,14,6.693647745971292e-14,0.0006937453453697,9.64856599132008e-11,-641.2223538088092,843310734.8636498,1e-08,4.3051023728612477e-13,0.0082060707258299,5.246240882753068e-11,-702.0728580193329,1007568245.8728698,1e-08,1.1987227872014046,3.877811720836372,0.5149870867980973,0.0085468957975705
20280818,67,random,10,7,3,4,2.7162235182051355,True,23,3.080013398033324e-19,0.0001254298556516,2.455566405646395e-15,-586.4463777037449,887804365.3052856,1e-08,3.8803395099294265e-13,0.0074796412250045,5.187868499571053e-11,-701.8924332274687,1007067559.9048464,1e-08,4.802718637045473,4.166231783781548,0.4902595691629314,0.0049062140085979
20280818,68,random,10,8,3,4,1.7679508120265095,True,13,6.862040808303263e-17,0.0001248927152635,5.494348324339333e-13,-591.2084783931199,917629646.1428064,1e-08,3.9135998910002843e-13,0.0075239980832051,5.2014897501584086e-11,-704.352359411306,1015101822.8690312,1e-08,1.9459514380432663,4.191647753377374,0.4333533539157388,0.0028230646748563
20280818,69,random,10,9,3,4,1.9556253995913797,True,12,8.104682578665718e-15,0.0007946109719102,1.0199560370003748e-11,-693.3059436801009,1074373507.0702667,1e-08,2.954311273817902e-13,0.0084369282877662,3.501643220201053e-11,-716.2633968685302,1056009248.0031824,1e-08,1.040953739080578,3.589611607496739,0.4026023906631591,0.0065980427385551
20280818,70,qualified,10,0,3,4,2.507823102108305,True,20,4.897659854917074e-14,0.0006329801931504,7.737461468644513e-11,-660.4032164480128,948381438.1175364,1e-08,3.707552773186938e-13,0.0059851825563795,6.194552527449841e-11,-687.046773779211,958737952.7971303,1e-08,1.2032563253305852,3.2922665516344027,0.4653673357305892,0.0013408485608221
20280818,71,qualified,10,1,3,4,1.9048927595686345,True,9,2.81565661802756e-19,0.0001172575083295,2.4012591245881228e-15,-604.9064489440927,1039375411.398907,1e-08,4.728620422706579e-13,0.0070905936266083,6.668863950913583e-11,-697.9717708465198,993647042.2335736,1e-08,4.661955322138965,4.089579114992752,0.4830190011933116,0.0034251061682786
20280818,72,qualified,10,2,3,4,1.7046585749260068,True,7,6.086365989604155e-16,0.0007449960528165,8.169662062763988e-13,-683.3763646330402,1136307795.5820854,1e-08,4.192474544309121e-13,0.0083666812213216,5.010917033177986e-11,-706.5550592517028,1022513450.545225,1e-08,1.1463081007823348,3.359948059276483,0.436875311217851,0.0090865395814064
20280818,73,qualified,10,3,3,4,1.4863058733284884,True,6,3.9585749598623495e-14,0.0005702971985745,6.94124917631886e-11,-664.4184539235303,913912440.277666,1e-08,3.5195856536818973e-13,0.0065355196576115,5.38531874750441e-11,-708.5839412129696,1029216272.9769804,1e-08,0.4996748589910567,3.4394371994785846,0.4441930084745853,0.0051938521155587
20280818,74,qualified,10,4,3,4,1.2693344623582434,True,8,5.115408964144546e-14,0.0008688985196036,5.887234065581874e-11,-671.5785921950827,986170859.747509,1e-08,4.61823826688093e-13,0.0101951003881909,4.529860512438194e-11,-712.9706569503118,1044266653.8756742,1e-08,1.3372122780419886,3.883981868983788,0.5689524075011073,0.0121527165869729
20280818,75,qualified,10,5,3,4,1.4724970320072517,True,9,6.838702495923218e-14,0.0008236922465507,8.302497109279608e-11,-659.2233807410267,902093194.8004344,1e-08,3.874983015297757e-13,0.0092286419402897,4.1988659223852066e-11,-710.1788234641213,1035017406.5233212,1e-08,0.6716269860044122,3.460990611807043,0.460130560505894,0.0097244942498458
20280818,76,qualified,10,6,3,4,1.5038464513302212,True,13,1.0623138838967537e-13,0.0008239235780698,1.2893354580109843e-10,-655.608932863614,899329752.8181002,1e-08,3.874443965944926e-13,0.0082964190102544,4.6700196327548886e-11,-702.05170783882,1007868282.510893,1e-08,1.129802786745131,3.397259969846359,0.5517295834615423,0.004912332077597
20280818,77,qualified,10,7,3,4,1.1781228512081776,True,7,1.0442007235964417e-13,0.0009091056791352,1.1486021345612116e-10,-655.3808522707845,885670935.1652082,1e-08,5.325943680285705e-13,0.0101100636673045,5.267962552510483e-11,-706.9460622344965,1023739503.738013,1e-08,1.0828129281289876,3.394912740421085,0.4623152973564789,0.0105957036351829
20280818,78,qualified,10,8,3,4,3.7490664647890672,True,8,3.3561302758357475e-14,0.0005819907580415,5.766638437918841e-11,-665.6013141154908,980584085.795698,1e-08,2.862667741426365e-13,0.0093594379333845,3.058589374491608e-11,-715.1739304448262,1052913235.1820308,1e-08,10.387410352006556,4.021393216885334,0.5694362923095819,0.0044854260553874
20280818,79,qualified,10,9,3,4,2.0890662027178224,True,63,1.4405729528040035e-16,0.0001281561552902,1.1240762876670902e-12,-579.6825494234173,821327352.6280576,1e-08,4.589741087812709e-13,0.0077264051003249,5.940331924376712e-11,-698.5152957168857,995596933.6974616,1e-08,13.453916455153376,4.434188765210333,0.4801544118602572,0.0045580874770809
20280818,80,random,15,0,3,4,2.454876896994235,True,15,6.447442708893462e-14,0.0002345978670325,2.7482955367187943e-10,-571.8720332797288,668083754.3273575,1e-08,7.193619989519272e-13,0.012442958858578,5.7812776456783705e-11,-703.705268765322,1012848755.5075454,1e-08,8.314551958814263,4.172260896482793,0.5603883971387909,0.0063864655777217
20280818,81,random,15,1,3,4,2.037397853185196,True,7,1.2274784975222245e-13,0.001522945171633,8.05989946575712e-11,-669.0833321073466,941462243.3453504,1e-08,5.063857481332443e-13,0.0142066172453752,3.564435779376625e-11,-708.7462255274664,1030994065.4575253,1e-08,1.252717166673392,3.4338289746303663,0.5325770176758774,0.0047043801718384
20280818,82,random,15,2,3,4,1.3131459779609205,True,6,1.200024406284242e-13,0.0009774040962033,1.2277669092503298e-10,-642.6678855400353,854676024.3556516,1e-08,7.60307464893487e-13,0.0106106708429643,7.165498545246302e-11,-691.9192526061408,973759450.1598458,1e-08,0.8217643168754876,3.282546937760646,0.5191236620629195,0.0068837255740746
20280818,83,random,15,3,3,4,1.126319910513128,True,5,1.3044010953971462e-13,0.0012096200154955,1.0783560776833964e-10,-656.5617333555963,907653619.1755316,1e-08,7.686497504605453e-13,0.0130804553963064,5.876322552788119e-11,-703.2554797875482,1011270665.7786351,1e-08,1.1229829941876233,3.285378378099898,0.4795140288767366,0.0099214896904369
20280818,84,random,15,4,3,4,1.3053797349629377,True,12,1.1097419825211904e-13,0.000789959032492,1.4048095367937235e-10,-644.4164892499691,892576933.3875251,1e-08,7.239383134207888e-13,0.0149006544585431,4.8584329999392966e-11,-712.2361905149762,1041701131.261056,1e-08,2.821064638905227,3.7535377030577215,0.3697394908009084,0.0084186344879514
20280818,85,random,15,5,3,4,1.6156805628497306,True,12,1.406203881462392e-13,0.0008033286340134,1.7504715030970123e-10,-631.6807815695242,825978942.4400214,1e-08,7.131803821598061e-13,0.0154876646095256,4.6048284240424895e-11,-711.664610301029,1039808744.6316724,1e-08,1.5594050232321024,4.023531644693247,0.4938335077740035,0.0071972756161641
20280818,86,random,15,6,3,4,1.5886141845363038,True,13,3.9840699773362244e-16,0.0005336726344996,7.465381808590213e-13,-636.2671598450129,942854366.0487108,1e-08,5.90416400428999e-13,0.0131642653850408,4.4849931474331676e-11,-708.6117860123536,1029613208.3722138,1e-08,2.1748244571499527,3.705945044332796,0.4324292109175032,0.0081114114519016
20280818,87,random,15,7,3,4,1.6188367082475297,True,35,7.190590307447366e-14,0.0009759633425443,7.367684823798227e-11,-661.3608940067061,940346874.0868028,1e-08,6.47712146848907e-13,0.010650289343509,6.081638967336279e-11,-702.6545773697194,1009243702.4050158,1e-08,2.2633884642273188,3.3958435264904647,0.551472569262504,0.0047504678748984
20280818,88,random,15,8,3,4,1.1905625339605967,True,14,1.0258083627424858e-13,0.0005192314172072,1.9756284553425295e-10,-603.8695018037745,751198215.1406894,1e-08,8.429060846658056e-13,0.0129320030293261,6.517985518208851e-11,-699.8043726697979,999710023.53385,1e-08,11.994891648646444,3.584608058292312,0.4496778200135654,0.0040338593082815
20280818,89,random,15,9,3,4,1.7262875741894992,True,24,7.654318261150645e-14,0.0002486171169447,3.0787575510539784e-10,-564.2229413493063,638900144.1722959,1e-08,7.710914961385826e-13,0.0111819976515937,6.895829530322601e-11,-698.15565228898,994218258.9285712,1e-08,2.4948732079938054,3.7764485063914126,0.4888296063346061,0.0036925878330389
20280818,90,qualified,15,0,3,4,1.8770841572664103,True,11,1.2001069841048452e-13,0.0008672619676411,1.3837883233470167e-10,-640.9164890731088,856956709.1966947,1e-08,5.434963927065783e-13,0.014342866891092,3.7893149035924615e-11,-714.5373068327466,1049941554.8744496,1e-08,2.4937619008123875,3.782689638537309,0.5076848863173145,0.0049412072765024
20280818,91,qualified,15,1,3,4,1.9347696838026736,True,11,4.170879275332281e-19,0.0001395044316924,2.9897826361018535e-15,-574.759872216129,853310565.2353317,1e-08,7.820648193391855e-13,0.0083888111291752,9.322713401178631e-11,-687.6988473607207,959831013.9266711,1e-08,7.939914002083242,3.889056889751779,0.5047816062395163,0.0030993192159046
20280818,92,qualified,15,2,3,4,1.9547047111678224,True,105,9.764105725749984e-14,0.000331425851012,2.946090564732087e-10,-578.9020643742676,680720894.0813509,1e-08,8.964609878905503e-13,0.012688583709353,7.065098898545693e-11,-696.5939666326756,989042028.0263636,1e-08,21.20751021709293,3.953782239113608,0.5432009777853477,0.0038592994096843
20280818,93,qualified,15,3,3,4,1.2914907549290262,True,9,1.2033000554086656e-13,0.0011370611679986,1.0582544627098935e-10,-655.0383528209906,909609913.203904,1e-08,7.508333296784874e-13,0.0121495912543591,6.179906088685041e-11,-700.0553504358838,1000587603.4184732,1e-08,1.1165544399991632,3.2091191637704,0.4870956301638986,0.0048729594628015
20280818,94,qualified,15,4,3,4,1.597761149298583,True,15,1.2558202790942856e-13,0.0009005080928883,1.3945685652488011e-10,-636.6114907758667,827071682.7705593,1e-08,5.158949703379101e-13,0.0114816673279372,4.493206044061504e-11,-702.9622333939185,1010990998.9569788,1e-08,0.8382150181569159,3.574895190828008,0.5122793783926869,0.0094538423144516
20280818,95,qualified,15,5,3,4,2.039153023497334,True,9,9.316974031750497e-14,0.0011643405109873,8.001932376165442e-11,-664.722264447237,929442320.1298772,1e-08,3.9539353645569797e-13,0.0122156063540582,3.2367900945362385e-11,-715.09374791105,1052431326.2508264,1e-08,1.133402368053794,3.493395454003914,0.4890569069661303,0.0083203488977078
20280818,96,qualified,15,6,3,4,1.5201743978442477,True,5,1.0328994935461858e-14,0.0009041489023078,1.142399765027248e-11,-662.8842702436798,978098970.3815567,1e-08,6.165145040091935e-13,0.0108227393191494,5.696473746885404e-11,-702.0855747007455,1007412778.5925244,1e-08,1.1783956647850573,3.3818293091763767,0.4552569537147641,0.0045556843953967
20280818,97,qualified,15,7,3,4,1.4404116688356483,True,3,7.868323019170082e-14,0.0012307039810592,6.393351399089351e-11,-672.4617287289784,984616354.4136964,1e-08,7.112073050398754e-13,0.0143143855018665,4.968479470859145e-11,-712.8660686671146,1043830262.1388876,1e-08,0.9261839669197798,3.788929182944037,0.5624688420588684,0.008576939655098
20280818,98,qualified,15,8,3,4,1.692875663187186,True,5,1.1929342112461526e-13,0.0009977324625847,1.1956453818849584e-10,-641.9334535295802,848735569.6765064,1e-08,7.804015105711723e-13,0.0109867905113273,7.103089021007376e-11,-694.0080413488972,980553872.3392478,1e-08,0.6656368118710816,3.203431890879872,0.4261339972583895,0.0079601250489038
20280818,99,qualified,15,9,3,4,1.5484525962541336,True,9,1.4304921805811217e-13,0.0017121594060749,8.354900691521979e-11,-675.0120690633775,960249883.3705992,1e-08,7.138151042026015e-13,0.0182410740095832,3.9132295819181936e-11,-722.1566660701694,1076000997.277665,1e-08,0.7755260062403977,3.7487482216936434,0.5035340969042281,0.0081604716432448
20280818,100,random,20,0,3,4,1.3810829411606298,True,10,1.4453745694397442e-13,0.0006747005390823,2.1422460569033723e-10,-603.5382958865312,742461279.9020762,1e-08,1.0231018646440124e-12,0.0156370400344759,6.542810291387076e-11,-697.4834935952896,992041278.835772,1e-08,2.1637354367412627,3.5814866152209355,0.5002300891113922,0.0032923832134987
20280818,101,random,20,1,3,4,1.4891224751852488,True,8,1.1077001149179547e-13,0.0011695024877854,9.471549881141734e-11,-649.6371827480464,882089144.3365304,1e-08,7.634483390472527e-13,0.0127699688708115,5.978466719619632e-11,-699.6567957860284,999312686.9407728,1e-08,1.0876589938998222,3.239110104408322,0.4708319155333661,0.0089929455025458
20280818,102,random,20,2,3,4,1.2516251153208726,True,11,1.748187382504036e-13,0.001050317028086,1.6644378180650384e-10,-626.636948306937,807323073.451081,1e-08,1.0969935194842025e-12,0.0186070038218182,5.895594637315491e-11,-705.5837522339407,1019071591.3033562,1e-08,1.3166842153295877,3.630395718990029,0.4625988889135601,0.0055096981930268
20280818,103,random,20,3,3,4,1.2955179377760606,True,6,1.80349046743296e-13,0.0015661244385221,1.151562687531256e-10,-656.4466985009467,906183092.8188136,1e-08,1.0106885408446404e-12,0.017270618104407,5.852069304842869e-11,-706.1431969194027,1020959677.0243508,1e-08,0.8285053339786828,3.338012502634653,0.5091028088164984,0.0105913136217037
20280818,104,random,20,4,3,4,1.396315146840632,True,10,1.4385549587625181e-13,0.0008114542468129,1.7728109310076118e-10,-620.8437317420838,799382051.9877875,1e-08,1.0144485523734832e-12,0.0171875516541165,5.902228384753772e-11,-702.8433955195298,1009901600.1645828,1e-08,2.12715794891119,3.673191145800805,0.5114822752202743,0.0054485283632099
20280818,105,random,20,5,3,4,1.6570973152854327,True,4,1.4427362766168533e-13,0.0016240550949961,8.883542689296979e-11,-659.9519217364493,908510474.5473732,1e-08,8.01453316803212e-13,0.0168240809620199,4.7637271754247766e-11,-707.5705748399905,1025988216.1581897,1e-08,0.6348422793671489,3.3289900034716204,0.5105858944599518,0.0062666136204366
20280818,106,random,20,6,3,4,1.321099901829481,True,3,1.6637367138850314e-13,0.0013936646149944,1.1937855750837894e-10,-649.1148170137806,883682965.6528388,1e-08,9.10686625286725e-13,0.0158808340300951,5.734501245721212e-11,-700.6178338369621,1002558455.2743458,1e-08,0.702321735676378,3.312498047568658,0.510978841092672,0.0080148910367702
20280818,107,random,20,7,3,4,1.7298357260684971,True,11,1.0616867045493457e-13,0.0008110302014635,1.3090593946235387e-10,-619.9871459594408,792680449.2254589,1e-08,7.853840704373224e-13,0.0156438364944394,5.0204057726919267e-11,-704.1051115550657,1014386459.6815544,1e-08,3.336635953746736,3.611813011294037,0.4826365144961954,0.0032028220632323
20280818,108,random,20,8,3,4,1.4369794658198554,True,8,2.098430114276081e-13,0.001296059659618,1.6190845064141904e-10,-634.7769209790017,820984408.7071793,1e-08,9.089036604033589e-13,0.020943034684,4.3398851891208375e-11,-714.0262914837782,1047909115.470738,1e-08,1.5202659089118242,3.642752067108843,0.4427198916341132,0.0077161346244607
20280818,109,random,20,9,3,4,1.4188246777784723,True,7,1.704837087269038e-13,0.0014109500134274,1.2082902094650805e-10,-649.5174033685399,878471799.6255051,1e-08,1.0747416506351498e-12,0.0164839321347947,6.519934939349541e-11,-698.91351812362,996756733.782416,1e-08,1.0338130318559706,3.3035985113621456,0.502913618784324,0.0072001947525222
20280818,110,qualified,20,0,3,4,1.2222641086478112,True,8,1.775189688934506e-13,0.0011014754700589,1.611647047246066e-10,-630.5066813148508,807119016.8976989,1e-08,8.941431618052183e-13,0.0193509248489467,4.6206740441859895e-11,-711.2545481658678,1038412944.0023028,1e-08,1.3360790060833097,3.5186702797962592,0.4505794928295558,0.0069536498122845
20280818,111,qualified,20,1,3,4,1.4629560192133455,True,6,1.4842878811914462e-13,0.0011827182751904,1.254980084714168e-10,-645.9069158794287,890486479.9723418,1e-08,1.0748920831607901e-12,0.0131807230807374,8.155031226865343e-11,-690.8749356925439,970205993.1557372,1e-08,0.9185441178269684,3.337094733733226,0.5274555681917712,0.0077549133548305
20280818,112,qualified,20,2,3,4,1.3536880390424435,True,9,1.237168909789093e-13,0.0006923793501813,1.7868368105794534e-10,-616.2558882975316,778498673.5519938,1e-08,9.40763980053968e-13,0.0159023323937792,5.915886781626945e-11,-704.2543527844294,1014604811.7632228,1e-08,3.56989074498415,3.702546867417316,0.4979264474531235,0.0055347989144391
20280818,113,qualified,20,3,3,4,1.8928037212222724,True,11,1.380058205667116e-13,0.0009424591703703,1.4643161731078998e-10,-623.4585029047389,800434894.9414735,1e-08,9.293612744711825e-13,0.017745487400878,5.2371696165708006e-11,-705.4562991405388,1018769831.6879512,1e-08,3.1461221179924905,3.660243909678631,0.4930361648702159,0.0045294417970921
20280818,114,qualified,20,4,3,4,1.4588833765142055,True,5,1.7212687496785381e-13,0.0016464502965684,1.0454422786196508e-10,-657.9754937732448,898791856.4526511,1e-08,7.495959479700389e-13,0.0179654066013866,4.172440761302781e-11,-708.4834729606978,1029404228.3736404,1e-08,0.9184459471143782,3.349410420078057,0.5192933758869274,0.0062999366863094
20280818,115,qualified,20,5,3,4,1.766628100234921,True,11,1.25610589220066e-13,0.0008145541973818,1.5420777355736684e-10,-614.4345586925006,778526576.293946,1e-08,1.0916013941564901e-12,0.0164101368603102,6.651994455918605e-11,-698.9132589999118,996740117.4998336,1e-08,1.7948891082778573,3.6048840121705816,0.5149141368622413,0.0046372096096616
20280818,116,qualified,20,6,3,4,1.6715965552388157,True,7,1.3321611895545668e-13,0.0007616570643163,1.7490301763960003e-10,-608.914949325912,748462436.7213492,1e-08,9.59750280098095e-13,0.015358620913656,6.24893527546301e-11,-697.2703596123289,991421048.7208812,1e-08,1.1538824108429253,3.549805438570881,0.4843084248316217,0.0042756802370633
20280818,117,qualified,20,7,3,4,1.633779052773299,True,9,1.4355216782044737e-13,0.0008334017510332,1.7224845957243938e-10,-613.3274125892231,755704608.0166013,1e-08,8.772929271775592e-13,0.0160562529151815,5.463870878292287e-11,-702.0972575895639,1007542056.9372672,1e-08,1.2283929283730686,3.611317756584699,0.4845292323505888,0.0066140940815241
20280818,118,qualified,20,8,3,4,1.328421020882871,True,7,1.5022852136211092e-13,0.0010250730163762,1.4655397124117094e-10,-625.2725828599662,799044362.0387653,1e-08,1.032275093530299e-12,0.0186133927503024,5.5458728420885255e-11,-708.7641527877088,1029843576.2180836,1e-08,3.407968153245747,3.8821520904966698,0.4880571016278762,0.0085524574274179
20280818,119,qualified,20,9,3,4,1.365748258717256,True,8,1.7414561752964017e-13,0.0011163323631166,1.55998001386833e-10,-632.538587724395,821891999.2806332,1e-08,9.8159309348267e-13,0.0194253845065741,5.0531462744043406e-11,-710.8988368941039,1037121891.4326088,1e-08,2.65460774069652,3.624446406863849,0.4605041336442855,0.0068615958123335
20280818,120,all,30,0,3,4,1.311077312624429,True,7,2.276981247612557e-13,0.0015879337063926,1.4339271459796807e-10,-630.3934144689763,817458141.9582654,1e-08,1.446681040062001e-12,0.0249509721606472,5.798094882826691e-11,-703.0672255614194,1010656212.3811347,1e-08,1.8107924368232489,3.459360368767645,0.4932867062667135,0.0062237604984152
20290818,0,random,3,0,3,3,5.842135179342804,True,13,0.0,5.844412205753575e-05,0.0,-731.5421434519619,1696513992.9924262,1e-08,8.907977617967424e-15,0.001145930525332,7.773575640972213e-12,-727.5611709207158,1108771945.183713,1e-08,0.5500622089020908,2.817577207171038,0.2218192876454157,0.0029545306778011
20290818,1,random,3,1,3,3,2.4630107919009743,True,15,1.976450305896685e-14,0.00014466903748,1.3661874996368106e-10,-622.9841926111293,828449483.7262615,1e-08,1.7952460347272735e-13,0.0016861926173969,1.0646743534547618e-10,-673.8710519486015,916038448.551828,1e-08,1.3756797816604376,2.016450033826118,0.1424941506084037,0.0080004754923487
20290818,2,random,3,2,3,3,26.6799837737238,True,23,3.4827222785642336e-16,0.000216352888319,1.6097415225759917e-12,-727.4882587225704,1309696178.0034142,1e-08,2.321077762115289e-14,0.0029378198681456,7.900681002543411e-12,-747.7808840715553,1174834277.9712815,1e-08,1.8112002252601087,2.7182735756291456,0.2274703271281179,0.0036714130878595
20290818,3,random,3,3,3,3,2.3641634164455234,True,8,8.083877707149999e-16,9.254310219190764e-05,8.735256886446677e-12,-643.6361999906846,987990381.3171748,1e-08,1.54641200543405e-13,0.0019197357540729,8.055337835705717e-11,-692.2098742822973,974806718.7741312,1e-08,3.2589522027410567,2.387294568292249,0.1968167693405721,0.0099822530292651
20290818,4,random,3,4,3,3,8.187990437428704,True,9,3.9908504262773324e-16,0.0001453626310328,2.7454445464561578e-12,-654.3404323396835,994882350.9765376,1e-08,1.6174227831690252e-13,0.0022983744444294,7.037246637897197e-11,-689.4801232321439,966258013.4473324,1e-08,0.7817342733033001,2.7861375566020645,0.310889598954618,0.0011344137891077
20290818,5,random,3,5,3,3,8.659779477170954,True,10,1.2467413740288186e-16,0.0001400818772366,8.90009042299164e-13,-689.5555700893137,1109650488.1004076,1e-08,9.596613479564346e-14,0.0009098613817865,1.0547335749892867e-10,-680.1671062306337,936012895.3784409,1e-08,0.5503414236009121,2.3131470346651763,0.1939792345925201,0.0001874843072886
20290818,6,random,3,6,3,3,5.343911493942582,True,10,6.230662134200633e-31,8.709192834733347e-05,7.154121228493157e-27,-721.0061547238881,1546500033.0491333,1e-08,4.0466531996983796e-14,0.0014784235324152,2.7371406846369046e-11,-720.0582944481639,1070029363.045422,1e-08,1.0314566208980978,2.093387633608128,0.1485196235982618,0.0108999975735292
20290818,7,random,3,7,3,3,2.930181440921983,True,15,4.8650348317590245e-27,1.867193628850167e-05,2.605533114824815e-22,-630.3176431869404,1194952893.7506428,1e-08,3.815365125487496e-14,0.0002950290243746,1.2932168736869769e-10,-640.4521632316414,813801674.2783633,1e-08,0.6087650912813842,2.86960427793833,0.2059735873589661,0.0040702884323294
20290818,8,random,3,8,3,3,5.970420695789112,True,9,5.703315909149632e-17,0.0003428097776582,1.6636969774050961e-13,-717.0180563763315,1182867471.7582154,1e-08,1.7797265625005686e-14,0.0037810083786623,4.707015653665946e-12,-749.2740635172993,1187128201.2387254,1e-08,1.8779922141693528,2.7964897497746755,0.2399982604829615,0.0068582877499702
20290818,9,random,3,9,3,3,4.071466494423975,True,136,7.1807985539009335e-22,3.915307078079089e-05,1.8340320211675312e-17,-707.8950359500224,1626810401.3969474,1e-08,7.136933932902988e-14,0.0024911765621034,2.8648848265001623e-11,-731.3837655719244,1109364124.746282,1e-08,12.771876515820622,5.606289276849804,0.3727140129404539,8.16655040805081e-05
20290818,10,qualified,3,0,3,3,6.736311708665926,True,12,4.981546255183506e-16,0.0002296958296756,2.1687578142879223e-12,-684.8343378320773,1093482050.1716945,1e-08,1.2849308345287694e-13,0.0028764002410644,4.467148959955777e-11,-714.4819148290868,1049751597.192376,1e-08,0.9040176151320338,2.58239790478576,0.2367208167455236,0.0035200216468074
20290818,11,qualified,3,1,3,3,4.169871687984874,True,6,2.1759385929934883e-16,7.025699691482328e-05,3.0971130115787725e-12,-666.7217305101462,1108233408.0484388,1e-08,6.399264070196013e-14,0.0012210544616287,5.2407687546222674e-11,-696.4858179430128,989777365.8647872,1e-08,0.7573445215821266,3.171004129074455,0.3478885268064012,0.0014179360013717
20290818,12,qualified,3,2,3,3,5.153658116036859,True,9,2.5319612950973702e-14,0.0001520898686567,1.6647797236333052e-10,-622.7331487763876,857443590.4760159,1e-08,1.680336448117698e-13,0.0035673058287437,4.7103795659411e-11,-708.7806412335392,1030392430.56615,1e-08,3.0331708430312574,2.823553772758374,0.1534440634918838,0.0059434833845896
20290818,13,qualified,3,3,3,3,3.5783659660661766,True,70,0.0,7.858179035184933e-05,0.0,-644.3184466789128,1203747198.1997209,1e-08,1.21665011512813e-13,0.0043880223117222,2.772661642758628e-11,-736.5529730447363,1127501225.6086688,1e-08,6.324087413959205,6.907564726315775,0.4114441629352866,0.017709640257475
20290818,14,qualified,3,4,3,3,5.545363694438096,True,10,6.382573835130468e-15,0.0003260882694988,1.957314761717648e-11,-696.4497703842627,1061608865.8461744,1e-08,3.902250586202303e-14,0.0020650752184508,1.8896408960490948e-11,-708.7322693734067,1036771147.4234428,1e-08,0.5805877828970551,2.253591470729171,0.1378825770421535,0.0058297957027363
20290818,15,qualified,3,5,3,3,4.881403000837172,True,13,2.036748495999754e-15,0.0002988188592749,6.8159971594209175e-12,-650.236305350857,957002255.8352568,1e-08,2.054326275890005e-13,0.0040103970181226,5.122501005777412e-11,-702.2825726428218,1008617281.9400376,1e-08,0.8412774102762341,3.396146005457388,0.211961520264186,0.0078884349936348
20290818,16,qualified,3,6,3,3,6.347940661960726,True,13,2.1677532162531127e-16,0.0006740309221377,3.2161035125480333e-13,-709.7795618246957,1183316532.6419458,1e-08,2.0537815517514837e-13,0.0053258258514061,3.856268697199748e-11,-718.1506563420243,1062421366.6097814,1e-08,0.6301910309121013,3.2366521342144616,0.2200202191604466,0.0006320002838797
20290818,17,qualified,3,7,3,3,2.2516568891924837,True,10,1.6129320182380873e-14,0.0002248420678387,7.173622061664578e-11,-656.4585994723698,952403291.34115,1e-08,1.9724748976234754e-13,0.0023743310403401,8.307497413422676e-11,-677.2168262527605,927107144.1492548,1e-08,1.8402449619024992,2.455998784794035,0.2240250508375716,0.0088659049735606
20290818,18,qualified,3,8,3,3,3.00232122154559,True,14,2.065381567654848e-14,0.000117265364146,1.7612886658346619e-10,-617.7852752969234,820200809.4591805,1e-08,1.4965759612285426e-13,0.0016701558743955,8.960696328839316e-11,-677.825100628293,928857514.2899232,1e-08,0.6975691560655832,2.9776086733303355,0.2316236091107334,0.0006119095643011
20290818,19,qualified,3,9,3,3,3.538045169612036,True,15,9.62760816994822e-21,2.896949129479551e-05,3.3233611429268897e-16,-673.7771512434606,1331741548.1694236,1e-08,2.5717045796076283e-14,0.0019178681973739,1.3409183087393128e-11,-737.5099619801427,1133927199.1238418,1e-08,3.71460274187848,5.403890341850461,0.1614321545034388,0.0058488098895267
20290818,20,random,5,0,3,4,2.5743447853171446,True,9,6.931132056172759e-16,0.0006339305992793,1.0933581789634972e-12,-684.713775740383,1083418574.226754,1e-08,3.1339826029905113e-13,0.0054708872842873,5.728472257126294e-11,-704.9776097649516,1017270288.4667633,1e-08,0.9325641081668437,2.190381542056324,0.2414299306218247,0.0055991415862374
20290818,21,random,5,1,3,4,3.470522048009643,True,19,4.896482196816211e-20,6.10443300641445e-05,8.021190816036575e-16,-586.3402471786436,871453345.8760936,1e-08,1.6708638214200913e-13,0.0034385340208512,4.8592330664404384e-11,-697.7096642949211,993947517.1468052,1e-08,0.8599661220796406,3.8591446267248015,0.2711568275178499,0.0047025755404811
20290818,22,random,5,2,3,4,1.5464395501085406,True,13,3.089733702711996e-17,7.272859909081533e-05,4.248306362747181e-13,-623.3886275116575,1088012667.9390316,1e-08,1.8425609813013925e-13,0.0047546003098128,3.875322553398622e-11,-713.4309429615994,1046332212.2480812,1e-08,1.3503738301806152,3.532368415413983,0.2180421986705079,0.0102612001779721
