episode,generator,steps,states,success,max_contact_force_N,contact_frames,final_dist_m,final_yaw_err_rad,socket_drift_m,solver_error,dx,dy,dyaw
episode_127,mixed,281,282,False,72.44571850817384,20,0.0401795320212841,0.0017563998699188232,0.0,,0.0071218337902049615,0.009735212018198394,-0.2824436987421183
episode_128,mixed,304,305,False,74.46988442980182,21,0.04149293899536133,0.0055307745933532715,0.0,,0.00988858496737681,0.006416052191605768,-0.2758374310893952
episode_129,mixed,298,299,False,70.14550135911561,20,0.04073825106024742,0.0027510225772857666,0.0,,0.003741546229917885,-0.00835805051718692,-0.3100321273132654
episode_130,mixed,441,442,False,69.11147032930519,1,0.37165287137031555,2.9794962406158447,0.0,RuntimeError('motion planning failed'),-0.006930039907392006,0.0001312353854432298,-0.35775859454047265
episode_131,mixed,303,304,False,76.40841420404305,19,0.041366565972566605,0.002163320779800415,0.0,,-0.007006703611470041,0.008465505271749139,-0.3226258386165989
episode_132,mixed,298,299,False,76.92266949065026,20,0.040848009288311005,0.01676367223262787,0.0,,-0.008889904860597691,-0.004338791569200444,-0.23378635955788818
episode_133,mixed,274,275,False,80.4266987265657,20,0.03998260945081711,0.0007706880569458008,0.0,,0.0017880979118648187,-0.006355621713943615,-0.29222745016342466
episode_134,mixed,470,471,False,72.40919753874245,1,0.41059237718582153,0.40105992555618286,0.0,,0.011483304637290949,-0.005980540304871459,-0.14718091770370978
episode_135,mixed,175,176,False,0.0,0,0.3109916150569916,0.029619861394166946,0.0,RuntimeError('motion planning failed'),0.003920152666331077,-0.0025774626913411536,-0.0764101581506878
episode_136,mixed,278,279,False,82.29557883566075,19,0.03924425691366196,0.0024646222591400146,0.0,,0.008544231557039768,0.002914922425711921,-0.0995600719724144
episode_137,mixed,286,287,False,82.889230599554,19,0.042069826275110245,0.0001735091209411621,0.0,,-0.011598519462319814,0.00892141964261213,-0.5224158059047728
episode_138,mixed,304,305,False,74.92698479393017,20,0.04015038162469864,0.005317941308021545,0.0,,0.008745361657054161,-0.00470624747119842,-0.1186462125509608
episode_139,mixed,296,297,False,78.45387217939012,20,0.040610987693071365,0.00499609112739563,0.0,,-0.00898498794033777,-0.00291221658903372,-0.19947684374691216
episode_140,mixed,175,176,False,73.7821660412571,1,0.3121408522129059,0.01695507951080799,0.0,RuntimeError('motion planning failed'),-0.00016111490576448464,0.0027845685145023308,-0.042488248445227084
episode_141,mixed,230,231,False,0.0,0,0.402821809053421,1.4003247022628784,0.0,,-0.010247300258656772,-0.0006276931682113965,-0.06512447761787377
episode_142,mixed,306,307,False,79.65095404389417,19,0.04148981720209122,0.00636899471282959,0.0,,-0.007487232551460326,0.011539430212875748,-0.31173296865731426
episode_143,mixed,262,263,False,87.32166058026368,18,0.039176397025585175,0.0018965564668178558,0.0,,-0.0009644583217359205,-0.011460100329816114,-0.05216673935956778
episode_144,mixed,283,284,False,81.07485797567523,20,0.04111123085021973,0.01845318078994751,0.0,,-0.0029311818440219475,0.00862652797173824,-0.24796037194754922
episode_145,mixed,149,150,False,74.92409365886016,1,0.4108680188655853,0.0903380811214447,0.0,RuntimeError('motion planning failed'),-0.007631197022465708,0.011444583079415531,-0.07137241738178729
episode_146,mixed,231,232,False,0.0,0,0.34601038694381714,0.7645137310028076,0.0,,-0.0066743898591027665,-0.00630363721026567,-0.3789725611060981
episode_147,mixed,290,291,False,87.46276387867269,19,0.04090704396367073,0.00029924511909484863,0.0,,-0.007586474186746781,-0.0022714847748597517,-0.2845966466852361
episode_148,mixed,175,176,False,79.47598914665903,1,0.31132128834724426,0.4151345491409302,0.0,RuntimeError('motion planning failed'),-0.0031075093315854913,0.004185403951851317,-0.3931280417781543
episode_149,mixed,287,288,False,82.24505303610242,19,0.040315382182598114,0.001551985740661621,0.0,,0.006055363446734591,0.010187689756606826,-0.17382008841906166
episode_150,mixed,283,284,False,85.04307932266231,19,0.04086335003376007,0.0001849532127380371,0.0,,0.0037342009889126046,0.005786662121045515,-0.29655256309499045
episode_151,mixed,300,301,False,81.12484383972206,20,0.04086170345544815,0.017292574048042297,0.0,,-0.011636495810023139,0.011813692271192944,-0.2143424848803025
episode_152,mixed,425,426,True,80.65521279833689,5,0.0016021891497075558,0.0028055012226104736,0.0,,-0.00337866963537861,0.00359536627188322,-0.41817915954807633
episode_153,mixed,229,230,False,0.0,0,0.37299713492393494,0.9343916773796082,0.0,,0.005374224731664823,0.005502883828975178,-0.19933824882026097
episode_154,mixed,430,431,True,1.398814281094061,3,0.0017894781194627285,0.002973705530166626,0.0,,0.00045621815912787536,0.0027985257061828002,-0.2959676388953703
episode_155,mixed,309,310,False,74.62064698621164,20,0.04235268756747246,0.0007034540176391602,0.0,,0.005650083903153018,0.008875667187339259,-0.4615848830462119
episode_156,mixed,436,437,True,71.34600721393963,4,0.0018883701413869858,0.003187507390975952,0.0,,0.0008108941293210516,0.009882915126800377,-0.15193775945647298
episode_157,mixed,423,424,True,3.3096892986384945,4,0.0018480311846360564,0.0030850768089294434,0.0,,-0.004363892826594699,0.003058651531254613,-0.2682010034053527
episode_158,mixed,284,285,False,82.45609445129591,19,0.04012277349829674,0.0011351555585861206,0.0,,0.0005039748126295651,0.003650050651936793,-0.21463122174256533
episode_159,mixed,423,424,True,80.89889938332496,4,0.0016539422795176506,0.002795487642288208,0.0,,0.002063603667633359,0.004807998862959356,-0.4498114433635929
