episode,nominal_episode,radius_mm,method,segment,axis_rmse_deg,position_rmse_mm
6,6,40.0,Identity,Near to end,6.341549218541985,20.506013790986355
6,6,40.0,Event ramp,Whole,7.250933407989717,37.93637247184656
6,6,40.0,Event ramp,Apex to end,7.454677200139047,37.315394782159046
6,6,40.0,Event ramp,Near to end,6.341549218541985,20.506013790986355
6,6,40.0,Frozen law,Whole,6.913060912396905,41.10162391622019
6,6,40.0,Frozen law,Apex to end,7.400276343048921,38.790353648681645
6,6,40.0,Frozen law,Near to end,6.27110123030124,20.408419506397202
7,40,40.0,No adaptation,Whole,10.30199135572399,39.855149651494365
7,40,40.0,No adaptation,Apex to end,11.996276521977903,46.10703226788564
7,40,40.0,No adaptation,Near to end,11.537152473987895,24.97780651096057
7,40,40.0,Identity,Whole,8.56317050560809,31.2019419411862
7,40,40.0,Identity,Apex to end,6.519930323889579,33.38667113103226
7,40,40.0,Identity,Near to end,2.002250869057281,16.714730903864538
7,40,40.0,Event ramp,Whole,6.447353782198398,31.150253939988783
7,40,40.0,Event ramp,Apex to end,6.4279510742304105,36.19564935844778
7,40,40.0,Event ramp,Near to end,2.002250869057281,16.714730903864538
7,40,40.0,Frozen law,Whole,6.197275982045785,33.51146992963242
7,40,40.0,Frozen law,Apex to end,6.531364881622661,37.815882253030956
7,40,40.0,Frozen law,Near to end,1.9205399741313713,16.661779151768744
8,21,40.0,No adaptation,Whole,9.50920038159786,33.62575560748712
8,21,40.0,No adaptation,Apex to end,11.156907955526389,37.56203711073603
8,21,40.0,No adaptation,Near to end,9.375522211351944,25.413856001297585
8,21,40.0,Identity,Whole,7.606341768137296,35.26473753011675
8,21,40.0,Identity,Apex to end,6.6877414398013,26.349940515816428
8,21,40.0,Identity,Near to end,2.7773310782808722,15.482363847799993
8,21,40.0,Event ramp,Whole,5.856552484238331,28.414858458968585
8,21,40.0,Event ramp,Apex to end,6.7181583482748986,27.80053466228418
8,21,40.0,Event ramp,Near to end,2.7773310782808722,15.482363847799993
8,21,40.0,Frozen law,Whole,6.3184680902727095,26.973690625138715
8,21,40.0,Frozen law,Apex to end,6.998130104994411,28.429475053476814
8,21,40.0,Frozen law,Near to end,2.812463559269177,15.403577575483743
9,6,40.0,No adaptation,Whole,15.267168355546358,44.1084703483967
9,6,40.0,No adaptation,Apex to end,17.224956225913072,44.74083717833028
9,6,40.0,No adaptation,Near to end,14.802299627900801,29.591145653743652
9,6,40.0,Identity,Whole,7.916872009872922,48.6570153129401
9,6,40.0,Identity,Apex to end,8.448495269781928,40.056830213841124
9,6,40.0,Identity,Near to end,6.310082792348217,20.362635786151163
9,6,40.0,Event ramp,Whole,9.252371502179283,42.21933436063838
9,6,40.0,Event ramp,Apex to end,9.923091941847504,40.121669875869294
9,6,40.0,Event ramp,Near to end,6.310082792348217,20.362635786151163
9,6,40.0,Frozen law,Whole,10.286936592046935,41.36310138914115
9,6,40.0,Frozen law,Apex to end,10.316544761840385,40.631609002240246
9,6,40.0,Frozen law,Near to end,6.245468018966909,20.28792537988408
11,45,40.0,No adaptation,Whole,9.229421551401916,35.262820910703894
11,45,40.0,No adaptation,Apex to end,10.792392948409514,39.227148692301775
11,45,40.0,No adaptation,Near to end,11.710706426916067,20.205385378088955
11,45,40.0,Identity,Whole,6.971731542549441,27.49112947407627
11,45,40.0,Identity,Apex to end,3.304305266797259,27.628617458256315
11,45,40.0,Identity,Near to end,1.9165188927153363,14.80387724787225
11,45,40.0,Event ramp,Whole,4.158742589808694,27.476548158329052
11,45,40.0,Event ramp,Apex to end,2.955053850898287,30.390828788302326
11,45,40.0,Event ramp,Near to end,1.9165188927153363,14.80387724787225
11,45,40.0,Frozen law,Whole,3.704598100804275,29.71359965691272
11,45,40.0,Frozen law,Apex to end,3.105195044982696,31.61805475131152
11,45,40.0,Frozen law,Near to end,1.8131123857572617,14.802626267271902
12,45,40.0,No adaptation,Whole,8.189567517506417,28.45532190565072
12,45,40.0,No adaptation,Apex to end,9.59404048212604,30.07221528406711
12,45,40.0,No adaptation,Near to end,11.11573639265687,20.46983687497868
12,45,40.0,Identity,Whole,6.879665262449923,21.319122395258546
12,45,40.0,Identity,Apex to end,3.6046867549031463,19.20346945536576
12,45,40.0,Identity,Near to end,2.8146805850521326,14.909764627112947
12,45,40.0,Event ramp,Whole,3.7500660172177613,20.530700745132467
12,45,40.0,Event ramp,Apex to end,2.5781655821788942,21.393395418171682
12,45,40.0,Event ramp,Near to end,2.8146805850521326,14.909764627112947
12,45,40.0,Frozen law,Whole,3.26367252390699,23.71448254043581
12,45,40.0,Frozen law,Apex to end,2.774656816145922,23.12075988199118
12,45,40.0,Frozen law,Near to end,2.7837128700293134,14.916139305923835
13,40,40.0,No adaptation,Whole,10.203929900595753,32.00278545470151
13,40,40.0,No adaptation,Apex to end,11.616269712016868,36.6353720734933
13,40,40.0,No adaptation,Near to end,10.70297227079538,25.302217518906414
13,40,40.0,Identity,Whole,9.267216442955284,29.13759968883037
13,40,40.0,Identity,Apex to end,7.784317975672578,22.677135958889448
13,40,40.0,Identity,Near to end,2.5399961189160845,17.796665057584182
13,40,40.0,Event ramp,Whole,7.224128688140977,24.382001322723927
13,40,40.0,Event ramp,Apex to end,7.391635205631422,24.883169782379845
13,40,40.0,Event ramp,Near to end,2.5399961189160845,17.796665057584182
13,40,40.0,Frozen law,Whole,7.297707276872966,23.261059552330842
13,40,40.0,Frozen law,Apex to end,7.674245331836671,24.8975902435573
13,40,40.0,Frozen law,Near to end,2.5152045927616187,17.754858264601655
14,6,40.0,No adaptation,Whole,9.404940073296814,38.35176751085951
14,6,40.0,No adaptation,Apex to end,10.89913923524353,32.63481409101244
14,6,40.0,No adaptation,Near to end,9.941329972747363,21.110820262020283
14,6,40.0,Identity,Whole,6.5568739392889395,33.50606824128159
14,6,40.0,Identity,Apex to end,3.7063465683587706,27.31955257973028
14,6,40.0,Identity,Near to end,1.7352866480630904,13.473972602303572
14,6,40.0,Event ramp,Whole,4.7178448763632,33.601882840722844
14,6,40.0,Event ramp,Apex to end,4.224287074170394,28.13748664919116
14,6,40.0,Event ramp,Near to end,1.7352866480630904,13.473972602303572
14,6,40.0,Frozen law,Whole,4.743895163875439,37.328085777404546
14,6,40.0,Frozen law,Apex to end,4.493904582508447,30.80919490700264
14,6,40.0,Frozen law,Near to end,1.7514985026753283,13.443278600567403
16,33,40.0,No adaptation,Whole,11.228758813460699,39.07666177103068
16,33,40.0,No adaptation,Apex to end,12.6596092976502,30.527269038889287
16,33,40.0,No adaptation,Near to end,13.256061593709843,25.52929824651249
16,33,40.0,Identity,Whole,6.516740788795194,46.123413080990375
16,33,40.0,Identity,Apex to end,5.651730753770889,25.509745639755177
16,33,40.0,Identity,Near to end,6.765260788787929,15.138174133813395
16,33,40.0,Event ramp,Whole,6.100226308010992,38.33909885359546
16,33,40.0,Event ramp,Apex to end,6.227476035066352,23.93603364184097
16,33,40.0,Event ramp,Near to end,6.765260788787929,15.138174133813395
16,33,40.0,Frozen law,Whole,7.026756644054104,35.040345917165205
16,33,40.0,Frozen law,Apex to end,6.751361736871432,22.014896402103993
16,33,40.0,Frozen law,Near to end,6.739628866627885,15.047596066956821
17,40,40.0,No adaptation,Whole,9.087373066298715,34.640469619829084
17,40,40.0,No adaptation,Apex to end,9.530353652672344,35.14870402114159
17,40,40.0,No adaptation,Near to end,9.990117560333827,18.93736806120462
17,40,40.0,Identity,Whole,7.154313256200283,34.90768956481569
17,40,40.0,Identity,Apex to end,6.168047931904108,24.98699836704889
17,40,40.0,Identity,Near to end,1.6222298122965495,13.192253681694423
17,40,40.0,Event ramp,Whole,6.081355447217135,30.29508131102785
17,40,40.0,Event ramp,Apex to end,5.649841996446188,26.524658705500872
17,40,40.0,Event ramp,Near to end,1.6222298122965495,13.192253681694423
17,40,40.0,Frozen law,Whole,7.118067346810539,29.0663409150292
17,40,40.0,Frozen law,Apex to end,6.566233963570499,26.542878942021854
17,40,40.0,Frozen law,Near to end,1.6389290345321434,13.194031119114323
18,21,40.0,No adaptation,Whole,9.897535361608051,28.6647051233446
18,21,40.0,No adaptation,Apex to end,11.411031160171767,33.207812272811
18,21,40.0,No adaptation,Near to end,11.330861170460524,23.393788794507028
18,21,40.0,Identity,Whole,6.707041821556891,26.960956387370658
18,21,40.0,Identity,Apex to end,5.9560530667069935,19.863895556739383
18,21,40.0,Identity,Near to end,3.787996054572055,13.749815956611213
18,21,40.0,Event ramp,Whole,5.479468807518927,21.007214898024266
18,21,40.0,Event ramp,Apex to end,6.00236803275835,21.987627453529218
18,21,40.0,Event ramp,Near to end,3.787996054572055,13.749815956611213
18,21,40.0,Frozen law,Whole,6.221884437435893,20.839576706117306
18,21,40.0,Frozen law,Apex to end,6.452201591779234,22.882536176841644
18,21,40.0,Frozen law,Near to end,3.7681885547076774,13.67593576369279
19,40,40.0,No adaptation,Whole,7.912874437440469,25.895757950014204
19,40,40.0,No adaptation,Apex to end,8.584914021848169,23.999730207141518
19,40,40.0,No adaptation,Near to end,8.099322028959003,15.595145338976394
19,40,40.0,Identity,Whole,7.374759365643914,31.04323086601897
19,40,40.0,Identity,Apex to end,6.053939405207034,19.875220603813435
19,40,40.0,Identity,Near to end,3.381882318342346,14.920689442184493
19,40,40.0,Event ramp,Whole,5.730411081452955,24.756733399979492
19,40,40.0,Event ramp,Apex to end,5.662793568984046,19.065230103339413
19,40,40.0,Event ramp,Near to end,3.381882318342346,14.920689442184493
19,40,40.0,Frozen law,Whole,6.417554215721453,22.81429840347371
19,40,40.0,Frozen law,Apex to end,6.454762676817677,18.750546859078298
19,40,40.0,Frozen law,Near to end,3.4585900744041402,14.98703478037693
21,0,40.0,No adaptation,Whole,12.051007458692672,38.18744155295158
21,0,40.0,No adaptation,Apex to end,13.338693820053944,36.05627352327173
21,0,40.0,No adaptation,Near to end,12.691830437380759,29.958487683167615
21,0,40.0,Identity,Whole,5.41696350939093,42.821464952505245
21,0,40.0,Identity,Apex to end,4.398694186947984,28.053891288896637
21,0,40.0,Identity,Near to end,3.4432841911201777,20.662142248293843
21,0,40.0,Event ramp,Whole,5.9938719482777225,35.72387403643885
21,0,40.0,Event ramp,Apex to end,5.7467067209514004,28.150246502061385
21,0,40.0,Event ramp,Near to end,3.4432841911201777,20.662142248293843
21,0,40.0,Frozen law,Whole,7.389101707609154,33.06809763887863
21,0,40.0,Frozen law,Apex to end,6.513637308765641,27.471590663545516
21,0,40.0,Frozen law,Near to end,3.364472111019391,20.58459448038772
22,0,40.0,No adaptation,Whole,12.106882881836862,28.441147080863754
22,0,40.0,No adaptation,Apex to end,13.792034088418754,34.2165138325567
22,0,40.0,No adaptation,Near to end,13.603907442739674,26.320107572083188
22,0,40.0,Identity,Whole,6.6799730315476795,27.654933539156815
22,0,40.0,Identity,Apex to end,5.485584966345665,24.439359214527766
22,0,40.0,Identity,Near to end,3.827187349715349,17.731933686253953
22,0,40.0,Event ramp,Whole,6.200023629718467,22.33279637262415
22,0,40.0,Event ramp,Apex to end,6.336811475607711,25.348756860840002
22,0,40.0,Event ramp,Near to end,3.827187349715349,17.731933686253953
22,0,40.0,Frozen law,Whole,7.178711042385189,21.1926413557479
22,0,40.0,Frozen law,Apex to end,6.93733605129936,25.157397777854037
22,0,40.0,Frozen law,Near to end,3.7215751908926245,17.667892758276878
23,40,40.0,No adaptation,Whole,8.35073714880692,56.68030035634
23,40,40.0,No adaptation,Apex to end,8.674174232383185,40.94573291071957
23,40,40.0,No adaptation,Near to end,9.040212652957088,21.65755512378271
23,40,40.0,Identity,Whole,6.177488396794221,62.10956087564648
23,40,40.0,Identity,Apex to end,4.792157373159035,40.00203498962069
23,40,40.0,Identity,Near to end,1.5039246751690807,15.34383744415025
23,40,40.0,Event ramp,Whole,5.031277422902429,57.10121714466399
23,40,40.0,Event ramp,Apex to end,4.238137345872316,38.395461827968546
23,40,40.0,Event ramp,Near to end,1.5039246751690807,15.34383744415025
23,40,40.0,Frozen law,Whole,6.173599912030788,54.76920943895295
23,40,40.0,Frozen law,Apex to end,5.288253774876961,36.8527099598307
23,40,40.0,Frozen law,Near to end,1.5658886849383988,15.331785768410308
24,0,40.0,No adaptation,Whole,11.676648841411424,24.945672495991772
24,0,40.0,No adaptation,Apex to end,13.413426401514412,23.105649817781753
24,0,40.0,No adaptation,Near to end,14.601104881476138,20.286200421514547
24,0,40.0,Identity,Whole,5.4968034337765985,34.236900970518754
24,0,40.0,Identity,Apex to end,4.996885678914529,18.389975057612837
24,0,40.0,Identity,Near to end,4.7099383484539,12.67780195793848
24,0,40.0,Event ramp,Whole,5.2769266948942075,24.698746152280467
24,0,40.0,Event ramp,Apex to end,5.478491510226334,16.961157894923982
24,0,40.0,Event ramp,Near to end,4.7099383484539,12.67780195793848
24,0,40.0,Frozen law,Whole,6.301425760885949,20.96600568898193
24,0,40.0,Frozen law,Apex to end,5.953500008370066,16.146386642629654
24,0,40.0,Frozen law,Near to end,4.610231893175511,12.644396136628705
26,15,40.0,No adaptation,Whole,13.000926205836219,28.147819073761777
26,15,40.0,No adaptation,Apex to end,15.308459789522713,29.14056327249751
26,15,40.0,No adaptation,Near to end,16.388422350726064,24.833833758672508
26,15,40.0,Identity,Whole,6.245084454942272,33.38993192696343
26,15,40.0,Identity,Apex to end,6.171687793299206,18.18887888102591
26,15,40.0,Identity,Near to end,6.481382582742151,13.102939534510696
26,15,40.0,Event ramp,Whole,6.0275505631679955,24.09356398690922
26,15,40.0,Event ramp,Apex to end,6.778234356530456,18.45976827823958
26,15,40.0,Event ramp,Near to end,6.481382582742151,13.102939534510696
26,15,40.0,Frozen law,Whole,6.516987745192267,21.575400505884993
26,15,40.0,Frozen law,Apex to end,6.719078172378813,18.989142717858464
26,15,40.0,Frozen law,Near to end,6.3770071321127695,13.009285762219674
27,21,40.0,No adaptation,Whole,10.264152310485015,52.00372580294481
27,21,40.0,No adaptation,Apex to end,12.259970053588185,58.36473142104566
27,21,40.0,No adaptation,Near to end,14.284417122010579,25.854688655910845
27,21,40.0,Identity,Whole,6.0359996673277285,43.62836662408923
27,21,40.0,Identity,Apex to end,4.336918552113896,45.84103995478835
27,21,40.0,Identity,Near to end,4.437728173736686,15.788771807541632
27,21,40.0,Event ramp,Whole,3.977140560322033,43.81520518266202
27,21,40.0,Event ramp,Apex to end,4.080017976764901,48.804657043516805
27,21,40.0,Event ramp,Near to end,4.437728173736686,15.788771807541632
27,21,40.0,Frozen law,Whole,4.0550002697825835,45.80314986469078
27,21,40.0,Frozen law,Apex to end,4.169210958902598,49.99755700170253
27,21,40.0,Frozen law,Near to end,4.33983197908867,15.704235229003853
28,33,40.0,No adaptation,Whole,10.709748296769916,49.09825318443093
28,33,40.0,No adaptation,Apex to end,11.886819616976574,32.00201774026602
28,33,40.0,No adaptation,Near to end,11.722640924053422,25.25391305897552
28,33,40.0,Identity,Whole,5.506956407149038,56.732001763558216
28,33,40.0,Identity,Apex to end,3.920428596115578,31.326464658230698
28,33,40.0,Identity,Near to end,3.6349263368979265,13.645468606443522
28,33,40.0,Event ramp,Whole,5.152501510768122,49.90934071067456
28,33,40.0,Event ramp,Apex to end,4.803328093255178,28.64060699324993
28,33,40.0,Event ramp,Near to end,3.6349263368979265,13.645468606443522
28,33,40.0,Frozen law,Whole,6.387751260283659,46.83768562509877
28,33,40.0,Frozen law,Apex to end,5.551512001967533,26.45559005410502
28,33,40.0,Frozen law,Near to end,3.596867974712494,13.538132105405088
29,10,40.0,No adaptation,Whole,7.841316343559867,65.91857227014026
29,10,40.0,No adaptation,Apex to end,9.077047962783169,58.8712716986337
29,10,40.0,No adaptation,Near to end,9.77331624433333,24.795944015864844
29,10,40.0,Identity,Whole,8.556939863962324,60.3077876796247
29,10,40.0,Identity,Apex to end,6.548266267691334,55.20577211290828
29,10,40.0,Identity,Near to end,6.171431326407862,24.594424971398286
29,10,40.0,Event ramp,Whole,5.9932150543135565,62.76849545721264
29,10,40.0,Event ramp,Apex to end,6.015006401065622,56.46451208260508
29,10,40.0,Event ramp,Near to end,6.171431326407862,24.594424971398286
29,10,40.0,Frozen law,Whole,5.7483021576630415,65.37417495384089
29,10,40.0,Frozen law,Apex to end,6.31416752247012,57.956598772408896
29,10,40.0,Frozen law,Near to end,6.210424627678921,24.63062463340973
31,0,40.0,No adaptation,Whole,13.384491787544366,43.22906499097815
31,0,40.0,No adaptation,Apex to end,15.441763493932696,35.47758542152263
31,0,40.0,No adaptation,Near to end,16.60016134676425,34.75752503197677
31,0,40.0,Identity,Whole,6.212539730292541,50.541195715613554
31,0,40.0,Identity,Apex to end,5.804439211846782,31.4924445811259
31,0,40.0,Identity,Near to end,6.658335832248549,25.83262374712364
31,0,40.0,Event ramp,Whole,6.453349733881339,42.74100493146412
31,0,40.0,Event ramp,Apex to end,6.938033401833726,29.709733865537142
31,0,40.0,Event ramp,Near to end,6.658335832248549,25.83262374712364
31,0,40.0,Frozen law,Whole,7.643199815597572,39.19929945808034
31,0,40.0,Frozen law,Apex to end,7.61291917483157,27.60530719547335
31,0,40.0,Frozen law,Near to end,6.551627168085586,25.757276319508335
32,6,40.0,No adaptation,Whole,9.42245130515922,29.51596721749836
32,6,40.0,No adaptation,Apex to end,10.982012221143176,27.810661478902706
32,6,40.0,No adaptation,Near to end,10.560250697711227,27.106173465738664
32,6,40.0,Identity,Whole,6.325088285559528,28.25273982843434
32,6,40.0,Identity,Apex to end,2.8194135448748865,25.898649940734714
32,6,40.0,Identity,Near to end,1.7402801412988418,17.653493765110117
32,6,40.0,Event ramp,Whole,4.32939775762934,25.41408740687959
32,6,40.0,Event ramp,Apex to end,3.5143167708040592,24.16643179553624
32,6,40.0,Event ramp,Near to end,1.7402801412988418,17.653493765110117
32,6,40.0,Frozen law,Whole,4.152375389958698,27.859041429334656
32,6,40.0,Frozen law,Apex to end,3.694347280732047,25.1257700214845
32,6,40.0,Frozen law,Near to end,1.73241319776659,17.574829879178353
33,21,40.0,No adaptation,Whole,9.891443642619606,26.96593229347327
33,21,40.0,No adaptation,Apex to end,11.82241779434464,30.3048718566023
33,21,40.0,No adaptation,Near to end,12.138323574621955,25.386182919024236
33,21,40.0,Identity,Whole,6.126508589940328,29.977897214247655
33,21,40.0,Identity,Apex to end,4.718347210880194,19.132669757595018
33,21,40.0,Identity,Near to end,3.5081097110412314,15.562523944921331
33,21,40.0,Event ramp,Whole,4.3753033058241835,21.39336356753769
33,21,40.0,Event ramp,Apex to end,5.032017431748335,20.02727225695186
33,21,40.0,Event ramp,Near to end,3.5081097110412314,15.562523944921331
33,21,40.0,Frozen law,Whole,4.874941608374218,20.21957527393623
33,21,40.0,Frozen law,Apex to end,5.38728790099453,21.034869394046545
33,21,40.0,Frozen law,Near to end,3.4612707135713747,15.486298885351065
34,48,40.0,No adaptation,Whole,10.551300824049084,27.072872753003434
34,48,40.0,No adaptation,Apex to end,12.1235840328169,18.289834175114002
34,48,40.0,No adaptation,Near to end,13.8739606589137,14.683869032351183
34,48,40.0,Identity,Whole,8.212532634146068,33.73880654602512
34,48,40.0,Identity,Apex to end,5.103772186774272,23.80319762596555
34,48,40.0,Identity,Near to end,6.228287323685592,11.387332281343765
34,48,40.0,Event ramp,Whole,5.720731751218343,28.61370072624404
34,48,40.0,Event ramp,Apex to end,5.173155546259024,20.362417893981362
34,48,40.0,Event ramp,Near to end,6.228287323685592,11.387332281343765
34,48,40.0,Frozen law,Whole,5.850997100217807,27.36366994517509
34,48,40.0,Frozen law,Apex to end,5.63198713321795,18.925767051816667
34,48,40.0,Frozen law,Near to end,6.184695654538355,11.443217329718923
36,0,40.0,No adaptation,Whole,13.842468593359476,30.35699154160145
36,0,40.0,No adaptation,Apex to end,16.192590560140157,23.47331297284082
36,0,40.0,No adaptation,Near to end,16.527741765848408,20.02523839891818
36,0,40.0,Identity,Whole,6.5138923101601005,41.581086163686656
36,0,40.0,Identity,Apex to end,6.38400522990874,26.221098201411223
36,0,40.0,Identity,Near to end,6.616710429101641,15.275143089827923
36,0,40.0,Event ramp,Whole,6.866351588470247,32.889452266816484
36,0,40.0,Event ramp,Apex to end,7.698069868633335,23.37049350232763
36,0,40.0,Event ramp,Near to end,6.616710429101641,15.275143089827923
36,0,40.0,Frozen law,Whole,7.789957662967367,29.683249449846592
36,0,40.0,Frozen law,Apex to end,8.15183508612979,22.147668527857096
36,0,40.0,Frozen law,Near to end,6.512175583312192,15.279113377218431
37,40,40.0,No adaptation,Whole,9.946881291964921,23.085509542547243
37,40,40.0,No adaptation,Apex to end,11.508146496609513,24.091400348707808
37,40,40.0,No adaptation,Near to end,12.592979397841802,21.723698924656873
37,40,40.0,Identity,Whole,5.9572616763493125,25.657743062616223
37,40,40.0,Identity,Apex to end,3.4866841388772905,18.06183693153169
37,40,40.0,Identity,Near to end,2.9531123705109024,14.61361843900527
37,40,40.0,Event ramp,Whole,4.2862917465593,18.99714313711223
37,40,40.0,Event ramp,Apex to end,3.8670890636727853,17.177228902411294
37,40,40.0,Event ramp,Near to end,2.9531123705109024,14.61361843900527
37,40,40.0,Frozen law,Whole,5.026941567584109,19.057117640357585
37,40,40.0,Frozen law,Apex to end,4.721936192213553,18.07167602695938
37,40,40.0,Frozen law,Near to end,2.860940025722634,14.596480679952661
38,40,40.0,No adaptation,Whole,6.147560834689658,28.41357812635121
38,40,40.0,No adaptation,Apex to end,6.864712083858235,31.566180168199573
38,40,40.0,No adaptation,Near to end,8.494382318115004,20.377136835859698
38,40,40.0,Identity,Whole,7.85235482675298,33.393790743695675
38,40,40.0,Identity,Apex to end,5.262175894832019,30.778991455031875
38,40,40.0,Identity,Near to end,4.381556915764884,16.268388214129583
38,40,40.0,Event ramp,Whole,4.6172528604937515,27.661736930634177
38,40,40.0,Event ramp,Apex to end,4.107451297873268,28.805751439901428
38,40,40.0,Event ramp,Near to end,4.381556915764884,16.268388214129583
38,40,40.0,Frozen law,Whole,4.71409024540024,25.615488592608912
38,40,40.0,Frozen law,Apex to end,4.883294424307643,27.75616846788922
38,40,40.0,Frozen law,Near to end,4.436115250929843,16.271459858346397
39,40,40.0,No adaptation,Whole,6.574131418602951,28.792562363991838
39,40,40.0,No adaptation,Apex to end,6.9255071982785035,22.773428868284764
39,40,40.0,No adaptation,Near to end,8.061000448325254,14.100197018825373
39,40,40.0,Identity,Whole,6.7170447839519,38.22748453259569
39,40,40.0,Identity,Apex to end,4.189250414417436,27.430579096441985
39,40,40.0,Identity,Near to end,3.7230801113344842,14.313702709834347
39,40,40.0,Event ramp,Whole,4.200515036850392,31.570913807997577
39,40,40.0,Event ramp,Apex to end,3.1973879896047737,24.548804323364614
39,40,40.0,Event ramp,Near to end,3.7230801113344842,14.313702709834347
39,40,40.0,Frozen law,Whole,4.804717542500931,29.223054750805932
39,40,40.0,Frozen law,Apex to end,4.226284754187629,23.578980992355056
39,40,40.0,Frozen law,Near to end,3.7955101997673406,14.384337826196774
41,40,40.0,No adaptation,Whole,6.650645954921309,23.877293251428608
41,40,40.0,No adaptation,Apex to end,7.66940014849947,24.70671121554447
41,40,40.0,No adaptation,Near to end,7.984673337588797,17.896606732121818
41,40,40.0,Identity,Whole,7.143559896110411,35.45466501676475
41,40,40.0,Identity,Apex to end,5.56491803388236,31.995673775287173
41,40,40.0,Identity,Near to end,2.6752337773450163,19.161127141496877
41,40,40.0,Event ramp,Whole,4.529089922929321,28.207903974080246
41,40,40.0,Event ramp,Apex to end,4.7779951385299295,28.5663320872806
41,40,40.0,Event ramp,Near to end,2.6752337773450163,19.161127141496877
41,40,40.0,Frozen law,Whole,5.075318714438495,25.904579875842884
41,40,40.0,Frozen law,Apex to end,5.585946471444667,27.59175878590022
41,40,40.0,Frozen law,Near to end,2.764071029554252,19.230415774986145
42,40,40.0,No adaptation,Whole,9.200893774065085,38.615663173506384
42,40,40.0,No adaptation,Apex to end,10.519187295678988,33.680586932860614
42,40,40.0,No adaptation,Near to end,10.5691222718919,18.970973436591393
42,40,40.0,Identity,Whole,6.638835908414348,45.67451937828324
42,40,40.0,Identity,Apex to end,4.03818315561978,37.06444462469649
42,40,40.0,Identity,Near to end,2.3071686192675163,15.845004215343668
42,40,40.0,Event ramp,Whole,4.606712507059867,40.33301388820204
42,40,40.0,Event ramp,Apex to end,4.3033488025465,34.6311796203837
42,40,40.0,Event ramp,Near to end,2.3071686192675163,15.845004215343668
42,40,40.0,Frozen law,Whole,5.37307615629538,38.63574305516772
42,40,40.0,Frozen law,Apex to end,5.220126804742551,33.71499748748923
42,40,40.0,Frozen law,Near to end,2.2879930934545234,15.865317460269969
43,10,40.0,No adaptation,Whole,6.861915729007793,36.64194014931564
43,10,40.0,No adaptation,Apex to end,7.742789803942717,32.93204394514989
43,10,40.0,No adaptation,Near to end,8.018763221548967,27.476613212486924
43,10,40.0,Identity,Whole,8.101536539311299,31.559071695780467
43,10,40.0,Identity,Apex to end,5.925449357797244,30.893167268364994
43,10,40.0,Identity,Near to end,5.633404460826579,26.39914915885673
43,10,40.0,Event ramp,Whole,5.346262364436125,33.416918967847394
43,10,40.0,Event ramp,Apex to end,5.219407138095981,31.10152463500924
43,10,40.0,Event ramp,Near to end,5.633404460826579,26.39914915885673
43,10,40.0,Frozen law,Whole,5.2096073778111585,36.221832770820306
43,10,40.0,Frozen law,Apex to end,5.489145494421664,32.22972452765656
43,10,40.0,Frozen law,Near to end,5.694262043371264,26.41869210825071
44,3,40.0,No adaptation,Whole,9.535434339298344,41.1474802922642
44,3,40.0,No adaptation,Apex to end,10.756402456218542,35.02229602555668
44,3,40.0,No adaptation,Near to end,10.128577605930733,18.450783148491787
44,3,40.0,Identity,Whole,4.255757972529846,53.97153601244014
44,3,40.0,Identity,Apex to end,2.9231026837829868,44.3073875265475
44,3,40.0,Identity,Near to end,2.585278252959048,9.661569070768694
44,3,40.0,Event ramp,Whole,4.045042344245391,46.16966596054026
44,3,40.0,Event ramp,Apex to end,4.091642485212105,40.27720100798577
44,3,40.0,Event ramp,Near to end,2.585278252959048,9.661569070768694
44,3,40.0,Frozen law,Whole,5.564654349415249,43.36364727025335
44,3,40.0,Frozen law,Apex to end,5.1047356602010625,38.814561599175214
44,3,40.0,Frozen law,Near to end,2.6075552172190184,9.622067005668216
46,21,40.0,No adaptation,Whole,7.123249623487448,31.562958724524258
46,21,40.0,No adaptation,Apex to end,8.18347138602541,36.33522517315338
46,21,40.0,No adaptation,Near to end,9.558297845420133,22.64611596898416
46,21,40.0,Identity,Whole,5.684046758700669,32.44158574691615
46,21,40.0,Identity,Apex to end,4.063909798283535,30.759063799915282
46,21,40.0,Identity,Near to end,4.303432358127877,14.108595689908682
46,21,40.0,Event ramp,Whole,3.3885005598741924,27.5701837490864
46,21,40.0,Event ramp,Apex to end,3.421937684201224,30.965566455625098
46,21,40.0,Event ramp,Near to end,4.303432358127877,14.108595689908682
46,21,40.0,Frozen law,Whole,4.303978316286987,28.317024973450685
46,21,40.0,Frozen law,Apex to end,4.3363587898066696,32.088332902065524
46,21,40.0,Frozen law,Near to end,4.340200768905739,14.0589628318664
47,45,40.0,No adaptation,Whole,8.281250702438381,29.5993040302884
47,45,40.0,No adaptation,Apex to end,9.299125113762944,31.013578889107343
47,45,40.0,No adaptation,Near to end,9.800908736974911,11.413801804364663
47,45,40.0,Identity,Whole,4.629945538761264,42.495701838403455
47,45,40.0,Identity,Apex to end,3.0487101101897407,39.88922746863124
47,45,40.0,Identity,Near to end,3.185238931648506,14.030819095394584
47,45,40.0,Event ramp,Whole,3.4631258238964238,35.139939095821006
47,45,40.0,Event ramp,Apex to end,3.422408982448677,36.682016186148374
47,45,40.0,Event ramp,Near to end,3.185238931648506,14.030819095394584
47,45,40.0,Frozen law,Whole,5.121700620601834,33.307577465761696
47,45,40.0,Frozen law,Apex to end,4.812735608365627,36.20222535392317
