episode,method,progress,axis_error_deg,position_error_mm
26,Frozen law,0.28,4.609389131101587,6.110553332181319
26,Frozen law,0.3,4.611531355071735,6.13097895836394
26,Frozen law,0.32,4.570760050217293,6.249246691121552
26,Frozen law,0.34,4.512325962278441,6.477098513517365
26,Frozen law,0.36,4.4969134127443855,6.602289358200899
26,Frozen law,0.38,4.857297836986099,6.45887850915419
26,Frozen law,0.4,5.132202188001302,7.273140698513259
26,Frozen law,0.42,5.510918106447287,11.375374145110056
26,Frozen law,0.44,5.675659640856698,16.817612785140813
26,Frozen law,0.46,5.701104465872947,22.604930719719462
26,Frozen law,0.48,6.215295791150997,28.25779636396867
26,Frozen law,0.5,6.5658467184327,32.56535950922794
26,Frozen law,0.52,7.285155134823281,36.40071797098627
26,Frozen law,0.54,7.529267597930334,42.686598101197056
26,Frozen law,0.56,7.543287953650106,47.936689511525046
26,Frozen law,0.58,7.678948023715533,49.582178311647304
26,Frozen law,0.6,7.546136364022167,51.303002693307825
26,Frozen law,0.62,7.658847194535942,53.316167914678395
26,Frozen law,0.64,7.755098073930326,52.91832957689857
26,Frozen law,0.66,7.471078301206723,49.250759750946685
26,Frozen law,0.68,6.94701282284066,45.25934102373247
26,Frozen law,0.7000000000000001,6.67835478579769,41.30650504087351
26,Frozen law,0.72,6.484063189157789,37.57197021952741
26,Frozen law,0.74,6.103173921138061,34.23509361135029
26,Frozen law,0.76,5.7980449439473425,30.705897800499695
26,Frozen law,0.78,5.726057608900037,25.822892400102337
26,Frozen law,0.8,6.196721753147291,21.12177358601616
26,Frozen law,0.8200000000000001,6.547006510553322,19.79811329228909
26,Frozen law,0.84,6.687732632435997,17.657854349950366
26,Frozen law,0.86,7.466704087025837,16.708049443768502
26,Frozen law,0.88,7.749234144026991,14.949591392606825
26,Frozen law,0.9,7.73245038554283,15.58716145200037
26,Frozen law,0.92,7.68527053884993,19.819075880311168
26,Frozen law,0.9400000000000001,7.7346100286835,21.11008595121452
26,Frozen law,0.96,8.170379911135488,22.987420771355495
26,Frozen law,0.98,8.66957389158209,26.07742702366923
26,Frozen law,1.0,9.174528208659233,28.411508571619976
26,Frozen law,1.02,9.521858414437649,28.80409202232527
26,Frozen law,1.04,9.810687817999103,27.743028811816306
26,Frozen law,1.06,9.987623292980782,26.41949055071555
26,Frozen law,1.08,9.958934605625087,25.5837320097422
26,Frozen law,1.1,9.793958307464953,24.88724419677511
26,Frozen law,1.12,9.549477430044744,24.090603891141566
26,Frozen law,1.1400000000000001,9.259368974821387,23.226440675172615
26,Frozen law,1.16,8.915283305388524,22.520458526733957
26,Frozen law,1.18,8.571712789566156,21.79786743155358
26,Frozen law,1.2,8.250548193459172,21.390328938122654
26,Frozen law,1.22,7.826917308922197,21.311464041537402
26,Frozen law,1.24,7.311065644629045,21.48436175465121
26,Frozen law,1.26,6.713078740399987,22.033669005943587
26,Frozen law,1.28,6.081370145957364,21.49631096927102
26,Frozen law,1.3,5.45865455084613,20.496922109707178
26,Frozen law,1.32,4.9081049719342795,19.75286644757382
26,Frozen law,1.34,4.427668855738984,19.954406445256083
26,Frozen law,1.36,4.079600384593988,21.609484798804203
26,Frozen law,1.3800000000000001,3.8728338458443945,23.923433156541062
26,Frozen law,1.4000000000000001,3.750840229024797,24.978817515050604
26,Frozen law,1.42,3.868318502431761,25.112392615219015
26,Frozen law,1.44,4.191372719079601,24.26321023662437
26,Frozen law,1.46,4.589745265349415,23.07101378552562
26,Frozen law,1.48,4.845159614368512,21.949928656238704
26,Frozen law,1.5,5.026889708429051,20.99391538111461
26,Frozen law,1.52,5.257865919288503,20.609111909382438
26,Frozen law,1.54,5.495582037324304,20.43213206165257
26,Frozen law,1.56,5.807267821133378,19.70269768955748
26,Frozen law,1.58,6.1041297339175955,19.1515332031416
26,Frozen law,1.6,6.335908778264328,18.600331686186554
26,Frozen law,1.62,6.510495755197639,18.088279076584925
26,Frozen law,1.6400000000000001,6.625410249656906,17.55771566960312
26,Frozen law,1.6600000000000001,6.631175635047709,17.39133416219569
26,Frozen law,1.68,6.614815248080063,18.246231316988847
26,Frozen law,1.7,6.581223284934991,18.890887208185735
26,Frozen law,1.72,6.476549015348628,18.18199458040865
26,Frozen law,1.74,6.383289951316686,16.745578483484685
26,Frozen law,1.76,6.227471323172779,15.236379673107127
26,Frozen law,1.78,6.122933480800641,14.987954006498367
26,Frozen law,1.8,6.073304408682774,15.885722795201632
26,Frozen law,1.82,6.058775318548796,16.945188785564493
26,Frozen law,1.84,6.097154711668925,17.016694095917142
26,Frozen law,1.86,6.100070789334741,16.584558016930718
26,Frozen law,1.8800000000000001,6.039698813251127,16.570655568059017
26,Frozen law,1.9000000000000001,5.945093053400361,17.191097639449463
26,Frozen law,1.92,5.981455807518444,17.78412557000289
26,Frozen law,1.94,6.093427856349942,17.251917795675066
26,Frozen law,1.96,6.118252940183806,16.582232178816557
26,Frozen law,1.98,6.105475923415396,16.44729942083541
26,Frozen law,2.0,6.083704768211543,16.32783962079
26,Frozen law,2.02,6.0485507372828,14.966312339999075
26,Frozen law,2.04,5.974374748730447,13.331828667649756
26,Frozen law,2.06,6.0866788535571965,13.807543054959792
26,Frozen law,2.08,6.21105753788993,15.672880829214142
26,Frozen law,2.1,6.3449255395487425,15.6234644274241
26,Frozen law,2.12,6.431707425498584,15.048820518955893
26,Frozen law,2.14,6.340266534029392,13.86659154558933
26,Frozen law,2.16,6.4218621452915245,11.00368323573095
26,Frozen law,2.18,6.870286697150512,8.523079378353804
26,Frozen law,2.2,7.2244870982032765,7.708435530308666
26,Frozen law,2.22,7.383869987914111,6.898197276135574
26,Frozen law,2.24,7.55082904028431,6.266472872978522
26,Frozen law,2.2600000000000002,7.584831444276326,5.99958732238362
26,Frozen law,2.2800000000000002,7.617825302779026,5.834457786172412
26,Frozen law,2.3000000000000003,7.75405470909433,4.742889824041227
26,Frozen law,2.32,7.6677910618620215,4.594157823276888
26,Frozen law,2.34,7.381937056831607,4.775432866004209
26,Frozen law,2.36,7.197633692014945,4.701698856247448
26,Frozen law,2.38,7.176972571266903,4.462460164630114
26,Frozen law,2.4,7.175471105333672,4.3998348239280745
26,Frozen law,2.42,7.169643415912175,4.337266952602346
26,Frozen law,2.44,6.92450885102726,4.030558199470536
26,Frozen law,2.46,6.399940189476509,4.090899826736599
26,Frozen law,2.48,6.218352567782693,3.237180668802489
26,Frozen law,2.5,6.182695331790766,3.1090603916807904
26,Frozen law,2.52,6.164326022848449,3.184865988066556
26,Frozen law,2.54,6.131079035273983,3.162120185005496
26,Frozen law,2.56,5.867722487060029,4.10564917998342
26,Frozen law,2.58,5.725409095452394,4.722872200622616
26,Frozen law,2.6,5.581343534964475,5.460628269461635
26,Frozen law,2.62,5.415779608040485,6.509941565024472
26,Frozen law,2.64,5.336035156883215,7.606959861267045
26,Frozen law,2.66,5.3662758702464135,8.056158945577476
26,Frozen law,2.68,5.311875824153098,8.189228306070403
26,Frozen law,2.7,5.165237201493783,7.483315623235987
26,Frozen law,2.72,4.991767499447987,7.635951815990345
26,Frozen law,2.74,4.978947533414983,7.4998210508536145
26,Frozen law,2.7600000000000002,4.98128946905628,5.427781449971769
26,Frozen law,2.7800000000000002,4.947636836566245,4.9995201876867315
26,Frozen law,2.8000000000000003,5.01553413236047,6.401240223356066
26,Frozen law,2.82,5.068221564061307,7.865678686229043
26,Frozen law,2.84,5.319533446673833,10.831156980329395
26,Frozen law,2.86,5.356578685907798,11.063959280993279
26,Frozen law,2.88,5.422696407277638,11.198116981831488
26,Frozen law,2.9,5.427543476396155,11.172603376261355
26,Frozen law,2.92,5.443312697694699,11.25445180654305
26,Frozen law,2.94,5.42773104165066,11.160838100813834
26,Frozen law,2.96,5.418565752003532,11.191541519680209
26,Frozen law,2.98,5.277332170396056,11.995958260593758
26,Frozen law,3.0,4.7181868740908115,13.567277893077938
27,No adaptation,0.0,4.1482103544164906,6.790290865905788
27,No adaptation,0.02,4.129442021344007,6.812127736373574
27,No adaptation,0.04,4.124377984462681,6.811326038723034
27,No adaptation,0.06,4.129730585249735,6.80162146751779
27,No adaptation,0.08,4.124520369688659,6.808269051093449
27,No adaptation,0.1,4.118504560413233,6.818410283840826
27,No adaptation,0.12,4.117196554689948,6.82368900593872
27,No adaptation,0.14,4.115253883431247,6.841047330925949
27,No adaptation,0.16,4.112408078418381,6.879438023574063
27,No adaptation,0.18,4.1188481438175595,6.909749822631672
27,No adaptation,0.2,4.09843403017054,7.150387717446529
27,No adaptation,0.22,4.238994862091976,7.017526341028044
27,No adaptation,0.24,4.392139685982018,6.854121166974399
27,No adaptation,0.26,4.450390036207234,6.797719618204168
27,No adaptation,0.28,4.482438926633341,6.817016209717709
27,No adaptation,0.3,4.5153788839653135,6.798538679602664
27,No adaptation,0.32,4.535728616794598,6.787284130298149
27,No adaptation,0.34,4.544861894939688,6.795801271877242
27,No adaptation,0.36,4.554663759569196,6.7901806282839114
27,No adaptation,0.38,4.561372581289252,6.786191912305856
27,No adaptation,0.4,4.56167241341157,6.834190466175611
27,No adaptation,0.42,4.560425098776452,6.934876893060072
27,No adaptation,0.44,4.560418473711621,7.014841234294791
27,No adaptation,0.46,4.594975312019202,6.924726735930508
27,No adaptation,0.48,4.714114789366884,6.366059718187868
27,No adaptation,0.5,4.8695835460619135,5.5948455011426095
27,No adaptation,0.52,4.868151691015439,6.794403607218795
27,No adaptation,0.54,4.703432124947233,8.233158444472608
27,No adaptation,0.56,4.595786304511614,10.120673774171124
27,No adaptation,0.58,4.595589113459641,13.898026798337865
27,No adaptation,0.6,4.433201165634601,18.050939812789217
27,No adaptation,0.62,3.80929539524594,22.561437668202625
27,No adaptation,0.64,3.136177124708559,26.98243205427224
27,No adaptation,0.66,2.464719437608178,30.0224993549909
27,No adaptation,0.68,2.110146087425797,32.955984132127256
27,No adaptation,0.7000000000000001,1.7358291687640084,38.24996006387982
27,No adaptation,0.72,1.4348987025615803,44.65383852915643
27,No adaptation,0.74,1.5571574823008298,49.73299839270328
27,No adaptation,0.76,2.1519893825266796,54.34780527631326
27,No adaptation,0.78,2.4127911142028773,57.528259400136356
27,No adaptation,0.8,2.5575748335845723,61.44067886267262
27,No adaptation,0.8200000000000001,2.4950333763541015,62.82644855504907
27,No adaptation,0.84,2.373429805248534,63.52331733611553
27,No adaptation,0.86,2.4847185395132025,65.35857055166035
27,No adaptation,0.88,2.727451350040195,68.04851706770218
27,No adaptation,0.9,2.7361717638200993,69.17118592476814
27,No adaptation,0.92,2.768663185496587,70.55375732143986
27,No adaptation,0.9400000000000001,2.7199974333024097,70.35277620048299
27,No adaptation,0.96,2.7011880771540007,73.80728925838886
27,No adaptation,0.98,2.871550139165548,78.3474962504774
27,No adaptation,1.0,3.027872230404606,82.48029901184097
27,No adaptation,1.02,3.2029730332863573,83.72549817847364
27,No adaptation,1.04,3.7060929257916553,85.89375383932148
27,No adaptation,1.06,4.3243928648248025,88.41357834890495
27,No adaptation,1.08,4.939110525115076,89.83157521136037
27,No adaptation,1.1,5.624319383113043,92.76163214176444
27,No adaptation,1.12,6.229790601310675,95.71455800435312
27,No adaptation,1.1400000000000001,6.631255343229203,99.7399612899955
27,No adaptation,1.16,6.959160696041638,101.94400480549776
27,No adaptation,1.18,7.3197049134067,101.32375664136234
27,No adaptation,1.2,7.492842020944397,101.51597737466562
27,No adaptation,1.22,7.624357441985848,102.26189440969637
27,No adaptation,1.24,7.805484764265553,101.36459506748984
27,No adaptation,1.26,8.053294434007167,98.92962237962786
27,No adaptation,1.28,8.349088368036531,93.71722992146884
27,No adaptation,1.3,8.740148004433568,87.2459055224132
27,No adaptation,1.32,9.176946848603706,84.4191302564864
27,No adaptation,1.34,9.423496687966217,84.36873227742892
27,No adaptation,1.36,9.848129928551332,83.1148020847777
27,No adaptation,1.3800000000000001,10.130609787742742,84.25142458861622
27,No adaptation,1.4000000000000001,10.484214892107309,84.35940146206715
27,No adaptation,1.42,10.631330401330725,83.49428156558378
27,No adaptation,1.44,10.686930639513836,81.42275560532067
27,No adaptation,1.46,10.732956862505354,77.87279769979654
27,No adaptation,1.48,10.746795618018604,73.22556390624945
27,No adaptation,1.5,10.77711004743186,69.57503029022429
27,No adaptation,1.52,10.893917587328895,65.38580082587791
27,No adaptation,1.54,11.691308392520309,57.83026076758184
27,No adaptation,1.56,12.054717328646511,53.83626925057389
27,No adaptation,1.58,12.066819271951175,53.216087309028026
27,No adaptation,1.6,12.00135211862105,53.26434983165399
27,No adaptation,1.62,11.90836587561762,51.26932418516914
27,No adaptation,1.6400000000000001,11.868233478421164,50.06679422252758
27,No adaptation,1.6600000000000001,11.878299633170005,49.55713991095497
27,No adaptation,1.68,11.9383030737987,49.911457065243965
27,No adaptation,1.7,12.090034475402424,49.72651198039302
27,No adaptation,1.72,12.268044029381445,48.26226590548206
27,No adaptation,1.74,12.414235903453559,46.260904929203846
27,No adaptation,1.76,12.624834255958728,43.13854613011797
27,No adaptation,1.78,12.869690693478402,39.621858396094595
27,No adaptation,1.8,13.094406506470158,37.85010248453065
27,No adaptation,1.82,13.511082417821349,37.033915683271665
27,No adaptation,1.84,13.684627033720473,36.720719037248806
27,No adaptation,1.86,13.647676473284083,35.360420056526074
27,No adaptation,1.8800000000000001,13.632515764101166,33.90279786077105
27,No adaptation,1.9000000000000001,13.6824035228216,33.37131316844169
27,No adaptation,1.92,13.72015936912856,33.27999611453615
27,No adaptation,1.94,13.79365921284808,33.09968732960603
27,No adaptation,1.96,13.911252674502764,32.96552312824651
27,No adaptation,1.98,14.06819227134642,32.88903313295522
27,No adaptation,2.0,14.019055007764909,33.00416119660974
27,No adaptation,2.02,14.00354895657496,31.27932957338895
27,No adaptation,2.04,13.826979161698933,29.659913774664243
27,No adaptation,2.06,13.950146417997033,28.402218455405162
27,No adaptation,2.08,14.025747784255755,28.054352360157694
27,No adaptation,2.1,13.975921795184505,28.139503947252326
27,No adaptation,2.12,14.019533892393476,27.664029230755798
27,No adaptation,2.14,13.935774452007655,28.35969739793242
27,No adaptation,2.16,13.896708440471604,27.958787566409395
27,No adaptation,2.18,13.91167367246874,26.673628829814323
27,No adaptation,2.2,14.225825639829166,25.222458748603284
27,No adaptation,2.22,14.541787083329933,24.294168982012824
27,No adaptation,2.24,14.666539791891784,23.98383939991742
27,No adaptation,2.2600000000000002,14.837829886212397,23.076718757538224
27,No adaptation,2.2800000000000002,14.73609525194346,21.91007858980964
27,No adaptation,2.3000000000000003,14.555733086628114,21.470701436580644
27,No adaptation,2.32,14.573529831014694,21.685292539920507
27,No adaptation,2.34,14.646678936752593,22.095017382983226
27,No adaptation,2.36,14.625408428408106,23.363544046406503
27,No adaptation,2.38,14.563404648039839,23.207006264073303
27,No adaptation,2.4,14.443742444700648,23.140403101408403
27,No adaptation,2.42,14.349904946585164,24.94929787557947
27,No adaptation,2.44,14.17030291491915,29.66149883719455
27,No adaptation,2.46,14.032149782941556,29.82445262441363
27,No adaptation,2.48,13.978050431889507,28.449604449716425
27,No adaptation,2.5,13.9472000025699,27.29415554754267
27,No adaptation,2.52,13.90966633157739,25.9333586070582
27,No adaptation,2.54,13.805942733676359,25.015536931895454
27,No adaptation,2.56,13.755549143402963,24.328082577869363
27,No adaptation,2.58,13.667928610576425,23.094819554307506
27,No adaptation,2.6,13.567799598920544,23.12208475324581
27,No adaptation,2.62,13.498133743841656,22.46223690622916
27,No adaptation,2.64,13.453175634053755,22.029636916049984
27,No adaptation,2.66,13.441885181318266,21.90840275363324
27,No adaptation,2.68,13.440120728997222,21.88780007128476
27,No adaptation,2.7,13.445373312142163,21.767136541109096
27,No adaptation,2.72,13.456310227036326,21.679086592658237
27,No adaptation,2.74,13.529406023929893,21.213952540919145
27,No adaptation,2.7600000000000002,13.660636578319147,17.663624948542974
27,No adaptation,2.7800000000000002,14.064378771469608,18.6974008498184
27,No adaptation,2.8000000000000003,14.067100754857673,18.50506936608491
27,No adaptation,2.82,14.110168324926759,18.322061564078194
27,No adaptation,2.84,14.129443287489881,18.41942101071591
27,No adaptation,2.86,14.19627401533475,18.444361236193878
27,No adaptation,2.88,14.198120590360302,18.22154644035218
27,No adaptation,2.9,14.195503803737786,17.911528001848403
27,No adaptation,2.92,14.19833021652322,17.722669649946745
27,No adaptation,2.94,14.198445903017749,17.678796452953346
27,No adaptation,2.96,14.202689886779064,17.382004158036242
27,No adaptation,2.98,14.184564068078084,17.414788308105777
27,No adaptation,3.0,14.126164798244151,16.788602113227874
27,Identity,0.0,8.045962994809473,37.56495962257319
27,Identity,0.02,8.056725293390963,37.578853623221704
27,Identity,0.04,8.06094543504806,37.578243113263056
27,Identity,0.06,8.06083641952244,37.57374833165041
27,Identity,0.08,8.064784819739629,37.57930759729338
27,Identity,0.1,8.068029012491047,37.587851507642405
27,Identity,0.12,8.068680127147779,37.59246973182316
27,Identity,0.14,8.0666968120732,37.60745322765822
27,Identity,0.16,8.062245525023375,37.637216811079824
27,Identity,0.18,8.054864363472946,37.67595227807765
27,Identity,0.2,8.054492085617747,37.94040803873129
27,Identity,0.22,7.975457155962575,37.958462819010315
27,Identity,0.24,7.8904526226453715,37.912297547525164
27,Identity,0.26,7.8597124709522115,37.888962968584885
27,Identity,0.28,7.838129356819946,37.901681480929234
27,Identity,0.3,7.826172810731707,37.89264488848803
27,Identity,0.32,7.823537245352548,37.88371474215822
27,Identity,0.34,7.8223381989997565,37.886760689021116
27,Identity,0.36,7.8238315849393025,37.8831768621594
27,Identity,0.38,7.8293919711815105,37.88028445933856
27,Identity,0.4,7.834729664978634,37.90937031914866
27,Identity,0.42,7.832358173570858,37.95709728900849
27,Identity,0.44,7.83470150396886,37.9961399081941
27,Identity,0.46,7.8218021955962485,37.878626571132024
27,Identity,0.48,7.781887732044189,37.295398809516534
27,Identity,0.5,7.78014541443241,35.88880165304438
27,Identity,0.52,7.8616361252807945,34.58125512396166
27,Identity,0.54,7.989434653270997,33.835141018128745
27,Identity,0.56,8.096945363223151,33.083790241984964
27,Identity,0.58,8.190687777864554,31.82949869493431
27,Identity,0.6,8.371130765075865,30.848496860816358
27,Identity,0.62,8.815167253123494,30.031383006042283
27,Identity,0.64,9.18017954349026,29.60376877304214
27,Identity,0.66,9.297540053724145,28.343251460796434
27,Identity,0.68,9.306169284753766,27.41519496770666
27,Identity,0.7000000000000001,9.523845238066372,27.944877977514917
27,Identity,0.72,9.924123347914088,31.680472283197627
27,Identity,0.74,9.946902103855978,36.22905346214559
27,Identity,0.76,9.633489995021034,40.1512966981572
27,Identity,0.78,9.624771619193298,42.27309865881735
27,Identity,0.8,9.687669807559407,44.232661964358364
27,Identity,0.8200000000000001,9.749882350045828,43.450610142792364
27,Identity,0.84,9.829222603584219,42.17017390535832
27,Identity,0.86,9.720338635157036,42.8808721371312
27,Identity,0.88,9.11475781693322,45.514514715485255
27,Identity,0.9,8.646721884567837,47.13045866537929
27,Identity,0.92,8.57317803997824,48.973926661436465
27,Identity,0.9400000000000001,8.67544403841898,49.72479245620775
27,Identity,0.96,8.6472944331679,53.89962646902918
27,Identity,0.98,8.190787094115588,58.98897038636281
27,Identity,1.0,7.594891076667628,63.305262630298024
27,Identity,1.02,7.092358691338433,64.56672897662418
27,Identity,1.04,6.350688735910426,66.93914169010151
27,Identity,1.06,5.668848983675322,69.73032335530498
27,Identity,1.08,5.091139570327208,71.48484120585971
27,Identity,1.1,4.466387029600804,74.77391956091535
27,Identity,1.12,3.885936567225308,78.10131155279697
27,Identity,1.1400000000000001,3.5787831220728963,82.2001292549287
27,Identity,1.16,3.313997041197907,84.5754662355087
27,Identity,1.18,3.0608939230497745,84.291744213556
27,Identity,1.2,2.9798146612738816,84.7344033979627
27,Identity,1.22,2.9028209779277656,85.71363796144564
27,Identity,1.24,2.707066007456236,85.28664398105921
27,Identity,1.26,2.3934347187197695,83.43924721960128
27,Identity,1.28,2.081963190167024,78.74914888601707
27,Identity,1.3,2.226654615138554,72.43564359502791
27,Identity,1.32,2.3987914785607503,69.67854729096751
27,Identity,1.34,2.64567955300904,69.49859442391822
27,Identity,1.36,2.9393333809979656,68.28290884246964
27,Identity,1.3800000000000001,3.31691718211956,69.20085732477544
27,Identity,1.4000000000000001,3.469203886285228,69.35698976385825
27,Identity,1.42,3.516655242190234,68.51210317239658
27,Identity,1.44,3.5667531758104998,66.46341742112438
27,Identity,1.46,3.4567393263962107,63.18176327894301
27,Identity,1.48,3.2847998789204174,58.815827226412914
27,Identity,1.5,3.1016171227726628,55.365302123251254
27,Identity,1.52,3.206996899405914,51.24862234386125
27,Identity,1.54,4.048647891679637,43.747107789252134
27,Identity,1.56,4.573945967177534,39.408971980969774
27,Identity,1.58,4.787491993204805,38.31241297404133
27,Identity,1.6,4.916454402767404,37.9559655990601
27,Identity,1.62,4.95131261034912,35.701564426339125
27,Identity,1.6400000000000001,5.012779240170118,34.153598074294116
27,Identity,1.6600000000000001,4.9638409561068775,33.489577398829276
27,Identity,1.68,4.889507367586234,33.85409645096494
27,Identity,1.7,4.84032914332874,33.97177351838027
27,Identity,1.72,4.709242221812171,32.975713446664166
27,Identity,1.74,4.554125053182866,31.385012191383268
27,Identity,1.76,4.348317124953626,29.11033538929713
27,Identity,1.78,4.0687854824601155,26.19995841688024
27,Identity,1.8,4.004165756706062,24.557980655479234
27,Identity,1.82,4.292957554640236,23.97558622855105
27,Identity,1.84,4.36701604860193,23.938890836965808
27,Identity,1.86,4.307564737974505,22.815912949114576
27,Identity,1.8800000000000001,4.262622293565392,21.53291236150543
27,Identity,1.9000000000000001,4.272381823304418,20.908133073656582
27,Identity,1.92,4.273417004857929,21.0175952851578
27,Identity,1.94,4.271447862076143,21.035181675789186
27,Identity,1.96,4.297856391721701,20.771681396340682
27,Identity,1.98,4.356769677006322,20.615143599811354
27,Identity,2.0,4.303152191502969,20.451566007689184
27,Identity,2.02,4.257192297342091,18.546070719227973
27,Identity,2.04,4.139198256476552,16.5105067677166
27,Identity,2.06,4.266060601848115,15.274063600559806
27,Identity,2.08,4.367914038377227,14.892694541608321
27,Identity,2.1,4.380878515315452,14.70051353687846
27,Identity,2.12,4.391851406844852,14.333067805806023
27,Identity,2.14,4.371955202450622,14.821285593932137
27,Identity,2.16,4.3251118018517705,14.49502077007578
27,Identity,2.18,4.290813664957651,13.51415892122461
27,Identity,2.2,4.4124242357335515,13.235775323354034
27,Identity,2.22,4.6164742958961416,13.497656358682548
27,Identity,2.24,4.71457254086451,13.692255771746938
27,Identity,2.2600000000000002,4.859760765269075,13.623665737346561
27,Identity,2.2800000000000002,4.762404687096689,12.622923116303415
27,Identity,2.3000000000000003,4.597999651384164,11.980853661867805
27,Identity,2.32,4.606227018005503,12.488158089102079
27,Identity,2.34,4.672966668408343,13.073839470706114
27,Identity,2.36,4.660377514460358,13.882859129780623
27,Identity,2.38,4.5973947622512314,14.1131172783326
27,Identity,2.4,4.488295780755921,14.040187825525814
27,Identity,2.42,4.404977329657757,15.484713468978727
27,Identity,2.44,4.249023678344425,19.638777491767446
27,Identity,2.46,4.131419438182304,19.95176546764302
27,Identity,2.48,4.0850856269877704,18.680321657094463
27,Identity,2.5,4.061217044990408,17.662917701924535
27,Identity,2.52,4.037104805514608,16.537164000152075
27,Identity,2.54,3.96637233036122,15.93664471622961
27,Identity,2.56,3.92911859627104,16.140674253199318
27,Identity,2.58,3.864125066331824,15.894539202474293
27,Identity,2.6,3.795858963997896,16.250175079992296
27,Identity,2.62,3.7565351421457978,16.19841261313144
27,Identity,2.64,3.728290296201756,15.8607219204673
27,Identity,2.66,3.722189642966009,15.722442157394243
27,Identity,2.68,3.7209943190189385,15.726242588707917
27,Identity,2.7,3.7224150891437304,15.55742748794774
27,Identity,2.72,3.7248242654314434,15.333402207279162
27,Identity,2.74,3.746125496380377,14.481708775218227
27,Identity,2.7600000000000002,3.973690870890007,6.407756411532795
27,Identity,2.7800000000000002,4.258663283497925,8.235680098089837
27,Identity,2.8000000000000003,4.256958971722919,7.98193653900048
27,Identity,2.82,4.28342714104939,7.876892187316371
27,Identity,2.84,4.294374339240615,8.00429676330003
27,Identity,2.86,4.336095000379047,8.14944565064349
27,Identity,2.88,4.335550573596389,7.959653037866304
27,Identity,2.9,4.332377894745529,7.716610419854163
27,Identity,2.92,4.3351961731789554,7.580291324474964
27,Identity,2.94,4.335344172789824,7.549153002719193
27,Identity,2.96,4.338470346962217,7.320416056370283
27,Identity,2.98,4.324902069225171,7.325209298982157
27,Identity,3.0,4.279429649030596,6.282600105020131
27,Event ramp,0.0,4.1482103544164906,6.790290865905788
27,Event ramp,0.02,4.067378224993114,7.1133855050248425
27,Event ramp,0.04,4.0018951038989945,7.414230057026512
27,Event ramp,0.06,3.948444104959181,7.707539803933295
27,Event ramp,0.08,3.8862805641680596,8.016703586114826
27,Event ramp,0.1,3.8251001689496844,8.329657158564453
27,Event ramp,0.12,3.770355719305006,8.638782882925243
27,Event ramp,0.14,3.716488914317914,8.960960381509578
27,Event ramp,0.16,3.663138041755541,9.3039279731849
27,Event ramp,0.18,3.620642450231957,9.640847152662994
27,Event ramp,0.2,3.5535511273645097,10.176362355992024
27,Event ramp,0.22,3.6364076860081607,10.391769001852388
27,Event ramp,0.24,3.7299393615447243,10.573486828291282
27,Event ramp,0.26,3.7388321283915444,10.837499832578683
27,Event ramp,0.28,3.724091999823699,11.165043732089613
27,Event ramp,0.3,3.7145143842828214,11.45988787314336
27,Event ramp,0.32,3.696729072936123,11.760100864905853
27,Event ramp,0.34,3.6700499931014927,12.077366769232055
27,Event ramp,0.36,3.647376945709456,12.383532786991983
27,Event ramp,0.38,3.625669148512683,12.691272921765265
27,Event ramp,0.4,3.600080753149553,13.042242913635885
27,Event ramp,0.42,3.572213701161877,13.429021581715372
27,Event ramp,0.44,3.5503993545121744,13.798982313012353
27,Event ramp,0.46,3.55797036838281,13.998211884862625
27,Event ramp,0.48,3.6364084119050655,13.708130729067776
27,Event ramp,0.5,3.7692261190512726,12.790409735369872
27,Event ramp,0.52,3.7955935288944045,12.627176425725938
27,Event ramp,0.54,3.7033775288989874,13.039462876700703
27,Event ramp,0.56,3.666990745130259,13.74154188948522
27,Event ramp,0.58,3.728611995612621,15.37663420862723
27,Event ramp,0.6,3.7179548327833345,17.777418680955975
27,Event ramp,0.62,3.571854276215277,20.762385654747305
27,Event ramp,0.64,3.4564322579937667,23.922506123401654
27,Event ramp,0.66,3.24718713497973,25.6882657408649
27,Event ramp,0.68,3.163792401381111,27.52629509569028
27,Event ramp,0.7000000000000001,3.321068140581782,31.72418251953165
27,Event ramp,0.72,3.7165981923259017,37.65316942374136
27,Event ramp,0.74,3.861957351675592,42.69023866287096
27,Event ramp,0.76,3.8307520904172487,47.09795334504896
27,Event ramp,0.78,3.998993180944769,49.8501778567627
27,Event ramp,0.8,4.1909512626208905,53.03091549962855
27,Event ramp,0.8200000000000001,4.306585647264144,53.539314210596416
27,Event ramp,0.84,4.423050937544182,53.38255157286862
27,Event ramp,0.86,4.439465594701903,54.63172613752548
27,Event ramp,0.88,4.017897672961001,57.09331582494981
27,Event ramp,0.9,3.6146000086010317,58.14878985978962
27,Event ramp,0.92,3.6278540945432978,59.49000708000902
27,Event ramp,0.9400000000000001,3.800125531836237,59.46150326422765
27,Event ramp,0.96,3.845384945735281,63.11536180622601
27,Event ramp,0.98,3.4856355735798346,67.80495615230315
27,Event ramp,1.0,2.911803604593465,71.93480959833643
27,Event ramp,1.02,2.3953489023678545,73.07620781014306
27,Event ramp,1.04,1.6261589529021139,75.23507147349319
27,Event ramp,1.06,0.9720838631723925,77.77927971087566
27,Event ramp,1.08,0.6394424326603866,79.2438060183712
27,Event ramp,1.1,0.6966637332471884,82.23558230078878
27,Event ramp,1.12,0.960265155772461,85.25301268411509
27,Event ramp,1.1400000000000001,1.3141744447408237,89.19535179295048
