task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_multi_correct,du_switch_detected,du_switch_location,yaw_switch_detected,yaw_switch_location,alpha_pre_du,alpha_pre_dv,alpha_pre_dw,alpha_pre_roll,alpha_pre_pitch,alpha_pre_yaw,delta_du,delta_dv,delta_dw,delta_roll,delta_pitch,delta_yaw
multigen,20280818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.010286363001796417,0.12719557674737358,True,True,0.6746387979625338,True,0.5705026673882447,0.6506397833150984,0.9981482655087736,0.6269543110586643,0.8498647676376574,0.832737548223091,0.8230667838894948,0.3724326902641102,-0.12892389568994045,-0.17424191701100178,-0.15223113605674765,-0.17534156344088236,0.6782782858324563
multigen,20280818,1,random,8,1,Pdiag finite (SE(3)),True,,159.1923020760005,0.1423812145629861,True,True,0.6687927618395079,True,0.5805633843026067,0.546833966212954,1.0119226950880453,0.8540644508918163,0.8388268319100447,0.7272422721404962,0.7280117764895315,0.2599573891151344,-0.23807730010952155,-0.11351211509734482,-0.13265781923708675,-0.23970655433792432,0.45127175914739515
multigen,20280818,0,random,8,0,Frame-weighted (SE(3)),True,,0.007549515998107381,0.347935408303296,False,True,0.5959484453683015,True,0.5959484453683015,0.46054781626073243,0.46054781626073243,0.46054781626073243,0.46054781626073243,0.46054781626073243,0.46054781626073243,0.12731921423740544,0.12731921423740544,0.12731921423740544,0.12731921423740544,0.12731921423740544,0.12731921423740544
multigen,20280818,0,random,8,0,Full operator (SE(3)),True,,0.0007607669977005571,0.14495076254364608,False,True,0.6741302277792859,True,0.5756373715307707,0.7734216675098716,0.8470632243678965,1.407930651013687,0.8090766070626038,0.8096843813584682,0.819402650398332,0.38440821902872113,-0.13640401555758175,0.20174827507251325,-0.18806774123967118,-0.18488212334825704,0.665540912690745
multigen,20280818,0,random,8,0,Pdiag pointwise (SE(3)),True,,0.018647974997293204,0.2676313335111913,True,False,,True,0.5744303209077166,0.09395517356193844,0.012612249634254955,0.842494483320944,0.8017580589191311,0.8197599318667221,0.8242014928006036,0.27374188981697495,-0.36954357063121623,-0.013384413516005389,-0.19687092875536538,-0.18100184362262772,0.6718999743924876
multigen,20280818,0,random,8,0,Pdiag finite (SE(3)),True,,163.72015641699545,0.13386810135350374,True,True,0.6857936865760794,True,0.5778324433008536,0.8382669976292793,0.5837802251704427,0.8530247727586757,0.6814481897369283,0.8360754336621841,0.7223791510383357,0.4268139908996543,-0.26133914986536155,-0.037620657070547736,-0.10721888309506711,-0.1710833580283193,0.4914946600488145
multigen,20280818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.007891029003076255,0.20737579284103747,False,False,,False,,0.7960876432027391,0.7960876432027391,0.7960876432027391,0.7960876432027391,0.7960876432027391,0.7960876432027391,0.16671786691906054,0.16671786691906054,0.16671786691906054,0.16671786691906054,0.16671786691906054,0.16671786691906054
multigen,20280818,4,qualified,8,1,Full operator (SE(3)),True,,0.0009368570026708767,0.13020194549542366,True,True,0.6844788196088096,True,0.5742152456101742,0.7724408636525736,0.9140434913038845,0.6597968523452933,0.7877332366564622,0.8495312230865708,0.8118400970192574,0.39272831014979265,-0.10240498648360441,-0.3520463201829065,-0.2112323067220827,-0.1522588368265696,0.6575861516387882
multigen,20280818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.0208884159947047,0.2088401283989223,True,False,,True,0.5780188708154349,0.28828067558917403,1.3019080897357458,0.4624337475145637,0.7908803809464083,0.8319196961336592,0.8054574240391728,0.4263457997051382,-0.08435687235110212,-0.47153414321568554,-0.2078237699729718,-0.16915206860363563,0.6422909257302891
multigen,20280818,4,qualified,8,1,Pdiag finite (SE(3)),True,,131.72037014899252,0.1355099508986168,True,True,0.6772323593388656,True,0.5837831012336814,0.8609849405341532,0.8069122311227477,0.713420707845316,0.7906087723801093,0.8134132241523928,0.730926029704629,0.4570631516518052,-0.13830557657819886,-0.3000046708712404,-0.22435475545280903,-0.19976759308497827,0.4887293497359515
multigen,20270818,16,qualified,30,1,Frame-weighted (SE(3)),True,,0.006400787999155,0.19773684130984934,False,True,0.7123124179692104,True,0.7123124179692104,0.7614455581762738,0.7614455581762738,0.7614455581762738,0.7614455581762738,0.7614455581762738,0.7614455581762738,0.17567548449389525,0.17567548449389525,0.17567548449389525,0.17567548449389525,0.17567548449389525,0.17567548449389525
multigen,20270818,16,qualified,30,1,Full operator (SE(3)),True,,0.0035550530010368675,0.11926081437523836,True,True,0.6971979271602589,True,0.5768710779194912,0.7921490006955487,0.8307244587686244,1.0427918020810167,0.8124074561004262,0.7978651324700061,0.817493344736685,0.401064873778494,-0.15498098922677128,0.06611291071552328,-0.18895522506861084,-0.20336801274298932,0.6587903396853216
multigen,20270818,16,qualified,30,1,Pdiag pointwise (SE(3)),True,,0.014456710006925277,0.2146042779306092,True,True,0.7089125970992558,True,0.5768353572409063,1.1482585700119383,0.1788206551913504,0.9439651962596061,0.809335427543511,0.7985447555228581,0.8205737485500291,0.48667944952301645,-0.269325404067862,-0.0390663632075926,-0.1906529800162,-0.20237624525555542,0.6618238883260081
multigen,20270818,16,qualified,30,1,Pdiag finite (SE(3)),True,,222.1873761760071,0.11508933587344126,True,True,0.6956442339426144,True,0.5810575600186938,0.7894083157483167,0.8656145022342929,0.9617287835580689,0.8486196414606612,0.8064311953782313,0.7708841265244482,0.3999474713741705,-0.07365825889915756,-0.017513460107755452,-0.10411040216065004,-0.2141781037414645,0.546336206715049
multigen,20280818,6,random,15,0,Frame-weighted (SE(3)),True,,0.008228096994571388,0.29903245331042144,False,False,,False,,0.6452244520155831,0.6452244520155831,0.6452244520155831,0.6452244520155831,0.6452244520155831,0.6452244520155831,0.023077355405990985,0.023077355405990985,0.023077355405990985,0.023077355405990985,0.023077355405990985,0.023077355405990985
multigen,20280818,6,random,15,0,Full operator (SE(3)),True,,0.003915414999937639,0.20630172864297272,False,True,0.6665349046466844,True,0.5777733253201686,0.8534633647207664,1.2139163972548368,0.8422198876829406,0.8780995931297637,0.8294412294130298,0.3296577357067401,0.4604492368814927,0.20810591357603458,-0.1689916059086377,-0.12967987520855662,-0.15226928750272772,0.16863396052256127
multigen,20280818,6,random,15,0,Pdiag pointwise (SE(3)),True,,0.020631703999242745,0.5892998530270253,False,False,,True,0.5772616689589237,-0.17478434164735038,2.096042773406033,0.43508105172541783,0.8529856106761414,0.7838229494858898,0.2920775460092081,0.29822524208138357,0.24717354972626704,-0.5888445714458013,-0.15157396120014022,-0.21869678111641944,0.13210452768833683
multigen,20280818,6,random,15,0,Pdiag finite (SE(3)),True,,154.09927271099878,0.11440934674738244,True,True,0.6693141892728501,True,0.5802042232730785,0.9365865568556277,1.0264133391209924,0.698346480001396,0.7803151702688105,0.8177589919672761,0.7401633010233103,0.6118641417366851,-0.010861575178087168,-0.30514154671592675,-0.2228204617176146,-0.06860900050795848,0.5271951639114988
multigen,20270818,17,qualified,30,2,Frame-weighted (SE(3)),True,,0.01324742600263562,0.1933780978431713,False,False,,False,,0.8880908305258082,0.8880908305258082,0.8880908305258082,0.8880908305258082,0.8880908305258082,0.8880908305258082,0.18955845946155647,0.18955845946155647,0.18955845946155647,0.18955845946155647,0.18955845946155647,0.18955845946155647
multigen,20270818,17,qualified,30,2,Full operator (SE(3)),True,,0.0006271839956752956,0.11593425034348362,True,True,0.6971785268950477,True,0.5792798450158048,0.7669003059755417,0.8076624072135715,0.9067649599969032,0.8098289614571976,0.8095607649642232,0.8131297113316581,0.3619734060824999,-0.18871201973711504,-0.11002374801705761,-0.19168570884587877,-0.19027682932546353,0.650364138784014
multigen,20270818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.032229861011728644,0.13403652880824904,True,True,0.705060612182989,True,0.5790722889514766,0.9678263867578604,0.9700190082947272,0.9212265960484524,0.8057110596277479,0.8058224946565066,0.8148556547830141,0.38264635117533574,-0.11217051306246317,-0.1140393914537653,-0.19417471135148578,-0.1941685399060339,0.6524136226687652
multigen,20270818,17,qualified,30,2,Pdiag finite (SE(3)),True,,289.9065340709931,0.12369599187383495,True,True,0.6962083626850997,True,0.5843946651317807,0.7364232915607937,0.8270981040152892,0.9338688152733972,0.8405864693683699,0.816182252054599,0.7554604790556639,0.33674634221296457,-0.13704604507865736,-0.050722898981752085,-0.12012421996735956,-0.20181406472745433,0.5156690791530765
multigen,20280818,7,random,15,1,Frame-weighted (SE(3)),True,,0.005332398999598809,0.3804295837717919,False,True,0.6810944171669655,True,0.6810944171669655,0.4337396758809312,0.4337396758809312,0.4337396758809312,0.4337396758809312,0.4337396758809312,0.4337396758809312,-0.03770704996504565,-0.03770704996504565,-0.03770704996504565,-0.03770704996504565,-0.03770704996504565,-0.03770704996504565
multigen,20280818,7,random,15,1,Full operator (SE(3)),True,,0.0008177069976227358,0.3021261087724453,False,True,0.6964320719619825,True,0.5769394338743106,0.8289768397796936,0.6344440911485454,0.5688609891510101,0.9082907867844515,0.8056639293559684,0.33644039660083075,0.41397330556864037,-0.37633080598486734,-0.39783094193878077,-0.09419943209391757,-0.1897054727863331,0.17500439940234072
multigen,20280818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.012237760005518794,0.5296208318232165,False,True,0.6947181851606912,True,0.5754585194864456,0.7852773150921262,-0.18601641213866413,0.5604074181977533,0.9144877369669766,0.7991983005404468,0.2467995463094814,0.3992514440211419,-0.14027343315957863,-0.4372444723950265,-0.09096681803245854,-0.19647195239192117,0.08832510211913502
multigen,20280818,7,random,15,1,Pdiag finite (SE(3)),True,,152.67166700400412,0.12198399833486163,True,True,0.6963896725059795,True,0.5780142292783884,0.8213013384835641,0.9967222718783652,0.7886213554822835,0.8328688473596151,0.8454034284335709,0.7555251417608637,0.3841769979001989,0.08382260073246062,-0.201284730522036,-0.1341658651954344,-0.13885743635034709,0.5501346492245843
multigen,20280818,2,random,8,2,Frame-weighted (SE(3)),True,,0.004140374992857687,0.4138496581268335,False,True,0.5745262262133656,True,0.5745262262133656,0.40995810894412726,0.40995810894412726,0.40995810894412726,0.40995810894412726,0.40995810894412726,0.40995810894412726,0.17779373073215118,0.17779373073215118,0.17779373073215118,0.17779373073215118,0.17779373073215118,0.17779373073215118
multigen,20280818,2,random,8,2,Full operator (SE(3)),True,,0.0015546669892501086,0.20337729367367144,True,True,0.6874495742001857,True,0.5770163726844905,0.8947586002932835,0.8241247332746572,0.21321584979832217,0.7661635810922999,0.8005985815151311,0.8408869389755879,0.49739850234899247,-0.150669364735607,-0.6478930201886419,-0.23220869493026275,-0.20419963885618375,0.6757786733950037
multigen,20280818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.010262152005452663,0.5263206978197439,True,False,,True,0.5805701850322279,-0.5897181087432809,-0.0943815285194009,0.5545674010235327,0.804827227838543,0.8277213417012673,0.8361030398783202,0.23021725983611652,-0.25541895336721376,-0.2352268938183638,-0.19418256189632377,-0.17680851346013193,0.668115567091664
multigen,20280818,2,random,8,2,Pdiag finite (SE(3)),True,,266.9740809609939,0.11206344519287069,True,True,0.6857717916952635,True,0.5842701453244065,0.8350940112543391,0.8026131339856338,0.8576114067164046,0.8292629444404166,0.8191363895206227,0.807342019470934,0.4767432820217471,-0.10749703152130674,-0.1681318007189988,-0.13217567305297218,-0.22979414924632113,0.5851220036323455
multigen,20270818,14,random,30,2,Frame-weighted (SE(3)),True,,0.00431931100320071,0.2195355432489661,False,True,0.6933847342802366,True,0.6933847342802366,0.7048385392071722,0.7048385392071722,0.7048385392071722,0.7048385392071722,0.7048385392071722,0.7048385392071722,0.19421609284878005,0.19421609284878005,0.19421609284878005,0.19421609284878005,0.19421609284878005,0.19421609284878005
multigen,20270818,14,random,30,2,Full operator (SE(3)),True,,0.0007649539911653847,0.10789564046301547,True,True,0.697624131528068,True,0.5752358975141585,0.8064606668957122,0.8218445503884646,0.9059857269887667,0.8090057465980416,0.8227775403877118,0.8196792509801134,0.4128580744190356,-0.17478803993687508,-0.07206700238111319,-0.19016057407684772,-0.18074643545838476,0.6642496224277998
multigen,20270818,14,random,30,2,Pdiag pointwise (SE(3)),True,,0.010515817994019017,0.170427490747964,True,True,0.6907107077094131,True,0.5763768860788537,0.6322766272464956,0.20719069154126096,0.9202557163009757,0.8043085855586738,0.8215772798309326,0.8230397148589238,0.37905412890643686,-0.29259422898427995,-0.0727127349923321,-0.19545449458299724,-0.18004416663588074,0.6652119398972828
multigen,20270818,14,random,30,2,Pdiag finite (SE(3)),True,,325.41748972199275,0.11446177126528889,True,True,0.6936202542186745,True,0.5805767459396749,0.7883250913889053,0.7788733296509828,0.9525992881799997,0.8387451069811606,0.8230478833446747,0.7822904569594235,0.4249575228305649,-0.25004243725495023,-0.027556286842677524,-0.14852186571647774,-0.18555384574193334,0.5500231096574068
multigen,20260818,13,random,30,1,Frame-weighted (SE(3)),True,,0.007788145012455061,0.28470252591750705,False,True,0.6332044666155341,True,0.6332044666155341,0.5708807620241284,0.5708807620241284,0.5708807620241284,0.5708807620241284,0.5708807620241284,0.5708807620241284,0.1403720471683676,0.1403720471683676,0.1403720471683676,0.1403720471683676,0.1403720471683676,0.1403720471683676
multigen,20260818,13,random,30,1,Full operator (SE(3)),True,,0.013685652011190541,0.12112500346295,True,True,0.6983459033546835,True,0.5774909270517841,0.8451272608256961,0.7374890093444609,0.9379734441088164,0.8177529396448407,0.8132672810166887,0.8173817274617445,0.436994503846421,-0.2653000845175407,-0.06792710966140858,-0.1838481536994473,-0.18413624866774592,0.6593856856623972
multigen,20260818,13,random,30,1,Pdiag pointwise (SE(3)),True,,0.024892585002817214,0.27058464463585585,True,True,0.6631602049734109,True,0.5773408870132906,0.28933332089623165,-0.05311321237542131,0.8898481568468882,0.8146412127624862,0.8164926597201506,0.81682360871049,0.2813480281823432,-0.3716040248061362,-0.12258214596477723,-0.1857854992795791,-0.18327356961272867,0.6591309957803402
multigen,20260818,13,random,30,1,Pdiag finite (SE(3)),True,,738.6375198080059,0.124509402140997,True,True,0.698559836289719,True,0.5814156245035677,0.8044456264223534,0.765135823756261,0.8735558062857447,0.8101164505239283,0.8063736147179337,0.7723347805135926,0.37899345784161603,-0.21430118382453944,-0.1108738912554098,-0.16871002337718843,-0.19472592889070195,0.5486502543196934
multigen,20280818,11,qualified,15,2,Frame-weighted (SE(3)),True,,0.008615674989414401,0.2830741868902427,False,True,0.6796181592711843,True,0.6796181592711843,0.5493784499591854,0.5493784499591854,0.5493784499591854,0.5493784499591854,0.5493784499591854,0.5493784499591854,0.08486292867755407,0.08486292867755407,0.08486292867755407,0.08486292867755407,0.08486292867755407,0.08486292867755407
multigen,20280818,11,qualified,15,2,Full operator (SE(3)),True,,0.0011164280003868043,0.10980218341006245,True,True,0.6885895168002538,True,0.5740475247140991,0.8268156841963555,0.7518838217090488,0.9641269256868756,0.8089454707019896,0.8238686110991906,0.8222980724626475,0.4321195308898861,-0.25154261090113283,-0.12307035211977335,-0.19131515887278283,-0.17531382434688747,0.6691425973298564
multigen,20280818,11,qualified,15,2,Pdiag pointwise (SE(3)),True,,0.02126657399639953,0.21668040731648014,False,False,,True,0.5737359432736543,-0.09872695175466394,0.4998826615243965,0.9202849184170959,0.8036149671256753,0.8243402823527488,0.8233072578874605,0.18388918366136203,-0.2865315021165606,-0.17748076966007587,-0.195655758188783,-0.17575203124179728,0.6707516316654699
multigen,20280818,11,qualified,15,2,Pdiag finite (SE(3)),True,,138.75825628500024,0.12869102414782996,True,True,0.6897620681222475,True,0.5778951352606666,0.7761352229198105,0.6785161786453693,0.8193946814255674,0.7938591316475057,0.8303596113057127,0.8016742631582546,0.37536567034938856,-0.2728540049890451,-0.17361431493195056,-0.1744781130340779,-0.1959701851716641,0.579102128442269
multigen,20270818,13,random,30,1,Frame-weighted (SE(3)),True,,0.004488931008381769,0.2747683241645314,False,True,0.6331228761438483,True,0.6331228761438483,0.5758444389959684,0.5758444389959684,0.5758444389959684,0.5758444389959684,0.5758444389959684,0.5758444389959684,0.14762635537256658,0.14762635537256658,0.14762635537256658,0.14762635537256658,0.14762635537256658,0.14762635537256658
multigen,20270818,13,random,30,1,Full operator (SE(3)),True,,0.0005607329949270934,0.10820012918689857,True,True,0.6984719036812502,True,0.577107507078614,0.8338912189382758,0.8258745620577471,0.888969160231833,0.8073116831111838,0.8182882677114847,0.8200359158143867,0.4292690639991097,-0.16695910276792103,-0.11089022471058729,-0.19293563341528397,-0.1804232012775031,0.6612965289967908
multigen,20270818,13,random,30,1,Pdiag pointwise (SE(3)),True,,0.01124128999072127,0.24444370164292356,True,True,0.6629013583649584,True,0.5770205328082031,0.29602225276573846,-0.009323129398637239,0.865141372036286,0.8036104731967915,0.8201328649444144,0.8196488315857872,0.2915116720768785,-0.3222893672971285,-0.14253899087332111,-0.1956098812114091,-0.18063132611429666,0.6610601778921363
multigen,20270818,13,random,30,1,Pdiag finite (SE(3)),True,,382.70318223698996,0.11499753937451686,True,True,0.6983491103925414,True,0.5809669569066116,0.8082489742172136,0.8193799179309518,0.9094859002037948,0.832186626866103,0.8069888004578519,0.7794236062996941,0.3867855518215584,-0.15118934132865658,-0.0708596395447586,-0.1400231068465877,-0.19340602018044162,0.5551034711605047
multigen,20270818,15,qualified,30,0,Frame-weighted (SE(3)),True,,0.004926448003971018,0.225006513927324,False,True,0.6957930022205715,True,0.6957930022205715,0.680319026170122,0.680319026170122,0.680319026170122,0.680319026170122,0.680319026170122,0.680319026170122,0.16191411654063415,0.16191411654063415,0.16191411654063415,0.16191411654063415,0.16191411654063415,0.16191411654063415
multigen,20270818,15,qualified,30,0,Full operator (SE(3)),True,,0.0019731819920707494,0.1077471904125413,True,True,0.6965161253812857,True,0.5740410910743637,0.8185491294254903,0.8255191001801703,0.8743271948042992,0.8084978251232144,0.8219852451080353,0.8187983299546314,0.42514537132659946,-0.16066461057110204,-0.07049813953063466,-0.18994349570233005,-0.1797381022941008,0.6671289148276499
multigen,20270818,15,qualified,30,0,Pdiag pointwise (SE(3)),True,,0.012966951006092131,0.1508013038574469,True,True,0.6829636505904048,True,0.5742493755840474,0.5043295160139549,0.3430612735177987,0.905143345144396,0.8026067504828436,0.8229560620825179,0.821232895887706,0.36668817368674356,-0.2538721895812087,-0.12427456144672422,-0.1968192709525758,-0.1792351279965746,0.6690941911395497
multigen,20270818,15,qualified,30,0,Pdiag finite (SE(3)),True,,369.7911661090038,0.11052967800992562,True,True,0.6958430937356752,True,0.5777318485500929,0.8155794860440531,0.8304488734624309,0.9416626021610065,0.8517301622242774,0.8166507756662985,0.7950630555432329,0.4270104696643053,-0.15637668661932902,-0.037575489597010625,-0.14778025872287037,-0.17712943666872216,0.5797119459132447
multigen,20280818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.0042340949876233935,0.23755034708953032,False,True,0.700252283523226,True,0.700252283523226,0.6513625474622544,0.6513625474622544,0.6513625474622544,0.6513625474622544,0.6513625474622544,0.6513625474622544,0.11622588878789186,0.11622588878789186,0.11622588878789186,0.11622588878789186,0.11622588878789186,0.11622588878789186
multigen,20280818,10,qualified,15,1,Full operator (SE(3)),True,,0.0007398419984383509,0.11012559873901533,True,True,0.6961720491136422,True,0.5750158246277691,0.874667535476599,0.8406725606875353,0.808289129595298,0.808114260050956,0.8208966380319631,0.8068695752278972,0.4948069716537494,-0.17199576591344978,-0.23015673502542267,-0.19100810915761934,-0.17921682399880012,0.6519954800313885
multigen,20280818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.010888431002967991,0.16223746914089004,True,True,0.6891417154718803,True,0.5752597700261332,0.6024446340492514,0.40825370155574237,0.6577624811145103,0.7976648133054656,0.8207642163919922,0.8093256487930849,0.36993267329699203,-0.23744243703019885,-0.3488932803321335,-0.20157697328796575,-0.1787980523102235,0.6533659840474235
multigen,20280818,10,qualified,15,1,Pdiag finite (SE(3)),True,,171.98542829300277,0.12422858266746582,True,True,0.6969433666971426,True,0.580133415458869,0.7801227088884262,0.7897445996532692,0.7541388353745098,0.795285203712412,0.7582060827475514,0.756782881929807,0.42419869854702086,-0.239914151219229,-0.25635824007740826,-0.19841945214269052,-0.17926959305624057,0.523508077449774
multigen,20280818,8,random,15,2,Frame-weighted (SE(3)),True,,0.007564382001874037,0.18866979705403092,False,False,,False,,0.8467995456606267,0.8467995456606267,0.8467995456606267,0.8467995456606267,0.8467995456606267,0.8467995456606267,0.11150937694295582,0.11150937694295582,0.11150937694295582,0.11150937694295582,0.11150937694295582,0.11150937694295582
multigen,20280818,8,random,15,2,Full operator (SE(3)),True,,0.0007838250021450222,0.11504446777142863,True,True,0.6973618387327485,True,0.5760590888278553,0.8247760913603511,0.7889142187410207,0.7938735395415735,0.8370771366800612,0.8185762751442383,0.8175257497854203,0.4360417723294021,-0.21691377936679768,-0.24036201870163998,-0.1629879592687592,-0.18150022845959435,0.6613317164078226
multigen,20280818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.0181660429952899,0.19051183214152656,True,True,0.7218799341819058,True,0.5725312516724398,1.4457883190174494,0.643505767751386,0.7550993491006304,0.8341676076742511,0.8206267257034088,0.8215939779062775,0.6246963060185761,-0.21775682965415344,-0.2574456275128669,-0.16561264310946755,-0.1791544885369214,0.6722466377150913
multigen,20280818,8,random,15,2,Pdiag finite (SE(3)),True,,215.81880037700466,0.12360951959990787,True,True,0.7036275063831077,True,0.576508150148602,0.832567423551889,0.7915365480359298,0.806032122865911,0.8408955194294154,0.8024590834674409,0.7677601774019882,0.37472679023046074,-0.2193671157840369,-0.17510999687148188,-0.152047243970167,-0.18998906933534765,0.5638491188640586
multigen,20260818,2,random,8,2,Frame-weighted (SE(3)),True,,0.057518244997481816,0.41138916741879444,False,True,0.5768883509433007,True,0.5768883509433007,0.41159305625404824,0.41159305625404824,0.41159305625404824,0.41159305625404824,0.41159305625404824,0.41159305625404824,0.17471315296932569,0.17471315296932569,0.17471315296932569,0.17471315296932569,0.17471315296932569,0.17471315296932569
multigen,20260818,2,random,8,2,Full operator (SE(3)),True,,0.05535455599601846,0.1316125169210166,True,True,0.6871639938732732,True,0.5849186612886883,0.8020318347516807,0.8764534707618035,0.4979011221493671,0.8482122956499646,0.8265087402604867,0.8468481488876273,0.40342666923713333,-0.13717501089270945,-0.32720481845299076,-0.14597227285736647,-0.1828900813641352,0.6701147885025847
multigen,20260818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.15407576599682216,0.5402915267356161,False,False,,True,0.5824203426568223,-0.6340862492120825,-0.1723778714912559,0.69689646413283,0.8137801518522838,0.8195327336755995,0.8276706634710181,0.18844897758474022,-0.3833931654501117,-0.09472076544974228,-0.1871378136107913,-0.18519099749972878,0.6570358169232805
multigen,20260818,2,random,8,2,Pdiag finite (SE(3)),True,,784.0478995590092,0.12273733293987879,True,True,0.6848535207355719,True,0.5863625726192867,0.7919940424484276,0.7129024521942724,0.9158837424259432,0.8259736055474631,0.8063241790694241,0.7870482196618059,0.43243170496332956,-0.23910530981179556,-0.11232123882047818,-0.13307114822839727,-0.24693219875361205,0.5625160444859971
multigen,20280818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.003998272004537284,0.2298839297109996,False,True,0.7111396478054505,True,0.7111396478054505,0.6787093082350987,0.6787093082350987,0.6787093082350987,0.6787093082350987,0.6787093082350987,0.6787093082350987,0.10206060297539032,0.10206060297539032,0.10206060297539032,0.10206060297539032,0.10206060297539032,0.10206060297539032
multigen,20280818,9,qualified,15,0,Full operator (SE(3)),True,,0.0007540020014857873,0.1314753829549905,True,True,0.6987616000358828,True,0.5801104273671984,0.6870875163084464,0.8613971738285393,0.6625047261239938,0.8375625784977255,0.8171974232630299,0.8179265515965644,0.291383627011922,-0.13766237878216647,-0.26129461376868945,-0.16138411409200626,-0.180181746126157,0.6521128304023407
multigen,20280818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.010525816003791988,0.2218553993549715,True,True,0.7040398132907961,True,0.5783847535414726,0.956033679671219,0.3467763100087179,0.5138193612050593,0.8508817449874758,0.8218015102475197,0.8156833831695957,0.4351549218303421,-0.2252145215617476,-0.48269879425991247,-0.14838468171478447,-0.17543127224240473,0.6528867912167061
multigen,20280818,9,qualified,15,0,Pdiag finite (SE(3)),True,,231.32291363099648,0.1284302075028063,True,True,0.6972505336625046,True,0.5826151836736527,0.7149871391331548,0.9206762962515177,0.7432667266112708,0.843589937599298,0.8190468832620481,0.7842726435440583,0.3490294173600419,-0.042199510925300054,-0.23409829301668472,-0.10550227579175331,-0.23003926683374476,0.5589173200741149
multigen,20280818,17,qualified,30,2,Frame-weighted (SE(3)),True,,0.008383962005609646,0.19102685106143952,False,False,,False,,0.8833769800936431,0.8833769800936431,0.8833769800936431,0.8833769800936431,0.8833769800936431,0.8833769800936431,0.18309106254340368,0.18309106254340368,0.18309106254340368,0.18309106254340368,0.18309106254340368,0.18309106254340368
multigen,20280818,17,qualified,30,2,Full operator (SE(3)),True,,0.003648871002951637,0.10890719618954367,True,True,0.6968657377463361,True,0.5791388552165335,0.779018903930818,0.8423553527085024,0.875546039099209,0.8228724075288689,0.8206287094747243,0.8140290136546323,0.37128225849448976,-0.1577572259650979,-0.14183257917858427,-0.1765064822389898,-0.1788185522056852,0.6498921097921453
multigen,20280818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.020346860008430667,0.13024433878059802,True,True,0.7049400323874704,True,0.578901472403442,0.9975173865474511,0.9807256313987134,0.8310288901108617,0.8241618935831092,0.8221109707543279,0.8167349917059157,0.40913021792138615,-0.10301617771652727,-0.20757453233191547,-0.1746324425334388,-0.17713686405553508,0.6526580923308338
multigen,20280818,17,qualified,30,2,Pdiag finite (SE(3)),True,,128.83261473399762,0.11893561561640198,True,True,0.6958411162269383,True,0.5842851640138392,0.7757317941462116,0.8288600466383135,0.8528270054115478,0.825475307897278,0.8246973923712895,0.7572969339733753,0.3739072265511091,-0.13602073962164452,-0.13506154492040268,-0.1457970979425749,-0.19576440436821496,0.5141811800409245
multigen,20280818,14,random,30,2,Frame-weighted (SE(3)),True,,0.008002465998288244,0.2299439139670944,False,True,0.6944560962365464,True,0.6944560962365464,0.6878183555608941,0.6878183555608941,0.6878183555608941,0.6878183555608941,0.6878183555608941,0.6878183555608941,0.174758851642824,0.174758851642824,0.174758851642824,0.174758851642824,0.174758851642824,0.174758851642824
multigen,20280818,14,random,30,2,Full operator (SE(3)),True,,0.0008754579903325066,0.1350422901132647,True,True,0.6980508400020781,True,0.5755730022343327,0.8460344564162037,0.9622051937303755,0.6047252562485852,0.8145667192319317,0.822375110731588,0.8255972103435085,0.4465266033584988,-0.03427434174590216,-0.36477330040924727,-0.18492789158322565,-0.18006451782950972,0.6683451335377851
multigen,20280818,14,random,30,2,Pdiag pointwise (SE(3)),True,,0.019503269999404438,0.18115906489207026,True,True,0.6909660659420059,True,0.5767820985647514,0.6676513381858876,0.2919364406159227,0.679688137682773,0.8152735574551442,0.8211193883988628,0.8278414287448765,0.409698284985365,-0.21264874848669746,-0.31487077479064096,-0.18384391043325277,-0.18029049811562392,0.6682406569585437
multigen,20280818,14,random,30,2,Pdiag finite (SE(3)),True,,223.03334130099392,0.11184387359520197,True,True,0.6939348606355463,True,0.5810300983119518,0.830446196946844,0.8627158037423608,0.828710081475672,0.8380114841778866,0.8308972278132504,0.7913026858038861,0.46500390360794297,-0.1711376081580085,-0.15277970333823865,-0.14760011625272607,-0.1781831757727773,0.5583271420160797
multigen,20280818,12,random,30,0,Frame-weighted (SE(3)),True,,0.004915883007925004,0.2203968826214279,False,True,0.7079452658194605,True,0.7079452658194605,0.7483644547753064,0.7483644547753064,0.7483644547753064,0.7483644547753064,0.7483644547753064,0.7483644547753064,0.16926167253308666,0.16926167253308666,0.16926167253308666,0.16926167253308666,0.16926167253308666,0.16926167253308666
