mode,block,pitch_deg,split,sample,segment,response_ratio
diagonal_early,2,-7.5,train,35,0,-0.0035804928734867528
diagonal_early,2,-7.5,train,36,0,-0.0023392320918104686
diagonal_early,2,-7.5,train,37,0,-0.0014107830797397062
diagonal_early,2,-7.5,train,38,0,-0.003393604605067405
diagonal_early,2,-7.5,train,39,0,-0.0017257600496255595
diagonal_early,2,-7.5,train,40,0,0.0019044383754553188
diagonal_early,2,-7.5,train,41,0,0.0017796430499120036
diagonal_early,2,-7.5,train,42,0,0.0005136036170234891
diagonal_early,2,-7.5,train,43,0,0.0002597809673226818
diagonal_early,2,-7.5,train,44,0,0.0004501379435248523
diagonal_early,2,-7.5,train,45,0,0.0004773542842227302
diagonal_early,2,-7.5,train,46,0,-4.8935227133839174e-05
diagonal_early,2,-7.5,train,47,0,-0.001083882292215615
diagonal_early,2,-7.5,train,48,0,-0.001663890217855307
diagonal_early,2,-7.5,train,49,0,-0.002012925100291535
diagonal_early,2,-7.5,train,50,1,-0.002012925100291535
diagonal_early,2,-7.5,train,51,1,-0.0022741668136676396
diagonal_early,2,-7.5,train,52,1,-0.00039626270234078696
diagonal_early,2,-7.5,train,53,1,-0.0018188565875564494
diagonal_early,2,-7.5,train,54,1,-0.004610583455436769
diagonal_early,2,-7.5,train,55,1,0.0002772170247309495
diagonal_early,2,-7.5,train,56,1,-0.0031626504455742237
diagonal_early,2,-7.5,train,57,1,0.0008469991020216148
diagonal_early,2,-7.5,train,58,1,-0.00032349104435138186
diagonal_early,2,-7.5,train,59,1,0.01374359910447994
diagonal_early,2,-7.5,train,60,1,0.04209857167244519
diagonal_early,2,-7.5,train,61,1,0.09876025857716182
diagonal_early,2,-7.5,train,62,1,0.1840930833566315
diagonal_early,2,-7.5,train,63,1,0.29943534395866056
diagonal_early,2,-7.5,train,64,1,0.4395834792026088
diagonal_early,2,-7.5,train,65,1,0.581970456028401
diagonal_early,2,-7.5,train,66,1,0.7090297384315624
diagonal_early,2,-7.5,train,67,1,0.8204503788560793
diagonal_early,2,-7.5,train,68,1,0.8990097002494256
diagonal_early,2,-7.5,train,69,1,0.9543714738018874
diagonal_early,2,-7.5,train,70,1,0.9772913484939889
diagonal_early,2,-7.5,train,71,1,0.9890495668781176
diagonal_early,2,-7.5,train,72,1,0.9933700420791514
diagonal_early,2,-7.5,train,73,1,0.9960426306299214
diagonal_early,2,-7.5,train,74,1,0.9947586475095157
diagonal_early,2,-7.5,train,75,1,0.9956944845464534
diagonal_early,2,-7.5,train,76,1,0.9981100011560906
diagonal_early,2,-7.5,train,77,1,1.0001865636227227
diagonal_early,2,-7.5,train,78,1,1.0053729151834365
diagonal_early,2,-7.5,train,79,1,1.0056217332355861
diagonal_early,2,-7.5,train,80,1,1.0067932681347536
diagonal_early,2,-7.5,train,81,1,1.008462396681345
diagonal_early,2,-7.5,train,82,1,1.0051689032168758
diagonal_early,2,-7.5,train,83,1,1.0003371871046203
diagonal_early,2,-7.5,train,84,1,0.9983721274745677
diagonal_early,2,-7.5,train,85,1,0.9946749881139729
diagonal_early,2,-7.5,train,86,1,0.9961223509626707
diagonal_early,2,-7.5,train,87,1,0.9958962288943849
diagonal_early,2,-7.5,train,88,1,0.9930627568253871
diagonal_early,2,-7.5,train,89,1,0.9914494433769975
diagonal_early,2,-7.5,train,90,1,0.9895943224192523
diagonal_early,2,-7.5,train,91,1,0.9934893536507982
diagonal_early,2,-7.5,train,92,1,0.9943919310162195
diagonal_early,2,-7.5,train,93,1,0.9987106120829954
diagonal_early,2,-7.5,train,94,1,0.994162494011674
diagonal_early,2,-7.5,train,95,1,0.9954673339450476
diagonal_early,2,-7.5,train,96,1,0.9941205026386435
diagonal_early,2,-7.5,train,97,1,0.9951673514832731
diagonal_early,2,-7.5,train,98,1,0.9942906180833989
diagonal_early,2,-7.5,train,99,1,0.9935732397040139
diagonal_early,2,-7.5,train,100,2,0.9935732397040139
diagonal_early,2,-7.5,train,101,2,0.9939627704753726
diagonal_early,2,-7.5,train,102,2,0.9943523101467614
diagonal_early,2,-7.5,train,103,2,0.994741858701404
diagonal_early,2,-7.5,train,104,2,0.9951314161225238
diagonal_early,2,-7.5,train,105,2,0.995518051459172
diagonal_early,2,-7.5,train,106,2,0.9958783182929131
diagonal_early,2,-7.5,train,107,2,0.996091620854154
diagonal_early,2,-7.5,train,108,2,0.9962839283767265
diagonal_early,2,-7.5,train,109,2,0.9964762366696521
diagonal_early,2,-7.5,train,110,2,0.9966364499828165
diagonal_early,2,-7.5,train,111,2,0.9966682823333796
diagonal_early,2,-7.5,train,112,2,0.9967001175625939
diagonal_early,2,-7.5,train,113,2,1.0245549428796907
diagonal_early,2,-7.5,train,114,2,1.061684862207042
diagonal_early,2,-7.5,train,115,2,1.068453494213394
diagonal_early,2,-7.5,train,116,2,1.004357082298041
diagonal_early,2,-7.5,train,117,2,0.9402349979782462
diagonal_early,2,-7.5,train,118,2,0.8760961104097694
diagonal_early,2,-7.5,train,119,2,0.762531097191566
diagonal_early,2,-7.5,train,120,2,0.6223340209465983
diagonal_early,2,-7.5,train,121,2,0.48665863178676666
diagonal_early,2,-7.5,train,122,2,0.3509827962664453
diagonal_early,2,-7.5,train,123,2,0.21531694303665444
diagonal_early,2,-7.5,train,124,2,0.07967149921319391
diagonal_early,2,-7.5,train,125,2,0.029614410706782703
diagonal_early,2,-7.5,train,126,2,0.06510654554946307
diagonal_early,2,-7.5,train,127,2,0.10057505058241872
diagonal_early,2,-7.5,train,128,2,0.13601926918637722
diagonal_early,2,-7.5,train,129,2,0.1714385456534039
diagonal_early,2,-7.5,train,130,2,0.19815397940801505
diagonal_early,2,-7.5,train,131,2,0.21548269345513957
diagonal_early,2,-7.5,train,132,2,0.22681898727742647
diagonal_early,2,-7.5,train,133,2,0.23814700489546853
diagonal_early,2,-7.5,train,134,2,0.24946649848363422
diagonal_early,2,-7.5,train,135,2,0.27517609042548263
diagonal_early,2,-7.5,train,136,2,0.3070488440696903
diagonal_early,2,-7.5,train,137,2,0.33715268472031285
diagonal_early,2,-7.5,train,138,2,0.36198145186434966
diagonal_early,2,-7.5,train,139,2,0.386826417622739
diagonal_early,2,-7.5,train,140,2,0.3829580920993157
diagonal_early,2,-7.5,train,141,2,0.37190963934759513
diagonal_early,2,-7.5,train,142,2,0.3608618296230644
diagonal_early,2,-7.5,train,143,2,0.35147503565854527
diagonal_early,2,-7.5,train,144,2,0.3537108891552968
diagonal_early,2,-7.5,train,145,2,0.3491183736286893
diagonal_early,2,-7.5,train,146,2,0.3437675422107295
diagonal_early,2,-7.5,train,147,2,0.33841710987081597
diagonal_early,2,-7.5,train,148,2,0.3330670818574023
diagonal_early,2,-7.5,train,149,2,0.3277174634181531
diagonal_early,2,7.5,train,0,0,0.0
diagonal_early,2,7.5,train,1,0,-0.00011894673277098608
diagonal_early,2,7.5,train,2,0,-0.000638064289082594
diagonal_early,2,7.5,train,3,0,-0.0016641889816186848
diagonal_early,2,7.5,train,4,0,-0.0005178926208301463
diagonal_early,2,7.5,train,5,0,0.0011231297078920337
diagonal_early,2,7.5,train,6,0,-0.0010663230681198005
diagonal_early,2,7.5,train,7,0,-0.0025917628272234105
diagonal_early,2,7.5,train,8,0,-0.000417424976178821
diagonal_early,2,7.5,train,9,0,0.0006787748790805033
diagonal_early,2,7.5,train,10,0,-0.0009212404317219844
diagonal_early,2,7.5,train,11,0,-0.0009332100685104348
diagonal_early,2,7.5,train,12,0,0.000700076684804449
diagonal_early,2,7.5,train,13,0,0.00014844323047027508
diagonal_early,2,7.5,train,14,0,-0.001311756560159794
diagonal_early,2,7.5,train,15,0,-0.0012902377801366288
diagonal_early,2,7.5,train,16,0,0.00020353743950657927
diagonal_early,2,7.5,train,17,0,-0.001740980272167104
diagonal_early,2,7.5,train,18,0,-0.0034789170074523233
diagonal_early,2,7.5,train,19,0,-0.0016840802221217274
diagonal_early,2,7.5,train,20,0,-0.0005575398249342666
diagonal_early,2,7.5,train,21,0,-0.0002833586581393379
diagonal_early,2,7.5,train,22,0,1.9223641167076255e-05
diagonal_early,2,7.5,train,23,0,0.0010456741677728782
diagonal_early,2,7.5,train,24,0,0.0003522344159333416
diagonal_early,2,7.5,train,25,0,-0.0010694253467373298
diagonal_early,2,7.5,train,26,0,-0.003221756247132395
diagonal_early,2,7.5,train,27,0,-0.0009389526855964769
diagonal_early,2,7.5,train,28,0,0.0016696113619592524
diagonal_early,2,7.5,train,29,0,-8.939248577344054e-05
diagonal_early,2,7.5,train,30,0,-0.0007143007082118768
diagonal_early,2,7.5,train,31,0,0.0002893677639459063
diagonal_early,2,7.5,train,32,0,-0.0009745757114320088
diagonal_early,2,7.5,train,33,0,-0.003523102040326543
diagonal_early,2,7.5,train,34,0,-0.001539711975682215
diagonal_early,2,7.5,train,35,0,0.002266432989014203
diagonal_early,2,7.5,train,36,0,0.0011641399785377326
diagonal_early,2,7.5,train,37,0,-0.00192168314345418
diagonal_early,2,7.5,train,38,0,-0.0011297793816571452
diagonal_early,2,7.5,train,39,0,-0.001281560103892052
diagonal_early,2,7.5,train,40,0,-0.003786198279244607
diagonal_early,2,7.5,train,41,0,-0.003526178694759193
diagonal_early,2,7.5,train,42,0,-0.0006588899185361007
diagonal_early,2,7.5,train,43,0,-0.0013947189121055147
diagonal_early,2,7.5,train,44,0,-0.003275802490676102
diagonal_early,2,7.5,train,45,0,-0.0023755249799627632
diagonal_early,2,7.5,train,46,0,-0.0010051295689756207
diagonal_early,2,7.5,train,47,0,0.00038991997399818817
diagonal_early,2,7.5,train,48,0,-0.0009557338388647634
diagonal_early,2,7.5,train,49,0,-0.0035923981356661997
diagonal_early,2,7.5,train,50,1,-0.0035923981356661997
diagonal_early,2,7.5,train,51,1,-0.003355881882262562
diagonal_early,2,7.5,train,52,1,-0.006003044195913383
diagonal_early,2,7.5,train,53,1,-0.0046170011177548475
diagonal_early,2,7.5,train,54,1,-0.006161284264394423
diagonal_early,2,7.5,train,55,1,-0.0028132110826856733
diagonal_early,2,7.5,train,56,1,0.008581374493493792
diagonal_early,2,7.5,train,57,1,0.023546496346458976
diagonal_early,2,7.5,train,58,1,0.06352818218385534
diagonal_early,2,7.5,train,59,1,0.12306318093523243
diagonal_early,2,7.5,train,60,1,0.21521559915246982
diagonal_early,2,7.5,train,61,1,0.32705424382293913
diagonal_early,2,7.5,train,62,1,0.46191090217143216
diagonal_early,2,7.5,train,63,1,0.5937153540538015
diagonal_early,2,7.5,train,64,1,0.7142987949906863
diagonal_early,2,7.5,train,65,1,0.8175673200257532
diagonal_early,2,7.5,train,66,1,0.8946976121249587
diagonal_early,2,7.5,train,67,1,0.9461092169768067
diagonal_early,2,7.5,train,68,1,0.9781190731186515
diagonal_early,2,7.5,train,69,1,0.991438999481853
diagonal_early,2,7.5,train,70,1,1.0015690078582737
diagonal_early,2,7.5,train,71,1,1.0024125916964435
diagonal_early,2,7.5,train,72,1,1.0051877369740525
diagonal_early,2,7.5,train,73,1,1.002052818000697
diagonal_early,2,7.5,train,74,1,1.0003132994109984
diagonal_early,2,7.5,train,75,1,0.9993842254268529
diagonal_early,2,7.5,train,76,1,0.9975570791196163
diagonal_early,2,7.5,train,77,1,0.9980449177327727
diagonal_early,2,7.5,train,78,1,0.9913064301455967
diagonal_early,2,7.5,train,79,1,0.9897347215194554
diagonal_early,2,7.5,train,80,1,0.9907795727893384
diagonal_early,2,7.5,train,81,1,0.9935390381750272
diagonal_early,2,7.5,train,82,1,0.9991562115202245
diagonal_early,2,7.5,train,83,1,1.0022115083584968
diagonal_early,2,7.5,train,84,1,1.0013717751603677
diagonal_early,2,7.5,train,85,1,1.0025660183535536
diagonal_early,2,7.5,train,86,1,1.001041875149315
diagonal_early,2,7.5,train,87,1,1.002941770249418
diagonal_early,2,7.5,train,88,1,1.0055409146186458
diagonal_early,2,7.5,train,89,1,1.0050648021954833
diagonal_early,2,7.5,train,90,1,1.0038001284025964
diagonal_early,2,7.5,train,91,1,0.9992786689070384
diagonal_early,2,7.5,train,92,1,1.000466122691583
diagonal_early,2,7.5,train,93,1,0.9969140285612829
diagonal_early,2,7.5,train,94,1,1.0017634055207751
diagonal_early,2,7.5,train,95,1,0.9998667337329176
diagonal_early,2,7.5,train,96,1,1.0011555548151978
diagonal_early,2,7.5,train,97,1,0.999803196176927
diagonal_early,2,7.5,train,98,1,1.0011244538149486
diagonal_early,2,7.5,train,99,1,1.002271642565071
diagonal_early,2,7.5,train,100,2,1.002271642565071
diagonal_early,2,7.5,train,101,2,1.0013219983623292
diagonal_early,2,7.5,train,102,2,1.0003724921266126
diagonal_early,2,7.5,train,103,2,0.999423123908306
diagonal_early,2,7.5,train,104,2,0.998473893757781
diagonal_early,2,7.5,train,105,2,0.9975248017253964
diagonal_early,2,7.5,train,106,2,0.9965758478614967
diagonal_early,2,7.5,train,107,2,0.9963300093351564
diagonal_early,2,7.5,train,108,2,0.9961845999342747
diagonal_early,2,7.5,train,109,2,0.9960391853959513
diagonal_early,2,7.5,train,110,2,0.9958937657209872
diagonal_early,2,7.5,train,111,2,0.9957483409101862
diagonal_early,2,7.5,train,112,2,0.9956029109643512
diagonal_early,2,7.5,train,113,2,1.0021076496435901
diagonal_early,2,7.5,train,114,2,1.0108209996828699
diagonal_early,2,7.5,train,115,2,1.0195246855617635
diagonal_early,2,7.5,train,116,2,1.0282182798080053
diagonal_early,2,7.5,train,117,2,1.0369013559307605
diagonal_early,2,7.5,train,118,2,1.0455734884913117
diagonal_early,2,7.5,train,119,2,1.10492757593922
diagonal_early,2,7.5,train,120,2,1.194698514870585
diagonal_early,2,7.5,train,121,2,1.284470913771132
diagonal_early,2,7.5,train,122,2,1.3742421845014972
diagonal_early,2,7.5,train,123,2,1.4640097384679278
diagonal_early,2,7.5,train,124,2,1.5537709870102843
diagonal_early,2,7.5,train,125,2,1.5655459362310395
diagonal_early,2,7.5,train,126,2,1.499326499815027
diagonal_early,2,7.5,train,127,2,1.4330926043219105
diagonal_early,2,7.5,train,128,2,1.3668499993128844
diagonal_early,2,7.5,train,129,2,1.3006044401738548
diagonal_early,2,7.5,train,130,2,1.2343616851493633
diagonal_early,2,7.5,train,131,2,1.182431565561546
diagonal_early,2,7.5,train,132,2,1.1543469567113809
diagonal_early,2,7.5,train,133,2,1.1262653062402952
diagonal_early,2,7.5,train,134,2,1.0981871566399888
diagonal_early,2,7.5,train,135,2,1.070113050351759
diagonal_early,2,7.5,train,136,2,1.042043529711393
diagonal_early,2,7.5,train,137,2,1.0261387509192994
diagonal_early,2,7.5,train,138,2,1.04671406764671
diagonal_early,2,7.5,train,139,2,1.0672881050505094
diagonal_early,2,7.5,train,140,2,1.0878608385638076
diagonal_early,2,7.5,train,141,2,1.1084322436225156
diagonal_early,2,7.5,train,142,2,1.1290022956655354
diagonal_early,2,7.5,train,143,2,1.1468514489769819
diagonal_early,2,7.5,train,144,2,1.1456634251566042
diagonal_early,2,7.5,train,145,2,1.1444755444420796
diagonal_early,2,7.5,train,146,2,1.1432878071352517
diagonal_early,2,7.5,train,147,2,1.1421002135379081
diagonal_early,2,7.5,train,148,2,1.1409127639517718
diagonal_early,2,7.5,train,149,2,1.1397254586785057
diagonal_early,2,-10.0,test,0,0,-0.0
diagonal_early,2,-10.0,test,1,0,-0.00011771745528017886
diagonal_early,2,-10.0,test,2,0,-0.00017513227390224625
diagonal_early,2,-10.0,test,3,0,0.00018163544692978008
diagonal_early,2,-10.0,test,4,0,0.00010862198161749856
diagonal_early,2,-10.0,test,5,0,-0.0007049829855248716
diagonal_early,2,-10.0,test,6,0,-2.3072344786943833e-05
diagonal_early,2,-10.0,test,7,0,0.0013955994670654518
diagonal_early,2,-10.0,test,8,0,-0.0003435427099868501
diagonal_early,2,-10.0,test,9,0,-0.0018988287334912892
diagonal_early,2,-10.0,test,10,0,0.00012301226783815853
diagonal_early,2,-10.0,test,11,0,0.0006061929849940506
diagonal_early,2,-10.0,test,12,0,-0.00244951338319297
diagonal_early,2,-10.0,test,13,0,-0.003349795287213366
diagonal_early,2,-10.0,test,14,0,-0.002230797255401374
diagonal_early,2,-10.0,test,15,0,-0.0017011255465607083
diagonal_early,2,-10.0,test,16,0,-0.0009402072885659838
diagonal_early,2,-10.0,test,17,0,0.0005159802073880348
diagonal_early,2,-10.0,test,18,0,0.0009312225196433588
diagonal_early,2,-10.0,test,19,0,8.922548277876983e-05
diagonal_early,2,-10.0,test,20,0,-0.0007395103904780803
diagonal_early,2,-10.0,test,21,0,-0.002115179247414725
diagonal_early,2,-10.0,test,22,0,-0.0017114462474462628
diagonal_early,2,-10.0,test,23,0,-0.0015312367141614273
diagonal_early,2,-10.0,test,24,0,-0.0022228160797233575
diagonal_early,2,-10.0,test,25,0,-0.001609615132734472
diagonal_early,2,-10.0,test,26,0,0.0004454144601424038
diagonal_early,2,-10.0,test,27,0,0.0011944289455452684
diagonal_early,2,-10.0,test,28,0,-0.0008434673878257182
diagonal_early,2,-10.0,test,29,0,-0.002079006106084833
diagonal_early,2,-10.0,test,30,0,-0.001517590668108745
diagonal_early,2,-10.0,test,31,0,-0.0018957946114708257
diagonal_early,2,-10.0,test,32,0,-0.001845593392945486
diagonal_early,2,-10.0,test,33,0,-0.0006700423513305855
diagonal_early,2,-10.0,test,34,0,-0.0025879797380088275
diagonal_early,2,-10.0,test,35,0,-0.004185359466582511
diagonal_early,2,-10.0,test,36,0,-0.0009325834869945684
diagonal_early,2,-10.0,test,37,0,-0.00029577125522629215
diagonal_early,2,-10.0,test,38,0,-0.002845360653851283
diagonal_early,2,-10.0,test,39,0,-0.002828620726391436
diagonal_early,2,-10.0,test,40,0,-0.0012484747931612208
diagonal_early,2,-10.0,test,41,0,-0.0010820449283939133
diagonal_early,2,-10.0,test,42,0,-0.0017207360125973483
diagonal_early,2,-10.0,test,43,0,-0.0014477646486273296
diagonal_early,2,-10.0,test,44,0,-0.0008393819989100897
diagonal_early,2,-10.0,test,45,0,-0.00034939390089520114
diagonal_early,2,-10.0,test,46,0,-0.0008047124695765812
diagonal_early,2,-10.0,test,47,0,-0.0019605580714534025
diagonal_early,2,-10.0,test,48,0,-0.0017731511948492571
diagonal_early,2,-10.0,test,49,0,-0.0011804989204109038
diagonal_early,2,-10.0,test,50,1,-0.0011804989204109038
diagonal_early,2,-10.0,test,51,1,-0.0018989887274101682
diagonal_early,2,-10.0,test,52,1,-0.00030536764157410533
diagonal_early,2,-10.0,test,53,1,-0.002758291519849621
diagonal_early,2,-10.0,test,54,1,-0.0022007603996802845
diagonal_early,2,-10.0,test,55,1,0.00028413465274943373
diagonal_early,2,-10.0,test,56,1,-0.0034055162350153196
diagonal_early,2,-10.0,test,57,1,-0.0004993352042221479
diagonal_early,2,-10.0,test,58,1,0.0024118123223001602
diagonal_early,2,-10.0,test,59,1,0.020006592142666084
diagonal_early,2,-10.0,test,60,1,0.05422169440762777
diagonal_early,2,-10.0,test,61,1,0.10987974340671194
diagonal_early,2,-10.0,test,62,1,0.18750011015055731
diagonal_early,2,-10.0,test,63,1,0.28937893684803057
diagonal_early,2,-10.0,test,64,1,0.41406263473218263
diagonal_early,2,-10.0,test,65,1,0.5464511227849971
diagonal_early,2,-10.0,test,66,1,0.6699704473675845
diagonal_early,2,-10.0,test,67,1,0.7786515644509127
diagonal_early,2,-10.0,test,68,1,0.8612914046582152
diagonal_early,2,-10.0,test,69,1,0.9263767919546669
diagonal_early,2,-10.0,test,70,1,0.9628554080900871
diagonal_early,2,-10.0,test,71,1,0.9846219840909102
diagonal_early,2,-10.0,test,72,1,0.9920287026972234
diagonal_early,2,-10.0,test,73,1,0.9978577602976987
diagonal_early,2,-10.0,test,74,1,0.996582659337696
diagonal_early,2,-10.0,test,75,1,0.995759840159344
diagonal_early,2,-10.0,test,76,1,1.0002998455401688
diagonal_early,2,-10.0,test,77,1,0.9993505495899369
diagonal_early,2,-10.0,test,78,1,1.0037112557691825
diagonal_early,2,-10.0,test,79,1,1.0055324672461752
diagonal_early,2,-10.0,test,80,1,1.0067773881368172
diagonal_early,2,-10.0,test,81,1,1.0084857797810998
diagonal_early,2,-10.0,test,82,1,1.0058457703132067
diagonal_early,2,-10.0,test,83,1,1.0037253078822308
diagonal_early,2,-10.0,test,84,1,1.0018409110152071
diagonal_early,2,-10.0,test,85,1,0.9976406020159502
diagonal_early,2,-10.0,test,86,1,0.9986610096605624
diagonal_early,2,-10.0,test,87,1,0.9983926537471627
diagonal_early,2,-10.0,test,88,1,0.9940800211414798
diagonal_early,2,-10.0,test,89,1,0.9936971999268247
diagonal_early,2,-10.0,test,90,1,0.9925390253184228
diagonal_early,2,-10.0,test,91,1,0.9939335338755679
diagonal_early,2,-10.0,test,92,1,0.9963813972988632
diagonal_early,2,-10.0,test,93,1,0.9983941370569781
diagonal_early,2,-10.0,test,94,1,0.9966584877846577
diagonal_early,2,-10.0,test,95,1,0.9954797549180519
diagonal_early,2,-10.0,test,96,1,0.9951305429339182
diagonal_early,2,-10.0,test,97,1,0.9959144349968276
diagonal_early,2,-10.0,test,98,1,0.9958489356724275
diagonal_early,2,-10.0,test,99,1,0.9955337513726293
diagonal_early,2,-10.0,test,100,2,0.9955337513726293
diagonal_early,2,-10.0,test,101,2,0.995545415233099
diagonal_early,2,-10.0,test,102,2,0.9955573361401967
diagonal_early,2,-10.0,test,103,2,0.9955695140923309
diagonal_early,2,-10.0,test,104,2,0.9955819490878369
diagonal_early,2,-10.0,test,105,2,0.9955946411249788
diagonal_early,2,-10.0,test,106,2,0.9959256159206735
diagonal_early,2,-10.0,test,107,2,0.9964007967496681
diagonal_early,2,-10.0,test,108,2,0.9968600491146706
diagonal_early,2,-10.0,test,109,2,0.9973191048917662
diagonal_early,2,-10.0,test,110,2,0.9977779640469053
diagonal_early,2,-10.0,test,111,2,0.9982066604223598
diagonal_early,2,-10.0,test,112,2,0.9983955680730061
diagonal_early,2,-10.0,test,113,2,1.0194501225093693
diagonal_early,2,-10.0,test,114,2,1.0474598766028784
diagonal_early,2,-10.0,test,115,2,1.075469282140258
diagonal_early,2,-10.0,test,116,2,1.1034779658018563
diagonal_early,2,-10.0,test,117,2,1.112458599695883
diagonal_early,2,-10.0,test,118,2,1.1119130216726085
diagonal_early,2,-10.0,test,119,2,1.0743039273593447
diagonal_early,2,-10.0,test,120,2,1.0144632377849543
diagonal_early,2,-10.0,test,121,2,0.9546238468346475
diagonal_early,2,-10.0,test,122,2,0.883964373947561
diagonal_early,2,-10.0,test,123,2,0.7754119992519539
diagonal_early,2,-10.0,test,124,2,0.6668400941370074
diagonal_early,2,-10.0,test,125,2,0.5762977513807065
diagonal_early,2,-10.0,test,126,2,0.5038012933368433
diagonal_early,2,-10.0,test,127,2,0.4313201100858167
diagonal_early,2,-10.0,test,128,2,0.4891586146419174
diagonal_early,2,-10.0,test,129,2,0.5842544507092045
diagonal_early,2,-10.0,test,130,2,0.6793693739269949
diagonal_early,2,-10.0,test,131,2,0.7717566368650649
diagonal_early,2,-10.0,test,132,2,0.8595724568284082
diagonal_early,2,-10.0,test,133,2,0.9256111841901656
diagonal_early,2,-10.0,test,134,2,0.9481480122791757
diagonal_early,2,-10.0,test,135,2,0.9706928568896652
diagonal_early,2,-10.0,test,136,2,0.993245321033511
diagonal_early,2,-10.0,test,137,2,1.0144992548495515
diagonal_early,2,-10.0,test,138,2,1.0318249915408406
diagonal_early,2,-10.0,test,139,2,1.031295713826949
diagonal_early,2,-10.0,test,140,2,1.028524845226913
diagonal_early,2,-10.0,test,141,2,1.0257421122925443
diagonal_early,2,-10.0,test,142,2,1.0229475457046804
diagonal_early,2,-10.0,test,143,2,1.0213868805931106
diagonal_early,2,-10.0,test,144,2,1.0273451248386158
diagonal_early,2,-10.0,test,145,2,1.0318098708579033
diagonal_early,2,-10.0,test,146,2,1.0362728011277065
diagonal_early,2,-10.0,test,147,2,1.0407339054654694
diagonal_early,2,-10.0,test,148,2,1.0451931737001736
diagonal_early,2,-10.0,test,149,2,1.049650595672501
diagonal_early,2,10.0,test,0,0,0.0
diagonal_early,2,10.0,test,1,0,-8.892253858924715e-05
diagonal_early,2,10.0,test,2,0,-0.0002175804736482456
diagonal_early,2,10.0,test,3,0,-0.00022794982804254078
diagonal_early,2,10.0,test,4,0,-0.0008635012377278435
diagonal_early,2,10.0,test,5,0,-0.0008735520010800515
diagonal_early,2,10.0,test,6,0,0.0003269342647499793
diagonal_early,2,10.0,test,7,0,-0.0010989445114371128
diagonal_early,2,10.0,test,8,0,-0.0015715922950230552
diagonal_early,2,10.0,test,9,0,-0.0006691958343930764
diagonal_early,2,10.0,test,10,0,-0.001908907770073789
diagonal_early,2,10.0,test,11,0,-0.001929228164729108
diagonal_early,2,10.0,test,12,0,-0.0008414301228579053
diagonal_early,2,10.0,test,13,0,-0.0008039212306057
diagonal_early,2,10.0,test,14,0,-0.00038599074801872466
diagonal_early,2,10.0,test,15,0,-0.0008046987809995765
diagonal_early,2,10.0,test,16,0,-0.0015514528831662212
diagonal_early,2,10.0,test,17,0,-0.0016628850823604134
diagonal_early,2,10.0,test,18,0,-0.000949260354765372
diagonal_early,2,10.0,test,19,0,0.0005894336268675399
diagonal_early,2,10.0,test,20,0,0.0009574344548268403
diagonal_early,2,10.0,test,21,0,0.001109749121057316
diagonal_early,2,10.0,test,22,0,-0.0006909631247373349
diagonal_early,2,10.0,test,23,0,-0.00040301877598297584
diagonal_early,2,10.0,test,24,0,0.0009039221576960701
diagonal_early,2,10.0,test,25,0,0.0003786465319336546
diagonal_early,2,10.0,test,26,0,-0.001355668194322286
diagonal_early,2,10.0,test,27,0,-0.001436188843436277
diagonal_early,2,10.0,test,28,0,-0.00020509143253397721
diagonal_early,2,10.0,test,29,0,-0.0010581088285876125
diagonal_early,2,10.0,test,30,0,-0.0021634901942386973
diagonal_early,2,10.0,test,31,0,0.0004963605106114331
diagonal_early,2,10.0,test,32,0,0.0006591859065938728
diagonal_early,2,10.0,test,33,0,-0.0024712664875660684
diagonal_early,2,10.0,test,34,0,-0.001221169966349897
diagonal_early,2,10.0,test,35,0,0.001311577759636609
diagonal_early,2,10.0,test,36,0,0.00010463940796700583
diagonal_early,2,10.0,test,37,0,-0.0015882527168110897
diagonal_early,2,10.0,test,38,0,-0.0014886960914763814
diagonal_early,2,10.0,test,39,0,-0.0013967454734554936
diagonal_early,2,10.0,test,40,0,-0.002433288662742151
diagonal_early,2,10.0,test,41,0,-0.0013222495702211701
diagonal_early,2,10.0,test,42,0,-0.0006267278247752628
diagonal_early,2,10.0,test,43,0,-0.002037635817998864
diagonal_early,2,10.0,test,44,0,-0.004463526156932808
diagonal_early,2,10.0,test,45,0,-0.004498562241804857
diagonal_early,2,10.0,test,46,0,-0.0036537290068852668
diagonal_early,2,10.0,test,47,0,-0.0023370410215566508
diagonal_early,2,10.0,test,48,0,-0.002633959853164911
diagonal_early,2,10.0,test,49,0,-0.003743603809192022
diagonal_early,2,10.0,test,50,1,-0.003743603809192022
diagonal_early,2,10.0,test,51,1,-0.0037441479703635107
diagonal_early,2,10.0,test,52,1,-0.0060544172000025435
diagonal_early,2,10.0,test,53,1,-0.004565735615960894
diagonal_early,2,10.0,test,54,1,-0.003901364352106594
diagonal_early,2,10.0,test,55,1,-0.0027198547909743813
diagonal_early,2,10.0,test,56,1,0.00946934751498936
diagonal_early,2,10.0,test,57,1,0.030833033297730645
diagonal_early,2,10.0,test,58,1,0.07287047556273638
diagonal_early,2,10.0,test,59,1,0.13372730537069547
diagonal_early,2,10.0,test,60,1,0.2210017979720925
diagonal_early,2,10.0,test,61,1,0.32744896259226325
diagonal_early,2,10.0,test,62,1,0.45565160259921944
diagonal_early,2,10.0,test,63,1,0.5819834197107429
diagonal_early,2,10.0,test,64,1,0.701074472736717
