seed,protocol,sample_size,model,value,metric
20290818,random,8,Generic RBF,0.0137803655740212,switch_absolute_error
20290818,qualified,8,Pdiag finite,0.00318637150037616,switch_absolute_error
20290818,qualified,8,Full operator,0.0036314731129744697,switch_absolute_error
20290818,qualified,8,Generic RBF,0.008003286375316127,switch_absolute_error
20290818,random,10,Pdiag finite,0.00203194677115279,switch_absolute_error
20290818,random,10,Full operator,0.0020810363972366564,switch_absolute_error
20290818,random,10,Generic RBF,0.00925662761313473,switch_absolute_error
20290818,qualified,10,Pdiag finite,0.00295856100529507,switch_absolute_error
20290818,qualified,10,Full operator,0.00265740838760643,switch_absolute_error
20290818,qualified,10,Generic RBF,0.00794464230964283,switch_absolute_error
20290818,random,15,Pdiag finite,0.0019193379343474398,switch_absolute_error
20290818,random,15,Full operator,0.00165798505112052,switch_absolute_error
20290818,random,15,Generic RBF,0.00519905047409316,switch_absolute_error
20290818,qualified,15,Pdiag finite,0.00160811257387314,switch_absolute_error
20290818,qualified,15,Full operator,0.0016708575347959699,switch_absolute_error
20290818,qualified,15,Generic RBF,0.0055019517998401695,switch_absolute_error
20290818,random,20,Pdiag finite,0.0017590042196352074,switch_absolute_error
20290818,random,20,Full operator,0.0013067747479257202,switch_absolute_error
20290818,random,20,Generic RBF,0.0040836726169055804,switch_absolute_error
20290818,qualified,20,Pdiag finite,0.0017896070307926802,switch_absolute_error
20290818,qualified,20,Full operator,0.00116757262709229,switch_absolute_error
20290818,qualified,20,Generic RBF,0.00367017916003473,switch_absolute_error
20300818,random,3,Pdiag finite,0.00551462571397143,switch_absolute_error
20300818,random,3,Full operator,0.016358001616488073,switch_absolute_error
20300818,random,3,Generic RBF,0.0267425700683407,switch_absolute_error
20300818,qualified,3,Pdiag finite,0.00790301773467966,switch_absolute_error
20300818,qualified,3,Full operator,0.014118760749163451,switch_absolute_error
20300818,qualified,3,Generic RBF,0.07938674785435103,switch_absolute_error
20300818,random,5,Pdiag finite,0.00572719461034165,switch_absolute_error
20300818,random,5,Full operator,0.0049704611691278495,switch_absolute_error
20300818,random,5,Generic RBF,0.0047741988566833695,switch_absolute_error
20300818,qualified,5,Pdiag finite,0.00477678877396123,switch_absolute_error
20300818,qualified,5,Full operator,0.00556991611346408,switch_absolute_error
20300818,qualified,5,Generic RBF,0.005687847593009681,switch_absolute_error
20300818,random,8,Pdiag finite,0.00314887949294559,switch_absolute_error
20300818,random,8,Full operator,0.00225467284673204,switch_absolute_error
20300818,random,8,Generic RBF,0.0024269831830327398,switch_absolute_error
20300818,qualified,8,Pdiag finite,0.0042451354133446004,switch_absolute_error
20300818,qualified,8,Full operator,0.00428086954698125,switch_absolute_error
20300818,qualified,8,Generic RBF,0.00431706566849582,switch_absolute_error
20300818,random,10,Pdiag finite,0.0029038243224422,switch_absolute_error
20300818,random,10,Full operator,0.00225749012435756,switch_absolute_error
20300818,random,10,Generic RBF,0.00232015039578684,switch_absolute_error
20300818,qualified,10,Pdiag finite,0.00374427251123804,switch_absolute_error
20300818,qualified,10,Full operator,0.0033174988911156902,switch_absolute_error
20300818,qualified,10,Generic RBF,0.00328126510222213,switch_absolute_error
20300818,random,15,Pdiag finite,0.0034377312584435897,switch_absolute_error
20300818,random,15,Full operator,0.0022053199509671105,switch_absolute_error
20300818,random,15,Generic RBF,0.0022613077008410603,switch_absolute_error
20300818,qualified,15,Pdiag finite,0.00307630836326394,switch_absolute_error
20300818,qualified,15,Full operator,0.00174693834743145,switch_absolute_error
20300818,qualified,15,Generic RBF,0.00168046849877506,switch_absolute_error
20300818,random,20,Pdiag finite,0.0033179217477627997,switch_absolute_error
20300818,random,20,Full operator,0.00192759973527191,switch_absolute_error
20300818,random,20,Generic RBF,0.00188853292493203,switch_absolute_error
20300818,qualified,20,Pdiag finite,0.00340957151779338,switch_absolute_error
20300818,qualified,20,Full operator,0.0017824655717820401,switch_absolute_error
20300818,qualified,20,Generic RBF,0.0015587715959393396,switch_absolute_error
20260818,random,30,Pdiag finite,0.0096092342804537,switch_absolute_error
20260818,random,30,Full operator,0.0076721694444144,switch_absolute_error
20260818,random,30,Generic RBF,0.0053835330884982,switch_absolute_error
20270818,random,30,Pdiag finite,0.0066929527534229,switch_absolute_error
20270818,random,30,Full operator,0.0047638753807719,switch_absolute_error
20270818,random,30,Generic RBF,0.0047728395039992,switch_absolute_error
20280818,random,30,Pdiag finite,0.0062237604984152,switch_absolute_error
20280818,random,30,Full operator,0.004436542243735,switch_absolute_error
20280818,random,30,Generic RBF,0.0021750045728965,switch_absolute_error
20290818,random,30,Pdiag finite,0.0015604162042287,switch_absolute_error
20290818,random,30,Full operator,0.0004196464664789,switch_absolute_error
20290818,random,30,Generic RBF,0.0027338856983674,switch_absolute_error
20300818,random,30,Pdiag finite,0.0030626927632029,switch_absolute_error
20300818,random,30,Full operator,0.0012863177866924,switch_absolute_error
20300818,random,30,Generic RBF,0.0011934317208546,switch_absolute_error
20260818,qualified,30,Pdiag finite,0.0096092342804537,switch_absolute_error
20260818,qualified,30,Full operator,0.0076721694444144,switch_absolute_error
20260818,qualified,30,Generic RBF,0.0053835330884982,switch_absolute_error
20270818,qualified,30,Pdiag finite,0.0066929527534229,switch_absolute_error
20270818,qualified,30,Full operator,0.0047638753807719,switch_absolute_error
20270818,qualified,30,Generic RBF,0.0047728395039992,switch_absolute_error
20280818,qualified,30,Pdiag finite,0.0062237604984152,switch_absolute_error
20280818,qualified,30,Full operator,0.004436542243735,switch_absolute_error
20280818,qualified,30,Generic RBF,0.0021750045728965,switch_absolute_error
20290818,qualified,30,Pdiag finite,0.0015604162042287,switch_absolute_error
20290818,qualified,30,Full operator,0.0004196464664789,switch_absolute_error
20290818,qualified,30,Generic RBF,0.0027338856983674,switch_absolute_error
20300818,qualified,30,Pdiag finite,0.0030626927632029,switch_absolute_error
20300818,qualified,30,Full operator,0.0012863177866924,switch_absolute_error
20300818,qualified,30,Generic RBF,0.0011934317208546,switch_absolute_error
