arm,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_oop_correct,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
heading_push,20260818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.01080895506311208,0.05437586275912082,True,1.411835002280488,1.030034896087024,0.0008629673429375733,-0.006694119794239806,0.0025157591004251064,0.7380586949826117
heading_push,20260818,17,qualified,30,2,Pdiag finite (SE(3)),True,,278.7868803869933,0.05317527907391128,True,1.2499660915018724,1.0291923442214221,3.92119163887232e-09,0.04496264129628525,0.0034891017961500826,0.7104438815313736
heading_push,20280818,7,random,15,1,Frame-weighted (SE(3)),True,,0.007630851934663951,0.19038264670915606,False,0.553663177512229,0.553663177512229,0.553663177512229,0.553663177512229,0.553663177512229,0.553663177512229
heading_push,20280818,7,random,15,1,Full operator (SE(3)),True,,0.000939846970140934,0.05050828430263214,True,1.2267313649358982,1.0606546304159883,0.0518506535677169,0.014122175064728822,0.0020416481421273907,0.7265646811751769
heading_push,20280818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.019744341960176826,0.052878337480525575,True,0.9740196385342782,1.0551112307103974,0.04184717307824769,-0.005544474381603857,0.00294426032883822,0.7099921586573249
heading_push,20280818,7,random,15,1,Pdiag finite (SE(3)),True,,53.49389603594318,0.05140228825119765,True,1.020861946467297,1.0813483716232066,0.03855330069066912,0.0180209735781698,0.020441322833793536,0.6986218892971462
heading_push,20280818,8,random,15,2,Frame-weighted (SE(3)),True,,0.003914743079803884,0.19090190367873508,False,0.5643258303219405,0.5643258303219405,0.5643258303219405,0.5643258303219405,0.5643258303219405,0.5643258303219405
heading_push,20280818,8,random,15,2,Full operator (SE(3)),True,,0.00048008793964982033,0.10203449311464728,True,0.8702894813875816,1.0972844299084812,0.03788238642288409,0.0032740458271291436,0.003972829527332016,0.648744480784078
heading_push,20280818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.009671458974480629,0.05607984648191874,True,1.0031902841684266,1.1124743904123868,0.022973099265077988,0.0008749210073878472,0.004552473242370351,0.6475473709726756
heading_push,20280818,8,random,15,2,Pdiag finite (SE(3)),True,,56.67430098890327,0.058153422686007566,True,1.003137219321069,1.0985891280258229,0.03481164089336278,5.117493369823975e-13,0.4138535744713242,0.6340057838680584
heading_push,20280818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.003761370084248483,0.19546666841463106,False,0.5101505376913044,0.5101505376913044,0.5101505376913044,0.5101505376913044,0.5101505376913044,0.5101505376913044
heading_push,20280818,5,qualified,8,2,Full operator (SE(3)),True,,0.0004225139273330569,0.41902353017769506,False,2.4509022260045836,-0.2864332685244253,0.017118236255492247,-0.01617421651277466,0.046338941415136295,1.1403797359924073
heading_push,20280818,5,qualified,8,2,Pdiag pointwise (SE(3)),True,,0.010056743049062788,0.0804687817936787,True,1.4535885588171575,0.8075557504081669,0.052732880297478586,-0.014756733324953598,0.006136646145797923,0.6472941016422977
heading_push,20280818,5,qualified,8,2,Pdiag finite (SE(3)),True,,83.23241938604042,0.071955857732497,True,1.2499998084742552,0.7518479935495742,0.0436842437836199,0.045330496433583195,1.5858531689558744e-11,0.6275346326514124
heading_push,20270818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.004056105040945113,0.19251302600044434,False,0.5771290233307834,0.5771290233307834,0.5771290233307834,0.5771290233307834,0.5771290233307834,0.5771290233307834
heading_push,20270818,9,qualified,15,0,Full operator (SE(3)),True,,0.0017013510223478079,0.06021152006248374,True,1.4855564716709249,0.9594056217913547,0.028293066932844654,0.03067919636830502,0.004457843202776772,0.6840072506190638
heading_push,20270818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.010629341937601566,0.05682936255179855,True,1.34758662530303,0.9742122996853595,0.005224557081064789,-0.005470462389205474,0.00523176013512672,0.701949679409556
heading_push,20270818,9,qualified,15,0,Pdiag finite (SE(3)),True,,227.59192909498233,0.056766824521424654,True,1.2494543832507161,0.983716179575655,0.005194781624476343,0.01551392155858449,0.43040886813143064,0.6769719382992297
heading_push,20280818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.004920045030303299,0.19724335567127058,False,0.5636681745109833,0.5636681745109833,0.5636681745109833,0.5636681745109833,0.5636681745109833,0.5636681745109833
heading_push,20280818,3,qualified,8,0,Full operator (SE(3)),True,,0.0013044920051470399,0.2666459565420501,True,4.316736523207726,0.7005402555047591,0.012006403029428236,-0.003044896044705924,0.00849112757477946,0.721455360448396
heading_push,20280818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.011558120953850448,0.1073095846717734,True,0.8430900188290679,1.2238287138426764,0.005072043914765268,-0.01556155691708946,0.0012318048821358197,0.6758480359274629
heading_push,20280818,3,qualified,8,0,Pdiag finite (SE(3)),True,,138.00869618006982,0.07981064803022504,True,0.9019283523594398,1.2183526690111668,0.05436463053152059,0.02366552282590516,0.4401889711496557,0.6679041614068855
free_yaw_push,20260818,1,random,8,1,Frame-weighted (SE(3)),True,,0.00370192201808095,0.18245447765882078,False,0.44531416287505665,0.44531416287505665,0.44531416287505665,0.44531416287505665,0.44531416287505665,0.44531416287505665
free_yaw_push,20260818,1,random,8,1,Full operator (SE(3)),True,,0.0003961289767175913,0.05813622148308204,True,0.9122655483515221,0.9774896992373012,0.07093807815773912,0.03429764239511447,0.0100407453829975,0.340866042911099
free_yaw_push,20260818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.00950830604415387,0.046618812452335005,True,0.9671648236749263,0.9614866816570004,0.05068044557919736,0.020212396072703864,0.001568851146677275,0.26614380081749794
free_yaw_push,20260818,1,random,8,1,Pdiag finite (SE(3)),True,,18.188111094990745,0.044386772827325865,True,0.9586368573075089,0.9347148665069215,0.045282944417181996,0.021554746869878308,0.002192306845232649,0.20874778456422996
free_yaw_push,20260818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.0037628529826179147,0.17945939147108458,False,0.3389586185173923,0.3389586185173923,0.3389586185173923,0.3389586185173923,0.3389586185173923,0.3389586185173923
free_yaw_push,20260818,3,qualified,8,0,Full operator (SE(3)),True,,0.00040923699270933867,0.03775543297939466,True,0.950277431513884,1.0465803115760546,-0.002386930860347136,-0.008107243758190885,0.00026955038205284977,0.055438760753617894
free_yaw_push,20260818,3,qualified,8,0,Pdiag pointwise (SE(3)),True,,0.009554821997880936,0.03978959768746375,True,1.0136444682268826,0.9542352655477554,0.0244947747052939,0.0017440730285103031,0.0011652170832176627,0.03415459326500048
free_yaw_push,20260818,3,qualified,8,0,Pdiag finite (SE(3)),True,,21.865422024973668,0.04027051229649077,True,1.0875450567906015,0.9113318313471394,0.02157384263086372,0.026939150905142657,0.08745029939709607,0.03608909393527911
heading_push,20280818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.007738783955574036,0.20105015968110146,False,0.6019585594734566,0.6019585594734566,0.6019585594734566,0.6019585594734566,0.6019585594734566,0.6019585594734566
heading_push,20280818,10,qualified,15,1,Full operator (SE(3)),True,,0.001142475986853242,0.13183725100308924,True,0.7465148972241027,0.9777378679294636,0.031126211297409,0.019028464540031004,0.008718393823242965,0.7368175904105236
heading_push,20280818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.019376304931938648,0.07872749863634021,True,0.9359706898855387,0.987996705186627,0.1428760042169652,0.005437842707167073,0.007596586018196035,0.7171833150406879
heading_push,20280818,10,qualified,15,1,Pdiag finite (SE(3)),True,,91.03735693497583,0.08132540195310216,True,0.8990698434089741,1.0378726491837749,0.12558375673814615,0.013550677527707047,0.10309400411116826,0.6804196785839646
heading_push,20280818,11,qualified,15,2,Frame-weighted (SE(3)),True,,0.008271354949101806,0.19151737681042155,False,0.5956652867389972,0.5956652867389972,0.5956652867389972,0.5956652867389972,0.5956652867389972,0.5956652867389972
heading_push,20280818,11,qualified,15,2,Full operator (SE(3)),True,,0.0009429090423509479,0.05746514644940218,True,0.9974036584548422,1.1635692896773953,0.05551661893437233,0.02655972519073492,0.000919845686058489,0.626889885881352
heading_push,20280818,11,qualified,15,2,Pdiag pointwise (SE(3)),True,,0.020484603010118008,0.05764910854052657,True,0.9232110181789225,1.1477649680733641,0.0776298993143905,0.03842565199801302,0.0015996425894806896,0.6151071799860744
heading_push,20280818,11,qualified,15,2,Pdiag finite (SE(3)),True,,92.22931585193146,0.0575270850716506,True,0.9402294409269013,1.1669075363171915,0.06983266239167144,0.02304347917105438,0.28126553007141075,0.5938746249759035
free_yaw_push,20260818,0,random,8,0,Frame-weighted (SE(3)),True,,0.006832976010628045,0.18596793563102254,False,0.4419646519785107,0.4419646519785107,0.4419646519785107,0.4419646519785107,0.4419646519785107,0.4419646519785107
free_yaw_push,20260818,0,random,8,0,Full operator (SE(3)),True,,0.0005959880072623491,0.043898654092957116,True,0.9550975990035555,0.97036368973091,-0.007776846992501807,-0.006539570447324559,0.001763525809057238,0.17427263505027907
free_yaw_push,20260818,0,random,8,0,Pdiag pointwise (SE(3)),True,,0.017237494932487607,0.0460750057834196,True,0.9608850760413609,0.8986490905448725,-3.6054833431414754e-05,-0.016576718678051345,0.000995785386842005,0.04201011821846708
free_yaw_push,20260818,0,random,8,0,Pdiag finite (SE(3)),True,,56.777577474014834,0.04175570336371978,True,0.9561991461380744,0.9530059419154127,1.190303532461734e-09,8.24210733005248e-11,0.008033815698251278,0.049213870019409564
free_yaw_push,20260818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.0039020340191200376,0.1837172831828458,False,0.44558409029486684,0.44558409029486684,0.44558409029486684,0.44558409029486684,0.44558409029486684,0.44558409029486684
free_yaw_push,20260818,4,qualified,8,1,Full operator (SE(3)),True,,0.0004154930356889963,0.04649831161318082,True,0.9953372026864916,0.9219489671345968,0.003733063113331103,-0.009711941994891709,0.0008992489348180282,0.15317479086889949
free_yaw_push,20260818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.009996196953579783,0.04166510485306462,True,0.9942227099818454,0.9641243093375295,0.035187798501641825,-0.00042843745992221483,0.004005455417507406,0.09395431147028316
free_yaw_push,20260818,4,qualified,8,1,Pdiag finite (SE(3)),True,,24.21430570096709,0.044505269493719364,True,0.8983970139140123,0.9743501097095847,0.026052019551753392,0.08477253229095552,0.11200999981656994,0.12534165416368687
free_yaw_push,20260818,2,random,8,2,Frame-weighted (SE(3)),True,,0.0068442439660429955,0.18375658286710697,False,0.2643211997815803,0.2643211997815803,0.2643211997815803,0.2643211997815803,0.2643211997815803,0.2643211997815803
free_yaw_push,20260818,2,random,8,2,Full operator (SE(3)),True,,0.000564844929613173,0.07166748241692499,True,1.0238453302974246,0.7368722973586808,0.00013120201942543042,-0.06553313312966381,-0.0014985136321263037,0.3056451476246841
free_yaw_push,20260818,2,random,8,2,Pdiag pointwise (SE(3)),True,,0.017494493979029357,0.05288911680871771,True,1.0064878688021504,0.7946354837126224,0.019387553592142285,0.0025446705626337666,0.001343163815289449,-0.015737754653231843
free_yaw_push,20260818,2,random,8,2,Pdiag finite (SE(3)),True,,49.74586825596634,0.05080033162446762,True,0.9969674630824893,0.7082551825436536,0.017392839623730016,0.02570349536031065,0.0068240496459678075,1.3555764734089926e-11
heading_push,20280818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.0070756200002506375,0.192247647227626,False,0.5951578118116133,0.5951578118116133,0.5951578118116133,0.5951578118116133,0.5951578118116133,0.5951578118116133
heading_push,20280818,9,qualified,15,0,Full operator (SE(3)),True,,0.0006980689940974116,0.058355546075766276,True,0.8939214266816906,1.0993254952809648,0.0373923702378995,0.01338138369053541,0.004362955484383132,0.7286797712923331
heading_push,20280818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.020310838939622045,0.05354847385449664,True,0.9335752929313825,1.0989618089208273,0.022118899385229436,0.001332565670841275,0.004896155184605796,0.7151763350048377
heading_push,20280818,9,qualified,15,0,Pdiag finite (SE(3)),True,,123.4507500299951,0.054936522849702005,True,0.9317068636515475,1.1020600730804617,0.020994385773538366,0.041593260411179694,0.41012883114024495,0.6928469447851024
heading_push,20280818,17,qualified,30,2,Frame-weighted (SE(3)),True,,0.0043034820118919015,0.19389471372031322,False,0.6036834738380238,0.6036834738380238,0.6036834738380238,0.6036834738380238,0.6036834738380238,0.6036834738380238
heading_push,20280818,17,qualified,30,2,Full operator (SE(3)),True,,0.0005813130410388112,0.05336961461763161,True,0.9759546968157126,1.1063847503621085,0.015013186157674226,0.02283614513907445,0.0012158673292426052,0.7371607109018137
heading_push,20280818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.010440223035402596,0.052030403734402125,True,1.0068181981854594,1.086013069410977,0.022806684075550455,0.01465377534793729,0.001114594406706254,0.7294169324576213
heading_push,20280818,17,qualified,30,2,Pdiag finite (SE(3)),True,,86.4863500649808,0.05147186827935005,True,1.0850177626982715,1.0860163888670575,0.023088214122118405,3.3014353732597686e-09,0.12313683731561134,0.7022882947326216
heading_push,20280818,15,qualified,30,0,Frame-weighted (SE(3)),True,,0.013607296976260841,0.19343426102401162,False,0.577684187541121,0.577684187541121,0.577684187541121,0.577684187541121,0.577684187541121,0.577684187541121
heading_push,20280818,15,qualified,30,0,Full operator (SE(3)),True,,0.003182087908498943,0.05712589427229074,True,0.9720248002117076,1.06346996814669,0.04274078373488089,0.02382115970211348,0.01185690414207399,0.6918849443147286
heading_push,20280818,15,qualified,30,0,Pdiag pointwise (SE(3)),True,,0.034087063977494836,0.0573773330133962,True,0.9365025293124715,1.0562027623686583,0.01880992197218982,0.005651314539890991,0.016236424801669754,0.685853680262242
heading_push,20280818,15,qualified,30,0,Pdiag finite (SE(3)),True,,118.4998674649978,0.05588321352495505,True,0.9522695113803912,1.0661355408145972,0.03232931648468201,1.833775894370405e-09,4.409759820673998e-10,0.6697162616620624
heading_push,20280818,14,random,30,2,Frame-weighted (SE(3)),True,,0.008160755038261414,0.19264040794228948,False,0.5628134215640093,0.5628134215640093,0.5628134215640093,0.5628134215640093,0.5628134215640093,0.5628134215640093
heading_push,20280818,14,random,30,2,Full operator (SE(3)),True,,0.0010035240557044744,0.057467026380401715,True,1.201303178481878,1.0050086036949628,0.09187773195198504,0.01716377332978644,0.016202226204350596,0.6821104454294619
heading_push,20280818,14,random,30,2,Pdiag pointwise (SE(3)),True,,0.019330931012518704,0.05509105615576939,True,1.1564274485510486,1.0256608266814669,0.07242169770657236,0.00281824239436545,0.012005590070758796,0.6971573807071467
heading_push,20280818,14,random,30,2,Pdiag finite (SE(3)),True,,128.53557137190364,0.05566692489732122,True,1.1950458749374517,1.0172404687639784,0.08206039394720183,0.03632485735516936,0.10117257473901192,0.6768355836640225
free_yaw_push,20260818,6,random,15,0,Frame-weighted (SE(3)),True,,0.0039879659889265895,0.17896959848922941,False,0.3411703632438068,0.3411703632438068,0.3411703632438068,0.3411703632438068,0.3411703632438068,0.3411703632438068
free_yaw_push,20260818,6,random,15,0,Full operator (SE(3)),True,,0.000659686978906393,0.03701661813880556,True,0.9864356876549651,1.026623215445203,0.003422692284408446,0.02006072870992171,-0.000838705736653749,0.012046215959286892
free_yaw_push,20260818,6,random,15,0,Pdiag pointwise (SE(3)),True,,0.01359608001075685,0.03626211151316681,True,1.0082172588939993,1.01788006946097,0.014314740328125793,0.015184512070614614,0.001708328268611936,-0.017374453271467926
free_yaw_push,20260818,6,random,15,0,Pdiag finite (SE(3)),True,,47.01819473691285,0.03734305026987393,True,0.9851047234557061,0.9760592233985778,0.009627950099632951,0.031162385421173545,1.871106448091775e-09,0.001314128262884871
heading_push,20260818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.002383062965236604,0.19455713634206775,False,0.5976071292608323,0.5976071292608323,0.5976071292608323,0.5976071292608323,0.5976071292608323,0.5976071292608323
heading_push,20260818,5,qualified,8,2,Full operator (SE(3)),True,,0.0012401220155879855,1.0476805712155115,True,0.8633599082279062,4.100934506729739,0.004881239032000995,0.04368852451158341,0.21026872675737895,0.5897743358333469
heading_push,20260818,5,qualified,8,2,Pdiag pointwise (SE(3)),True,,0.009446161100640893,0.06563951246678464,True,1.8851551606688366,1.0670230779578707,0.005822485372455792,0.05742912326958157,0.001001378162462737,0.6706338169598673
heading_push,20260818,5,qualified,8,2,Pdiag finite (SE(3)),True,,452.8418944530422,0.058054327200621335,True,1.2499999999998832,0.9694165766478684,0.0047640251782525055,0.029694114892313016,0.039261704065318835,0.6681742144184559
heading_push,20280818,6,random,15,0,Frame-weighted (SE(3)),True,,0.007336226990446448,0.19698028099694517,False,0.5923941582799571,0.5923941582799571,0.5923941582799571,0.5923941582799571,0.5923941582799571,0.5923941582799571
heading_push,20280818,6,random,15,0,Full operator (SE(3)),True,,0.0006836829707026482,0.09237721963423655,True,0.8337644800625319,1.0459496766806222,0.026371330348295363,-0.0073236216869481,0.0011831185552890573,0.7300544809153384
heading_push,20280818,6,random,15,0,Pdiag pointwise (SE(3)),True,,0.018048697034828365,0.06888781296084968,True,0.9012723094179305,1.037428716264488,0.01905567307107,-0.0006889791269069186,0.004281344900287098,0.7352268811148933
heading_push,20280818,6,random,15,0,Pdiag finite (SE(3)),True,,163.39345074200537,0.06617656636266055,True,0.9045323273980017,1.0216967486567197,0.019781692446579794,1.508885097100893e-08,6.574335433280341e-08,0.7192491079798888
heading_push,20280818,13,random,30,1,Frame-weighted (SE(3)),True,,0.004417533986270428,0.19419230753294395,False,0.6009744554185247,0.6009744554185247,0.6009744554185247,0.6009744554185247,0.6009744554185247,0.6009744554185247
heading_push,20280818,13,random,30,1,Full operator (SE(3)),True,,0.004030760028399527,0.05183780188452574,True,1.0276749633517344,1.0569340039469646,0.040071164533054045,0.009060765573693272,0.00680627367839668,0.7573065168110962
heading_push,20280818,13,random,30,1,Pdiag pointwise (SE(3)),True,,0.010952290962450206,0.052836880132986756,True,0.9376866914571272,1.0513983357096943,0.05392325409290945,0.010855388124990354,0.014220917248487482,0.7453996695914183
heading_push,20280818,13,random,30,1,Pdiag finite (SE(3)),True,,132.6535653230967,0.05228209109142776,True,0.9658509624870791,1.0672136447431912,0.058366993742676544,3.847615251328907e-08,0.17819499929274357,0.7254901946401103
free_yaw_push,20260818,9,qualified,15,0,Frame-weighted (SE(3)),True,,0.0039010699838399887,0.17921596085431296,False,0.3836411041058198,0.3836411041058198,0.3836411041058198,0.3836411041058198,0.3836411041058198,0.3836411041058198
free_yaw_push,20260818,9,qualified,15,0,Full operator (SE(3)),True,,0.0005594249814748764,0.0395061468170176,True,1.0037265100598518,0.9732147263250598,0.00015744912664791832,0.014992935379659232,0.0023007689712998425,0.0710947573761956
free_yaw_push,20260818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.0103073789505288,0.03901629339676121,True,0.9956785329547989,0.9816640236638806,-0.0009212974118327838,0.005695650788060148,0.002037781284633869,0.061527961901149376
free_yaw_push,20260818,9,qualified,15,0,Pdiag finite (SE(3)),True,,49.69526887801476,0.03959290060530885,True,0.9535695486405508,0.9980636013704888,1.6601645047895114e-09,0.006648610859631184,0.04736319014926986,0.08852869758742744
heading_push,20270818,17,qualified,30,2,Frame-weighted (SE(3)),True,,0.00829120201524347,0.19281090211330057,False,0.5955024068894065,0.5955024068894065,0.5955024068894065,0.5955024068894065,0.5955024068894065,0.5955024068894065
heading_push,20270818,17,qualified,30,2,Full operator (SE(3)),True,,0.0008025349816307425,0.053362802602209713,True,1.2890179804301984,0.9809720195336807,0.032350419008439296,0.011268266966016757,0.010027253004396053,0.7405991915913895
heading_push,20270818,17,qualified,30,2,Pdiag pointwise (SE(3)),True,,0.019944444997236133,0.05333965069545629,True,1.2457841251155737,0.9876618319168129,0.093155426723797,0.0031910030930419257,0.009729509365804094,0.7347378742068981
heading_push,20270818,17,qualified,30,2,Pdiag finite (SE(3)),True,,236.78277211403474,0.05241205844917388,True,1.2484497171397284,0.9809060862144924,0.08296895319234653,0.01719369946205427,0.00219565780090122,0.7165273684878571
free_yaw_push,20260818,7,random,15,1,Frame-weighted (SE(3)),True,,0.004172133980318904,0.17768870660878208,False,0.38728032475620877,0.38728032475620877,0.38728032475620877,0.38728032475620877,0.38728032475620877,0.38728032475620877
free_yaw_push,20260818,7,random,15,1,Full operator (SE(3)),True,,0.0004903350491076708,0.03628909446919981,True,1.0140179278819925,1.0260823829310162,0.0038233081236968627,0.017984514631762417,0.005022694064834806,0.09458835149188308
free_yaw_push,20260818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.01086404302623123,0.033880898781812704,True,1.0161842129806236,1.0835548134869297,0.00038456250555900874,0.014719967730802181,0.003041374805457422,0.04535066803054692
free_yaw_push,20260818,7,random,15,1,Pdiag finite (SE(3)),True,,57.48945718689356,0.03418293701738713,True,1.0111301663835721,1.0974091340005125,1.6638303124864845e-10,0.016158571526398692,0.034618487096065416,0.08022466556416338
free_yaw_push,20260818,11,qualified,15,2,Frame-weighted (SE(3)),True,,0.004044960951432586,0.18433019999946273,False,0.4462097263401048,0.4462097263401048,0.4462097263401048,0.4462097263401048,0.4462097263401048,0.4462097263401048
free_yaw_push,20260818,11,qualified,15,2,Full operator (SE(3)),True,,0.000448612030595541,0.03522789814692405,True,1.018410676656401,1.0514768931777607,0.005422398568186774,-0.003910286315334138,0.0017070955587168476,0.004090949140179281
free_yaw_push,20260818,11,qualified,15,2,Pdiag pointwise (SE(3)),True,,0.009973597945645452,0.035825647930031373,True,1.0273922270040472,1.032810594336092,0.007163545041020162,-0.005232828287794436,0.0006336431886173111,-0.015671904462360015
free_yaw_push,20260818,11,qualified,15,2,Pdiag finite (SE(3)),True,,44.80098265502602,0.035732702518474095,True,1.021409426758513,1.0514507219571128,0.005796613429140153,0.029725226254507728,5.280274354551549e-10,1.9560442364581785e-11
free_yaw_push,20270818,1,random,8,1,Frame-weighted (SE(3)),True,,0.0046911840327084064,0.18169301721666054,False,0.3799949928375031,0.3799949928375031,0.3799949928375031,0.3799949928375031,0.3799949928375031,0.3799949928375031
free_yaw_push,20270818,1,random,8,1,Full operator (SE(3)),True,,0.0007041030330583453,0.04717785944714271,True,0.9218954251549558,1.08519893122436,0.0184182121299743,0.03282475838052292,0.004382373107218344,0.2985263511674574
free_yaw_push,20270818,1,random,8,1,Pdiag pointwise (SE(3)),True,,0.011070737964473665,0.048381036863240495,True,0.9329029227766464,0.8723589541044428,0.033467306197268794,0.031015701851491967,0.003385827135134678,0.010541091937720808
free_yaw_push,20270818,1,random,8,1,Pdiag finite (SE(3)),True,,20.97620933293365,0.04543102056383963,True,0.924915575290792,0.8464214362666376,0.030336796264789065,0.028570998057120718,0.016346159835367715,1.1697028711049123e-13
free_yaw_push,20270818,0,random,8,0,Frame-weighted (SE(3)),True,,0.011899058939889073,0.18787698721977647,False,0.48325768474847036,0.48325768474847036,0.48325768474847036,0.48325768474847036,0.48325768474847036,0.48325768474847036
free_yaw_push,20270818,0,random,8,0,Full operator (SE(3)),True,,0.000823340960778296,0.044443800721980634,True,0.9230523984354828,0.9407487801953178,0.12500851715649056,0.05120055941496489,4.591076784030775e-05,0.023036398458782845
free_yaw_push,20270818,0,random,8,0,Pdiag pointwise (SE(3)),True,,0.01864345697686076,0.04404496701572691,True,0.9446706295593689,0.9616326987491306,0.0014119996430261795,0.037985669593377194,0.0002603835081399483,0.14645777835155468
free_yaw_push,20270818,0,random,8,0,Pdiag finite (SE(3)),True,,31.112015874008648,0.04245026801240604,True,0.9434975311339816,0.9845484642277124,1.5330173404672329e-09,0.031127043009299634,1.323859729990574e-08,0.1454144833819229
free_yaw_push,20260818,8,random,15,2,Frame-weighted (SE(3)),True,,0.007622835924848914,0.18040043013348459,False,0.35329572063921616,0.35329572063921616,0.35329572063921616,0.35329572063921616,0.35329572063921616,0.35329572063921616
free_yaw_push,20260818,8,random,15,2,Full operator (SE(3)),True,,0.000905692926608026,0.035472241698181514,True,1.1609636446993545,1.0239797439642198,-0.0007851400532561809,-4.4638538890545525e-05,0.0036882972638090147,-0.0005431452679923038
free_yaw_push,20260818,8,random,15,2,Pdiag pointwise (SE(3)),True,,0.018391435034573078,0.03790000458566812,True,1.1497810336315086,0.9882136553190767,0.0006204594986706407,-0.010223823143636216,0.006356934128073177,-0.04854505701966119
free_yaw_push,20260818,8,random,15,2,Pdiag finite (SE(3)),True,,76.32264411495999,0.037357357459839834,True,1.1535624225996588,0.9777388961487038,2.8659921776275346e-10,0.04100656784501332,0.00857541247367343,3.5321228983939943e-12
free_yaw_push,20260818,5,qualified,8,2,Frame-weighted (SE(3)),True,,0.0037410090444609523,0.17801381391713672,False,0.4012932377493779,0.4012932377493779,0.4012932377493779,0.4012932377493779,0.4012932377493779,0.4012932377493779
free_yaw_push,20260818,5,qualified,8,2,Full operator (SE(3)),True,,0.00040417397394776344,0.08722348607800216,True,1.113415257820078,1.7822929630640092,0.0038462772878792295,0.07862440863891001,0.020294657209210712,-0.13959403300955114
free_yaw_push,20260818,5,qualified,8,2,Pdiag pointwise (SE(3)),True,,0.009685238939709961,0.039237538632905744,True,0.9972708914356956,1.0247017992415408,0.009499251002719335,0.05096259596522447,0.0008174338310997543,0.11371848203837749
free_yaw_push,20260818,5,qualified,8,2,Pdiag finite (SE(3)),True,,95.79254583199508,0.045268847408051476,True,1.0190605030132605,0.9137093145682558,0.011408928936939924,0.04815777837008274,0.011903134841238287,0.17908271296562625
free_yaw_push,20270818,4,qualified,8,1,Frame-weighted (SE(3)),True,,0.004117732052691281,0.18344666507868368,False,0.3728940504968686,0.3728940504968686,0.3728940504968686,0.3728940504968686,0.3728940504968686,0.3728940504968686
free_yaw_push,20270818,4,qualified,8,1,Full operator (SE(3)),True,,0.0004972050664946437,0.046131168240654385,True,1.0007536527473382,0.9108092552270655,0.02786374572698813,-0.04080065642840412,0.0007020772620236488,-0.11452249963273328
free_yaw_push,20270818,4,qualified,8,1,Pdiag pointwise (SE(3)),True,,0.010271326988004148,0.044260234771906645,True,0.9777577142752639,0.9176803441210936,0.013282207882825293,0.0006301196929139712,0.0006775864203114218,-0.08238775399715868
free_yaw_push,20270818,4,qualified,8,1,Pdiag finite (SE(3)),True,,29.905668121995404,0.04421222004428354,True,0.8946705034598834,0.9311898613569374,0.019970803035032972,0.07118317608961218,0.11678838458395069,0.0021937081535462525
free_yaw_push,20260818,10,qualified,15,1,Frame-weighted (SE(3)),True,,0.003779173013754189,0.18348785897613132,False,0.4532040833076593,0.4532040833076593,0.4532040833076593,0.4532040833076593,0.4532040833076593,0.4532040833076593
free_yaw_push,20260818,10,qualified,15,1,Full operator (SE(3)),True,,0.0004226010059937835,0.038911112380173196,True,0.9737088093719732,1.029228902723764,0.031407561798552086,0.002321201863105089,0.009472690880999488,0.1002539266970479
free_yaw_push,20260818,10,qualified,15,1,Pdiag pointwise (SE(3)),True,,0.009945986908860505,0.03818094399860219,True,0.9754522508916803,1.025098081225738,0.013824131562193528,0.007029631721278385,0.011772085810865786,0.10349219168646555
free_yaw_push,20260818,10,qualified,15,1,Pdiag finite (SE(3)),True,,81.10254253994208,0.04055029958131095,True,0.9197779931489722,1.0783187794704552,0.011071549166066069,0.0167707864617709,0.04140456131753962,0.13385150799611037
free_yaw_push,20270818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.003701425972394645,0.17785659797559222,False,0.36166377098575364,0.36166377098575364,0.36166377098575364,0.36166377098575364,0.36166377098575364,0.36166377098575364
free_yaw_push,20270818,3,qualified,8,0,Full operator (SE(3)),True,,0.0004996740026399493,0.20398073375056527,False,1.6726487900530138,0.243549421433178,-0.007360216862685343,0.01339881620029394,0.0005163163202705316,-0.46804309007064426
