dataset,episode_index,threshold,window_s,terminal_tilt_deg,axis_x,axis_y,axis_z
insert_jc_fix_3,26,0.6,0.5,3.936555367016088,-0.06193357653462898,-0.029619304999897417,0.9976406812419751
insert_jc_fix_3,26,0.6,1.0,3.9605651727035975,-0.06238147647314209,-0.029651270152608374,0.9976118250959979
insert_jc_fix_3,27,0.4,0.25,1.7471910380947302,0.00241547775129234,0.03039367881632602,0.9995350868054822
insert_jc_fix_3,27,0.4,0.5,1.7423137735751624,0.002131537142521605,0.03032961658502629,0.9995376785830614
insert_jc_fix_3,27,0.4,1.0,1.7288521420463494,0.001324030793718008,0.030140516142593745,0.999544794508538
insert_jc_fix_3,27,0.5,0.25,1.7471910380947302,0.00241547775129234,0.03039367881632602,0.9995350868054822
insert_jc_fix_3,27,0.5,0.5,1.7423137735751624,0.002131537142521605,0.03032961658502629,0.9995376785830614
insert_jc_fix_3,27,0.5,1.0,1.7288521420463494,0.001324030793718008,0.030140516142593745,0.999544794508538
insert_jc_fix_3,27,0.6,0.25,1.7471910380947302,0.00241547775129234,0.03039367881632602,0.9995350868054822
insert_jc_fix_3,27,0.6,0.5,1.7423137735751624,0.002131537142521605,0.03032961658502629,0.9995376785830614
insert_jc_fix_3,27,0.6,1.0,1.7288521420463494,0.001324030793718008,0.030140516142593745,0.999544794508538
insert_jc_fix_3,28,0.4,0.25,3.936331099808424,0.06467492041736458,-0.023014987491033135,0.9976409499513316
insert_jc_fix_3,28,0.4,0.5,3.9321605614557797,0.06463869493488017,-0.022899982765209728,0.9976459441637944
insert_jc_fix_3,28,0.4,1.0,3.9041053457950583,0.06413117316343123,-0.02286923139511666,0.997679402856488
insert_jc_fix_3,28,0.5,0.25,3.936331099808424,0.06467492041736458,-0.023014987491033135,0.9976409499513316
insert_jc_fix_3,28,0.5,0.5,3.9321605614557797,0.06463869493488017,-0.022899982765209728,0.9976459441637944
insert_jc_fix_3,28,0.5,1.0,3.9041053457950583,0.06413117316343123,-0.02286923139511666,0.997679402856488
insert_jc_fix_3,28,0.6,0.25,3.936331099808424,0.06467492041736458,-0.023014987491033135,0.9976409499513316
insert_jc_fix_3,28,0.6,0.5,3.9321605614557797,0.06463869493488017,-0.022899982765209728,0.9976459441637944
insert_jc_fix_3,28,0.6,1.0,3.9041053457950583,0.06413117316343123,-0.02286923139511666,0.997679402856488
insert_jc_fix_3,29,0.4,0.25,2.161258608186402,0.0053175001568619255,-0.03733536173790005,0.9992886444646422
insert_jc_fix_3,29,0.4,0.5,2.1592893651117993,0.0052534662711214,-0.03730974193144054,0.9992899400319946
insert_jc_fix_3,29,0.4,1.0,2.1600883549596186,0.005247855686168555,-0.03732460372321314,0.9992894145179374
insert_jc_fix_3,29,0.5,0.25,2.147056427213178,0.006099373409799521,-0.03696459763833623,0.9992979616538021
insert_jc_fix_3,29,0.5,0.5,2.1541234285630178,0.005597637024637523,-0.03716854700259702,0.9992933330976727
insert_jc_fix_3,29,0.5,1.0,2.1565581706549093,0.005413063647877996,-0.0372387866915157,0.9992917349341423
insert_jc_fix_3,29,0.6,0.25,2.147056427213178,0.006099373409799521,-0.03696459763833623,0.9992979616538021
insert_jc_fix_3,29,0.6,0.5,2.1541234285630178,0.005597637024637523,-0.03716854700259702,0.9992933330976727
insert_jc_fix_3,29,0.6,1.0,2.1565581706549093,0.005413063647877996,-0.0372387866915157,0.9992917349341423
insert_jc_fix_3,30,0.4,0.25,1.1556580579734768,0.004786634289188855,-0.01959243229824409,0.9997965916769372
insert_jc_fix_3,30,0.4,0.5,1.153413065069339,0.0049471066506208295,-0.019512117873078782,0.9997973811687518
insert_jc_fix_3,30,0.4,1.0,1.1522309889851032,0.005064235612986176,-0.019460733061009716,0.9997977962500139
insert_jc_fix_3,30,0.5,0.25,1.1557143362574196,0.004718993853380382,-0.019609844010104405,0.9997965718659527
insert_jc_fix_3,30,0.5,0.5,1.1543570502059168,0.00484804783724919,-0.01955393745806171,0.9997970493865512
insert_jc_fix_3,30,0.5,1.0,1.1526093738322793,0.004999542225513695,-0.01948427010273801,0.9997976634280052
insert_jc_fix_3,30,0.6,0.25,1.1557143362574196,0.004718993853380382,-0.019609844010104405,0.9997965718659527
insert_jc_fix_3,30,0.6,0.5,1.1543570502059168,0.00484804783724919,-0.01955393745806171,0.9997970493865512
insert_jc_fix_3,30,0.6,1.0,1.1526093738322793,0.004999542225513695,-0.01948427010273801,0.9997976634280052
insert_jc_fix_3,31,0.4,0.25,3.476075327475293,-0.018649459182744164,-0.05769234463675721,0.9981602030949264
insert_jc_fix_3,31,0.4,0.5,3.473088832761682,-0.0186887564020218,-0.05762493304865515,0.9981633621182877
insert_jc_fix_3,31,0.4,1.0,3.4993088827644625,-0.019928879068196424,-0.057691369213754416,0.9981355347332984
insert_jc_fix_3,31,0.5,0.25,3.473034146597995,-0.01843226099520946,-0.05770648881668128,0.998163419938366
insert_jc_fix_3,31,0.5,0.5,3.4727085560685524,-0.018594979457627402,-0.05764830127064782,0.9981637641687755
insert_jc_fix_3,31,0.5,1.0,3.492435527262421,-0.019601745737817117,-0.05767688661488368,0.9981428496535172
insert_jc_fix_3,31,0.6,0.25,3.473034146597995,-0.01843226099520946,-0.05770648881668128,0.998163419938366
insert_jc_fix_3,31,0.6,0.5,3.4727085560685524,-0.018594979457627402,-0.05764830127064782,0.9981637641687755
insert_jc_fix_3,31,0.6,1.0,3.492435527262421,-0.019601745737817117,-0.05767688661488368,0.9981428496535172
insert_jc_fix_3,32,0.4,0.25,3.673338362816431,-0.05931242333123325,-0.02422265676027982,0.9979455392645684
insert_jc_fix_3,32,0.4,0.5,3.666687849192123,-0.05900601962360728,-0.024660921868712316,0.9979529691226755
insert_jc_fix_3,32,0.4,1.0,3.6704977025067107,-0.05869576010167601,-0.025557211603945213,0.997948714454364
insert_jc_fix_3,32,0.5,0.25,3.6448287727324273,-0.05945408852044967,-0.022506219901919353,0.9979772950442956
insert_jc_fix_3,32,0.5,0.5,3.6598735921029513,-0.05926243756540533,-0.02372062979155519,0.9979605679665396
insert_jc_fix_3,32,0.5,1.0,3.6625296618552925,-0.05883888946965044,-0.02487163451268546,0.9979576077582883
insert_jc_fix_3,32,0.6,0.25,3.6448287727324273,-0.05945408852044967,-0.022506219901919353,0.9979772950442956
insert_jc_fix_3,32,0.6,0.5,3.6598735921029513,-0.05926243756540533,-0.02372062979155519,0.9979605679665396
insert_jc_fix_3,32,0.6,1.0,3.6625296618552925,-0.05883888946965044,-0.02487163451268546,0.9979576077582883
insert_jc_fix_3,33,0.4,0.25,2.337144787523166,-0.03651712509899992,-0.01815136741745806,0.9991681677452402
insert_jc_fix_3,33,0.4,0.5,2.3589201449027586,-0.036890341921402045,-0.01825349529857669,0.9991525972454393
insert_jc_fix_3,33,0.4,1.0,2.3734633818171313,-0.03712861478124853,-0.0183437890076716,0.9991421177036167
insert_jc_fix_3,33,0.5,0.25,2.316933049452544,-0.036166061577994194,-0.01806559183374597,0.9991824910303589
insert_jc_fix_3,33,0.5,0.5,2.3450146409301578,-0.0366519766836599,-0.018188380790768063,0.9991625570493474
insert_jc_fix_3,33,0.5,1.0,2.365713311592279,-0.03700034823310204,-0.01829828779126142,0.9991477102483582
insert_jc_fix_3,33,0.6,0.25,2.316933049452544,-0.036166061577994194,-0.01806559183374597,0.9991824910303589
insert_jc_fix_3,33,0.6,0.5,2.3450146409301578,-0.0366519766836599,-0.018188380790768063,0.9991625570493474
insert_jc_fix_3,33,0.6,1.0,2.365713311592279,-0.03700034823310204,-0.01829828779126142,0.9991477102483582
insert_jc_fix_3,34,0.4,0.25,3.5789957401045704,-0.021473003563709202,-0.05861524074957454,0.9980496799607835
insert_jc_fix_3,34,0.4,0.5,3.576879522693412,-0.02123383075109875,-0.05866310429184676,0.9980519849318861
insert_jc_fix_3,34,0.4,1.0,3.575102822199195,-0.021073647485257585,-0.058687954871011916,0.9980539190518342
insert_jc_fix_3,34,0.5,0.25,3.558630155561941,-0.02114744473463273,-0.058356289966195705,0.9980718055343397
insert_jc_fix_3,34,0.5,0.5,3.571209894529344,-0.021260920426750637,-0.058548231423557584,0.9980581535460651
insert_jc_fix_3,34,0.5,1.0,3.572237034228727,-0.021087737422341237,-0.05862984529695912,0.9980570367323007
insert_jc_fix_3,34,0.6,0.25,3.558630155561941,-0.02114744473463273,-0.058356289966195705,0.9980718055343397
insert_jc_fix_3,34,0.6,0.5,3.571209894529344,-0.021260920426750637,-0.058548231423557584,0.9980581535460651
insert_jc_fix_3,34,0.6,1.0,3.572237034228727,-0.021087737422341237,-0.05862984529695912,0.9980570367323007
insert_jc_fix_3,35,0.4,0.25,0.9638155584984854,-0.013687268430962756,-0.009777700656493383,0.9998585176177531
insert_jc_fix_3,35,0.4,0.5,0.9361227313892377,-0.013081182699421635,-0.009787900765172152,0.9998665309219004
insert_jc_fix_3,35,0.4,1.0,0.9131373341726724,-0.012592904756504375,-0.009766948304363327,0.9998730046714001
insert_jc_fix_3,35,0.5,0.25,0.9638155584984854,-0.013687268430962756,-0.009777700656493383,0.9998585176177531
insert_jc_fix_3,35,0.5,0.5,0.9361227313892377,-0.013081182699421635,-0.009787900765172152,0.9998665309219004
insert_jc_fix_3,35,0.5,1.0,0.9131373341726724,-0.012592904756504375,-0.009766948304363327,0.9998730046714001
insert_jc_fix_3,35,0.6,0.25,0.9638155584984854,-0.013687268430962756,-0.009777700656493383,0.9998585176177531
insert_jc_fix_3,35,0.6,0.5,0.9361227313892377,-0.013081182699421635,-0.009787900765172152,0.9998665309219004
insert_jc_fix_3,35,0.6,1.0,0.9131373341726724,-0.012592904756504375,-0.009766948304363327,0.9998730046714001
insert_jc_fix_3,36,0.4,0.25,4.649038249072454,0.00045140612411577366,0.0810507598399262,0.9967098728124859
insert_jc_fix_3,36,0.4,0.5,4.652285688082055,0.0008839842430733214,0.08110369143931108,0.9967052773045676
insert_jc_fix_3,36,0.4,1.0,4.600469753854966,0.0015264214000915736,0.08019257068886373,0.9967782208916991
insert_jc_fix_3,36,0.5,0.25,4.649038249072454,0.00045140612411577366,0.0810507598399262,0.9967098728124859
insert_jc_fix_3,36,0.5,0.5,4.652285688082055,0.0008839842430733214,0.08110369143931108,0.9967052773045676
insert_jc_fix_3,36,0.5,1.0,4.600469753854966,0.0015264214000915736,0.08019257068886373,0.9967782208916991
insert_jc_fix_3,36,0.6,0.25,4.649038249072454,0.00045140612411577366,0.0810507598399262,0.9967098728124859
insert_jc_fix_3,36,0.6,0.5,4.652285688082055,0.0008839842430733214,0.08110369143931108,0.9967052773045676
insert_jc_fix_3,36,0.6,1.0,4.600469753854966,0.0015264214000915736,0.08019257068886373,0.9967782208916991
insert_jc_fix_3,37,0.4,0.25,4.386013929615732,-0.062019690854527826,-0.04474462885286992,0.9970714498646163
insert_jc_fix_3,37,0.4,0.5,4.385317393246286,-0.06197564602396248,-0.04478492324349345,0.9970723794940801
insert_jc_fix_3,37,0.4,1.0,4.3917078570237615,-0.061893611577977625,-0.045087358720567794,0.9970638449615137
insert_jc_fix_3,37,0.5,0.25,4.396708696871261,-0.06221795634431964,-0.044787836697120685,0.9970571576355732
insert_jc_fix_3,37,0.5,0.5,4.391220836800893,-0.06211144052141413,-0.044772314368201886,0.997064495818836
insert_jc_fix_3,37,0.5,1.0,4.390960503897597,-0.061941142857507785,-0.0449999142099093,0.9970648437000508
insert_jc_fix_3,37,0.6,0.25,4.396708696871261,-0.06221795634431964,-0.044787836697120685,0.9970571576355732
insert_jc_fix_3,37,0.6,0.5,4.391220836800893,-0.06211144052141413,-0.044772314368201886,0.997064495818836
insert_jc_fix_3,37,0.6,1.0,4.390960503897597,-0.061941142857507785,-0.0449999142099093,0.9970648437000508
insert_jc_fix_3,38,0.4,0.25,4.440903130343711,0.06643539434921156,-0.039772691375477016,0.9969977288832788
insert_jc_fix_3,38,0.4,0.5,4.444201490902502,0.06647944826467156,-0.03981084055486633,0.9969932697529807
insert_jc_fix_3,38,0.4,1.0,4.487818684198616,0.06734652362321839,-0.039837940454548096,0.9969339919253467
insert_jc_fix_3,38,0.5,0.25,4.424835485318666,0.06610084236412173,-0.03978676885487865,0.9970194038547304
insert_jc_fix_3,38,0.5,0.5,4.433827508272014,0.06628356250263494,-0.03978650675370521,0.997007283434929
insert_jc_fix_3,38,0.5,1.0,4.46740791278872,0.06692904953012878,-0.03984552150409571,0.9969618030521832
insert_jc_fix_3,38,0.6,0.25,4.424835485318666,0.06610084236412173,-0.03978676885487865,0.9970194038547304
insert_jc_fix_3,38,0.6,0.5,4.433827508272014,0.06628356250263494,-0.03978650675370521,0.997007283434929
insert_jc_fix_3,38,0.6,1.0,4.46740791278872,0.06692904953012878,-0.03984552150409571,0.9969618030521832
insert_jc_fix_3,39,0.4,0.25,2.3098184242999036,0.0335712645719577,-0.02230030117657502,0.9991875033057979
insert_jc_fix_3,39,0.4,0.5,2.3099945943757425,0.03357647230205282,-0.022298013287351058,0.9991873793794569
insert_jc_fix_3,39,0.4,1.0,2.3100701964723522,0.033574112981887096,-0.022303948300842282,0.9991873261944794
insert_jc_fix_3,39,0.5,0.25,2.3098184242999036,0.0335712645719577,-0.02230030117657502,0.9991875033057979
insert_jc_fix_3,39,0.5,0.5,2.3099945943757425,0.03357647230205282,-0.022298013287351058,0.9991873793794569
insert_jc_fix_3,39,0.5,1.0,2.3100701964723522,0.033574112981887096,-0.022303948300842282,0.9991873261944794
insert_jc_fix_3,39,0.6,0.25,2.3098184242999036,0.0335712645719577,-0.02230030117657502,0.9991875033057979
insert_jc_fix_3,39,0.6,0.5,2.3099945943757425,0.03357647230205282,-0.022298013287351058,0.9991873793794569
insert_jc_fix_3,39,0.6,1.0,2.3100701964723522,0.033574112981887096,-0.022303948300842282,0.9991873261944794
insert_jc_fix_3,40,0.4,0.25,1.7756216078945748,0.024211246548863728,-0.01933689987142988,0.999519834642571
insert_jc_fix_3,40,0.4,0.5,1.7872008671230044,0.024572041796580586,-0.01920608666915598,0.9995135521826625
insert_jc_fix_3,40,0.4,1.0,1.7917619078864984,0.02472699884338217,-0.019136452406669804,0.9995110663306769
insert_jc_fix_3,40,0.5,0.25,1.7756216078945748,0.024211246548863728,-0.01933689987142988,0.999519834642571
insert_jc_fix_3,40,0.5,0.5,1.7872008671230044,0.024572041796580586,-0.01920608666915598,0.9995135521826625
insert_jc_fix_3,40,0.5,1.0,1.7917619078864984,0.02472699884338217,-0.019136452406669804,0.9995110663306769
insert_jc_fix_3,40,0.6,0.25,1.7772984887864833,0.024263322737437667,-0.019318514949926348,0.9995189273594915
insert_jc_fix_3,40,0.6,0.5,1.7822492794599065,0.024419683481675777,-0.01926025960053687,0.9995162437193179
insert_jc_fix_3,40,0.6,1.0,1.7906711474232637,0.024685272413038264,-0.019159229316581355,0.9995116613916462
insert_jc_fix_3,41,0.4,0.25,2.474879298567203,0.042865026834275656,0.005217227075850382,0.9990672499967836
insert_jc_fix_3,41,0.4,0.5,2.484018125715615,0.04301541765229885,0.005300132662035395,0.9990603497476832
insert_jc_fix_3,41,0.4,1.0,2.4907675208500173,0.04312887667909559,0.005341609153265151,0.9990552373157618
insert_jc_fix_3,41,0.5,0.25,2.472687414818457,0.0428279058834755,0.005205875952772048,0.9990689011941071
insert_jc_fix_3,41,0.5,0.5,2.4800857373908545,0.0429499201202622,0.005270957163922156,0.9990633220032848
insert_jc_fix_3,41,0.5,1.0,2.488229871334266,0.043085574158354394,0.005331238854668439,0.9990571611232859
insert_jc_fix_3,41,0.6,0.25,2.472687414818457,0.0428279058834755,0.005205875952772048,0.9990689011941071
insert_jc_fix_3,41,0.6,0.5,2.4800857373908545,0.0429499201202622,0.005270957163922156,0.9990633220032848
insert_jc_fix_3,41,0.6,1.0,2.488229871334266,0.043085574158354394,0.005331238854668439,0.9990571611232859
insert_jc_fix_3,42,0.4,0.25,1.1664620798366445,0.017862776708606514,-0.009764051481477024,0.9997927707814882
insert_jc_fix_3,42,0.4,0.5,1.1757859085511557,0.018115560578938185,-0.009638078618851843,0.9997894447859748
insert_jc_fix_3,42,0.4,1.0,1.1810138539046888,0.01825370757199614,-0.009571857419094167,0.9997875682890964
insert_jc_fix_3,42,0.5,0.25,1.1664620798366445,0.017862776708606514,-0.009764051481477024,0.9997927707814882
insert_jc_fix_3,42,0.5,0.5,1.1757859085511557,0.018115560578938185,-0.009638078618851843,0.9997894447859748
insert_jc_fix_3,42,0.5,1.0,1.1810138539046888,0.01825370757199614,-0.009571857419094167,0.9997875682890964
insert_jc_fix_3,42,0.6,0.25,1.170191926244981,0.017940261952197355,-0.009757899822271314,0.999791443448155
insert_jc_fix_3,42,0.6,0.5,1.1730052933459454,0.01803374175550067,-0.009688205608448729,0.9997904394573817
insert_jc_fix_3,42,0.6,1.0,1.1774960741650806,0.018170076997464753,-0.009598957505820942,0.9997888318623627
insert_jc_fix_3,43,0.4,0.25,2.189542849507857,0.01186639872609051,0.036315885776485014,0.9992699059921412
insert_jc_fix_3,43,0.4,0.5,2.1924726983238907,0.012025652105948617,0.03631729247461216,0.9992679510315239
insert_jc_fix_3,43,0.4,1.0,2.238282386678223,0.013767602616579987,0.03654835434051495,0.9992370444059768
insert_jc_fix_3,43,0.5,0.25,2.189542849507857,0.01186639872609051,0.036315885776485014,0.9992699059921412
insert_jc_fix_3,43,0.5,0.5,2.1924726983238907,0.012025652105948617,0.03631729247461216,0.9992679510315239
insert_jc_fix_3,43,0.5,1.0,2.238282386678223,0.013767602616579987,0.03654835434051495,0.9992370444059768
insert_jc_fix_3,43,0.6,0.25,2.145771144750416,0.010212376843644037,0.03602238249217277,0.9992988018199517
insert_jc_fix_3,43,0.6,0.5,2.1661506545591314,0.011017053196080168,0.03615621896581622,0.9992854208728208
insert_jc_fix_3,43,0.6,1.0,2.19868100529001,0.012305631310407577,0.036337717588569574,0.9992637998639327
insert_jc_fix_3,44,0.4,0.25,2.648818017345519,-0.0012659127630604522,0.046196788181891164,0.9989315563273361
insert_jc_fix_3,44,0.4,0.5,2.6514344175809548,-0.0012913907515324607,0.046241716749921086,0.9989294449268912
insert_jc_fix_3,44,0.4,1.0,2.715048658829072,0.0019647805195008843,0.04732804067277724,0.9988774680628181
insert_jc_fix_3,44,0.5,0.25,2.6565915482143345,-0.0007793212008017896,0.04634310570919647,0.9989252770911807
insert_jc_fix_3,44,0.5,0.5,2.653176045986762,-0.001098472363347211,0.04627707482813534,0.998928038300967
insert_jc_fix_3,44,0.5,1.0,2.6723198209718637,-0.00018087721887194801,0.046623520424680896,0.9989125160025982
insert_jc_fix_3,44,0.6,0.25,2.6565915482143345,-0.0007793212008017896,0.04634310570919647,0.9989252770911807
insert_jc_fix_3,44,0.6,0.5,2.653176045986762,-0.001098472363347211,0.04627707482813534,0.998928038300967
insert_jc_fix_3,44,0.6,1.0,2.6723198209718637,-0.00018087721887194801,0.046623520424680896,0.9989125160025982
insert_jc_fix_3,45,0.4,0.25,1.1291887571560628,-0.014682676930702932,-0.013144444052125394,0.9998058024380081
insert_jc_fix_3,45,0.4,0.5,1.129041964789207,-0.014679084672325819,-0.013144616109726328,0.9998058529237117
insert_jc_fix_3,45,0.4,1.0,1.1236736631013817,-0.014557595194704828,-0.013139635226920183,0.9998076947134636
insert_jc_fix_3,45,0.5,0.25,1.1420004708127753,-0.014934186284405713,-0.013198063299054026,0.999801370875824
insert_jc_fix_3,45,0.5,0.5,1.1360203357653504,-0.014816302481775793,-0.013173735411105867,0.9998034456212315
insert_jc_fix_3,45,0.5,1.0,1.1312028135760073,-0.014717158831097369,-0.013158612215366189,0.9998051090890193
insert_jc_fix_3,45,0.6,0.25,1.1420004708127753,-0.014934186284405713,-0.013198063299054026,0.999801370875824
insert_jc_fix_3,45,0.6,0.5,1.1360203357653504,-0.014816302481775793,-0.013173735411105867,0.9998034456212315
insert_jc_fix_3,45,0.6,1.0,1.1312028135760073,-0.014717158831097369,-0.013158612215366189,0.9998051090890193
insert_jc_fix_3,46,0.4,0.25,3.6027638419700074,0.043359114914801426,-0.045482795071240804,0.9980236983690881
insert_jc_fix_3,46,0.4,0.5,3.6030574750521254,0.04336823692610803,-0.04548116480453826,0.9980233763163784
insert_jc_fix_3,46,0.4,1.0,3.6150034089061567,0.0435301681393962,-0.04561426808706587,0.9980102519556786
insert_jc_fix_3,46,0.5,0.25,3.6027638419700074,0.043359114914801426,-0.045482795071240804,0.9980236983690881
insert_jc_fix_3,46,0.5,0.5,3.6030574750521254,0.04336823692610803,-0.04548116480453826,0.9980233763163784
insert_jc_fix_3,46,0.5,1.0,3.6150034089061567,0.0435301681393962,-0.04561426808706587,0.9980102519556786
insert_jc_fix_3,46,0.6,0.25,3.6027638419700074,0.043359114914801426,-0.045482795071240804,0.9980236983690881
insert_jc_fix_3,46,0.6,0.5,3.6030574750521254,0.04336823692610803,-0.04548116480453826,0.9980233763163784
insert_jc_fix_3,46,0.6,1.0,3.6150034089061567,0.0435301681393962,-0.04561426808706587,0.9980102519556786
insert_jc_fix_3,47,0.4,0.25,2.1901901404860444,0.026617837557775362,-0.027422772291385653,0.9992694743079079
insert_jc_fix_3,47,0.4,0.5,2.200693048065487,0.026712402186087315,-0.027586221071029572,0.9992624519997081
insert_jc_fix_3,47,0.4,1.0,2.207418769271422,0.026766944663490385,-0.027696660545186432,0.9992579375056404
insert_jc_fix_3,47,0.5,0.25,2.1901901404860444,0.026617837557775362,-0.027422772291385653,0.9992694743079079
insert_jc_fix_3,47,0.5,0.5,2.200693048065487,0.026712402186087315,-0.027586221071029572,0.9992624519997081
insert_jc_fix_3,47,0.5,1.0,2.207418769271422,0.026766944663490385,-0.027696660545186432,0.9992579375056404
insert_jc_fix_3,47,0.6,0.25,2.182141180275404,0.026545932420145295,-0.027296909612943225,0.9992748331652949
insert_jc_fix_3,47,0.6,0.5,2.193919510448327,0.026652335108403313,-0.027479926779030602,0.9992669846730095
insert_jc_fix_3,47,0.6,1.0,2.20359022900551,0.026736377711567328,-0.02763333536880701,0.9992605090181735
insert_jc_fix_3,48,0.4,0.25,1.971036095276198,-0.023925319505547802,-0.02470922716795179,0.9994083415598051
insert_jc_fix_3,48,0.4,0.5,1.9857635502438957,-0.024303180254121082,-0.02469937841067688,0.9993994677483383
insert_jc_fix_3,48,0.4,1.0,1.9877196516778208,-0.024362133618984996,-0.024689189180401975,0.9993982841605968
insert_jc_fix_3,48,0.5,0.25,1.9629879256107958,-0.023732665869887683,-0.024700005357810268,0.9994131629641628
insert_jc_fix_3,48,0.5,0.5,1.9738840609387698,-0.024009391728252703,-0.024696874336541857,0.9994066307098649
insert_jc_fix_3,48,0.5,1.0,1.9858792457141794,-0.024310093241967142,-0.024695406270615543,0.9993993977763325
insert_jc_fix_3,48,0.6,0.25,1.9629879256107958,-0.023732665869887683,-0.024700005357810268,0.9994131629641628
insert_jc_fix_3,48,0.6,0.5,1.9738840609387698,-0.024009391728252703,-0.024696874336541857,0.9994066307098649
insert_jc_fix_3,48,0.6,1.0,1.9858792457141794,-0.024310093241967142,-0.024695406270615543,0.9993993977763325
insert_jc_fix_3,49,0.4,0.25,3.4162130073742283,-0.053617810327608414,0.025999243895678033,0.9982230060124468
insert_jc_fix_3,49,0.4,0.5,3.4119404277861736,-0.05350334173606827,0.026064474958653754,0.998227446811699
insert_jc_fix_3,49,0.4,1.0,3.4124594625561597,-0.05353225703964014,0.026025724278900333,0.9982269076377377
insert_jc_fix_3,49,0.5,0.25,3.3801130060085107,-0.052813757116712,0.02621021528207267,0.998260352650592
insert_jc_fix_3,49,0.5,0.5,3.3986245740154106,-0.053215034574694044,0.026125930463786556,0.9982412513278619
insert_jc_fix_3,49,0.5,1.0,3.4041072349937673,-0.05333393499368705,0.026100386760248694,0.9982355739949637
insert_jc_fix_3,49,0.6,0.25,3.3801130060085107,-0.052813757116712,0.02621021528207267,0.998260352650592
insert_jc_fix_3,49,0.6,0.5,3.3986245740154106,-0.053215034574694044,0.026125930463786556,0.9982412513278619
insert_jc_fix_3,49,0.6,1.0,3.4041072349937673,-0.05333393499368705,0.026100386760248694,0.9982355739949637
insert_10degree,0,0.4,0.25,10.93276757560568,0.030704454679027812,-0.18715504988161802,0.9818504080391639
insert_10degree,0,0.4,0.5,10.951095215939523,0.030862692647675806,-0.18744731873214254,0.9817896907702105
insert_10degree,0,0.4,1.0,11.110428357603235,0.031312341989390244,-0.19013954347906398,0.9812576069741893
insert_10degree,0,0.5,0.25,10.93276757560568,0.030704454679027812,-0.18715504988161802,0.9818504080391639
insert_10degree,0,0.5,0.5,10.951095215939523,0.030862692647675806,-0.18744731873214254,0.9817896907702105
insert_10degree,0,0.5,1.0,11.110428357603235,0.031312341989390244,-0.19013954347906398,0.9812576069741893
insert_10degree,0,0.6,0.25,10.932628483291182,0.030079460683466085,-0.18725410053367217,0.9818508684511703
insert_10degree,0,0.6,0.5,10.93364689776925,0.030410982280336393,-0.18721822643812228,0.9818474972449178
insert_10degree,0,0.6,1.0,11.013522858596412,0.030946737133339862,-0.1885174736568473,0.9815821216723742
insert_10degree,1,0.4,0.25,9.793283802439593,0.05802956921333973,-0.15988913063503296,0.985427843630211
insert_10degree,1,0.4,0.5,9.79838139418743,0.058083742757010344,-0.15996273528052538,0.9854127065087551
insert_10degree,1,0.4,1.0,9.80116090028453,0.05806308033818135,-0.16002109066474285,0.9854044495759637
insert_10degree,1,0.5,0.25,9.793283802439593,0.05802956921333973,-0.15988913063503296,0.985427843630211
insert_10degree,1,0.5,0.5,9.79838139418743,0.058083742757010344,-0.15996273528052538,0.9854127065087551
insert_10degree,1,0.5,1.0,9.80116090028453,0.05806308033818135,-0.16002109066474285,0.9854044495759637
insert_10degree,1,0.6,0.25,9.799914033907871,0.05902690047125938,-0.15964521703011936,0.9854081538632417
insert_10degree,1,0.6,0.5,9.79707023243394,0.05856521105397972,-0.15976307180604388,0.9854166007031238
insert_10degree,1,0.6,1.0,9.802142234634765,0.05838254636888094,-0.1599227795453718,0.9854015338236327
insert_10degree,2,0.4,0.25,12.130108929759075,0.061460107758944824,-0.2009434334530273,0.977672947210041
insert_10degree,2,0.4,0.5,12.128489597199414,0.061450822634794414,-0.200917378060188,0.9776788857242068
insert_10degree,2,0.4,1.0,12.12192310477864,0.061237666597599195,-0.20086530966385618,0.9777029587575792
insert_10degree,2,0.5,0.25,12.203493319652194,0.06424964739953001,-0.20138357117517564,0.9774030080114186
insert_10degree,2,0.5,0.5,12.169181701686442,0.06299405498314138,-0.2011665509486662,0.9775294204351083
insert_10degree,2,0.5,1.0,12.144265091286146,0.062088551886854755,-0.201002967180222,0.9776209996257956
insert_10degree,2,0.6,0.25,12.203493319652194,0.06424964739953001,-0.20138357117517564,0.9774030080114186
insert_10degree,2,0.6,0.5,12.169181701686442,0.06299405498314138,-0.2011665509486662,0.9775294204351083
insert_10degree,2,0.6,1.0,12.144265091286146,0.062088551886854755,-0.201002967180222,0.9776209996257956
insert_10degree,3,0.4,0.25,10.796952140675938,0.05222949501623158,-0.1799006867282775,0.9822972171217037
insert_10degree,3,0.4,0.5,10.800142493256045,0.052169038536116055,-0.179975176057551,0.9822867847127288
insert_10degree,3,0.4,1.0,10.806515842642959,0.05202495229297728,-0.18013061264994853,0.9822659348288872
insert_10degree,3,0.5,0.25,10.796952140675938,0.05222949501623158,-0.1799006867282775,0.9822972171217037
insert_10degree,3,0.5,0.5,10.800142493256045,0.052169038536116055,-0.179975176057551,0.9822867847127288
insert_10degree,3,0.5,1.0,10.806515842642959,0.05202495229297728,-0.18013061264994853,0.9822659348288872
insert_10degree,3,0.6,0.25,10.796952140675938,0.05222949501623158,-0.1799006867282775,0.9822972171217037
insert_10degree,3,0.6,0.5,10.800142493256045,0.052169038536116055,-0.179975176057551,0.9822867847127288
