episode,condition_id,attempt_id,generator,steps,success,complete,max_contact_force_N,contact_frames,max_socket_drift_m,final_distance_m,final_axis_error_rad,final_key_clearance_m,dx,dy,dyaw,any_terminated,any_truncated,post_done_actions,stop_reason,solver_error
episode_10,9,0,mixed,371,True,True,0.13765547481316445,6,3.725290298461914e-09,0.011486710049211979,0.000428202620241791,0.010514233261346817,-0.0023931185865242923,-0.0010791215800725062,-0.18657306469668755,True,False,0,terminated,
episode_11,10,0,mixed,700,False,True,89.90073437655396,62,3.725290298461914e-09,0.05249972268939018,0.00878007709980011,-0.028145384043455124,-0.0022283235571025524,-0.010246784663665433,-0.27645951677924374,False,True,0,truncated,
episode_12,10,1,mixed,392,True,True,0.0,0,3.725290298461914e-09,0.011665399186313152,0.007694397121667862,0.010335985571146011,-0.0022283235571025524,-0.010246784663665433,-0.27645951677924374,True,False,0,terminated,
episode_13,11,0,mixed,360,True,True,0.0,0,0.0,0.011386776342988014,0.0017473443876951933,0.01061369851231575,0.0038875386126535627,0.011759554302412916,-0.03424688094341882,True,False,0,terminated,
episode_14,12,0,mixed,402,True,True,0.0,0,0.0,0.01036788709461689,0.000945733510889113,0.011636313050985336,0.008713388927921128,-0.003174494924091142,-0.4797539782073512,True,False,0,terminated,
episode_15,13,0,mixed,361,True,True,0.0,0,3.725290298461914e-09,0.00999845378100872,0.0009288870496675372,0.012002002447843552,0.0029496725821234956,-0.011109129942626405,-0.31578453071810775,True,False,0,terminated,
episode_16,14,0,mixed,363,True,True,0.0,0,0.0,0.011488895863294601,0.00037828480708412826,0.010511908680200577,-0.01132050548199724,0.0031447275593994104,0.18656551070753769,True,False,0,terminated,
episode_17,15,0,mixed,404,True,True,41.629854443651105,91,3.725290298461914e-09,0.011717553250491619,0.009127037599682808,0.010284122079610825,-0.005542401259478868,0.00032293439542781417,0.1333377524075764,True,False,0,terminated,
episode_18,16,0,mixed,390,True,True,0.0,0,7.450580596923828e-09,0.011562676168978214,0.0008195693953894079,0.010438505560159683,-0.0022334160048983077,-0.0012357486408763746,-0.2752020212045151,True,False,0,terminated,
episode_19,17,0,mixed,379,True,True,22.681877131947775,50,0.0,0.011372917331755161,0.00657801516354084,0.010630335658788681,0.0022465624784044486,-0.006905244765118781,-0.003963456565738155,True,False,0,terminated,
episode_20,18,0,mixed,380,True,True,0.0,0,0.0,0.011456754058599472,0.0005183604080229998,0.010543834418058395,0.0015680678224564305,0.011519377382340677,-0.14347506968843726,True,False,0,terminated,
episode_21,19,0,mixed,511,True,True,0.0,0,3.725290298461914e-09,0.011799859814345837,0.0005499099497683346,0.010201100260019302,0.010362728597275557,-0.0007917488497382989,-0.39507205299764264,True,False,0,terminated,
episode_22,20,0,mixed,376,True,True,0.0,0,0.0,0.010234028100967407,0.0007348242215812206,0.011766385287046432,0.001202303376842826,-0.002872683158953766,-0.1610041259052088,True,False,0,terminated,
episode_23,21,0,mixed,387,True,True,0.0,0,7.450580596923828e-09,0.01025827880948782,0.014585829339921474,0.011748816817998886,0.005460533610843841,-0.009176065566340208,-0.36630729949089225,True,False,0,terminated,
episode_24,22,0,mixed,378,True,True,0.0,0,3.725290298461914e-09,0.011628787964582443,0.0008387736161239445,0.010372970253229141,-0.01019785503635493,0.011887546132995197,0.33840644592155844,True,False,0,terminated,
episode_25,23,0,mixed,395,True,True,0.0,0,7.450580596923828e-09,0.010263941250741482,0.0007154492777772248,0.011738654226064682,0.003583363549875037,-0.0038229538769398493,0.3152581491511527,True,False,0,terminated,
episode_26,24,0,mixed,158,False,False,0.0,0,3.725290298461914e-09,0.3211701810359955,1.5843058824539185,0.06839300692081451,0.006914381992931009,-0.0015510412992135268,-0.3045332339783158,False,False,0,solver_exception,RuntimeError('motion planning failed')
episode_27,24,1,mixed,380,True,True,0.0,0,3.725290298461914e-09,0.010228629224002361,0.0010703300358727574,0.011772867292165756,0.006914381992931009,-0.0015510412992135268,-0.3045332339783158,True,False,0,terminated,
episode_28,25,0,mixed,354,True,True,0.0,0,7.450580596923828e-09,0.010188979096710682,0.004784865770488977,0.011811252683401108,-0.010535570229681426,-0.006097956751513089,-0.021991373126857727,True,False,0,terminated,
episode_29,26,0,mixed,325,True,True,0.0,0,3.725290298461914e-09,0.011735951527953148,0.0007102223462425172,0.010265860706567764,-0.0008629709010328137,-0.0005531067163298594,0.06367738146914015,True,False,0,terminated,
episode_30,27,0,mixed,149,False,False,0.0,0,0.0,0.3896552324295044,1.5843065977096558,0.0683930441737175,0.008541769008218795,0.004022032916112337,0.03196049633811415,False,False,0,solver_exception,RuntimeError('motion planning failed')
episode_31,27,1,mixed,324,True,True,0.0,0,0.0,0.011806190013885498,0.008253183215856552,0.010195549577474594,0.008541769008218795,0.004022032916112337,0.03196049633811415,True,False,0,terminated,
episode_32,28,0,mixed,376,True,True,0.0,0,3.725290298461914e-09,0.011616258881986141,0.0007079000934027135,0.010384712368249893,0.002939942549023515,-0.009348660801151388,0.3077043496696418,True,False,0,terminated,
episode_33,29,0,mixed,370,True,True,0.0,0,0.0,0.01167464442551136,0.0006509002996608615,0.01032659038901329,-0.006089367938036382,-0.010627967707550005,0.38299308163426515,True,False,0,terminated,
episode_34,30,0,mixed,357,True,True,0.0,0,0.0,0.011346578598022461,0.00017710028623696417,0.010654035955667496,0.009080504039630437,0.0012646056698357323,0.01733541423828555,True,False,0,terminated,
episode_35,31,0,mixed,380,True,True,0.0,0,3.725290298461914e-09,0.010469000786542892,0.0011616243282333016,0.011534925550222397,0.011910616875627975,0.00261372197217654,0.510092460033387,True,False,0,terminated,
episode_36,32,0,mixed,379,True,True,0.0,0,3.725290298461914e-09,0.010233287699520588,0.0007322173332795501,0.011768851429224014,-0.005195427073254344,0.0013924329836661215,-0.346447262945213,True,False,0,terminated,
episode_37,33,0,mixed,371,True,True,0.0,0,0.0,0.011612431146204472,0.0062806569039821625,0.010388348251581192,0.00038940294977674907,0.009918567515302294,-0.16978677020606076,True,False,0,terminated,
episode_38,34,0,mixed,390,True,True,0.0,0,0.0,0.011601625941693783,0.0005030186148360372,0.010399270802736282,0.0019049604993052333,0.011545663344423165,-0.32687843647994297,True,False,0,terminated,
episode_39,35,0,mixed,400,True,True,0.0,0,0.0,0.010385657660663128,0.0010455375304445624,0.011615913361310959,-0.003747792048091088,0.010245802483035374,-0.4766883462474212,True,False,0,terminated,
episode_40,36,0,mixed,372,True,True,0.0,0,0.0,0.01153435930609703,0.0003778301761485636,0.010466936975717545,-0.011241414553279885,-0.0008387961906365701,0.23442581763406956,True,False,0,terminated,
episode_41,37,0,mixed,373,True,True,18.21380981908083,11,3.725290298461914e-09,0.011666492559015751,0.0008383344975300133,0.010334465652704239,-0.0024197706407490596,-0.009121479235809632,0.370931685048412,True,False,0,terminated,
episode_42,38,0,mixed,441,True,True,0.0,0,3.725290298461914e-09,0.011748124845325947,0.00032888640998862684,0.010253433138132095,0.0008451924919283486,0.008550435502034787,0.1446787842603401,True,False,0,terminated,
