phase,phase_code,phase_progress,global_bin,alpha_x,alpha_y,alpha_yaw,alpha_x_ci_low,alpha_x_ci_high,alpha_y_ci_low,alpha_y_ci_high,alpha_yaw_ci_low,alpha_yaw_ci_high,off_diagonal_fro
Circular insert,6,0.08333333333333333,77,0.9998396495678186,1.0009298944746483,-9.426941256993407e-05,0.9972585161425459,1.0021551138489437,0.9956795198693635,1.0055493662365764,-0.002449905126253259,0.0025858773623684177,0.0387233702613965
Circular insert,6,0.125,78,0.9999313172768376,1.0009111226611174,-2.5150941587549075e-05,0.9973265760651224,1.0024163276753062,0.9957390112956453,1.0055325595022557,-0.002168712319731666,0.002401791678574582,0.03758152537683695
Circular insert,6,0.16666666666666666,79,1.0000229849858566,1.0008923508475869,4.396752939483245e-05,0.9973986513703137,1.0025411290412987,0.9958434926566015,1.0055058503394882,-0.002135032220819372,0.0024689160270030654,0.03648237687031621
Circular insert,6,0.20833333333333334,80,1.000100820206503,1.000874706596748,8.48902238240988e-05,0.9974327603796878,1.00270217633654,0.9959903505442368,1.0054494011276942,-0.002251303394819684,0.002403634765065762,0.03580049688804598
Circular insert,6,0.25,81,1.0001233254736608,1.0008615725966774,1.3029812040890598e-05,0.9974856233497083,1.0026001174628267,0.9961753144479812,1.0052749766313618,-0.002119181989211258,0.0023801736715646235,0.03665860536804019
Circular insert,6,0.2916666666666667,82,1.000072235072386,1.0008434450459365,-5.9377290703373914e-05,0.9974195968902377,1.002492969577375,0.9963154706902061,1.0052652334027594,-0.002252481850563002,0.0024519672933249696,0.03771011559543443
Circular insert,6,0.3333333333333333,83,1.000021144671111,1.0008253174951949,-0.00013178439344763496,0.9972093560410634,1.0023421779913977,0.9964585042490638,1.005304389945074,-0.002570488708633484,0.002670142006718385,0.0388234761813043
Circular insert,6,0.375,84,0.9999700542698364,1.000807189944454,-0.000204191496191896,0.9971166934231191,1.0022182444798686,0.9964009377115581,1.0052867743591187,-0.0029024194212801907,0.0028905965360475996,0.03999352199128673
Circular insert,6,0.4166666666666667,85,1.000061668828756,1.0007425961770176,-0.00022017749119869479,0.9971151237711244,1.0023252179522473,0.9962610929735377,1.0051617636266204,-0.0029803097394882766,0.00295907974515236,0.040136388247185247
Circular insert,6,0.4583333333333333,86,1.0003673408279665,1.0006083030845392,-0.00015153182459930886,0.9973563197884878,1.0026795987476718,0.9961712204302282,1.0050816033232504,-0.002610624331156392,0.0026636913519453437,0.038710083951522985
Circular insert,6,0.5,87,1.0006730128271766,1.0004740099920608,-8.288615799992294e-05,0.9977169920080169,1.0030772218652777,0.9959257696262902,1.005063031814794,-0.0022713096232334757,0.0023957902307342386,0.03733766057396856
Circular insert,6,0.5416666666666666,88,1.0009512409339902,1.0003369849990893,-1.4644146697245786e-05,0.9979760656345086,1.0034422904710796,0.9954648191659116,1.0049280403478116,-0.0020429269443135506,0.0022301514326273086,0.03606422522755236
Circular insert,6,0.5833333333333334,89,1.0012294690408046,1.0001999600061187,5.359786460543137e-05,0.9982073556945298,1.0038725803078967,0.9951162083140016,1.0048825686319236,-0.0020408956428377752,0.0022696078859844662,0.03485561323325148
Circular insert,6,0.625,90,1.0014106492562296,0.9999744806672608,4.0048964039324925e-05,0.9983465859580061,1.003985936850706,0.9942762574623278,1.004916315731821,-0.0019529235119864403,0.002263661637868626,0.034755733547401024
Circular insert,6,0.6666666666666666,91,1.001527130877397,0.99969003176448,-2.8027211105969424e-05,0.9984223417473017,1.0039603691474523,0.9932487230547227,1.0049974451393626,-0.0020184819589685195,0.0022343725748543704,0.03538129242466777
Circular insert,6,0.7083333333333334,92,1.001643612498563,0.9994055828616984,-9.610338625127071e-05,0.9985290497397556,1.0040300724536528,0.9920274652469233,1.005255113779293,-0.002291930003926199,0.0024636793150772576,0.03602965229528038
Circular insert,6,0.75,93,1.0017600941197304,0.999121133958917,-0.00016417956139656853,0.9987096298949125,1.0041217213582199,0.9908358842512954,1.005643005108916,-0.002622188919087283,0.0027092741245806295,0.03669960472613825
Circular insert,6,0.7916666666666666,94,1.001910520544758,0.9988395045588045,-0.00023304198624477315,0.9987048662840569,1.0042276582416942,0.9897889393095741,1.005829171074297,-0.0032271249318564094,0.002968611032448522,0.037440512556617934
Circular insert,6,0.8333333333333334,95,1.0019277571196006,0.9984037811456917,-0.0001982870245664549,0.9993647272213307,1.003872584657265,0.9882679607936611,1.0061331989697138,-0.002851995305024794,0.002851104927021508,0.035936836664000056
Circular insert,6,0.875,96,1.0019116962318984,0.9979295342293293,-0.00013762771625650677,0.9998759001462791,1.0034809914920664,0.9862961652118903,1.0065225085233034,-0.002415075788689839,0.0025202654774543155,0.03400262131911929
Circular insert,6,0.9166666666666666,97,1.0018956353441963,0.9974552873129663,-7.696840794656212e-05,1.0000240461360435,1.0033077791869027,0.9843232587371552,1.0068954752153365,-0.002117224595957869,0.0021848281225926645,0.03224198301718443
Circular insert,6,0.9583333333333334,98,1.0018795744564941,0.9969810403966034,-1.6309099636617475e-05,0.9997042162043432,1.0036387044889308,0.9822838746104211,1.0073585653267416,-0.001766773860255755,0.0021172506783230286,0.030684814914579
Circular insert,6,1.0,99,1.0018635135687923,0.9965067934802402,4.4350208673327174e-05,0.9991850134089358,1.0043149837558611,0.9803907198461559,1.0079937559868948,-0.0016036072754286466,0.0019743261775164943,0.02936350539285309
