seed,episode_id,condition_id,generator,success,complete,du,dv,dw,roll,pitch,yaw
20280818,56,54,mixed,True,True,0.0021363361302066137,0.002500045548915057,0.004982678966263275,-0.25597652339472127,-0.22655794825213754,0.3856406654169079
20280818,57,55,mixed,True,True,-0.00031312906599359827,-0.00526652491275267,0.007819337648559375,0.12623024382914982,-0.17894887283643712,-0.01779834524374624
20280818,58,56,mixed,True,True,0.008566314273031474,-0.008758451192914608,-0.010115099167836981,-0.1930467192543463,-0.1414318449037001,0.1657517168634508
20280818,59,57,mixed,True,True,-0.00854516169825751,-0.008686411379821967,-0.0024976496795656392,-0.20301703944452063,-0.15495199622851027,0.45103020777534764
20280818,60,58,mixed,True,True,0.004574853585228994,0.00895183987509246,-0.003644696338546305,0.20252818028403463,0.037502065949631735,-0.17392348671946595
20280818,61,59,mixed,True,True,-0.011235141115454594,-0.0013260062020498155,-0.005966454099876191,-0.2122342010370167,0.11295420961474556,-0.1789565061503614
20280818,62,60,mixed,True,True,0.007441538670673903,-0.0020156924635522083,0.003914716742711797,0.0167478017797405,-0.2159324638192889,0.3740608974999242
20280818,63,61,mixed,True,True,-0.010852175838542562,-0.00227201912662554,0.007690295062340945,-0.05123024003174542,-0.23739808693198175,0.33286669454020223
20280818,64,62,mixed,True,True,-0.008850167482937599,-0.001362813368263778,0.011097218575798144,-0.09540149686795532,-0.14209589917912208,-0.2139380090248701
20280818,65,63,mixed,True,True,-0.0005400651416231691,-0.011969844062433368,-0.010082018860596235,-0.08369979962174967,-0.131662388963479,0.23687198792092812
20280818,66,64,mixed,True,True,-0.001366325971836323,0.0059874065234352125,-0.009710057072798785,-0.020417846519760974,0.026078698813224332,-0.07672466137883627
20280818,67,65,mixed,True,True,0.006610773560336597,-0.0013917190719812088,0.007194616593640887,-0.031764951263817204,0.021623821691453438,0.23051536123065774
20280818,68,66,mixed,True,True,-0.008392432100297071,0.010147301458109045,0.0009409944981396932,0.2041687818963887,-0.13713393963721474,0.17412328728593618
20280818,69,67,mixed,True,True,0.010178181122113085,-0.001638740493771643,0.0029789238526899044,0.1914120356806971,0.23743806433473919,0.28801924688960834
20280818,70,68,mixed,True,True,0.008583519796352003,-0.0045703720271899825,-0.0029673481881569604,-0.21795512312275184,-0.18520392114505063,0.4735512732115601
20280818,71,69,mixed,True,True,-0.0071773529688941495,-0.004745246840801464,0.00020844125036562772,0.06478064200198791,0.12203816515602872,0.2842264389522804
20280818,72,70,mixed,True,True,0.005637123786169304,-0.009185108553673152,-0.006566663699124213,-0.10437640615659771,-0.18273985491042277,-0.41658849357351985
20280818,73,71,mixed,True,True,-0.005220080305734039,0.007800987623443927,0.006427890983703461,-0.07921264691983354,-0.24247672658833094,-0.12470893356977791
20280818,74,72,mixed,True,True,0.00647097219602364,0.0043903385371011384,0.0039889074220531735,0.2316755419553403,-0.055789219131688245,-0.06626387443554071
20280818,75,73,mixed,True,True,0.005676277793675612,0.0028969409617253753,0.00022326887015012425,-0.12295904476429015,-0.11461883207902263,-0.3382966440931776
20280818,76,74,mixed,True,True,-0.007455689417580881,-0.0056669766533985625,-0.005116245181447597,-0.15364935973180616,0.08884627999941469,0.2972806936861422
