task,seed,subset_id,protocol,sample_size,repeat,basis,model,fit_success,fit_error,fit_seconds,e_data,e_alpha,off_diag_mass
keyed,20280818,16,qualified,30,1,local,Pdiag pointwise (SE(3)),True,,0.020337445006589405,7.545395044018849e-05,0.1874230535242784,
keyed,20280818,16,qualified,30,1,local,Pdiag finite (SE(3)),True,,323.81203602498863,1.6625984817326027e-05,0.09137489570224573,
circular_honest,20260818,2,random,8,2,rotated-2,Frame-weighted (SE(3)),True,,0.003900355994119309,6.914360600580433e-05,0.38147270139409056,
circular_honest,20260818,2,random,8,2,rotated-2,Full operator (SE(3)),True,,0.0009098459995584562,4.5749115697653556e-07,0.08658109963260671,0.9115343495755982
circular_honest,20260818,2,random,8,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.010297390996129252,6.470389319639538e-05,0.6431667181429673,
circular_honest,20260818,2,random,8,2,rotated-2,Pdiag finite (SE(3)),True,,94.47219940100331,1.0157924875187855e-05,0.13713256005657842,
keyed,20280818,12,random,30,0,rotated-1,Frame-weighted (SE(3)),True,,0.0044572939950739965,8.889849120520749e-05,0.29165176941451837,
keyed,20280818,12,random,30,0,rotated-1,Full operator (SE(3)),True,,0.0011093880020780489,1.4720340663567527e-05,0.14050936797160948,0.9329238829934934
keyed,20280818,12,random,30,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010431674003484659,8.467324492834344e-05,0.3088633107892587,
keyed,20280818,12,random,30,0,rotated-1,Pdiag finite (SE(3)),True,,508.73099442900275,6.0213208990099336e-05,0.26543846146044703,
circular_honest,20260818,4,qualified,8,1,rotated-1,Frame-weighted (SE(3)),True,,0.007008946005953476,5.114879863141896e-05,0.20867596786131876,
circular_honest,20260818,4,qualified,8,1,rotated-1,Full operator (SE(3)),True,,0.001352074003079906,1.9435590795906425e-07,0.12134128387867847,0.9298574472448853
circular_honest,20260818,4,qualified,8,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.018068282995955087,3.997950020560342e-05,0.30418577786886697,
circular_honest,20260818,4,qualified,8,1,rotated-1,Pdiag finite (SE(3)),True,,57.21715593500994,2.3500706717789695e-05,0.1650186487487115,
circular_honest,20260818,5,qualified,8,2,rotated-2,Frame-weighted (SE(3)),True,,0.003938694993848912,6.520180145862406e-05,0.1950296284628883,
circular_honest,20260818,5,qualified,8,2,rotated-2,Full operator (SE(3)),True,,0.0009453459933865815,4.7578854181012397e-07,4.001240885106883,0.9105190570161079
circular_honest,20260818,5,qualified,8,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.009854678995907307,5.545628828980992e-05,0.26088515988506034,
circular_honest,20260818,5,qualified,8,2,rotated-2,Pdiag finite (SE(3)),True,,46.86686718299461,2.5031414754282156e-05,0.17392925391366792,
circular_honest,20260818,5,qualified,8,2,local,Frame-weighted (SE(3)),True,,0.003917156005627476,6.193187194712102e-05,0.2044832750633527,
circular_honest,20260818,5,qualified,8,2,local,Full operator (SE(3)),True,,0.0008763490041019395,4.147533780273208e-07,0.2751125452785848,0.9328649173663462
circular_honest,20260818,5,qualified,8,2,local,Pdiag pointwise (SE(3)),True,,0.009718682995298877,5.1682745070822595e-05,0.13304760191698028,
circular_honest,20260818,5,qualified,8,2,local,Pdiag finite (SE(3)),True,,66.77625845700095,2.2570570189166655e-06,0.0921477659197251,
circular_honest,20260818,6,random,15,0,local,Frame-weighted (SE(3)),True,,0.008149703004164621,6.681730754470703e-05,0.24175358960742438,
circular_honest,20260818,6,random,15,0,local,Full operator (SE(3)),True,,0.0015136349975364283,1.8759600591233013e-06,0.07327671587698407,0.8895185914709524
circular_honest,20260818,6,random,15,0,local,Pdiag pointwise (SE(3)),True,,0.02096893898851704,4.407877649903388e-05,0.42960673684928585,
circular_honest,20260818,6,random,15,0,local,Pdiag finite (SE(3)),True,,51.38081345400133,3.5258088446986896e-06,0.09094114271932581,
circular_honest,20260818,7,random,15,1,rotated-1,Frame-weighted (SE(3)),True,,0.003969384997617453,5.7898683924366075e-05,0.48190196852072875,
circular_honest,20260818,7,random,15,1,rotated-1,Full operator (SE(3)),True,,0.0009720689995447174,1.8217727995585875e-06,0.11577813781049848,0.9390080831771113
circular_honest,20260818,7,random,15,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.010188872998696752,5.007382343971403e-05,0.4667598914112451,
circular_honest,20260818,7,random,15,1,rotated-1,Pdiag finite (SE(3)),True,,46.38578530699306,2.7690032576043575e-05,0.2914001058984576,
circular_honest,20260818,8,random,15,2,rotated-1,Frame-weighted (SE(3)),True,,0.004143444006331265,7.119233963157709e-05,0.2808564509448596,
circular_honest,20260818,8,random,15,2,rotated-1,Full operator (SE(3)),True,,0.0010032019927166402,3.1486370037699757e-06,0.08657685385555777,0.9324888870574826
circular_honest,20260818,8,random,15,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.010612652011332102,6.791445485913239e-05,0.18165970232777884,
circular_honest,20260818,8,random,15,2,rotated-1,Pdiag finite (SE(3)),True,,23.578380342005403,4.0617961466995654e-05,0.17018182411220978,
circular_honest,20260818,7,random,15,1,local,Frame-weighted (SE(3)),True,,0.003949767997255549,5.200025576725509e-05,0.3125861073064485,
circular_honest,20260818,7,random,15,1,local,Full operator (SE(3)),True,,0.0009409129997948185,1.1307600924835772e-06,0.0652991617051999,0.8956557024532527
circular_honest,20260818,7,random,15,1,local,Pdiag pointwise (SE(3)),True,,0.010125729997525923,4.06245262695213e-05,0.3388404361357634,
circular_honest,20260818,7,random,15,1,local,Pdiag finite (SE(3)),True,,58.536031355004525,2.7784781506257836e-06,0.06126130116791624,
circular_honest,20260818,4,qualified,8,1,rotated-2,Frame-weighted (SE(3)),True,,0.0038961769896559417,4.689891671148178e-05,0.18530267547683593,
circular_honest,20260818,4,qualified,8,1,rotated-2,Full operator (SE(3)),True,,0.002011735996347852,1.647954970223563e-07,0.10975965849759448,0.9242780980424808
circular_honest,20260818,4,qualified,8,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.010358811996411532,3.294266236297168e-05,0.2913131877851595,
circular_honest,20260818,4,qualified,8,1,rotated-2,Pdiag finite (SE(3)),True,,98.0503664870048,2.767441311654979e-05,0.285358699273895,
keyed,20280818,10,qualified,15,1,rotated-2,Frame-weighted (SE(3)),True,,0.00402449700050056,5.065173944412306e-05,0.22253284351502833,
keyed,20280818,10,qualified,15,1,rotated-2,Full operator (SE(3)),True,,0.0009261489904019982,1.2412565205883886e-06,0.13074453600723326,0.918336311698548
keyed,20280818,10,qualified,15,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.010154390998650342,4.768422951896884e-05,0.2494743007067867,
keyed,20280818,10,qualified,15,1,rotated-2,Pdiag finite (SE(3)),True,,614.1332709569979,2.7074721230950056e-05,0.26725436932241453,
circular_honest,20260818,6,random,15,0,rotated-1,Frame-weighted (SE(3)),True,,0.007249110989505425,7.443660546073849e-05,0.3440466999751201,
circular_honest,20260818,6,random,15,0,rotated-1,Full operator (SE(3)),True,,0.0013835980062140152,2.8189622965811557e-06,0.1223460589481095,0.9341989608484651
circular_honest,20260818,6,random,15,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.0180154129920993,6.200227534302618e-05,0.45999385352165245,
circular_honest,20260818,6,random,15,0,rotated-1,Pdiag finite (SE(3)),True,,78.37712702499994,4.366422713512946e-05,0.3664250364520015,
circular_honest,20260818,8,random,15,2,local,Frame-weighted (SE(3)),True,,0.007507676011300646,6.0888915612682404e-05,0.18468135987016965,
circular_honest,20260818,8,random,15,2,local,Full operator (SE(3)),True,,0.0013989190047141165,2.7121848091562512e-06,0.05171311284876687,0.8885570505645805
circular_honest,20260818,8,random,15,2,local,Pdiag pointwise (SE(3)),True,,0.018505963002098724,5.353352230473589e-05,0.09877153038240839,
circular_honest,20260818,8,random,15,2,local,Pdiag finite (SE(3)),True,,62.43106047400215,4.501286917632732e-06,0.06521474113982505,
circular_honest,20260818,9,qualified,15,0,local,Frame-weighted (SE(3)),True,,0.004893449004157446,6.959902261321727e-05,0.24981137656288743,
circular_honest,20260818,9,qualified,15,0,local,Full operator (SE(3)),True,,0.001145129994256422,1.985074381187287e-06,0.054170916035539717,0.8929251119531142
circular_honest,20260818,9,qualified,15,0,local,Pdiag pointwise (SE(3)),True,,0.013007496003410779,6.176250404856117e-05,0.10891640333134563,
circular_honest,20260818,9,qualified,15,0,local,Pdiag finite (SE(3)),True,,34.66959325999778,4.254086936723751e-06,0.06374540104273302,
circular_honest,20260818,10,qualified,15,1,rotated-1,Frame-weighted (SE(3)),True,,0.004125592997297645,5.5400713917503664e-05,0.40131973172187335,
circular_honest,20260818,10,qualified,15,1,rotated-1,Full operator (SE(3)),True,,0.0009503170003881678,2.3634401566930996e-06,0.11138765655380611,0.9346136732732273
circular_honest,20260818,10,qualified,15,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.010354350000852719,5.35350446695938e-05,0.3120708524859432,
circular_honest,20260818,10,qualified,15,1,rotated-1,Pdiag finite (SE(3)),True,,26.495091270990088,3.2580138104943744e-05,0.17759616520175933,
circular_honest,20260818,10,qualified,15,1,local,Frame-weighted (SE(3)),True,,0.007080598996253684,5.025385631183579e-05,0.2767057243340924,
circular_honest,20260818,10,qualified,15,1,local,Full operator (SE(3)),True,,0.0015362590056611225,1.5580663571244598e-06,0.056168692169710044,0.8880652861781351
circular_honest,20260818,10,qualified,15,1,local,Pdiag pointwise (SE(3)),True,,0.01895085599971935,4.5317815984243106e-05,0.11337153116524248,
circular_honest,20260818,10,qualified,15,1,local,Pdiag finite (SE(3)),True,,33.869523029992706,3.7889511480442468e-06,0.07142035950894292,
circular_honest,20260818,7,random,15,1,rotated-2,Frame-weighted (SE(3)),True,,0.007590123990667053,5.137616542415871e-05,0.28843178862921315,
circular_honest,20260818,7,random,15,1,rotated-2,Full operator (SE(3)),True,,0.001411809993442148,1.5933485631132923e-06,0.1114322195389466,0.925614992833176
circular_honest,20260818,7,random,15,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.017940364006790332,4.628234391202586e-05,0.2881651425686921,
circular_honest,20260818,7,random,15,1,rotated-2,Pdiag finite (SE(3)),True,,87.47961325499637,3.14164127038377e-05,0.30428482891898917,
circular_honest,20260818,11,qualified,15,2,local,Frame-weighted (SE(3)),True,,0.007060283998725936,4.82765868016085e-05,0.2794183151072417,
circular_honest,20260818,11,qualified,15,2,local,Full operator (SE(3)),True,,0.001334953005425632,1.8218608751974295e-06,0.054848344756599055,0.8872003415140236
circular_honest,20260818,11,qualified,15,2,local,Pdiag pointwise (SE(3)),True,,0.017640951002249494,4.198295443497796e-05,0.18879466515171428,
circular_honest,20260818,11,qualified,15,2,local,Pdiag finite (SE(3)),True,,37.563403758002096,3.624498566862411e-06,0.05746959966094773,
circular_honest,20260818,9,qualified,15,0,rotated-2,Frame-weighted (SE(3)),True,,0.007356381989666261,7.197218242820242e-05,0.2754262063300295,
circular_honest,20260818,9,qualified,15,0,rotated-2,Full operator (SE(3)),True,,0.0014332530117826536,2.269788485570823e-06,0.10249758454274759,0.9268863372499471
circular_honest,20260818,9,qualified,15,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.018327244004467502,6.701356668753872e-05,0.16970657116027263,
circular_honest,20260818,9,qualified,15,0,rotated-2,Pdiag finite (SE(3)),True,,64.30326651899668,4.7789032877053e-05,0.23505432567181497,
keyed,20280818,15,qualified,30,0,rotated-1,Frame-weighted (SE(3)),True,,0.004272117992513813,9.394026213266937e-05,0.35270530801886885,
keyed,20280818,15,qualified,30,0,rotated-1,Full operator (SE(3)),True,,0.0010567400022409856,1.9082311587894234e-05,0.17083459043420143,0.9348356443414396
keyed,20280818,15,qualified,30,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.009956794005120173,9.125993246656761e-05,0.3729826598742243,
keyed,20280818,15,qualified,30,0,rotated-1,Pdiag finite (SE(3)),True,,500.5137992190139,6.198671913091549e-05,0.2737747363436888,
circular_honest,20260818,11,qualified,15,2,rotated-1,Frame-weighted (SE(3)),True,,0.007271593000041321,5.17546502287084e-05,0.3581228561579273,
circular_honest,20260818,11,qualified,15,2,rotated-1,Full operator (SE(3)),True,,0.0013649120082845911,1.9730099312648237e-06,0.12026027695599671,0.9349861805751157
circular_honest,20260818,11,qualified,15,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.017788594006560743,4.903504222067934e-05,0.23484142215808915,
circular_honest,20260818,11,qualified,15,2,rotated-1,Pdiag finite (SE(3)),True,,57.85402626999712,3.062247535897899e-05,0.18221530698582383,
circular_honest,20260818,9,qualified,15,0,rotated-1,Frame-weighted (SE(3)),True,,0.007360589996096678,7.706987733057923e-05,0.38053525687972284,
circular_honest,20260818,9,qualified,15,0,rotated-1,Full operator (SE(3)),True,,0.001472666990594007,2.390899925408871e-06,0.10350138976632896,0.9358952007183918
circular_honest,20260818,9,qualified,15,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.01793439000903163,7.393775839758489e-05,0.2664125974604581,
circular_honest,20260818,9,qualified,15,0,rotated-1,Pdiag finite (SE(3)),True,,95.44440743299492,4.576880346852147e-05,0.20978350787884936,
circular_honest,20260818,10,qualified,15,1,rotated-2,Frame-weighted (SE(3)),True,,0.0072593459917698056,5.04645358810238e-05,0.26648364482397446,
circular_honest,20260818,10,qualified,15,1,rotated-2,Full operator (SE(3)),True,,0.0014439090009545907,2.0210220555329094e-06,0.08057718169603315,0.9215518168927681
circular_honest,20260818,10,qualified,15,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.01800266999634914,4.665236053457996e-05,0.18850581624702728,
circular_honest,20260818,10,qualified,15,1,rotated-2,Pdiag finite (SE(3)),True,,84.28841211099643,2.982402259687981e-05,0.2610434565429379,
circular_honest,20260818,6,random,15,0,rotated-2,Frame-weighted (SE(3)),True,,0.007342377997701988,6.674748754519202e-05,0.226252875747109,
circular_honest,20260818,6,random,15,0,rotated-2,Full operator (SE(3)),True,,0.003482735002762638,2.5400006739764016e-06,0.12458016673740985,0.9163802791625439
circular_honest,20260818,6,random,15,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.01763658699928783,3.9772424631050284e-05,0.684070681120639,
circular_honest,20260818,6,random,15,0,rotated-2,Pdiag finite (SE(3)),True,,166.93202378600836,2.6294476384121996e-05,0.32477145697164256,
circular_honest,20260818,12,random,30,0,local,Frame-weighted (SE(3)),True,,0.004203181990305893,6.418764248058512e-05,0.22575963069623195,
circular_honest,20260818,12,random,30,0,local,Full operator (SE(3)),True,,0.0010666029993444681,2.1120315202786423e-06,0.05925695883480143,0.8921074112045914
circular_honest,20260818,12,random,30,0,local,Pdiag pointwise (SE(3)),True,,0.0101377139944816,5.6759487965976345e-05,0.08843353465178944,
circular_honest,20260818,12,random,30,0,local,Pdiag finite (SE(3)),True,,75.17065727099543,4.1907769985451855e-06,0.06258831283237316,
circular_honest,20260818,12,random,30,0,rotated-2,Frame-weighted (SE(3)),True,,0.004278116000932641,6.461578637124345e-05,0.22316849422968252,
circular_honest,20260818,12,random,30,0,rotated-2,Full operator (SE(3)),True,,0.0010988440044457093,2.891475588271979e-06,0.09071619792884889,0.9227239098837828
circular_honest,20260818,12,random,30,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.010597290005534887,5.9670349204749016e-05,0.14063714809835376,
circular_honest,20260818,12,random,30,0,rotated-2,Pdiag finite (SE(3)),True,,90.17717125399213,3.491211117311427e-05,0.1861285561071009,
circular_honest,20260818,14,random,30,2,local,Frame-weighted (SE(3)),True,,0.00429826500476338,6.355151543968996e-05,0.2766577443076931,
circular_honest,20260818,14,random,30,2,local,Full operator (SE(3)),True,,0.0011143930023536086,1.6874254125478327e-06,0.061302606793519024,0.8903525106776488
circular_honest,20260818,14,random,30,2,local,Pdiag pointwise (SE(3)),True,,0.010334619990317151,5.7368638062767224e-05,0.15432528384776603,
circular_honest,20260818,14,random,30,2,local,Pdiag finite (SE(3)),True,,56.15142833099526,3.584562367770056e-06,0.06978839523587234,
circular_honest,20260818,13,random,30,1,rotated-2,Frame-weighted (SE(3)),True,,0.004252774000633508,6.350275388747656e-05,0.36784361373229757,
circular_honest,20260818,13,random,30,1,rotated-2,Full operator (SE(3)),True,,0.001075520005542785,3.041512192771034e-06,0.10115673760688133,0.9261575205555223
circular_honest,20260818,13,random,30,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.010363410008721985,6.131541727901476e-05,0.26702116588855823,
circular_honest,20260818,13,random,30,1,rotated-2,Pdiag finite (SE(3)),True,,60.568944098005886,3.765128813405537e-05,0.2562039155409846,
circular_honest,20260818,13,random,30,1,local,Frame-weighted (SE(3)),True,,0.00810728600481525,6.239268437727365e-05,0.35643009576196855,
circular_honest,20260818,13,random,30,1,local,Full operator (SE(3)),True,,0.0016889029939193279,1.790138826816069e-06,0.06286951909509723,0.8908760370088221
circular_honest,20260818,13,random,30,1,local,Pdiag pointwise (SE(3)),True,,0.019244620998506434,5.4970195695581e-05,0.23301914424293177,
circular_honest,20260818,13,random,30,1,local,Pdiag finite (SE(3)),True,,93.94506061599532,3.720964439656351e-06,0.06896210480993238,
keyed,20280818,6,random,15,0,rotated-1,Frame-weighted (SE(3)),True,,0.0072383389924652874,0.00010734900167988295,0.27299510085356304,
keyed,20280818,6,random,15,0,rotated-1,Full operator (SE(3)),True,,0.0013862399937352166,2.5564128685321413e-05,0.11197874256534102,0.9312050090181981
keyed,20280818,6,random,15,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.017918522004038095,9.867106032034528e-05,0.5410117587650315,
keyed,20280818,6,random,15,0,rotated-1,Pdiag finite (SE(3)),True,,930.8505549840047,7.61870173064888e-05,0.3603705633121144,
circular_honest,20260818,13,random,30,1,rotated-1,Frame-weighted (SE(3)),True,,0.004373489995487034,6.691402248156612e-05,0.4668640194848917,
circular_honest,20260818,13,random,30,1,rotated-1,Full operator (SE(3)),True,,0.003904124998371117,3.216988101058231e-06,0.11176921722149735,0.9341299450240889
circular_honest,20260818,13,random,30,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.010784063997562043,6.14312046418139e-05,0.4176007839401366,
circular_honest,20260818,13,random,30,1,rotated-1,Pdiag finite (SE(3)),True,,119.04006921799737,4.184140257713017e-05,0.23524797836585398,
circular_honest,20260818,14,random,30,2,rotated-2,Frame-weighted (SE(3)),True,,0.004257073000189848,6.227945748896157e-05,0.25080031007435355,
circular_honest,20260818,14,random,30,2,rotated-2,Full operator (SE(3)),True,,0.0010971160081680864,2.3630653523817886e-06,0.09299200246357703,0.9213487299609636
circular_honest,20260818,14,random,30,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.010399142003734596,5.940894298493212e-05,0.15820795773460664,
circular_honest,20260818,14,random,30,2,rotated-2,Pdiag finite (SE(3)),True,,87.59579186899646,2.8628747177679714e-05,0.1886509244450178,
circular_honest,20260818,14,random,30,2,rotated-1,Frame-weighted (SE(3)),True,,0.008545780001441017,7.027471974635462e-05,0.44329353155366885,
circular_honest,20260818,14,random,30,2,rotated-1,Full operator (SE(3)),True,,0.0016566690028412268,2.7320736468356187e-06,0.12344569490334242,0.9374006090842598
circular_honest,20260818,14,random,30,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.019087059001321904,6.776952860712013e-05,0.3463297588761429,
circular_honest,20260818,14,random,30,2,rotated-1,Pdiag finite (SE(3)),True,,115.94541438799934,5.1413436165897796e-05,0.3028250236973177,
circular_honest,20260818,15,qualified,30,0,rotated-1,Frame-weighted (SE(3)),True,,0.004255354011547752,7.326473788092527e-05,0.4353798616442949,
circular_honest,20260818,15,qualified,30,0,rotated-1,Full operator (SE(3)),True,,0.0011082439887104556,2.4916190000397838e-06,0.13380519674963595,0.938467668664693
circular_honest,20260818,15,qualified,30,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010354755009757355,6.979954390581421e-05,0.34719282628633613,
circular_honest,20260818,15,qualified,30,0,rotated-1,Pdiag finite (SE(3)),True,,96.60092850201181,4.5626158036981796e-05,0.2501402594765311,
circular_honest,20260818,16,qualified,30,1,local,Frame-weighted (SE(3)),True,,0.004346892994362861,7.0737639442353e-05,0.2294800702826268,
circular_honest,20260818,16,qualified,30,1,local,Full operator (SE(3)),True,,0.0011855460033984855,1.948057231322538e-06,0.05686913880270165,0.890980604207294
circular_honest,20260818,16,qualified,30,1,local,Pdiag pointwise (SE(3)),True,,0.015164076001383364,6.09395943216891e-05,0.1490691411358259,
circular_honest,20260818,16,qualified,30,1,local,Pdiag finite (SE(3)),True,,81.69462389699765,3.556842163002108e-06,0.061061474316684114,
circular_honest,20260818,15,qualified,30,0,rotated-2,Frame-weighted (SE(3)),True,,0.008464027006994002,6.515000068366384e-05,0.25234662115287554,
circular_honest,20260818,15,qualified,30,0,rotated-2,Full operator (SE(3)),True,,0.001836648996686563,2.317979405377023e-06,0.09226006189483504,0.9218328164519447
circular_honest,20260818,15,qualified,30,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.019634361000498757,6.186714852184087e-05,0.16328882465505748,
circular_honest,20260818,15,qualified,30,0,rotated-2,Pdiag finite (SE(3)),True,,92.0457947870018,2.9532774649907237e-05,0.1690940792436148,
circular_honest,20260818,8,random,15,2,rotated-2,Frame-weighted (SE(3)),True,,0.003821245991275646,6.304089944944543e-05,0.18853009895708592,
circular_honest,20260818,8,random,15,2,rotated-2,Full operator (SE(3)),True,,0.0009070900123333558,3.1414329572959255e-06,0.08377123928410816,0.9302678460128454
circular_honest,20260818,8,random,15,2,rotated-2,Pdiag pointwise (SE(3)),True,,0.009880436002276838,5.7435649367499823e-05,0.13181373355110954,
circular_honest,20260818,8,random,15,2,rotated-2,Pdiag finite (SE(3)),True,,235.11708388700208,3.099066418984786e-05,0.17895505288165525,
circular_honest,20270818,0,random,8,0,rotated-1,Frame-weighted (SE(3)),True,,0.003844977996777743,4.301274022342178e-05,0.7741449811217437,
circular_honest,20270818,0,random,8,0,rotated-1,Full operator (SE(3)),True,,0.000894062002771534,6.631433682027836e-08,0.12557888129495737,0.9320725771025082
circular_honest,20270818,0,random,8,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010127237997949123,3.975419823219819e-05,0.6280162827944188,
circular_honest,20270818,0,random,8,0,rotated-1,Pdiag finite (SE(3)),True,,23.8953163910046,3.084961879188569e-05,0.45628048671071536,
circular_honest,20260818,15,qualified,30,0,local,Frame-weighted (SE(3)),True,,0.008394970005610958,6.617060428597445e-05,0.2770496717527553,
circular_honest,20260818,15,qualified,30,0,local,Full operator (SE(3)),True,,0.0017238979926332831,1.4429932501514326e-06,0.06316042758023306,0.8905503831504434
circular_honest,20260818,15,qualified,30,0,local,Pdiag pointwise (SE(3)),True,,0.018487430992536247,6.0478231306357165e-05,0.14236548002706667,
circular_honest,20260818,15,qualified,30,0,local,Pdiag finite (SE(3)),True,,124.00097086599271,3.1565741824018766e-06,0.07079632061387718,
circular_honest,20260818,16,qualified,30,1,rotated-2,Frame-weighted (SE(3)),True,,0.004418256008648314,7.00287284609174e-05,0.21955000267900388,
circular_honest,20260818,16,qualified,30,1,rotated-2,Full operator (SE(3)),True,,0.0014845590048935264,2.836713105236088e-06,0.09537440320271594,0.9288173948331422
circular_honest,20260818,16,qualified,30,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.011118564987555146,6.507997930723172e-05,0.1556602294382544,
circular_honest,20260818,16,qualified,30,1,rotated-2,Pdiag finite (SE(3)),True,,96.83218842899078,3.2058641569717386e-05,0.19745224842983242,
circular_honest,20270818,1,random,8,1,rotated-1,Frame-weighted (SE(3)),True,,0.0036482299910858274,5.579988431295294e-05,0.2670915200207045,
circular_honest,20270818,1,random,8,1,rotated-1,Full operator (SE(3)),True,,0.000833242986118421,7.935311942057345e-07,0.1438686655316064,0.9407300677033161
circular_honest,20270818,1,random,8,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.009737852000398561,5.3881192835999055e-05,0.24051188487328665,
circular_honest,20270818,1,random,8,1,rotated-1,Pdiag finite (SE(3)),True,,39.30828759899305,2.542856401894416e-05,0.22285677699877846,
circular_honest,20270818,0,random,8,0,rotated-2,Frame-weighted (SE(3)),True,,0.00713950399949681,4.094456497611424e-05,0.4660875338750196,
circular_honest,20270818,0,random,8,0,rotated-2,Full operator (SE(3)),True,,0.001386176998494193,1.505500339287482e-07,0.06381062068471413,0.9097795770051957
circular_honest,20270818,0,random,8,0,rotated-2,Pdiag pointwise (SE(3)),True,,0.01785779399506282,3.589641421906955e-05,0.4258246351762078,
circular_honest,20270818,0,random,8,0,rotated-2,Pdiag finite (SE(3)),True,,46.91105560101278,2.1735233555944266e-05,0.2002264730658467,
circular_honest,20270818,1,random,8,1,rotated-2,Frame-weighted (SE(3)),True,,0.003963679992011748,5.017440543963634e-05,0.1876467852195102,
circular_honest,20270818,1,random,8,1,rotated-2,Full operator (SE(3)),True,,0.0008630610100226477,8.512335317543159e-07,0.09522809731984057,0.9270667836883699
circular_honest,20270818,1,random,8,1,rotated-2,Pdiag pointwise (SE(3)),True,,0.010070684991660528,4.5519097585520904e-05,0.14179177257752162,
circular_honest,20270818,1,random,8,1,rotated-2,Pdiag finite (SE(3)),True,,43.522999348992016,2.311976890595156e-05,0.1661915956635293,
circular_honest,20260818,16,qualified,30,1,rotated-1,Frame-weighted (SE(3)),True,,0.00821303301199805,8.019083079137213e-05,0.37958728936460434,
circular_honest,20260818,16,qualified,30,1,rotated-1,Full operator (SE(3)),True,,0.0016343229945050552,3.2582512286337406e-06,0.11234277148947415,0.9369676440850541
circular_honest,20260818,16,qualified,30,1,rotated-1,Pdiag pointwise (SE(3)),True,,0.018175978009821847,7.54612387732662e-05,0.27890869923558453,
circular_honest,20260818,16,qualified,30,1,rotated-1,Pdiag finite (SE(3)),True,,152.68176252799458,5.266946839950386e-05,0.23718575569972628,
circular_honest,20270818,2,random,8,2,rotated-1,Frame-weighted (SE(3)),True,,0.006978429009905085,7.318737602395567e-05,0.9203736448110859,
circular_honest,20270818,2,random,8,2,rotated-1,Full operator (SE(3)),True,,0.0012810740008717403,9.338303057293073e-08,0.20025123999748834,0.9439625588695069
circular_honest,20270818,2,random,8,2,rotated-1,Pdiag pointwise (SE(3)),True,,0.01789769998867996,6.715951054431846e-05,0.7694566934962379,
circular_honest,20270818,2,random,8,2,rotated-1,Pdiag finite (SE(3)),True,,56.17097376698803,6.927370217192045e-05,0.567839727546579,
circular_honest,20270818,3,qualified,8,0,rotated-1,Frame-weighted (SE(3)),True,,0.004019927000626922,7.737059147760539e-05,0.24396855707247928,
circular_honest,20270818,3,qualified,8,0,rotated-1,Full operator (SE(3)),True,,0.0009095199930015951,3.7395977627600974e-07,0.12715950296966985,0.9146261188499456
circular_honest,20270818,3,qualified,8,0,rotated-1,Pdiag pointwise (SE(3)),True,,0.010530964995268732,6.885950341088652e-05,0.24675047078042117,
circular_honest,20270818,3,qualified,8,0,rotated-1,Pdiag finite (SE(3)),True,,27.805614370008698,3.776360733278525e-05,0.15967618926686558,
circular_honest,20270818,1,random,8,1,local,Frame-weighted (SE(3)),True,,0.0037982469948474318,5.062031583760468e-05,0.19711617275068347,
circular_honest,20270818,1,random,8,1,local,Full operator (SE(3)),True,,0.0008629450021544471,8.066938617095992e-07,0.08879422841440364,0.8965705305442536
circular_honest,20270818,1,random,8,1,local,Pdiag pointwise (SE(3)),True,,0.009804632005398162,4.789142119419753e-05,0.08014893103149459,
circular_honest,20270818,1,random,8,1,local,Pdiag finite (SE(3)),True,,86.97005150900804,2.544003020086751e-06,0.07683211859189461,
circular_honest,20260818,17,qualified,30,2,rotated-1,Frame-weighted (SE(3)),True,,0.004283528003725223,8.282865916270338e-05,0.2639344746754225,
