task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha,m_relation_correct,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
wine_bottle_on_rack,rack_slot_placement,20260818,9,qualified,15,0,Full operator (SE(3)),True,,0.0002206421922892332,3.61857779108825e-05,True,0.9832540432113803,1.006541029215177,1.0002835141621083,0.0,0.0,1.0067105434159922
wine_bottle_on_rack,rack_slot_placement,20260818,9,qualified,15,0,Pdiag pointwise (SE(3)),True,,0.006095366086810827,0.00013616169206965455,True,0.9677459431547564,1.004568308664752,1.018193206855017,0.0,0.0,1.0079999170384155
wine_bottle_on_rack,rack_slot_placement,20260818,9,qualified,15,0,Pdiag finite (SE(3)),True,,1.0967730078846216,5.680293269257205e-05,True,1.012023128527265,1.0105670849191246,1.0142465257461029,0.0036449851406256686,0.00018616210547221521,1.0101657491583795
wine_bottle_on_rack,rack_slot_placement,20260818,7,random,15,1,Frame-weighted (SE(3)),True,,0.0069646749179810286,0.15433528829276508,False,0.8705544003373242,0.8705544003373242,0.8705544003373242,0.8705544003373242,0.8705544003373242,0.8705544003373242
wine_bottle_on_rack,rack_slot_placement,20260818,7,random,15,1,Phase scalar GP (SE(3)),True,,0.24943358800373971,0.15433921601780792,False,0.8771654566969042,0.8771654566969042,0.8771654566969042,0.8771654566969042,0.8771654566969042,0.8771654566969042
wine_bottle_on_rack,rack_slot_placement,20260818,7,random,15,1,TP-GMM additive (SE(3)),True,,4.048372847959399,0.008545320950463372,True,0.9913172925735125,0.9851010498993842,0.9820757267414021,0.01099667050543296,0.009689048133887823,0.9946781835119607
wine_bottle_on_rack,rack_slot_placement,20260818,7,random,15,1,TP-GMM SE(3),True,,3.3116715820506215,0.007456921833152413,True,0.9916623557434945,0.983412314071908,0.9835781923099585,0.009906711038305094,0.010312999318073057,0.9929676394272571
wine_bottle_on_rack,rack_slot_placement,20260818,7,random,15,1,Full operator (SE(3)),True,,0.0002198049332946539,0.00021077670906191007,True,0.977871405263939,0.9616377484917653,0.9919390216057621,0.0,0.0,0.9905578075173861
wine_bottle_on_rack,rack_slot_placement,20260818,7,random,15,1,Pdiag pointwise (SE(3)),True,,0.005882743047550321,0.00013067703432771214,True,0.9754185174023229,0.9914008671635957,1.024098205770762,0.0,0.0,0.9908060034337799
wine_bottle_on_rack,rack_slot_placement,20260818,7,random,15,1,Pdiag finite (SE(3)),True,,1.1353003580588847,6.181105316681037e-05,True,1.0081002806683623,1.0125414150139984,1.0109375509436112,0.008472038164635124,0.0024988284010215903,1.0106688562800041
wine_bottle_on_rack,rack_slot_placement,20270818,0,random,8,0,Frame-weighted (SE(3)),True,,0.0023180500138550997,0.14636926238732417,False,0.8337673128589436,0.8337673128589436,0.8337673128589436,0.8337673128589436,0.8337673128589436,0.8337673128589436
wine_bottle_on_rack,rack_slot_placement,20270818,0,random,8,0,Phase scalar GP (SE(3)),True,,0.10560118709690869,0.14637370252941923,False,0.8400830617688146,0.8400830617688146,0.8400830617688146,0.8400830617688146,0.8400830617688146,0.8400830617688146
wine_bottle_on_rack,rack_slot_placement,20270818,0,random,8,0,TP-GMM additive (SE(3)),True,,0.8894521230831742,0.012368839079435043,True,0.9963726126262229,0.9707544324571732,0.9333205751745066,0.01929617635021641,0.015017973465376588,0.9896277884409033
wine_bottle_on_rack,rack_slot_placement,20270818,0,random,8,0,TP-GMM SE(3),True,,1.5744757729116827,0.012567535185297164,True,0.9931915897130189,0.9637704916618103,0.9491405534079594,0.01741193547455655,0.010966997815607726,0.9907627806794359
wine_bottle_on_rack,rack_slot_placement,20270818,0,random,8,0,Full operator (SE(3)),True,,0.00021049613133072853,0.00012556022115216194,True,0.9813195454596566,0.9800902834513566,1.0239972643891733,0.0,0.0,1.0040961154597858
wine_bottle_on_rack,rack_slot_placement,20270818,0,random,8,0,Pdiag pointwise (SE(3)),True,,0.005862978985533118,0.0006581501791164592,True,0.9678971218845566,0.9539883911960004,1.0583715667243916,0.0,0.0,0.9863542331999552
wine_bottle_on_rack,rack_slot_placement,20270818,0,random,8,0,Pdiag finite (SE(3)),True,,0.5981081700883806,6.322449854221209e-05,True,1.0027450289157884,1.0050753998131317,1.0120696241476124,0.0019746572716309216,0.00021690318367459103,1.0069892393246875
wine_bottle_on_rack,rack_slot_placement,20270818,3,qualified,8,0,Frame-weighted (SE(3)),True,,0.0023544200230389833,0.1425931939493806,False,0.8134690440531092,0.8134690440531092,0.8134690440531092,0.8134690440531092,0.8134690440531092,0.8134690440531092
wine_bottle_on_rack,rack_slot_placement,20270818,3,qualified,8,0,Phase scalar GP (SE(3)),True,,0.10486088902689517,0.1425979153909062,False,0.81968119751925,0.81968119751925,0.81968119751925,0.81968119751925,0.81968119751925,0.81968119751925
wine_bottle_on_rack,rack_slot_placement,20270818,3,qualified,8,0,TP-GMM additive (SE(3)),True,,1.3766075160820037,0.010637873624858987,True,0.9804495412250175,0.9571345641866624,0.9356414902282617,0.004482484257259056,0.023673565606904923,0.9947852394695671
wine_bottle_on_rack,rack_slot_placement,20270818,3,qualified,8,0,TP-GMM SE(3),True,,1.6197403350379318,0.014236347366173225,True,0.9820245478945472,0.9654516888136713,0.9463086284849237,0.004662776795172352,0.022225976323206442,0.989947123688883
