task_key,family,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,e_alpha_projected,m_relation_projected_correct,alpha_active_du,alpha_active_dv,alpha_active_yaw
plate_front_push,planar_one_axis_push,20270818,10,qualified,15,1,TP-GMM SE(2),True,,2.800158561905846,0.004445637954964002,True,0.9055545319430758,0.0025655545066811526,0.0018793386977429783
plate_front_push,planar_one_axis_push,20280818,1,random,8,1,TP-GMM additive,True,,2.382552075199783,0.0022176140435721608,True,0.980993532126162,0.004266720731225253,0.005829915822477722
plate_front_push,planar_one_axis_push,20280818,1,random,8,1,TP-GMM SE(2),True,,2.262983329128474,0.004369292125539109,True,0.9932651479173382,0.0046743490869152445,0.0063246779947538755
plate_front_push,planar_one_axis_push,20280818,7,random,15,1,TP-GMM additive,True,,1.1438750580418855,0.00813749120246125,True,0.9637427234916035,0.0031345962993874904,0.0019269779667929505
plate_front_push,planar_one_axis_push,20280818,7,random,15,1,TP-GMM SE(2),True,,1.3476082121487707,0.004396099664329052,True,0.9093528238138249,0.002609145769221741,0.0014592230313740704
plate_front_push,planar_one_axis_push,20280818,10,qualified,15,1,TP-GMM additive,True,,1.5790256389882416,0.0031592184317798815,True,0.9387094289154546,0.0021724606491476057,0.0020270743814706873
plate_front_push,planar_one_axis_push,20280818,10,qualified,15,1,TP-GMM SE(2),True,,1.2417950360104442,0.004445637954964002,True,0.9055545319430758,0.0025655545066811526,0.0018793386977429783
plate_front_push,planar_one_axis_push,20280818,8,random,15,2,TP-GMM additive,True,,1.628160452004522,0.0017306665708407408,True,0.9384954058259953,0.002245201235501635,0.003171523688706048
plate_front_push,planar_one_axis_push,20280818,8,random,15,2,TP-GMM SE(2),True,,1.745158497011289,0.002033491365425135,True,0.9157037228862269,0.0022779200345513255,0.0024313916840909165
bowl_on_stove,support_placement,20260818,1,random,8,1,TP-GMM additive,True,,0.7074467740021646,0.005991358697349475,True,0.9697975270701875,0.980439769828062,0.005820798601642734
bowl_on_stove,support_placement,20260818,1,random,8,1,TP-GMM SE(2),True,,0.8132846909575164,0.006163728815932654,True,0.9680701842655626,0.98193806043834,0.006341143477307087
plate_front_push,planar_one_axis_push,20280818,6,random,15,0,TP-GMM additive,True,,2.6924280498642474,0.004325703610816511,True,0.906340791117094,0.002393163372612336,0.0012720722193628213
plate_front_push,planar_one_axis_push,20280818,6,random,15,0,TP-GMM SE(2),True,,1.8488179030828178,0.0033686275330004783,True,0.9207802181675218,0.002451864623208941,0.0013067630546009696
plate_front_push,planar_one_axis_push,20280818,9,qualified,15,0,TP-GMM additive,True,,1.432968767825514,0.0031113078010573795,True,0.9154823060073675,0.0017697942868191137,0.0014804279452304988
plate_front_push,planar_one_axis_push,20280818,9,qualified,15,0,TP-GMM SE(2),True,,2.851492241024971,0.003231307007835142,True,0.8942932745824306,0.002114173660274091,0.0013070450974022442
plate_front_push,planar_one_axis_push,20270818,17,qualified,30,2,TP-GMM additive,True,,4.106932807015255,0.0024000496176802264,True,0.9838928357974036,0.04584605983711129,0.07373123540207001
plate_front_push,planar_one_axis_push,20270818,17,qualified,30,2,TP-GMM SE(2),True,,3.51085222302936,0.000491909920407833,True,0.9841713530485408,0.0024240461693353556,0.005966573631420392
bowl_on_stove,support_placement,20260818,3,qualified,8,0,TP-GMM additive,True,,0.610058463877067,0.005424121413090415,True,0.8780513872728296,0.9845617943364006,0.0025266419122742852
bowl_on_stove,support_placement,20260818,3,qualified,8,0,TP-GMM SE(2),True,,0.6941602460574359,0.005662715999024576,True,0.8825675172279002,0.9822523653512695,0.0022360882722510917
bowl_on_stove,support_placement,20260818,4,qualified,8,1,TP-GMM additive,True,,0.6772492539603263,0.003244603182957121,True,0.9006388583591984,0.9740126727396033,0.0016966077613190514
bowl_on_stove,support_placement,20260818,4,qualified,8,1,TP-GMM SE(2),True,,0.6175905559211969,0.004948759179554187,True,0.9262291755997298,0.9626950882406573,0.001629259810925134
bowl_on_stove,support_placement,20260818,2,random,8,2,TP-GMM additive,True,,1.1536602629348636,0.004124316427680779,True,0.9172374781909326,0.9253670330326875,0.0016484490060328645
bowl_on_stove,support_placement,20260818,2,random,8,2,TP-GMM SE(2),True,,0.9151113349944353,0.004008697767254668,True,0.9209119786962594,0.928717585977571,0.0019420009880826781
plate_front_push,planar_one_axis_push,20270818,15,qualified,30,0,TP-GMM additive,True,,4.684959973907098,0.003820152773594289,True,0.9230141596328761,0.0024325404190380056,0.0015941941726986982
