dataset,episode,reference_split,event,frame,time_s,status,threshold_time_spread_s,threshold_detection_count,video_duration_mismatch
insert_jc_fix_3,41,reference_heldout,axial_advance_candidate,282.0,9.399999618530273,kinematic_proxy,0.06666666666666667,3,False
insert_jc_fix_3,41,reference_heldout,terminal_settle_candidate,364.0,12.133333206176758,kinematic_proxy,0.0,3,False
insert_jc_fix_3,41,reference_heldout,release,459.0,15.300000190734863,kinematic_proxy,0.0,3,False
insert_jc_fix_3,42,reference_heldout,grasp,142.0,4.733333110809326,kinematic_proxy,0.0,3,False
insert_jc_fix_3,42,reference_heldout,lift_clearance,185.0,6.166666507720947,kinematic_proxy,0.0,3,False
insert_jc_fix_3,42,reference_heldout,assembly_region,247.0,8.233333587646484,kinematic_proxy,0.0,3,False
insert_jc_fix_3,42,reference_heldout,axial_advance_candidate,319.0,10.633333206176758,kinematic_proxy,3.6,3,False
insert_jc_fix_3,42,reference_heldout,terminal_settle_candidate,376.0,12.533333778381348,kinematic_proxy,0.0,3,False
insert_jc_fix_3,42,reference_heldout,release,433.0,14.433333396911621,kinematic_proxy,0.0,3,False
insert_jc_fix_3,43,reference_heldout,grasp,199.0,6.633333206176758,kinematic_proxy,0.0,3,False
insert_jc_fix_3,43,reference_heldout,lift_clearance,238.0,7.933333396911621,kinematic_proxy,0.0,3,False
insert_jc_fix_3,43,reference_heldout,assembly_region,287.0,9.566666603088379,kinematic_proxy,0.0,3,False
insert_jc_fix_3,43,reference_heldout,axial_advance_candidate,313.0,10.433333396911621,kinematic_proxy,1.0666666666666667,3,False
insert_jc_fix_3,43,reference_heldout,terminal_settle_candidate,482.0,16.066667556762695,kinematic_proxy,0.0,3,False
insert_jc_fix_3,43,reference_heldout,release,522.0,17.399999618530273,kinematic_proxy,0.0,3,False
insert_jc_fix_3,44,reference_heldout,grasp,179.0,5.9666666984558105,kinematic_proxy,0.0,3,False
insert_jc_fix_3,44,reference_heldout,lift_clearance,215.0,7.166666507720947,kinematic_proxy,0.0,3,False
insert_jc_fix_3,44,reference_heldout,assembly_region,269.0,8.966666221618652,kinematic_proxy,0.0,3,False
insert_jc_fix_3,44,reference_heldout,axial_advance_candidate,393.0,13.100000381469727,kinematic_proxy,2.3333333333333335,2,False
insert_jc_fix_3,44,reference_heldout,terminal_settle_candidate,450.0,15.0,kinematic_proxy,0.0,2,False
insert_jc_fix_3,44,reference_heldout,release,475.0,15.833333015441895,kinematic_proxy,0.0,3,False
insert_jc_fix_3,45,calibration,grasp,247.0,8.233333587646484,kinematic_proxy,0.0,3,False
insert_jc_fix_3,45,calibration,lift_clearance,295.0,9.833333015441895,kinematic_proxy,0.0,3,False
insert_jc_fix_3,45,calibration,assembly_region,351.0,11.699999809265137,kinematic_proxy,0.0,3,False
insert_jc_fix_3,45,calibration,axial_advance_candidate,379.0,12.633333206176758,kinematic_proxy,0.13333333333333333,3,False
insert_jc_fix_3,45,calibration,terminal_settle_candidate,546.0,18.200000762939453,kinematic_proxy,0.0,3,False
insert_jc_fix_3,45,calibration,release,579.0,19.299999237060547,kinematic_proxy,0.0,3,False
insert_jc_fix_3,46,reference_heldout,grasp,202.0,6.733333110809326,kinematic_proxy,0.0,3,False
insert_jc_fix_3,46,reference_heldout,lift_clearance,241.0,8.033333778381348,kinematic_proxy,0.0,3,False
insert_jc_fix_3,46,reference_heldout,assembly_region,310.0,10.333333015441895,kinematic_proxy,0.0,3,False
insert_jc_fix_3,46,reference_heldout,axial_advance_candidate,370.0,12.333333015441895,kinematic_proxy,4.7,3,False
insert_jc_fix_3,46,reference_heldout,terminal_settle_candidate,500.0,16.66666603088379,kinematic_proxy,0.0,3,False
insert_jc_fix_3,46,reference_heldout,release,530.0,17.66666603088379,kinematic_proxy,0.0,3,False
insert_jc_fix_3,47,reference_heldout,grasp,231.0,7.699999809265137,kinematic_proxy,0.0,3,False
insert_jc_fix_3,47,reference_heldout,lift_clearance,267.0,8.899999618530273,kinematic_proxy,0.0,3,False
insert_jc_fix_3,47,reference_heldout,assembly_region,344.0,11.466666221618652,kinematic_proxy,0.0,3,False
insert_jc_fix_3,47,reference_heldout,axial_advance_candidate,382.0,12.733333587646484,kinematic_proxy,0.4666666666666667,3,False
insert_jc_fix_3,47,reference_heldout,terminal_settle_candidate,685.0,22.83333396911621,kinematic_proxy,0.0,3,False
insert_jc_fix_3,47,reference_heldout,release,799.0,26.633333206176758,kinematic_proxy,0.0,3,False
insert_jc_fix_3,48,reference_heldout,grasp,203.0,6.766666889190674,kinematic_proxy,0.0,3,False
insert_jc_fix_3,48,reference_heldout,lift_clearance,238.0,7.933333396911621,kinematic_proxy,0.0,3,False
insert_jc_fix_3,48,reference_heldout,assembly_region,311.0,10.366666793823242,kinematic_proxy,0.0,3,False
insert_jc_fix_3,48,reference_heldout,axial_advance_candidate,330.0,11.0,kinematic_proxy,0.06666666666666667,3,False
insert_jc_fix_3,48,reference_heldout,terminal_settle_candidate,511.0,17.03333282470703,kinematic_proxy,0.0,3,False
insert_jc_fix_3,48,reference_heldout,release,637.0,21.233333587646484,kinematic_proxy,0.0,3,False
insert_jc_fix_3,49,reference_heldout,grasp,166.0,5.5333333015441895,kinematic_proxy,0.0,3,False
insert_jc_fix_3,49,reference_heldout,lift_clearance,197.0,6.566666603088379,kinematic_proxy,0.0,3,False
insert_jc_fix_3,49,reference_heldout,assembly_region,284.0,9.466666221618652,kinematic_proxy,0.0,3,False
insert_jc_fix_3,49,reference_heldout,axial_advance_candidate,319.0,10.633333206176758,kinematic_proxy,0.0,3,False
insert_jc_fix_3,49,reference_heldout,terminal_settle_candidate,540.0,18.0,kinematic_proxy,0.0,2,False
insert_jc_fix_3,49,reference_heldout,release,602.0,20.066667556762695,kinematic_proxy,0.0,3,False
insert_10degree,0,calibration,grasp,352.0,11.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,0,calibration,lift_clearance,402.0,13.399999618530273,kinematic_proxy,0.0,3,False
insert_10degree,0,calibration,assembly_region,560.0,18.66666603088379,kinematic_proxy,0.0,3,False
insert_10degree,0,calibration,axial_advance_candidate,,,missing,,1,False
insert_10degree,0,calibration,terminal_settle_candidate,,,missing,,1,False
insert_10degree,0,calibration,release,1038.0,34.599998474121094,kinematic_proxy,0.0,3,False
insert_10degree,1,reference_heldout,grasp,335.0,11.166666984558105,kinematic_proxy,0.0,3,False
insert_10degree,1,reference_heldout,lift_clearance,368.0,12.266666412353516,kinematic_proxy,0.0,3,False
insert_10degree,1,reference_heldout,assembly_region,423.0,14.100000381469727,kinematic_proxy,0.0,3,False
insert_10degree,1,reference_heldout,axial_advance_candidate,510.0,17.0,kinematic_proxy,1.2333333333333334,2,False
insert_10degree,1,reference_heldout,terminal_settle_candidate,883.0,29.433332443237305,kinematic_proxy,0.0,2,False
insert_10degree,1,reference_heldout,release,993.0,33.099998474121094,kinematic_proxy,0.0,3,False
insert_10degree,2,reference_heldout,grasp,300.0,10.0,kinematic_proxy,0.0,3,False
insert_10degree,2,reference_heldout,lift_clearance,338.0,11.266666412353516,kinematic_proxy,0.0,3,False
insert_10degree,2,reference_heldout,assembly_region,391.0,13.033333778381348,kinematic_proxy,0.0,3,False
insert_10degree,2,reference_heldout,axial_advance_candidate,443.0,14.766666412353516,kinematic_proxy,0.0,2,False
insert_10degree,2,reference_heldout,terminal_settle_candidate,770.0,25.66666603088379,kinematic_proxy,0.9666666666666667,2,False
insert_10degree,2,reference_heldout,release,810.0,27.0,kinematic_proxy,0.0,3,False
insert_10degree,3,reference_heldout,grasp,339.0,11.300000190734863,kinematic_proxy,0.0,3,True
insert_10degree,3,reference_heldout,lift_clearance,400.0,13.333333015441895,kinematic_proxy,0.0,3,True
insert_10degree,3,reference_heldout,assembly_region,498.0,16.600000381469727,kinematic_proxy,0.0,3,True
insert_10degree,3,reference_heldout,axial_advance_candidate,532.0,17.733333587646484,kinematic_proxy,0.0,2,True
insert_10degree,3,reference_heldout,terminal_settle_candidate,780.0,26.0,kinematic_proxy,0.0,2,True
insert_10degree,3,reference_heldout,release,888.0,29.600000381469727,kinematic_proxy,0.0,3,True
insert_10degree,4,reference_heldout,grasp,310.0,10.333333015441895,kinematic_proxy,0.0,3,False
insert_10degree,4,reference_heldout,lift_clearance,391.0,13.033333778381348,kinematic_proxy,0.0,3,False
insert_10degree,4,reference_heldout,assembly_region,513.0,17.100000381469727,kinematic_proxy,0.0,3,False
insert_10degree,4,reference_heldout,axial_advance_candidate,538.0,17.933332443237305,kinematic_proxy,0.0,3,False
insert_10degree,4,reference_heldout,terminal_settle_candidate,849.0,28.299999237060547,kinematic_proxy,0.0,2,False
insert_10degree,4,reference_heldout,release,862.0,28.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,5,calibration,grasp,338.0,11.266666412353516,kinematic_proxy,0.0,3,False
insert_10degree,5,calibration,lift_clearance,401.0,13.366666793823242,kinematic_proxy,0.0,3,False
insert_10degree,5,calibration,assembly_region,468.0,15.600000381469727,kinematic_proxy,0.0,3,False
insert_10degree,5,calibration,axial_advance_candidate,549.0,18.299999237060547,kinematic_proxy,1.4333333333333333,2,False
insert_10degree,5,calibration,terminal_settle_candidate,768.0,25.600000381469727,kinematic_proxy,0.0,2,False
insert_10degree,5,calibration,release,832.0,27.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,6,reference_heldout,grasp,304.0,10.133333206176758,kinematic_proxy,0.0,3,True
insert_10degree,6,reference_heldout,lift_clearance,363.0,12.100000381469727,kinematic_proxy,0.0,3,True
insert_10degree,6,reference_heldout,assembly_region,444.0,14.800000190734863,kinematic_proxy,0.0,3,True
insert_10degree,6,reference_heldout,axial_advance_candidate,,,missing,,1,True
insert_10degree,6,reference_heldout,terminal_settle_candidate,,,missing,,1,True
insert_10degree,6,reference_heldout,release,796.0,26.53333282470703,kinematic_proxy,0.0,3,True
insert_10degree,7,reference_heldout,grasp,247.0,8.233333587646484,kinematic_proxy,0.0,3,False
insert_10degree,7,reference_heldout,lift_clearance,297.0,9.899999618530273,kinematic_proxy,0.0,3,False
insert_10degree,7,reference_heldout,assembly_region,399.0,13.300000190734863,kinematic_proxy,0.0,3,False
insert_10degree,7,reference_heldout,axial_advance_candidate,579.0,19.299999237060547,kinematic_proxy,3.8,3,False
insert_10degree,7,reference_heldout,terminal_settle_candidate,900.0,30.0,kinematic_proxy,0.0,3,False
insert_10degree,7,reference_heldout,release,920.0,30.66666603088379,kinematic_proxy,0.0,3,False
insert_10degree,8,reference_heldout,grasp,323.0,10.766666412353516,kinematic_proxy,0.0,3,False
insert_10degree,8,reference_heldout,lift_clearance,376.0,12.533333778381348,kinematic_proxy,0.0,3,False
insert_10degree,8,reference_heldout,assembly_region,479.0,15.966666221618652,kinematic_proxy,0.0,3,False
insert_10degree,8,reference_heldout,axial_advance_candidate,558.0,18.600000381469727,kinematic_proxy,2.1333333333333333,3,False
insert_10degree,8,reference_heldout,terminal_settle_candidate,830.0,27.66666603088379,kinematic_proxy,0.0,3,False
insert_10degree,8,reference_heldout,release,862.0,28.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,9,reference_heldout,grasp,302.0,10.066666603088379,kinematic_proxy,0.0,3,False
insert_10degree,9,reference_heldout,lift_clearance,327.0,10.899999618530273,kinematic_proxy,0.0,3,False
insert_10degree,9,reference_heldout,assembly_region,444.0,14.800000190734863,kinematic_proxy,0.0,3,False
insert_10degree,9,reference_heldout,axial_advance_candidate,,,missing,,1,False
insert_10degree,9,reference_heldout,terminal_settle_candidate,758.0,25.266666412353516,kinematic_proxy,1.2666666666666666,2,False
insert_10degree,9,reference_heldout,release,783.0,26.100000381469727,kinematic_proxy,0.0,3,False
insert_10degree,10,calibration,grasp,231.0,7.699999809265137,kinematic_proxy,0.0,3,False
insert_10degree,10,calibration,lift_clearance,340.0,11.333333015441895,kinematic_proxy,0.0,3,False
insert_10degree,10,calibration,assembly_region,465.0,15.5,kinematic_proxy,0.0,3,False
insert_10degree,10,calibration,axial_advance_candidate,566.0,18.866666793823242,kinematic_proxy,0.0,3,False
insert_10degree,10,calibration,terminal_settle_candidate,871.0,29.03333282470703,kinematic_proxy,0.0,3,False
insert_10degree,10,calibration,release,901.0,30.03333282470703,kinematic_proxy,0.0,3,False
insert_10degree,11,reference_heldout,grasp,361.0,12.033333778381348,kinematic_proxy,0.0,3,False
insert_10degree,11,reference_heldout,lift_clearance,444.0,14.800000190734863,kinematic_proxy,0.0,3,False
insert_10degree,11,reference_heldout,assembly_region,611.0,20.366666793823242,kinematic_proxy,0.0,3,False
insert_10degree,11,reference_heldout,axial_advance_candidate,666.0,22.200000762939453,kinematic_proxy,2.8,3,False
insert_10degree,11,reference_heldout,terminal_settle_candidate,882.0,29.399999618530273,kinematic_proxy,0.0,3,False
insert_10degree,11,reference_heldout,release,937.0,31.233333587646484,kinematic_proxy,0.0,3,False
insert_10degree,12,reference_heldout,grasp,409.0,13.633333206176758,kinematic_proxy,0.0,3,False
insert_10degree,12,reference_heldout,lift_clearance,463.0,15.433333396911621,kinematic_proxy,0.0,3,False
insert_10degree,12,reference_heldout,assembly_region,549.0,18.299999237060547,kinematic_proxy,0.0,3,False
insert_10degree,12,reference_heldout,axial_advance_candidate,581.0,19.366666793823242,kinematic_proxy,0.0,3,False
insert_10degree,12,reference_heldout,terminal_settle_candidate,930.0,31.0,kinematic_proxy,0.0,3,False
insert_10degree,12,reference_heldout,release,997.0,33.233333587646484,kinematic_proxy,0.0,3,False
insert_10degree,13,reference_heldout,grasp,274.0,9.133333206176758,kinematic_proxy,0.0,3,False
insert_10degree,13,reference_heldout,lift_clearance,324.0,10.800000190734863,kinematic_proxy,0.0,3,False
insert_10degree,13,reference_heldout,assembly_region,426.0,14.199999809265137,kinematic_proxy,0.0,3,False
insert_10degree,13,reference_heldout,axial_advance_candidate,477.0,15.899999618530273,kinematic_proxy,2.433333333333333,3,False
insert_10degree,13,reference_heldout,terminal_settle_candidate,682.0,22.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,13,reference_heldout,release,750.0,25.0,kinematic_proxy,0.0,3,False
insert_10degree,14,reference_heldout,grasp,290.0,9.666666984558105,kinematic_proxy,0.0,3,False
insert_10degree,14,reference_heldout,lift_clearance,341.0,11.366666793823242,kinematic_proxy,0.0,3,False
insert_10degree,14,reference_heldout,assembly_region,428.0,14.266666412353516,kinematic_proxy,0.0,3,False
insert_10degree,14,reference_heldout,axial_advance_candidate,448.0,14.933333396911621,kinematic_proxy,0.26666666666666666,3,False
insert_10degree,14,reference_heldout,terminal_settle_candidate,698.0,23.266666412353516,kinematic_proxy,0.0,3,False
insert_10degree,14,reference_heldout,release,746.0,24.866666793823242,kinematic_proxy,0.0,3,False
insert_10degree,15,calibration,grasp,340.0,11.333333015441895,kinematic_proxy,0.0,3,False
insert_10degree,15,calibration,lift_clearance,389.0,12.966666221618652,kinematic_proxy,0.0,3,False
insert_10degree,15,calibration,assembly_region,495.0,16.5,kinematic_proxy,0.0,3,False
insert_10degree,15,calibration,axial_advance_candidate,572.0,19.066667556762695,kinematic_proxy,0.0,3,False
insert_10degree,15,calibration,terminal_settle_candidate,738.0,24.600000381469727,kinematic_proxy,0.0,3,False
insert_10degree,15,calibration,release,798.0,26.600000381469727,kinematic_proxy,0.0,3,False
insert_10degree,16,reference_heldout,grasp,370.0,12.333333015441895,kinematic_proxy,0.0,3,False
insert_10degree,16,reference_heldout,lift_clearance,424.0,14.133333206176758,kinematic_proxy,0.0,3,False
insert_10degree,16,reference_heldout,assembly_region,497.0,16.566667556762695,kinematic_proxy,0.0,3,False
insert_10degree,16,reference_heldout,axial_advance_candidate,631.0,21.03333282470703,kinematic_proxy,0.0,2,False
insert_10degree,16,reference_heldout,terminal_settle_candidate,764.0,25.46666717529297,kinematic_proxy,0.0,2,False
insert_10degree,16,reference_heldout,release,843.0,28.100000381469727,kinematic_proxy,0.0,3,False
insert_10degree,17,reference_heldout,grasp,250.0,8.333333015441895,kinematic_proxy,0.0,3,False
insert_10degree,17,reference_heldout,lift_clearance,306.0,10.199999809265137,kinematic_proxy,0.0,3,False
insert_10degree,17,reference_heldout,assembly_region,418.0,13.933333396911621,kinematic_proxy,0.0,3,False
insert_10degree,17,reference_heldout,axial_advance_candidate,462.0,15.399999618530273,kinematic_proxy,0.0,3,False
insert_10degree,17,reference_heldout,terminal_settle_candidate,667.0,22.233333587646484,kinematic_proxy,0.0,3,False
insert_10degree,17,reference_heldout,release,734.0,24.46666717529297,kinematic_proxy,0.0,3,False
insert_10degree,18,reference_heldout,grasp,332.0,11.066666603088379,kinematic_proxy,0.0,3,False
insert_10degree,18,reference_heldout,lift_clearance,406.0,13.533333778381348,kinematic_proxy,0.0,3,False
insert_10degree,18,reference_heldout,assembly_region,506.0,16.866666793823242,kinematic_proxy,0.0,3,False
insert_10degree,18,reference_heldout,axial_advance_candidate,563.0,18.766666412353516,kinematic_proxy,0.6666666666666666,3,False
insert_10degree,18,reference_heldout,terminal_settle_candidate,723.0,24.100000381469727,kinematic_proxy,0.0,2,False
insert_10degree,18,reference_heldout,release,758.0,25.266666412353516,kinematic_proxy,0.0,3,False
insert_10degree,19,reference_heldout,grasp,271.0,9.033333778381348,kinematic_proxy,0.0,3,False
insert_10degree,19,reference_heldout,lift_clearance,322.0,10.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,19,reference_heldout,assembly_region,419.0,13.966666221618652,kinematic_proxy,0.0,3,False
insert_10degree,19,reference_heldout,axial_advance_candidate,463.0,15.433333396911621,kinematic_proxy,0.0,3,False
insert_10degree,19,reference_heldout,terminal_settle_candidate,785.0,26.16666603088379,kinematic_proxy,0.0,3,False
insert_10degree,19,reference_heldout,release,867.0,28.899999618530273,kinematic_proxy,0.0,3,False
insert_10degree,20,calibration,grasp,317.0,10.566666603088379,kinematic_proxy,0.0,3,False
insert_10degree,20,calibration,lift_clearance,371.0,12.366666793823242,kinematic_proxy,0.0,3,False
insert_10degree,20,calibration,assembly_region,446.0,14.866666793823242,kinematic_proxy,0.0,3,False
insert_10degree,20,calibration,axial_advance_candidate,762.0,25.399999618530273,kinematic_proxy,9.666666666666666,2,False
insert_10degree,20,calibration,terminal_settle_candidate,766.0,25.53333282470703,kinematic_proxy,0.0,2,False
insert_10degree,20,calibration,release,811.0,27.03333282470703,kinematic_proxy,0.0,3,False
insert_10degree,21,reference_heldout,grasp,363.0,12.100000381469727,kinematic_proxy,0.0,3,False
insert_10degree,21,reference_heldout,lift_clearance,427.0,14.233333587646484,kinematic_proxy,0.0,3,False
insert_10degree,21,reference_heldout,assembly_region,539.0,17.96666717529297,kinematic_proxy,0.0,3,False
insert_10degree,21,reference_heldout,axial_advance_candidate,594.0,19.799999237060547,kinematic_proxy,4.7,3,False
insert_10degree,21,reference_heldout,terminal_settle_candidate,801.0,26.700000762939453,kinematic_proxy,0.0,3,False
insert_10degree,21,reference_heldout,release,832.0,27.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,22,reference_heldout,grasp,297.0,9.899999618530273,kinematic_proxy,0.0,3,False
insert_10degree,22,reference_heldout,lift_clearance,382.0,12.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,22,reference_heldout,assembly_region,480.0,16.0,kinematic_proxy,0.0,3,False
insert_10degree,22,reference_heldout,axial_advance_candidate,658.0,21.933332443237305,kinematic_proxy,7.533333333333333,3,False
insert_10degree,22,reference_heldout,terminal_settle_candidate,769.0,25.633333206176758,kinematic_proxy,0.0,3,False
insert_10degree,22,reference_heldout,release,835.0,27.83333396911621,kinematic_proxy,0.0,3,False
insert_10degree,23,reference_heldout,grasp,354.0,11.800000190734863,kinematic_proxy,0.0,3,False
insert_10degree,23,reference_heldout,lift_clearance,414.0,13.800000190734863,kinematic_proxy,0.0,3,False
insert_10degree,23,reference_heldout,assembly_region,482.0,16.066667556762695,kinematic_proxy,0.0,3,False
insert_10degree,23,reference_heldout,axial_advance_candidate,612.0,20.399999618530273,kinematic_proxy,0.0,3,False
insert_10degree,23,reference_heldout,terminal_settle_candidate,750.0,25.0,kinematic_proxy,0.0,3,False
insert_10degree,23,reference_heldout,release,815.0,27.16666603088379,kinematic_proxy,0.0,3,False
insert_10degree,24,reference_heldout,grasp,268.0,8.933333396911621,kinematic_proxy,0.0,3,False
insert_10degree,24,reference_heldout,lift_clearance,333.0,11.100000381469727,kinematic_proxy,0.0,3,False
insert_10degree,24,reference_heldout,assembly_region,464.0,15.466666221618652,kinematic_proxy,0.0,3,False
insert_10degree,24,reference_heldout,axial_advance_candidate,521.0,17.366666793823242,kinematic_proxy,1.1666666666666667,2,False
insert_10degree,24,reference_heldout,terminal_settle_candidate,712.0,23.733333587646484,kinematic_proxy,0.0,2,False
insert_10degree,24,reference_heldout,release,746.0,24.866666793823242,kinematic_proxy,0.0,3,False
insert_10degree,25,calibration,grasp,285.0,9.5,kinematic_proxy,0.0,3,False
insert_10degree,25,calibration,lift_clearance,337.0,11.233333587646484,kinematic_proxy,0.0,3,False
insert_10degree,25,calibration,assembly_region,399.0,13.300000190734863,kinematic_proxy,0.0,3,False
insert_10degree,25,calibration,axial_advance_candidate,410.0,13.666666984558105,kinematic_proxy,0.0,3,False
insert_10degree,25,calibration,terminal_settle_candidate,595.0,19.83333396911621,kinematic_proxy,0.0,3,False
insert_10degree,25,calibration,release,666.0,22.200000762939453,kinematic_proxy,0.0,3,False
insert_10degree,26,reference_heldout,grasp,296.0,9.866666793823242,kinematic_proxy,0.0,3,False
insert_10degree,26,reference_heldout,lift_clearance,367.0,12.233333587646484,kinematic_proxy,0.0,3,False
insert_10degree,26,reference_heldout,assembly_region,475.0,15.833333015441895,kinematic_proxy,0.0,3,False
insert_10degree,26,reference_heldout,axial_advance_candidate,639.0,21.299999237060547,kinematic_proxy,2.7333333333333334,2,False
insert_10degree,26,reference_heldout,terminal_settle_candidate,644.0,21.46666717529297,kinematic_proxy,0.0,2,False
insert_10degree,26,reference_heldout,release,706.0,23.53333282470703,kinematic_proxy,0.0,3,False
insert_10degree,27,reference_heldout,grasp,264.0,8.800000190734863,kinematic_proxy,0.0,3,False
insert_10degree,27,reference_heldout,lift_clearance,348.0,11.600000381469727,kinematic_proxy,0.0,3,False
insert_10degree,27,reference_heldout,assembly_region,441.0,14.699999809265137,kinematic_proxy,0.0,3,False
insert_10degree,27,reference_heldout,axial_advance_candidate,535.0,17.83333396911621,kinematic_proxy,2.2333333333333334,2,False
insert_10degree,27,reference_heldout,terminal_settle_candidate,598.0,19.933332443237305,kinematic_proxy,0.0,2,False
insert_10degree,27,reference_heldout,release,660.0,22.0,kinematic_proxy,0.0,3,False
insert_10degree,28,reference_heldout,grasp,250.0,8.333333015441895,kinematic_proxy,0.0,3,False
insert_10degree,28,reference_heldout,lift_clearance,320.0,10.666666984558105,kinematic_proxy,0.0,3,False
insert_10degree,28,reference_heldout,assembly_region,396.0,13.199999809265137,kinematic_proxy,0.0,3,False
insert_10degree,28,reference_heldout,axial_advance_candidate,441.0,14.699999809265137,kinematic_proxy,1.5666666666666667,3,False
insert_10degree,28,reference_heldout,terminal_settle_candidate,683.0,22.766666412353516,kinematic_proxy,0.0,3,False
insert_10degree,28,reference_heldout,release,750.0,25.0,kinematic_proxy,0.0,3,False
insert_10degree,29,reference_heldout,grasp,294.0,9.800000190734863,kinematic_proxy,0.0,3,False
insert_10degree,29,reference_heldout,lift_clearance,352.0,11.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,29,reference_heldout,assembly_region,485.0,16.16666603088379,kinematic_proxy,0.0,3,False
insert_10degree,29,reference_heldout,axial_advance_candidate,511.0,17.03333282470703,kinematic_proxy,0.0,3,False
insert_10degree,29,reference_heldout,terminal_settle_candidate,821.0,27.366666793823242,kinematic_proxy,0.0,3,False
insert_10degree,29,reference_heldout,release,852.0,28.399999618530273,kinematic_proxy,0.0,3,False
insert_10degree,30,calibration,grasp,231.0,7.699999809265137,kinematic_proxy,0.0,3,False
insert_10degree,30,calibration,lift_clearance,287.0,9.566666603088379,kinematic_proxy,0.0,3,False
insert_10degree,30,calibration,assembly_region,375.0,12.5,kinematic_proxy,0.0,3,False
insert_10degree,30,calibration,axial_advance_candidate,502.0,16.733333587646484,kinematic_proxy,2.566666666666667,3,False
insert_10degree,30,calibration,terminal_settle_candidate,820.0,27.33333396911621,kinematic_proxy,0.0,3,False
insert_10degree,30,calibration,release,852.0,28.399999618530273,kinematic_proxy,0.0,3,False
insert_10degree,31,reference_heldout,grasp,261.0,8.699999809265137,kinematic_proxy,0.0,3,False
insert_10degree,31,reference_heldout,lift_clearance,355.0,11.833333015441895,kinematic_proxy,0.0,3,False
insert_10degree,31,reference_heldout,assembly_region,442.0,14.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,31,reference_heldout,axial_advance_candidate,,,missing,,1,False
insert_10degree,31,reference_heldout,terminal_settle_candidate,,,missing,,1,False
insert_10degree,31,reference_heldout,release,863.0,28.766666412353516,kinematic_proxy,0.0,3,False
insert_10degree,32,reference_heldout,grasp,304.0,10.133333206176758,kinematic_proxy,0.0,3,False
insert_10degree,32,reference_heldout,lift_clearance,368.0,12.266666412353516,kinematic_proxy,0.0,3,False
insert_10degree,32,reference_heldout,assembly_region,456.0,15.199999809265137,kinematic_proxy,0.0,3,False
insert_10degree,32,reference_heldout,axial_advance_candidate,490.0,16.33333396911621,kinematic_proxy,0.0,3,False
insert_10degree,32,reference_heldout,terminal_settle_candidate,692.0,23.066667556762695,kinematic_proxy,0.0,3,False
insert_10degree,32,reference_heldout,release,759.0,25.299999237060547,kinematic_proxy,0.0,3,False
insert_10degree,33,reference_heldout,grasp,231.0,7.699999809265137,kinematic_proxy,0.0,3,False
insert_10degree,33,reference_heldout,lift_clearance,280.0,9.333333015441895,kinematic_proxy,0.0,3,False
insert_10degree,33,reference_heldout,assembly_region,358.0,11.933333396911621,kinematic_proxy,0.0,3,False
insert_10degree,33,reference_heldout,axial_advance_candidate,378.0,12.600000381469727,kinematic_proxy,2.6,3,False
insert_10degree,33,reference_heldout,terminal_settle_candidate,532.0,17.733333587646484,kinematic_proxy,0.0,3,False
insert_10degree,33,reference_heldout,release,605.0,20.16666603088379,kinematic_proxy,0.0,3,False
insert_10degree,34,reference_heldout,grasp,277.0,9.233333587646484,kinematic_proxy,0.0,3,False
insert_10degree,34,reference_heldout,lift_clearance,401.0,13.366666793823242,kinematic_proxy,0.0,3,False
insert_10degree,34,reference_heldout,assembly_region,478.0,15.933333396911621,kinematic_proxy,0.0,3,False
insert_10degree,34,reference_heldout,axial_advance_candidate,720.0,24.0,kinematic_proxy,6.0,2,False
insert_10degree,34,reference_heldout,terminal_settle_candidate,750.0,25.0,kinematic_proxy,0.0,2,False
insert_10degree,34,reference_heldout,release,820.0,27.33333396911621,kinematic_proxy,0.0,3,False
insert_10degree,35,calibration,grasp,225.0,7.5,kinematic_proxy,0.0,3,False
insert_10degree,35,calibration,lift_clearance,271.0,9.033333778381348,kinematic_proxy,0.0,3,False
insert_10degree,35,calibration,assembly_region,356.0,11.866666793823242,kinematic_proxy,0.0,3,False
insert_10degree,35,calibration,axial_advance_candidate,,,missing,,1,False
insert_10degree,35,calibration,terminal_settle_candidate,,,missing,,1,False
insert_10degree,35,calibration,release,704.0,23.46666717529297,kinematic_proxy,0.0,3,False
insert_10degree,36,reference_heldout,grasp,275.0,9.166666984558105,kinematic_proxy,0.0,3,False
insert_10degree,36,reference_heldout,lift_clearance,334.0,11.133333206176758,kinematic_proxy,0.0,3,False
insert_10degree,36,reference_heldout,assembly_region,417.0,13.899999618530273,kinematic_proxy,0.0,3,False
insert_10degree,36,reference_heldout,axial_advance_candidate,,,missing,,1,False
insert_10degree,36,reference_heldout,terminal_settle_candidate,,,missing,,1,False
