dataset,episode,variant,event,frame,time_s
insert_jc_fix_3,32,loose,terminal_settle_candidate,390.0,13.0
insert_jc_fix_3,32,loose,release,470.0,15.666666984558105
insert_jc_fix_3,32,own_terminal_offline,grasp,173.0,5.766666889190674
insert_jc_fix_3,32,own_terminal_offline,lift_clearance,216.0,7.199999809265137
insert_jc_fix_3,32,own_terminal_offline,assembly_region,275.0,9.166666984558105
insert_jc_fix_3,32,own_terminal_offline,axial_advance_candidate,288.0,9.600000381469727
insert_jc_fix_3,32,own_terminal_offline,terminal_settle_candidate,390.0,13.0
insert_jc_fix_3,32,own_terminal_offline,release,470.0,15.666666984558105
insert_jc_fix_3,33,strict,grasp,135.0,4.5
insert_jc_fix_3,33,strict,lift_clearance,178.0,5.933333396911621
insert_jc_fix_3,33,strict,assembly_region,208.0,6.933333396911621
insert_jc_fix_3,33,strict,axial_advance_candidate,234.0,7.800000190734863
insert_jc_fix_3,33,strict,terminal_settle_candidate,375.0,12.5
insert_jc_fix_3,33,strict,release,428.0,14.266666412353516
insert_jc_fix_3,33,main,grasp,135.0,4.5
insert_jc_fix_3,33,main,lift_clearance,178.0,5.933333396911621
insert_jc_fix_3,33,main,assembly_region,208.0,6.933333396911621
insert_jc_fix_3,33,main,axial_advance_candidate,234.0,7.800000190734863
insert_jc_fix_3,33,main,terminal_settle_candidate,375.0,12.5
insert_jc_fix_3,33,main,release,428.0,14.266666412353516
insert_jc_fix_3,33,loose,grasp,135.0,4.5
insert_jc_fix_3,33,loose,lift_clearance,178.0,5.933333396911621
insert_jc_fix_3,33,loose,assembly_region,208.0,6.933333396911621
insert_jc_fix_3,33,loose,axial_advance_candidate,234.0,7.800000190734863
insert_jc_fix_3,33,loose,terminal_settle_candidate,375.0,12.5
insert_jc_fix_3,33,loose,release,428.0,14.266666412353516
insert_jc_fix_3,33,own_terminal_offline,grasp,135.0,4.5
insert_jc_fix_3,33,own_terminal_offline,lift_clearance,178.0,5.933333396911621
insert_jc_fix_3,33,own_terminal_offline,assembly_region,208.0,6.933333396911621
insert_jc_fix_3,33,own_terminal_offline,axial_advance_candidate,237.0,7.900000095367432
insert_jc_fix_3,33,own_terminal_offline,terminal_settle_candidate,375.0,12.5
insert_jc_fix_3,33,own_terminal_offline,release,428.0,14.266666412353516
insert_jc_fix_3,34,strict,grasp,140.0,4.666666507720947
insert_jc_fix_3,34,strict,lift_clearance,179.0,5.9666666984558105
insert_jc_fix_3,34,strict,assembly_region,206.0,6.866666793823242
insert_jc_fix_3,34,strict,axial_advance_candidate,311.0,10.366666793823242
insert_jc_fix_3,34,strict,terminal_settle_candidate,,
insert_jc_fix_3,34,strict,release,455.0,15.166666984558105
insert_jc_fix_3,34,main,grasp,140.0,4.666666507720947
insert_jc_fix_3,34,main,lift_clearance,179.0,5.9666666984558105
insert_jc_fix_3,34,main,assembly_region,206.0,6.866666793823242
insert_jc_fix_3,34,main,axial_advance_candidate,246.0,8.199999809265137
insert_jc_fix_3,34,main,terminal_settle_candidate,351.0,11.699999809265137
insert_jc_fix_3,34,main,release,455.0,15.166666984558105
insert_jc_fix_3,34,loose,grasp,140.0,4.666666507720947
insert_jc_fix_3,34,loose,lift_clearance,179.0,5.9666666984558105
insert_jc_fix_3,34,loose,assembly_region,206.0,6.866666793823242
insert_jc_fix_3,34,loose,axial_advance_candidate,246.0,8.199999809265137
insert_jc_fix_3,34,loose,terminal_settle_candidate,351.0,11.699999809265137
insert_jc_fix_3,34,loose,release,455.0,15.166666984558105
insert_jc_fix_3,34,own_terminal_offline,grasp,140.0,4.666666507720947
insert_jc_fix_3,34,own_terminal_offline,lift_clearance,179.0,5.9666666984558105
insert_jc_fix_3,34,own_terminal_offline,assembly_region,207.0,6.900000095367432
insert_jc_fix_3,34,own_terminal_offline,axial_advance_candidate,274.0,9.133333206176758
insert_jc_fix_3,34,own_terminal_offline,terminal_settle_candidate,351.0,11.699999809265137
insert_jc_fix_3,34,own_terminal_offline,release,455.0,15.166666984558105
insert_jc_fix_3,35,strict,grasp,254.0,8.466666221618652
insert_jc_fix_3,35,strict,lift_clearance,308.0,10.266666412353516
insert_jc_fix_3,35,strict,assembly_region,361.0,12.033333778381348
insert_jc_fix_3,35,strict,axial_advance_candidate,439.0,14.633333206176758
insert_jc_fix_3,35,strict,terminal_settle_candidate,524.0,17.46666717529297
insert_jc_fix_3,35,strict,release,633.0,21.100000381469727
insert_jc_fix_3,35,main,grasp,254.0,8.466666221618652
insert_jc_fix_3,35,main,lift_clearance,308.0,10.266666412353516
insert_jc_fix_3,35,main,assembly_region,361.0,12.033333778381348
insert_jc_fix_3,35,main,axial_advance_candidate,410.0,13.666666984558105
insert_jc_fix_3,35,main,terminal_settle_candidate,524.0,17.46666717529297
insert_jc_fix_3,35,main,release,633.0,21.100000381469727
insert_jc_fix_3,35,loose,grasp,254.0,8.466666221618652
insert_jc_fix_3,35,loose,lift_clearance,308.0,10.266666412353516
insert_jc_fix_3,35,loose,assembly_region,361.0,12.033333778381348
insert_jc_fix_3,35,loose,axial_advance_candidate,376.0,12.533333778381348
insert_jc_fix_3,35,loose,terminal_settle_candidate,524.0,17.46666717529297
insert_jc_fix_3,35,loose,release,633.0,21.100000381469727
insert_jc_fix_3,35,own_terminal_offline,grasp,254.0,8.466666221618652
insert_jc_fix_3,35,own_terminal_offline,lift_clearance,308.0,10.266666412353516
insert_jc_fix_3,35,own_terminal_offline,assembly_region,364.0,12.133333206176758
insert_jc_fix_3,35,own_terminal_offline,axial_advance_candidate,439.0,14.633333206176758
insert_jc_fix_3,35,own_terminal_offline,terminal_settle_candidate,524.0,17.46666717529297
insert_jc_fix_3,35,own_terminal_offline,release,633.0,21.100000381469727
insert_jc_fix_3,36,strict,grasp,136.0,4.5333333015441895
insert_jc_fix_3,36,strict,lift_clearance,187.0,6.233333110809326
insert_jc_fix_3,36,strict,assembly_region,234.0,7.800000190734863
insert_jc_fix_3,36,strict,axial_advance_candidate,,
insert_jc_fix_3,36,strict,terminal_settle_candidate,,
insert_jc_fix_3,36,strict,release,422.0,14.066666603088379
insert_jc_fix_3,36,main,grasp,136.0,4.5333333015441895
insert_jc_fix_3,36,main,lift_clearance,187.0,6.233333110809326
insert_jc_fix_3,36,main,assembly_region,234.0,7.800000190734863
insert_jc_fix_3,36,main,axial_advance_candidate,306.0,10.199999809265137
insert_jc_fix_3,36,main,terminal_settle_candidate,,
insert_jc_fix_3,36,main,release,422.0,14.066666603088379
insert_jc_fix_3,36,loose,grasp,136.0,4.5333333015441895
insert_jc_fix_3,36,loose,lift_clearance,187.0,6.233333110809326
insert_jc_fix_3,36,loose,assembly_region,234.0,7.800000190734863
insert_jc_fix_3,36,loose,axial_advance_candidate,240.0,8.0
insert_jc_fix_3,36,loose,terminal_settle_candidate,362.0,12.066666603088379
insert_jc_fix_3,36,loose,release,422.0,14.066666603088379
insert_jc_fix_3,36,own_terminal_offline,grasp,136.0,4.5333333015441895
insert_jc_fix_3,36,own_terminal_offline,lift_clearance,187.0,6.233333110809326
insert_jc_fix_3,36,own_terminal_offline,assembly_region,235.0,7.833333492279053
insert_jc_fix_3,36,own_terminal_offline,axial_advance_candidate,269.0,8.966666221618652
insert_jc_fix_3,36,own_terminal_offline,terminal_settle_candidate,362.0,12.066666603088379
insert_jc_fix_3,36,own_terminal_offline,release,422.0,14.066666603088379
insert_jc_fix_3,37,strict,grasp,160.0,5.333333492279053
insert_jc_fix_3,37,strict,lift_clearance,201.0,6.699999809265137
insert_jc_fix_3,37,strict,assembly_region,274.0,9.133333206176758
insert_jc_fix_3,37,strict,axial_advance_candidate,284.0,9.466666221618652
insert_jc_fix_3,37,strict,terminal_settle_candidate,,
insert_jc_fix_3,37,strict,release,485.0,16.16666603088379
insert_jc_fix_3,37,main,grasp,160.0,5.333333492279053
insert_jc_fix_3,37,main,lift_clearance,201.0,6.699999809265137
insert_jc_fix_3,37,main,assembly_region,274.0,9.133333206176758
insert_jc_fix_3,37,main,axial_advance_candidate,284.0,9.466666221618652
insert_jc_fix_3,37,main,terminal_settle_candidate,440.0,14.666666984558105
insert_jc_fix_3,37,main,release,485.0,16.16666603088379
insert_jc_fix_3,37,loose,grasp,160.0,5.333333492279053
insert_jc_fix_3,37,loose,lift_clearance,201.0,6.699999809265137
insert_jc_fix_3,37,loose,assembly_region,274.0,9.133333206176758
insert_jc_fix_3,37,loose,axial_advance_candidate,284.0,9.466666221618652
insert_jc_fix_3,37,loose,terminal_settle_candidate,440.0,14.666666984558105
insert_jc_fix_3,37,loose,release,485.0,16.16666603088379
insert_jc_fix_3,37,own_terminal_offline,grasp,160.0,5.333333492279053
insert_jc_fix_3,37,own_terminal_offline,lift_clearance,201.0,6.699999809265137
insert_jc_fix_3,37,own_terminal_offline,assembly_region,276.0,9.199999809265137
insert_jc_fix_3,37,own_terminal_offline,axial_advance_candidate,288.0,9.600000381469727
insert_jc_fix_3,37,own_terminal_offline,terminal_settle_candidate,440.0,14.666666984558105
insert_jc_fix_3,37,own_terminal_offline,release,485.0,16.16666603088379
insert_jc_fix_3,38,strict,grasp,151.0,5.0333333015441895
insert_jc_fix_3,38,strict,lift_clearance,196.0,6.5333333015441895
insert_jc_fix_3,38,strict,assembly_region,244.0,8.133333206176758
insert_jc_fix_3,38,strict,axial_advance_candidate,,
insert_jc_fix_3,38,strict,terminal_settle_candidate,,
insert_jc_fix_3,38,strict,release,452.0,15.066666603088379
insert_jc_fix_3,38,main,grasp,151.0,5.0333333015441895
insert_jc_fix_3,38,main,lift_clearance,196.0,6.5333333015441895
insert_jc_fix_3,38,main,assembly_region,244.0,8.133333206176758
insert_jc_fix_3,38,main,axial_advance_candidate,324.0,10.800000190734863
insert_jc_fix_3,38,main,terminal_settle_candidate,399.0,13.300000190734863
insert_jc_fix_3,38,main,release,452.0,15.066666603088379
insert_jc_fix_3,38,loose,grasp,151.0,5.0333333015441895
insert_jc_fix_3,38,loose,lift_clearance,196.0,6.5333333015441895
insert_jc_fix_3,38,loose,assembly_region,244.0,8.133333206176758
insert_jc_fix_3,38,loose,axial_advance_candidate,262.0,8.733333587646484
insert_jc_fix_3,38,loose,terminal_settle_candidate,399.0,13.300000190734863
insert_jc_fix_3,38,loose,release,452.0,15.066666603088379
insert_jc_fix_3,38,own_terminal_offline,grasp,151.0,5.0333333015441895
insert_jc_fix_3,38,own_terminal_offline,lift_clearance,196.0,6.5333333015441895
insert_jc_fix_3,38,own_terminal_offline,assembly_region,244.0,8.133333206176758
insert_jc_fix_3,38,own_terminal_offline,axial_advance_candidate,259.0,8.633333206176758
insert_jc_fix_3,38,own_terminal_offline,terminal_settle_candidate,399.0,13.300000190734863
insert_jc_fix_3,38,own_terminal_offline,release,452.0,15.066666603088379
insert_jc_fix_3,39,strict,grasp,216.0,7.199999809265137
insert_jc_fix_3,39,strict,lift_clearance,265.0,8.833333015441895
insert_jc_fix_3,39,strict,assembly_region,341.0,11.366666793823242
insert_jc_fix_3,39,strict,axial_advance_candidate,410.0,13.666666984558105
insert_jc_fix_3,39,strict,terminal_settle_candidate,496.0,16.53333282470703
insert_jc_fix_3,39,strict,release,543.0,18.100000381469727
insert_jc_fix_3,39,main,grasp,216.0,7.199999809265137
insert_jc_fix_3,39,main,lift_clearance,265.0,8.833333015441895
insert_jc_fix_3,39,main,assembly_region,341.0,11.366666793823242
insert_jc_fix_3,39,main,axial_advance_candidate,361.0,12.033333778381348
insert_jc_fix_3,39,main,terminal_settle_candidate,496.0,16.53333282470703
insert_jc_fix_3,39,main,release,543.0,18.100000381469727
insert_jc_fix_3,39,loose,grasp,216.0,7.199999809265137
insert_jc_fix_3,39,loose,lift_clearance,265.0,8.833333015441895
insert_jc_fix_3,39,loose,assembly_region,341.0,11.366666793823242
insert_jc_fix_3,39,loose,axial_advance_candidate,355.0,11.833333015441895
insert_jc_fix_3,39,loose,terminal_settle_candidate,496.0,16.53333282470703
insert_jc_fix_3,39,loose,release,543.0,18.100000381469727
insert_jc_fix_3,39,own_terminal_offline,grasp,216.0,7.199999809265137
insert_jc_fix_3,39,own_terminal_offline,lift_clearance,265.0,8.833333015441895
insert_jc_fix_3,39,own_terminal_offline,assembly_region,341.0,11.366666793823242
insert_jc_fix_3,39,own_terminal_offline,axial_advance_candidate,355.0,11.833333015441895
insert_jc_fix_3,39,own_terminal_offline,terminal_settle_candidate,496.0,16.53333282470703
insert_jc_fix_3,39,own_terminal_offline,release,543.0,18.100000381469727
insert_jc_fix_3,40,strict,grasp,156.0,5.199999809265137
insert_jc_fix_3,40,strict,lift_clearance,195.0,6.5
insert_jc_fix_3,40,strict,assembly_region,233.0,7.766666889190674
insert_jc_fix_3,40,strict,axial_advance_candidate,301.0,10.033333778381348
insert_jc_fix_3,40,strict,terminal_settle_candidate,329.0,10.966666221618652
insert_jc_fix_3,40,strict,release,445.0,14.833333015441895
insert_jc_fix_3,40,main,grasp,156.0,5.199999809265137
insert_jc_fix_3,40,main,lift_clearance,195.0,6.5
insert_jc_fix_3,40,main,assembly_region,233.0,7.766666889190674
insert_jc_fix_3,40,main,axial_advance_candidate,269.0,8.966666221618652
insert_jc_fix_3,40,main,terminal_settle_candidate,329.0,10.966666221618652
insert_jc_fix_3,40,main,release,445.0,14.833333015441895
insert_jc_fix_3,40,loose,grasp,156.0,5.199999809265137
insert_jc_fix_3,40,loose,lift_clearance,195.0,6.5
insert_jc_fix_3,40,loose,assembly_region,233.0,7.766666889190674
insert_jc_fix_3,40,loose,axial_advance_candidate,253.0,8.433333396911621
insert_jc_fix_3,40,loose,terminal_settle_candidate,329.0,10.966666221618652
insert_jc_fix_3,40,loose,release,445.0,14.833333015441895
insert_jc_fix_3,40,own_terminal_offline,grasp,156.0,5.199999809265137
insert_jc_fix_3,40,own_terminal_offline,lift_clearance,195.0,6.5
insert_jc_fix_3,40,own_terminal_offline,assembly_region,231.0,7.699999809265137
insert_jc_fix_3,40,own_terminal_offline,axial_advance_candidate,259.0,8.633333206176758
insert_jc_fix_3,40,own_terminal_offline,terminal_settle_candidate,329.0,10.966666221618652
insert_jc_fix_3,40,own_terminal_offline,release,445.0,14.833333015441895
insert_jc_fix_3,41,strict,grasp,167.0,5.566666603088379
insert_jc_fix_3,41,strict,lift_clearance,194.0,6.4666666984558105
insert_jc_fix_3,41,strict,assembly_region,262.0,8.733333587646484
insert_jc_fix_3,41,strict,axial_advance_candidate,284.0,9.466666221618652
insert_jc_fix_3,41,strict,terminal_settle_candidate,364.0,12.133333206176758
insert_jc_fix_3,41,strict,release,459.0,15.300000190734863
insert_jc_fix_3,41,main,grasp,167.0,5.566666603088379
insert_jc_fix_3,41,main,lift_clearance,194.0,6.4666666984558105
insert_jc_fix_3,41,main,assembly_region,262.0,8.733333587646484
insert_jc_fix_3,41,main,axial_advance_candidate,282.0,9.399999618530273
insert_jc_fix_3,41,main,terminal_settle_candidate,364.0,12.133333206176758
insert_jc_fix_3,41,main,release,459.0,15.300000190734863
insert_jc_fix_3,41,loose,grasp,167.0,5.566666603088379
insert_jc_fix_3,41,loose,lift_clearance,194.0,6.4666666984558105
insert_jc_fix_3,41,loose,assembly_region,262.0,8.733333587646484
insert_jc_fix_3,41,loose,axial_advance_candidate,282.0,9.399999618530273
insert_jc_fix_3,41,loose,terminal_settle_candidate,364.0,12.133333206176758
insert_jc_fix_3,41,loose,release,459.0,15.300000190734863
insert_jc_fix_3,41,own_terminal_offline,grasp,167.0,5.566666603088379
insert_jc_fix_3,41,own_terminal_offline,lift_clearance,194.0,6.4666666984558105
insert_jc_fix_3,41,own_terminal_offline,assembly_region,261.0,8.699999809265137
insert_jc_fix_3,41,own_terminal_offline,axial_advance_candidate,282.0,9.399999618530273
insert_jc_fix_3,41,own_terminal_offline,terminal_settle_candidate,364.0,12.133333206176758
insert_jc_fix_3,41,own_terminal_offline,release,459.0,15.300000190734863
insert_jc_fix_3,42,strict,grasp,142.0,4.733333110809326
insert_jc_fix_3,42,strict,lift_clearance,185.0,6.166666507720947
insert_jc_fix_3,42,strict,assembly_region,247.0,8.233333587646484
insert_jc_fix_3,42,strict,axial_advance_candidate,368.0,12.266666412353516
insert_jc_fix_3,42,strict,terminal_settle_candidate,376.0,12.533333778381348
insert_jc_fix_3,42,strict,release,433.0,14.433333396911621
insert_jc_fix_3,42,main,grasp,142.0,4.733333110809326
insert_jc_fix_3,42,main,lift_clearance,185.0,6.166666507720947
insert_jc_fix_3,42,main,assembly_region,247.0,8.233333587646484
insert_jc_fix_3,42,main,axial_advance_candidate,319.0,10.633333206176758
insert_jc_fix_3,42,main,terminal_settle_candidate,376.0,12.533333778381348
insert_jc_fix_3,42,main,release,433.0,14.433333396911621
insert_jc_fix_3,42,loose,grasp,142.0,4.733333110809326
insert_jc_fix_3,42,loose,lift_clearance,185.0,6.166666507720947
insert_jc_fix_3,42,loose,assembly_region,247.0,8.233333587646484
insert_jc_fix_3,42,loose,axial_advance_candidate,260.0,8.666666984558105
insert_jc_fix_3,42,loose,terminal_settle_candidate,376.0,12.533333778381348
insert_jc_fix_3,42,loose,release,433.0,14.433333396911621
insert_jc_fix_3,42,own_terminal_offline,grasp,142.0,4.733333110809326
insert_jc_fix_3,42,own_terminal_offline,lift_clearance,185.0,6.166666507720947
insert_jc_fix_3,42,own_terminal_offline,assembly_region,248.0,8.266666412353516
insert_jc_fix_3,42,own_terminal_offline,axial_advance_candidate,319.0,10.633333206176758
insert_jc_fix_3,42,own_terminal_offline,terminal_settle_candidate,376.0,12.533333778381348
insert_jc_fix_3,42,own_terminal_offline,release,433.0,14.433333396911621
insert_jc_fix_3,43,strict,grasp,199.0,6.633333206176758
insert_jc_fix_3,43,strict,lift_clearance,238.0,7.933333396911621
insert_jc_fix_3,43,strict,assembly_region,287.0,9.566666603088379
insert_jc_fix_3,43,strict,axial_advance_candidate,345.0,11.5
insert_jc_fix_3,43,strict,terminal_settle_candidate,482.0,16.066667556762695
insert_jc_fix_3,43,strict,release,522.0,17.399999618530273
insert_jc_fix_3,43,main,grasp,199.0,6.633333206176758
insert_jc_fix_3,43,main,lift_clearance,238.0,7.933333396911621
insert_jc_fix_3,43,main,assembly_region,287.0,9.566666603088379
insert_jc_fix_3,43,main,axial_advance_candidate,313.0,10.433333396911621
insert_jc_fix_3,43,main,terminal_settle_candidate,482.0,16.066667556762695
insert_jc_fix_3,43,main,release,522.0,17.399999618530273
insert_jc_fix_3,43,loose,grasp,199.0,6.633333206176758
insert_jc_fix_3,43,loose,lift_clearance,238.0,7.933333396911621
insert_jc_fix_3,43,loose,assembly_region,287.0,9.566666603088379
insert_jc_fix_3,43,loose,axial_advance_candidate,313.0,10.433333396911621
insert_jc_fix_3,43,loose,terminal_settle_candidate,482.0,16.066667556762695
insert_jc_fix_3,43,loose,release,522.0,17.399999618530273
insert_jc_fix_3,43,own_terminal_offline,grasp,199.0,6.633333206176758
insert_jc_fix_3,43,own_terminal_offline,lift_clearance,238.0,7.933333396911621
insert_jc_fix_3,43,own_terminal_offline,assembly_region,288.0,9.600000381469727
insert_jc_fix_3,43,own_terminal_offline,axial_advance_candidate,325.0,10.833333015441895
insert_jc_fix_3,43,own_terminal_offline,terminal_settle_candidate,482.0,16.066667556762695
insert_jc_fix_3,43,own_terminal_offline,release,522.0,17.399999618530273
insert_jc_fix_3,44,strict,grasp,179.0,5.9666666984558105
insert_jc_fix_3,44,strict,lift_clearance,215.0,7.166666507720947
insert_jc_fix_3,44,strict,assembly_region,269.0,8.966666221618652
insert_jc_fix_3,44,strict,axial_advance_candidate,,
insert_jc_fix_3,44,strict,terminal_settle_candidate,,
insert_jc_fix_3,44,strict,release,475.0,15.833333015441895
insert_jc_fix_3,44,main,grasp,179.0,5.9666666984558105
insert_jc_fix_3,44,main,lift_clearance,215.0,7.166666507720947
insert_jc_fix_3,44,main,assembly_region,269.0,8.966666221618652
insert_jc_fix_3,44,main,axial_advance_candidate,393.0,13.100000381469727
insert_jc_fix_3,44,main,terminal_settle_candidate,450.0,15.0
insert_jc_fix_3,44,main,release,475.0,15.833333015441895
insert_jc_fix_3,44,loose,grasp,179.0,5.9666666984558105
insert_jc_fix_3,44,loose,lift_clearance,215.0,7.166666507720947
insert_jc_fix_3,44,loose,assembly_region,269.0,8.966666221618652
insert_jc_fix_3,44,loose,axial_advance_candidate,323.0,10.766666412353516
insert_jc_fix_3,44,loose,terminal_settle_candidate,450.0,15.0
insert_jc_fix_3,44,loose,release,475.0,15.833333015441895
insert_jc_fix_3,44,own_terminal_offline,grasp,179.0,5.9666666984558105
insert_jc_fix_3,44,own_terminal_offline,lift_clearance,215.0,7.166666507720947
insert_jc_fix_3,44,own_terminal_offline,assembly_region,270.0,9.0
insert_jc_fix_3,44,own_terminal_offline,axial_advance_candidate,392.0,13.066666603088379
insert_jc_fix_3,44,own_terminal_offline,terminal_settle_candidate,450.0,15.0
insert_jc_fix_3,44,own_terminal_offline,release,475.0,15.833333015441895
insert_jc_fix_3,45,strict,grasp,247.0,8.233333587646484
insert_jc_fix_3,45,strict,lift_clearance,295.0,9.833333015441895
insert_jc_fix_3,45,strict,assembly_region,351.0,11.699999809265137
insert_jc_fix_3,45,strict,axial_advance_candidate,383.0,12.766666412353516
insert_jc_fix_3,45,strict,terminal_settle_candidate,546.0,18.200000762939453
insert_jc_fix_3,45,strict,release,579.0,19.299999237060547
insert_jc_fix_3,45,main,grasp,247.0,8.233333587646484
insert_jc_fix_3,45,main,lift_clearance,295.0,9.833333015441895
insert_jc_fix_3,45,main,assembly_region,351.0,11.699999809265137
insert_jc_fix_3,45,main,axial_advance_candidate,379.0,12.633333206176758
insert_jc_fix_3,45,main,terminal_settle_candidate,546.0,18.200000762939453
insert_jc_fix_3,45,main,release,579.0,19.299999237060547
insert_jc_fix_3,45,loose,grasp,247.0,8.233333587646484
insert_jc_fix_3,45,loose,lift_clearance,295.0,9.833333015441895
insert_jc_fix_3,45,loose,assembly_region,351.0,11.699999809265137
insert_jc_fix_3,45,loose,axial_advance_candidate,379.0,12.633333206176758
insert_jc_fix_3,45,loose,terminal_settle_candidate,546.0,18.200000762939453
insert_jc_fix_3,45,loose,release,579.0,19.299999237060547
insert_jc_fix_3,45,own_terminal_offline,grasp,247.0,8.233333587646484
insert_jc_fix_3,45,own_terminal_offline,lift_clearance,295.0,9.833333015441895
insert_jc_fix_3,45,own_terminal_offline,assembly_region,351.0,11.699999809265137
insert_jc_fix_3,45,own_terminal_offline,axial_advance_candidate,379.0,12.633333206176758
insert_jc_fix_3,45,own_terminal_offline,terminal_settle_candidate,546.0,18.200000762939453
insert_jc_fix_3,45,own_terminal_offline,release,579.0,19.299999237060547
insert_jc_fix_3,46,strict,grasp,202.0,6.733333110809326
insert_jc_fix_3,46,strict,lift_clearance,241.0,8.033333778381348
insert_jc_fix_3,46,strict,assembly_region,310.0,10.333333015441895
insert_jc_fix_3,46,strict,axial_advance_candidate,495.0,16.5
insert_jc_fix_3,46,strict,terminal_settle_candidate,500.0,16.66666603088379
insert_jc_fix_3,46,strict,release,530.0,17.66666603088379
insert_jc_fix_3,46,main,grasp,202.0,6.733333110809326
insert_jc_fix_3,46,main,lift_clearance,241.0,8.033333778381348
insert_jc_fix_3,46,main,assembly_region,310.0,10.333333015441895
insert_jc_fix_3,46,main,axial_advance_candidate,370.0,12.333333015441895
insert_jc_fix_3,46,main,terminal_settle_candidate,500.0,16.66666603088379
insert_jc_fix_3,46,main,release,530.0,17.66666603088379
insert_jc_fix_3,46,loose,grasp,202.0,6.733333110809326
insert_jc_fix_3,46,loose,lift_clearance,241.0,8.033333778381348
insert_jc_fix_3,46,loose,assembly_region,310.0,10.333333015441895
insert_jc_fix_3,46,loose,axial_advance_candidate,354.0,11.800000190734863
insert_jc_fix_3,46,loose,terminal_settle_candidate,500.0,16.66666603088379
insert_jc_fix_3,46,loose,release,530.0,17.66666603088379
insert_jc_fix_3,46,own_terminal_offline,grasp,202.0,6.733333110809326
insert_jc_fix_3,46,own_terminal_offline,lift_clearance,241.0,8.033333778381348
insert_jc_fix_3,46,own_terminal_offline,assembly_region,310.0,10.333333015441895
insert_jc_fix_3,46,own_terminal_offline,axial_advance_candidate,346.0,11.533333778381348
insert_jc_fix_3,46,own_terminal_offline,terminal_settle_candidate,500.0,16.66666603088379
insert_jc_fix_3,46,own_terminal_offline,release,530.0,17.66666603088379
insert_jc_fix_3,47,strict,grasp,231.0,7.699999809265137
insert_jc_fix_3,47,strict,lift_clearance,267.0,8.899999618530273
insert_jc_fix_3,47,strict,assembly_region,344.0,11.466666221618652
insert_jc_fix_3,47,strict,axial_advance_candidate,396.0,13.199999809265137
insert_jc_fix_3,47,strict,terminal_settle_candidate,685.0,22.83333396911621
insert_jc_fix_3,47,strict,release,799.0,26.633333206176758
insert_jc_fix_3,47,main,grasp,231.0,7.699999809265137
insert_jc_fix_3,47,main,lift_clearance,267.0,8.899999618530273
insert_jc_fix_3,47,main,assembly_region,344.0,11.466666221618652
insert_jc_fix_3,47,main,axial_advance_candidate,382.0,12.733333587646484
insert_jc_fix_3,47,main,terminal_settle_candidate,685.0,22.83333396911621
insert_jc_fix_3,47,main,release,799.0,26.633333206176758
insert_jc_fix_3,47,loose,grasp,231.0,7.699999809265137
insert_jc_fix_3,47,loose,lift_clearance,267.0,8.899999618530273
insert_jc_fix_3,47,loose,assembly_region,344.0,11.466666221618652
insert_jc_fix_3,47,loose,axial_advance_candidate,382.0,12.733333587646484
insert_jc_fix_3,47,loose,terminal_settle_candidate,685.0,22.83333396911621
insert_jc_fix_3,47,loose,release,799.0,26.633333206176758
insert_jc_fix_3,47,own_terminal_offline,grasp,231.0,7.699999809265137
insert_jc_fix_3,47,own_terminal_offline,lift_clearance,267.0,8.899999618530273
insert_jc_fix_3,47,own_terminal_offline,assembly_region,343.0,11.433333396911621
insert_jc_fix_3,47,own_terminal_offline,axial_advance_candidate,382.0,12.733333587646484
insert_jc_fix_3,47,own_terminal_offline,terminal_settle_candidate,685.0,22.83333396911621
insert_jc_fix_3,47,own_terminal_offline,release,799.0,26.633333206176758
insert_jc_fix_3,48,strict,grasp,203.0,6.766666889190674
insert_jc_fix_3,48,strict,lift_clearance,238.0,7.933333396911621
insert_jc_fix_3,48,strict,assembly_region,311.0,10.366666793823242
insert_jc_fix_3,48,strict,axial_advance_candidate,332.0,11.066666603088379
insert_jc_fix_3,48,strict,terminal_settle_candidate,511.0,17.03333282470703
insert_jc_fix_3,48,strict,release,637.0,21.233333587646484
insert_jc_fix_3,48,main,grasp,203.0,6.766666889190674
insert_jc_fix_3,48,main,lift_clearance,238.0,7.933333396911621
insert_jc_fix_3,48,main,assembly_region,311.0,10.366666793823242
insert_jc_fix_3,48,main,axial_advance_candidate,330.0,11.0
insert_jc_fix_3,48,main,terminal_settle_candidate,511.0,17.03333282470703
insert_jc_fix_3,48,main,release,637.0,21.233333587646484
insert_jc_fix_3,48,loose,grasp,203.0,6.766666889190674
insert_jc_fix_3,48,loose,lift_clearance,238.0,7.933333396911621
insert_jc_fix_3,48,loose,assembly_region,311.0,10.366666793823242
insert_jc_fix_3,48,loose,axial_advance_candidate,330.0,11.0
insert_jc_fix_3,48,loose,terminal_settle_candidate,511.0,17.03333282470703
insert_jc_fix_3,48,loose,release,637.0,21.233333587646484
insert_jc_fix_3,48,own_terminal_offline,grasp,203.0,6.766666889190674
insert_jc_fix_3,48,own_terminal_offline,lift_clearance,238.0,7.933333396911621
insert_jc_fix_3,48,own_terminal_offline,assembly_region,310.0,10.333333015441895
insert_jc_fix_3,48,own_terminal_offline,axial_advance_candidate,333.0,11.100000381469727
insert_jc_fix_3,48,own_terminal_offline,terminal_settle_candidate,511.0,17.03333282470703
insert_jc_fix_3,48,own_terminal_offline,release,637.0,21.233333587646484
insert_jc_fix_3,49,strict,grasp,166.0,5.5333333015441895
