task,seed,subset_id,protocol,sample_size,repeat,model,fit_success,fit_error,fit_seconds,alpha_pre,alpha_post,e_alpha,switch_detected,switch_status,switch_location
circular_placebo,20260818,15,qualified,20,0,Phase scalar GP,True,,0.4872481659986079,0.5003828703960874,0.5945259515120076,0.3194415786261945,False,right_censored,
circular_placebo,20260818,15,qualified,20,0,TP-GMM additive,True,,32.29335338482633,0.003330792891112569,0.02541204382255258,0.0010113457903633888,False,left_censored,
circular_placebo,20260818,15,qualified,20,0,TP-GMM SE(2),True,,32.617162770126015,0.0024525554938210135,0.017288254390800978,0.0003532250204950368,False,left_censored,
circular_placebo,20260818,15,qualified,20,0,Generic RBF,True,,1.031462799757719,0.00139751875983872,0.0292207411899113,0.002244808389312773,False,left_censored,
circular_placebo,20260818,15,qualified,20,0,Full operator,True,,0.0012539229355752468,0.0013975106545859506,0.029220525126553553,0.0022655087908290553,False,left_censored,
circular_placebo,20260818,15,qualified,20,0,Pdiag pointwise,True,,0.004875578917562962,0.001079662015593143,0.027839729487663566,0.0020540479361220955,False,left_censored,
circular_placebo,20260818,15,qualified,20,0,Pdiag finite,True,,2.7422414207831025,0.02594360175897257,0.05563435694942161,0.003512237681873807,False,left_censored,
circular_placebo,20260818,16,qualified,20,1,Frame-weighted,True,,0.006231236271560192,0.4691285890614283,0.5556303095228171,0.27933704497117307,False,right_censored,
circular_placebo,20260818,16,qualified,20,1,Phase scalar GP,True,,0.197818195912987,0.4691446697511429,0.5556150514759531,0.27933453081029436,False,right_censored,
circular_placebo,20260818,16,qualified,20,1,TP-GMM additive,True,,32.04826278286055,0.00481831636980429,0.001590616873401262,2.666491379846259e-05,False,left_censored,
circular_placebo,20260818,16,qualified,20,1,TP-GMM SE(2),True,,31.99561565183103,0.004459840750733917,0.0016318114468264597,3.341669836641339e-05,False,left_censored,
circular_placebo,20260818,16,qualified,20,1,Generic RBF,True,,0.5642695380374789,0.0010866947265824182,0.002016129959818742,4.0471447972776285e-05,False,left_censored,
circular_placebo,20260818,16,qualified,20,1,Full operator,True,,0.0012275739572942257,0.00108669331299287,0.0020161158073041118,4.206316872442847e-05,False,left_censored,
circular_placebo,20260818,16,qualified,20,1,Pdiag pointwise,True,,0.00497171375900507,0.0016704253771337243,0.001930235209044576,4.00555607892888e-05,False,left_censored,
circular_placebo,20260818,16,qualified,20,1,Pdiag finite,True,,2.468162940815091,0.026729289958062803,0.030220410477436243,0.0009129691485540363,False,left_censored,
circular_placebo,20260818,17,qualified,20,2,Frame-weighted,True,,0.006252103019505739,0.47845266506927475,0.5495095637026238,0.2776123218714241,False,right_censored,
circular_placebo,20260818,17,qualified,20,2,Phase scalar GP,True,,0.34226623782888055,0.4784758678965478,0.5494893969525377,0.27760275977931853,False,right_censored,
circular_placebo,20260818,17,qualified,20,2,TP-GMM additive,True,,32.38512524403632,0.00880961731712158,0.053735263739997825,0.0036269259971865625,False,left_censored,
circular_placebo,20260818,17,qualified,20,2,TP-GMM SE(2),True,,31.03883457602933,0.0012020536696979273,0.03557533830000337,0.002030130786504352,False,left_censored,
circular_placebo,20260818,17,qualified,20,2,Generic RBF,True,,0.3515565642155707,0.0007766548075483928,0.031214950466484308,0.0024941773781877188,False,left_censored,
circular_placebo,20260818,17,qualified,20,2,Full operator,True,,0.0022505391389131546,0.0007766503818850642,0.03121471427075701,0.002516289937044687,False,left_censored,
circular_placebo,20260818,17,qualified,20,2,Pdiag pointwise,True,,0.008214212954044342,0.0002996639776272971,0.02856578337533461,0.002109168341635879,False,left_censored,
circular_placebo,20260818,17,qualified,20,2,Pdiag finite,True,,2.7488550641573966,0.023966010601298215,0.055499610912441294,0.0034847108826723695,False,left_censored,
circular_placebo,20270818,0,random,5,0,Frame-weighted,True,,0.006101415958255529,0.48516607386671207,0.5838814364244335,0.3059808576711573,False,right_censored,
circular_placebo,20270818,0,random,5,0,Phase scalar GP,True,,0.2074289871379733,0.4851731430622063,0.5838804639139479,0.30595298645086744,False,right_censored,
circular_placebo,20270818,0,random,5,0,TP-GMM additive,True,,12.148204127792269,0.047397663050781726,0.07409869776961128,0.00429649641461,False,left_censored,
circular_placebo,20270818,0,random,5,0,TP-GMM SE(2),True,,11.27823830069974,0.0020336437240108403,0.001498189122483221,2.9215503660545064e-05,False,left_censored,
circular_placebo,20270818,0,random,5,0,Generic RBF,True,,0.33997624227777123,0.013355096087933888,-0.009575004505827342,0.0012030200081120928,False,left_censored,
circular_placebo,20270818,0,random,5,0,Full operator,True,,0.00424214405938983,0.013359969151606341,-0.00957713407416911,0.001494545733260358,False,left_censored,
circular_placebo,20270818,0,random,5,0,Pdiag pointwise,True,,0.010042399168014526,0.0024619363487018912,-0.004829564749695166,0.00017132987794957262,False,left_censored,
circular_placebo,20270818,0,random,5,0,Pdiag finite,True,,1.030939423944801,0.03299104783748195,0.027240614028155818,0.0012076087871884572,False,left_censored,
circular_placebo,20270818,1,random,5,1,Frame-weighted,True,,0.0060451701283454895,0.5740739478706621,0.6828804414619866,0.4234826702648236,False,right_censored,
circular_placebo,20270818,1,random,5,1,Phase scalar GP,True,,0.2584232781082392,0.5740712461168439,0.682895771246886,0.42342180153180836,False,right_censored,
circular_placebo,20270818,1,random,5,1,TP-GMM additive,True,,13.597621843684465,0.010631775930293757,0.002337517824090774,0.00010825342685941951,False,left_censored,
circular_placebo,20270818,1,random,5,1,TP-GMM SE(2),True,,12.397296140901744,0.005725238203250767,0.0027454579431196247,6.259381661642155e-05,False,left_censored,
circular_placebo,20270818,1,random,5,1,Generic RBF,True,,0.32335808919742703,0.003598360652358584,-0.006966456322803977,0.0005351943407345213,False,left_censored,
circular_placebo,20270818,1,random,5,1,Full operator,True,,0.0020811231806874275,0.0035969422584700987,-0.006967267563558277,0.0006240074086911716,False,left_censored,
circular_placebo,20270818,1,random,5,1,Pdiag pointwise,True,,0.007759525906294584,0.004719992292948128,-0.007305914485838211,0.0005344065919402902,False,left_censored,
circular_placebo,20270818,1,random,5,1,Pdiag finite,True,,1.4622611519880593,0.029909624566286278,0.020228383492305903,0.0012068324231405154,False,left_censored,
circular_placebo,20270818,2,random,5,2,Frame-weighted,True,,0.0060884300619363785,0.49916892477721253,0.5666469167199372,0.2968914017163644,False,right_censored,
circular_placebo,20270818,2,random,5,2,Phase scalar GP,True,,0.18798797391355038,0.4991714756585985,0.5666477123374876,0.2968824357652571,False,right_censored,
circular_placebo,20270818,2,random,5,2,TP-GMM additive,True,,12.010166519787163,0.012454170181076842,0.011421163586239616,0.00015851553815820062,False,left_censored,
circular_placebo,20270818,2,random,5,2,TP-GMM SE(2),True,,10.832933756988496,0.016413768660792475,0.010978696537700859,0.00026366602728615323,False,left_censored,
circular_placebo,20270818,2,random,5,2,Generic RBF,True,,0.3874660860747099,-0.0008810315075675934,-0.0004164249884906782,5.852067219359173e-06,False,left_censored,
circular_placebo,20270818,2,random,5,2,Full operator,True,,0.0020743459463119507,-0.0008684401505340624,-0.00041623900843929624,1.2537108905652514e-05,False,left_censored,
circular_placebo,20270818,2,random,5,2,Pdiag pointwise,True,,0.007745806127786636,-0.0020397958476848833,-0.0010569949205405569,2.457238479420427e-05,False,left_censored,
circular_placebo,20270818,2,random,5,2,Pdiag finite,True,,1.075085983145982,0.016769115413636942,0.016173041282591463,0.0003595618682868602,False,left_censored,
circular_placebo,20270818,3,qualified,5,0,Frame-weighted,True,,0.006083162035793066,0.49884641941545815,0.5896721385764119,0.32163509447366223,False,right_censored,
circular_placebo,20270818,3,qualified,5,0,Phase scalar GP,True,,0.24886625166982412,0.4988374342717263,0.589684157388218,0.3216233823592985,False,right_censored,
circular_placebo,20270818,3,qualified,5,0,TP-GMM additive,True,,13.614996859803796,0.007794250053677917,0.003326534135426287,7.587608479690787e-05,False,left_censored,
circular_placebo,20270818,3,qualified,5,0,TP-GMM SE(2),True,,11.485101947095245,0.0059364760004596995,0.0033291960258391867,9.693535968645534e-05,False,left_censored,
circular_placebo,20270818,3,qualified,5,0,Generic RBF,True,,0.3152360459789634,0.0321592623267696,0.022310516182463363,0.0031123878115070476,False,left_censored,
circular_placebo,20270818,3,qualified,5,0,Full operator,True,,0.002058819867670536,0.032480306496711936,0.022449695410360553,0.0034017738620167387,False,left_censored,
circular_placebo,20270818,3,qualified,5,0,Pdiag pointwise,True,,0.012249224819242954,-0.0024111634083336638,-0.004024293518994814,3.51834639253512e-05,False,left_censored,
circular_placebo,20270818,3,qualified,5,0,Pdiag finite,True,,1.914989366196096,0.006342199990651058,0.007698944793084899,6.299949056631153e-05,False,left_censored,
circular_placebo,20270818,4,qualified,5,1,Frame-weighted,True,,0.0050823683850467205,0.37570273332821136,0.485841060106951,0.20789418019052686,True,detected,0.6693897098373894
circular_placebo,20270818,4,qualified,5,1,Phase scalar GP,True,,0.1640312117524445,0.3756966238160271,0.4858583421055486,0.20783744953351582,True,detected,0.7313378503591681
circular_placebo,20270818,4,qualified,5,1,TP-GMM additive,True,,13.290069941896945,0.003690016790785984,0.0016956242859808765,2.4406417496873325e-05,False,left_censored,
circular_placebo,20270818,4,qualified,5,1,TP-GMM SE(2),True,,11.279759142082185,0.0019824798054606974,0.0016797010763142067,2.7069182636047566e-05,False,left_censored,
circular_placebo,20270818,4,qualified,5,1,Generic RBF,True,,0.2548581571318209,-0.004815631887007782,-0.0027632266501844945,0.00021008230077532335,False,left_censored,
circular_placebo,20270818,4,qualified,5,1,Full operator,True,,0.002066965214908123,-0.004812732480581921,-0.002763507377406763,0.00022691682252799558,False,left_censored,
circular_placebo,20270818,4,qualified,5,1,Pdiag pointwise,True,,0.007618023082613945,-0.006073811803284782,-0.0027965325797663252,0.00017726830253965485,False,left_censored,
circular_placebo,20270818,4,qualified,5,1,Pdiag finite,True,,1.4397947080433369,0.01929651198489092,0.016918619005833427,0.000437514462991876,False,left_censored,
circular_placebo,20270818,5,qualified,5,2,Frame-weighted,True,,0.006007914897054434,0.46604667376210496,0.5574445708373706,0.28518207337912144,False,right_censored,
circular_placebo,20270818,5,qualified,5,2,Phase scalar GP,True,,0.26279998291283846,0.46604328884538,0.5574494465624712,0.2851766326934147,False,right_censored,
circular_placebo,20270818,5,qualified,5,2,TP-GMM additive,True,,12.73223025770858,0.009224107320311127,0.0036988167933492497,7.941557442536186e-05,False,left_censored,
circular_placebo,20270818,5,qualified,5,2,TP-GMM SE(2),True,,11.782775590661913,0.012135054094395033,0.004065968924453745,0.0002833530048938118,False,left_censored,
circular_placebo,20270818,5,qualified,5,2,Generic RBF,True,,0.4028130699880421,-6.865231895637624e-05,-0.00914851410344933,0.00038967691943798846,False,left_censored,
circular_placebo,20270818,5,qualified,5,2,Full operator,True,,0.0020891427993774414,2.1712798236040043e-05,-0.009349687455281936,0.0005174981755097229,False,left_censored,
circular_placebo,20270818,5,qualified,5,2,Pdiag pointwise,True,,0.007751478813588619,-0.004862412841253686,-0.004841419448712591,6.939664652801903e-05,False,left_censored,
circular_placebo,20270818,5,qualified,5,2,Pdiag finite,True,,1.5888485149480402,0.0005470523850318605,0.002293665481799315,6.138441561074142e-06,False,left_censored,
circular_placebo,20270818,6,random,10,0,Frame-weighted,True,,0.00612746924161911,0.39136875671245447,0.49144330912724693,0.21376447165758422,True,detected,0.9429399564250138
circular_placebo,20270818,6,random,10,0,Phase scalar GP,True,,0.2218873482197523,0.39137033956202955,0.49144475085240424,0.21375451517857574,True,detected,0.9341934593412887
circular_placebo,20270818,6,random,10,0,TP-GMM additive,True,,18.582641791086644,0.011882330139158664,0.0021445012192361224,8.55149092844952e-05,False,left_censored,
circular_placebo,20270818,6,random,10,0,TP-GMM SE(2),True,,17.843385983258486,0.011203874485267657,0.002062366580025325,8.922756168835793e-05,False,left_censored,
circular_placebo,20270818,6,random,10,0,Generic RBF,True,,0.2680749800056219,-0.0038169460664688125,0.001007259528763951,8.079063261233707e-05,False,left_censored,
circular_placebo,20270818,6,random,10,0,Full operator,True,,0.002077823970466852,-0.0038167978765212664,0.0010072155225200076,8.819728614775429e-05,False,left_censored,
circular_placebo,20270818,6,random,10,0,Pdiag pointwise,True,,0.007788943126797676,-0.0015385434094062496,-5.462770502655554e-05,3.9820980708486827e-05,False,left_censored,
circular_placebo,20270818,6,random,10,0,Pdiag finite,True,,1.760945457033813,0.014725692665162984,0.015599787468253556,0.0002829642082160967,False,left_censored,
circular_placebo,20270818,7,random,10,1,Frame-weighted,True,,0.0064185489900410175,0.4262014830452756,0.502433957893521,0.22819653478314122,True,detected,0.5358891226680262
circular_placebo,20270818,7,random,10,1,Phase scalar GP,True,,0.27147653605788946,0.4261858721604143,0.5024517881164686,0.22819072239021843,True,detected,0.5317781107868489
circular_placebo,20270818,7,random,10,1,TP-GMM additive,True,,17.486422158777714,0.005858745161447103,0.005590176936809112,4.038164907352665e-05,False,left_censored,
circular_placebo,20270818,7,random,10,1,TP-GMM SE(2),True,,17.283875409979373,0.005887002858550578,0.007339875393995657,6.040392523668305e-05,False,left_censored,
circular_placebo,20270818,7,random,10,1,Generic RBF,True,,0.40557078272104263,-0.0022164797234938407,-0.00074927261904337,2.8138722847398058e-05,False,left_censored,
circular_placebo,20270818,7,random,10,1,Full operator,True,,0.0020720898173749447,-0.002216496531997754,-0.0007492846332061529,3.226205492785971e-05,False,left_censored,
circular_placebo,20270818,7,random,10,1,Pdiag pointwise,True,,0.007622517179697752,-0.0032767402183839166,-0.0013638629009249722,3.62644056183697e-05,False,left_censored,
circular_placebo,20270818,7,random,10,1,Pdiag finite,True,,3.813664259854704,0.01866496229236289,0.02834113435739659,0.0006396050693294574,False,left_censored,
circular_placebo,20270818,8,random,10,2,Frame-weighted,True,,0.006334434263408184,0.4731274352487572,0.5657903181746824,0.29054593208098023,False,right_censored,
circular_placebo,20270818,8,random,10,2,Phase scalar GP,True,,0.18431430775672197,0.47313182363895767,0.5657923260231228,0.2905223866459215,False,right_censored,
circular_placebo,20270818,8,random,10,2,TP-GMM additive,True,,18.553156634792686,0.0048777457600573245,0.001815199363353424,2.959567651845944e-05,False,left_censored,
circular_placebo,20270818,8,random,10,2,TP-GMM SE(2),True,,16.35573129914701,0.01249762733344609,0.005877394112594369,0.00014214220612657525,False,left_censored,
circular_placebo,20270818,8,random,10,2,Generic RBF,True,,0.385335442610085,-0.0012150515221203114,-0.004591926535759594,5.537556443603231e-05,False,left_censored,
circular_placebo,20270818,8,random,10,2,Full operator,True,,0.0020593791268765926,-0.0012149593811311805,-0.0045918598064189665,5.7132605303966904e-05,False,left_censored,
circular_placebo,20270818,8,random,10,2,Pdiag pointwise,True,,0.007713587023317814,0.0009625889310593281,-0.005165982735506929,0.00012093725824466166,False,left_censored,
circular_placebo,20270818,8,random,10,2,Pdiag finite,True,,1.6622028150595725,0.025766101971751724,0.023145053682203775,0.0007396493945920698,False,left_censored,
circular_placebo,20270818,9,qualified,10,0,Frame-weighted,True,,0.00611443305388093,0.46726084732267437,0.5720239023458479,0.29017889643976,False,right_censored,
circular_placebo,20270818,9,qualified,10,0,Phase scalar GP,True,,0.23451200919225812,0.4672650259508322,0.572022171201891,0.29017111098558945,False,right_censored,
circular_placebo,20270818,9,qualified,10,0,TP-GMM additive,True,,18.236238405108452,0.0107778670860185,0.0021570550491682196,7.414529270402724e-05,False,left_censored,
circular_placebo,20270818,9,qualified,10,0,TP-GMM SE(2),True,,18.222971302922815,0.01571861714362089,0.002425853116445927,0.000295288430135732,False,left_censored,
circular_placebo,20270818,9,qualified,10,0,Generic RBF,True,,0.4141767951659858,-0.010590017562585582,-0.0002953408834650628,0.00021569459791711415,False,left_censored,
circular_placebo,20270818,9,qualified,10,0,Full operator,True,,0.0022078407928347588,-0.010589660129394067,-0.00029531541565311174,0.00022197079090134484,False,left_censored,
circular_placebo,20270818,9,qualified,10,0,Pdiag pointwise,True,,0.008198060095310211,-0.004340134707243568,0.000406512313563029,4.6703872115784934e-05,False,left_censored,
circular_placebo,20270818,9,qualified,10,0,Pdiag finite,True,,2.6430062581785023,0.0166405324594335,0.024220892236695685,0.0005027598504119022,False,left_censored,
circular_placebo,20270818,10,qualified,10,1,Frame-weighted,True,,0.00632396200671792,0.47457818257001777,0.5605455066983921,0.287906839805275,False,right_censored,
circular_placebo,20270818,10,qualified,10,1,Phase scalar GP,True,,0.21710733091458678,0.47459377243831163,0.5605380255238153,0.287877888951657,False,right_censored,
circular_placebo,20270818,10,qualified,10,1,TP-GMM additive,True,,19.157517256215215,0.005643814646100321,0.0024280891942949825,4.4984464834206e-05,False,left_censored,
circular_placebo,20270818,10,qualified,10,1,TP-GMM SE(2),True,,17.168414061889052,0.00425281346287564,0.002533537869339084,5.378071555107051e-05,False,left_censored,
circular_placebo,20270818,10,qualified,10,1,Generic RBF,True,,0.23831153009086847,-0.0006421796977694325,-0.003551622948497118,0.00010897264848297684,False,left_censored,
circular_placebo,20270818,10,qualified,10,1,Full operator,True,,0.002108256332576275,-0.0006417681859472763,-0.0035515924607030535,0.000118894655592575,False,left_censored,
circular_placebo,20270818,10,qualified,10,1,Pdiag pointwise,True,,0.007783117704093456,-0.0013947516930834225,-0.003320539021120706,9.057322590276126e-05,False,left_censored,
circular_placebo,20270818,10,qualified,10,1,Pdiag finite,True,,1.4745135363191366,0.022373967854848634,0.01622348720573427,0.000637409842409361,False,left_censored,
circular_placebo,20270818,11,qualified,10,2,Frame-weighted,True,,0.006207080092281103,0.5743620046526501,0.676266036575458,0.41169507508011266,False,right_censored,
circular_placebo,20270818,11,qualified,10,2,Phase scalar GP,True,,0.23544869618490338,0.5743439095426023,0.6762889978086669,0.4116739320568847,False,right_censored,
circular_placebo,20270818,11,qualified,10,2,TP-GMM additive,True,,18.219342670869082,0.0080164618169589,0.010700503711610538,0.0001088174946195578,False,left_censored,
circular_placebo,20270818,11,qualified,10,2,TP-GMM SE(2),True,,18.239018124062568,0.007981823958763715,0.01076812527638456,0.00011523405447816489,False,left_censored,
circular_placebo,20270818,11,qualified,10,2,Generic RBF,True,,0.3491878123022616,0.004633816841022816,-0.0012591089970295064,0.00018299651599363426,False,left_censored,
circular_placebo,20270818,11,qualified,10,2,Full operator,True,,0.0021194498986005783,0.00463235709050004,-0.0012585355555064974,0.00019740793187902176,False,left_censored,
circular_placebo,20270818,11,qualified,10,2,Pdiag pointwise,True,,0.007842566817998886,-0.0009607720281203013,0.006894487807534404,0.00020884479412151033,False,left_censored,
circular_placebo,20270818,11,qualified,10,2,Pdiag finite,True,,1.523940049111843,0.022822968352507193,0.037766567978713056,0.001211170865746614,False,left_censored,
circular_placebo,20270818,12,random,20,0,Frame-weighted,True,,0.00644080201163888,0.46649483083981286,0.5699171179484283,0.2889834555521878,False,right_censored,
circular_placebo,20270818,12,random,20,0,Phase scalar GP,True,,0.2027767118997872,0.4664918050043297,0.5699231583919887,0.28897228856511786,False,right_censored,
circular_placebo,20270818,12,random,20,0,TP-GMM additive,True,,30.76066111586988,0.01353089289812135,0.012214360678781351,0.00020410954978106684,False,left_censored,
circular_placebo,20270818,12,random,20,0,TP-GMM SE(2),True,,29.271173394750804,0.008299473214166565,0.008000123892946019,0.00011886654998803864,False,left_censored,
circular_placebo,20270818,12,random,20,0,Generic RBF,True,,0.41304583568125963,-0.0007077709241940905,0.0026140467777196388,7.618451506606355e-05,False,left_censored,
circular_placebo,20270818,12,random,20,0,Full operator,True,,0.002267198171466589,-0.0007077522641302366,0.0026140356053849854,7.774974064323539e-05,False,left_censored,
circular_placebo,20270818,12,random,20,0,Pdiag pointwise,True,,0.008429824840277433,0.00011560882357326539,0.0031296493861913744,8.093121148105997e-05,False,left_censored,
circular_placebo,20270818,12,random,20,0,Pdiag finite,True,,3.678936750162393,0.02140923934144104,0.03394766053381159,0.000987867800336191,False,left_censored,
circular_placebo,20270818,13,random,20,1,Frame-weighted,True,,0.010603406000882387,0.4760973231829004,0.5480718880491625,0.27584412822292004,False,right_censored,
circular_placebo,20270818,13,random,20,1,Phase scalar GP,True,,0.2181447041220963,0.4761102202719291,0.548066902226096,0.2758180401889599,False,right_censored,
circular_placebo,20270818,13,random,20,1,TP-GMM additive,True,,29.934999751858413,0.007888111132567087,0.02212100901132324,0.0006847357326513436,False,left_censored,
circular_placebo,20270818,13,random,20,1,TP-GMM SE(2),True,,29.898352358024567,0.006226585961648787,0.00912660464559956,8.657056410068434e-05,False,left_censored,
circular_placebo,20270818,13,random,20,1,Generic RBF,True,,0.5078720389865339,0.0012053842891238413,0.004859148037541967,0.00014862805915412966,False,left_censored,
circular_placebo,20270818,13,random,20,1,Full operator,True,,0.002196461893618107,0.0012053688120783105,0.004859099157657351,0.00015118643556650462,False,left_censored,
circular_placebo,20270818,13,random,20,1,Pdiag pointwise,True,,0.008308549877256155,0.00024922246745952037,0.003250367919654634,7.423092380297377e-05,False,left_censored,
circular_placebo,20270818,13,random,20,1,Pdiag finite,True,,2.886135647073388,0.02264895523892856,0.030062134193005293,0.0008236900949256908,False,left_censored,
circular_placebo,20270818,14,random,20,2,Frame-weighted,True,,0.006307738367468119,0.47008940397873905,0.5545652837066976,0.2772935668290821,False,right_censored,
circular_placebo,20270818,14,random,20,2,Phase scalar GP,True,,0.23024725867435336,0.47008763832118255,0.5545691811801052,0.2772872069346695,False,right_censored,
circular_placebo,20270818,14,random,20,2,TP-GMM additive,True,,31.936388676054776,0.012854879968655418,0.012143768056211836,0.00019784878179169687,False,left_censored,
circular_placebo,20270818,14,random,20,2,TP-GMM SE(2),True,,28.30874209711328,0.0016874927051694312,0.0053655791258656995,3.7541088627414305e-05,False,left_censored,
circular_placebo,20270818,14,random,20,2,Generic RBF,True,,1.2324629132635891,0.0005870433915010336,0.0036558098062846466,9.764597119737932e-05,False,left_censored,
circular_placebo,20270818,14,random,20,2,Full operator,True,,0.0022165291011333466,0.0005870275382533152,0.003655790871127282,9.961348867920226e-05,False,left_censored,
circular_placebo,20270818,14,random,20,2,Pdiag pointwise,True,,0.00825050799176097,-6.657961061073763e-05,0.004831760447720842,0.00012452326332487119,False,left_censored,
circular_placebo,20270818,14,random,20,2,Pdiag finite,True,,3.136630891356617,0.021318284565439685,0.031679437443535546,0.0009041954878397691,False,left_censored,
circular_placebo,20270818,15,qualified,20,0,Frame-weighted,True,,0.006320822052657604,0.47807776828148235,0.5931064471669621,0.31353385073613715,False,right_censored,
circular_placebo,20270818,15,qualified,20,0,Phase scalar GP,True,,0.2660211347974837,0.47808513594654733,0.5931029241398831,0.31351396131688153,False,right_censored,
circular_placebo,20270818,15,qualified,20,0,TP-GMM additive,True,,31.99575403286144,0.0035673144269245042,0.00615084086892414,4.505800123905536e-05,False,left_censored,
circular_placebo,20270818,15,qualified,20,0,TP-GMM SE(2),True,,32.006325379014015,0.012221656187068285,0.003647725346178666,0.00011078215046867036,False,left_censored,
circular_placebo,20270818,15,qualified,20,0,Generic RBF,True,,0.9246085151098669,-0.0007110968824197438,0.002445671175656399,7.741169912833162e-05,False,left_censored,
circular_placebo,20270818,15,qualified,20,0,Full operator,True,,0.0021149488165974617,-0.000711088368846156,0.002445656668908273,7.903386876982126e-05,False,left_censored,
circular_placebo,20270818,15,qualified,20,0,Pdiag pointwise,True,,0.007863210048526525,-0.00045511627078275016,0.0027718408714182286,8.564338435567287e-05,False,left_censored,
circular_placebo,20270818,15,qualified,20,0,Pdiag finite,True,,4.543426249641925,0.02477031881541104,0.03594124696822733,0.001129513508356561,False,left_censored,
circular_placebo,20270818,16,qualified,20,1,Frame-weighted,True,,0.00652287108823657,0.4607737542050889,0.5594982920324677,0.2799918451522379,False,right_censored,
circular_placebo,20270818,16,qualified,20,1,Phase scalar GP,True,,0.22893346101045609,0.4607742268528247,0.5594985138273837,0.27998904211044323,False,right_censored,
circular_placebo,20270818,16,qualified,20,1,TP-GMM additive,True,,29.479815979022533,0.009977808465200431,0.003523117152324158,6.510826817218155e-05,False,left_censored,
circular_placebo,20270818,16,qualified,20,1,TP-GMM SE(2),True,,29.933767037000507,0.005548602439249013,0.006005907826462089,4.383111859173114e-05,False,left_censored,
circular_placebo,20270818,16,qualified,20,1,Generic RBF,True,,1.9669054877012968,-0.0006624739389551172,0.005723913504293432,0.00012438991496735284,False,left_censored,
circular_placebo,20270818,16,qualified,20,1,Full operator,True,,0.0021931780502200127,-0.0006624656549695176,0.005723869628841657,0.00012576479479005164,False,left_censored,
circular_placebo,20270818,16,qualified,20,1,Pdiag pointwise,True,,0.008163698948919773,-0.0003937298933746003,0.005063904778980546,9.703635728814084e-05,False,left_censored,
circular_placebo,20270818,16,qualified,20,1,Pdiag finite,True,,5.767826464958489,0.022475198769390557,0.03420294739350233,0.0010024225723139363,False,left_censored,
circular_placebo,20270818,17,qualified,20,2,Frame-weighted,True,,0.006287681870162487,0.47330188871237033,0.551409914318747,0.2770233736746666,False,right_censored,
circular_placebo,20270818,17,qualified,20,2,Phase scalar GP,True,,0.2828588029369712,0.47330418442902,0.5514115594046409,0.27701163098420967,False,right_censored,
circular_placebo,20270818,17,qualified,20,2,TP-GMM additive,True,,33.35836362000555,0.00877261865428409,0.002557006388120387,5.807759276025763e-05,False,left_censored,
circular_placebo,20270818,17,qualified,20,2,TP-GMM SE(2),True,,31.535146874841303,0.007611343473283476,0.0026044593963871574,4.482646781364071e-05,False,left_censored,
circular_placebo,20270818,17,qualified,20,2,Generic RBF,True,,1.1583791291341186,-0.0001658796251010869,0.0016034719588308422,4.209556393557864e-05,False,left_censored,
circular_placebo,20270818,17,qualified,20,2,Full operator,True,,0.0021309927105903625,-0.0001658720914157067,0.0016034714464263165,4.345246831652562e-05,False,left_censored,
circular_placebo,20270818,17,qualified,20,2,Pdiag pointwise,True,,0.007903072983026505,0.0003426636973006831,0.0026672040929422293,7.249563129309488e-05,False,left_censored,
circular_placebo,20270818,17,qualified,20,2,Pdiag finite,True,,3.7428651596419513,0.02206464235383868,0.033691384238095326,0.0009692111274361381,False,left_censored,
circular_placebo,20280818,0,random,5,0,Frame-weighted,True,,0.009584424085915089,0.4212349719221195,0.5898256708044162,0.30075464481708886,False,right_censored,
circular_placebo,20280818,0,random,5,0,Phase scalar GP,True,,0.8131503700278699,0.4212393231354055,0.5898227010725237,0.3007437897657586,False,right_censored,
circular_placebo,20280818,0,random,5,0,TP-GMM additive,True,,17.571811340749264,0.0479575197845092,0.07433697023505323,0.004352829001701423,False,left_censored,
circular_placebo,20280818,0,random,5,0,TP-GMM SE(2),True,,13.376725334208459,0.0030351437857372688,0.0013412341036569415,3.425350873341502e-05,False,left_censored,
circular_placebo,20280818,0,random,5,0,Generic RBF,True,,0.6708733648993075,0.01420087209941092,-0.0004409487360124239,0.0003223475638974752,False,left_censored,
circular_placebo,20280818,0,random,5,0,Full operator,True,,0.0021783080883324146,0.014245051401203303,-0.00044447663000028443,0.0003400959997631932,False,left_censored,
circular_placebo,20280818,0,random,5,0,Pdiag pointwise,True,,0.008216483984142542,0.002173193956847876,0.0021508281497641148,3.6532124750649876e-05,False,left_censored,
circular_placebo,20280818,0,random,5,0,Pdiag finite,True,,2.110757534392178,0.040860173938520476,0.03428298544725682,0.0029928314034545437,False,left_censored,
circular_placebo,20280818,1,random,5,1,Frame-weighted,True,,0.009764845948666334,0.6711947251869123,0.6923282640511753,0.4825854205645054,False,right_censored,
circular_placebo,20280818,1,random,5,1,Phase scalar GP,True,,0.47184123331680894,0.6711992904553175,0.6923249577170671,0.48257817749605125,False,right_censored,
circular_placebo,20280818,1,random,5,1,TP-GMM additive,True,,14.021121381781995,0.0023579272695071845,0.002237058414750668,4.6266053169705916e-05,False,left_censored,
circular_placebo,20280818,1,random,5,1,TP-GMM SE(2),True,,12.179861393757164,0.004294722713588628,0.0022213234480430053,6.259076090740042e-05,False,left_censored,
circular_placebo,20280818,1,random,5,1,Generic RBF,True,,0.36468660831451416,0.0006141386508321578,0.0021360078258306466,0.000167943730607018,False,left_censored,
